"p_1" "p_2"
0.3140897 0.6859103
0.3042833 0.6957167
0.2932018 0.7067982
0.2838031 0.7161969
0.2918354 0.7081646
0.3010054 0.6989946
0.3176506 0.6823494
0.2807387 0.7192613
0.2977757 0.7022243
0.2884325 0.7115675
0.2990177 0.7009823
0.3148344 0.6851656
0.3015109 0.6984891
0.3085197 0.6914803
0.2930272 0.7069728
0.2769211 0.7230789
0.2879848 0.7120152
0.3070473 0.6929527
0.3032203 0.6967797
0.3195624 0.6804376
0.287858 0.712142
0.3252871 0.6747129
0.3117179 0.6882821
0.3025832 0.6974168
0.2696803 0.7303197
0.3046527 0.6953473
0.3207072 0.6792928
0.2897586 0.7102414
0.3150265 0.6849735
0.2669433 0.7330567
0.314792 0.685208
0.3004758 0.6995242
0.2913814 0.7086186
0.2852353 0.7147647
0.2942357 0.7057643
0.2907621 0.7092379
0.3269002 0.6730998
0.2980143 0.7019857
0.2956823 0.7043177
0.2898027 0.7101973
0.2888612 0.7111388
0.2918922 0.7081078
0.2926494 0.7073506
0.2876984 0.7123016
0.3101633 0.6898367
0.3047728 0.6952272
0.3193093 0.6806907
0.2923314 0.7076686
0.3082959 0.6917041
0.3141411 0.6858589
0.2876469 0.7123531
0.3041555 0.6958445
0.3146415 0.6853585
0.2971121 0.7028879
0.3223014 0.6776986
0.31235 0.68765
0.2933267 0.7066733
0.3233791 0.6766209
0.2962095 0.7037905
0.3105979 0.6894021
0.3099749 0.6900251
0.2950895 0.7049105
0.2821016 0.7178984
0.2833503 0.7166497
0.2865325 0.7134675
0.2932657 0.7067343
0.3256722 0.6743278
0.3348228 0.6651772
0.3027682 0.6972318
0.2950273 0.7049727
0.3054641 0.6945359
0.3017427 0.6982573
0.3041427 0.6958573
0.2931055 0.7068945
0.2820081 0.7179919
0.2997876 0.7002124
0.2900344 0.7099656
0.2806451 0.7193549
0.2872389 0.7127611
0.2893331 0.7106669
0.2962799 0.7037201
0.2803321 0.7196679
0.2654064 0.7345936
0.2990714 0.7009286
0.2914886 0.7085114
0.2965475 0.7034525
0.30692 0.69308
0.2783533 0.7216467
0.3018447 0.6981553
0.3314852 0.6685148
0.3057011 0.6942989
0.2926014 0.7073986
0.310566 0.689434
0.294048 0.705952
0.3106627 0.6893373
0.2985318 0.7014682
0.2897608 0.7102392
0.3000733 0.6999267
0.3001352 0.6998648
0.3007352 0.6992648
0.281312 0.718688
0.3117603 0.6882397
0.3156821 0.6843179
0.307351 0.692649
0.3009438 0.6990562
0.3184568 0.6815432
0.2850252 0.7149748
0.3188536 0.6811464
0.2775812 0.7224188
0.3198031 0.6801969
0.2812214 0.7187786
0.2800344 0.7199656
0.2990089 0.7009911
0.301164 0.698836
0.3093356 0.6906644
0.3031804 0.6968196
0.2822534 0.7177466
0.2974652 0.7025348
0.3003727 0.6996273
0.2848525 0.7151475
0.292877 0.707123
0.2909108 0.7090892
0.3117169 0.6882831
0.3242126 0.6757874
0.2913457 0.7086543
0.3054166 0.6945834
0.3167418 0.6832582
0.2722365 0.7277635
0.2960685 0.7039315
0.2941096 0.7058904
0.3087768 0.6912232
0.2778195 0.7221805
0.2836722 0.7163278
