"u.bar" "t.bar"
0.9959994 0.9125845
1.098073 0.9417615
0.9453205 1.089335
0.9898691 0.9429998
1.01001 0.8826513
0.9954458 0.8506229
1.006214 0.8515608
1.098409 1.305786
1.011951 0.8012269
1.003499 0.8324103
1.000606 0.858413
1.036609 0.7676839
0.9593193 0.7988462
1.061366 0.8719027
1.159993 1.009531
1.134914 0.9863167
1.113824 0.9703614
1.097704 0.8353422
1.0083 0.8233286
1.002169 0.7936771
1.022646 0.7935334
1.011489 0.7972385
1.120136 1.005126
1.003023 0.8491322
1.032475 0.9010682
1.001284 0.7906058
1.030684 0.9108499
1.101912 0.8019408
1.024758 0.924944
1.27721 1.092905
1.088564 0.8331809
1.121034 0.8702901
1.037542 0.7947781
0.9968867 0.8604603
0.9963596 0.760043
0.9413232 0.8840999
0.9881906 0.8967271
1.124327 0.9034752
1.079105 0.9405046
1.13726 0.9011967
0.9998799 0.7520603
1.035367 0.8575441
0.9856884 0.8599586
0.900744 0.9404695
1.025824 0.9255695
1.02734 0.8415834
1.097861 0.8583425
1.073454 0.829619
1.07818 0.8488106
1.010819 0.7765382
1.010799 0.9788308
1.028181 0.9136305
1.067415 0.8205737
1.130088 0.9473368
1.021485 0.947299
1.011512 0.9054106
0.9856145 0.7489412
1.059907 0.8249113
1.001179 0.8706011
1.06026 0.9319212
0.993971 0.9069543
0.9873024 0.8151293
1.019594 0.9238388
1.044587 0.8950818
1.012682 0.8516132
1.054986 0.8793558
1.021252 0.6925653
0.9814888 0.7668955
1.008925 0.8116097
0.9869519 0.9753002
1.003572 0.8742806
1.064783 0.9619059
1.047765 0.8480757
1.089142 0.819242
1.033684 0.9779526
1.046282 0.8981394
1.026015 0.7783544
1.010343 0.8463512
1.030387 0.8777871
0.9977077 0.8342404
1.155498 0.8630072
1.041263 0.9697272
1.064699 0.801143
0.9968446 0.7792582
1.009584 0.7217427
0.9988942 0.9208371
1.112438 0.853953
1.030908 1.077195
0.9945983 0.8540771
0.9926309 0.8367002
0.9750277 0.8346934
