"comp1" "comp2"
0.01532784 0.002876501
0.007358174 0.002893479
0.003848918 0.002622213
0.006221152 0.00345316
0.01083634 0.002869855
0.01554795 0.003686766
0.01760509 0.003605519
0.003418127 0.003192505
0.0155644 0.002359509
0.01861046 0.002686507
0.02327726 0.003783854
0.01816485 0.002851797
0.01847749 0.003615885
0.0175699 0.003054936
0.005531015 0.002311658
0.006497936 0.002709969
0.00586259 0.003568837
0.008891378 0.002766008
0.01471054 0.003774564
0.01384443 0.003378846
0.01723259 0.003466773
0.01388172 0.002652778
0.004940215 0.003265352
0.01531624 0.003409465
0.01427538 0.003342255
0.01578649 0.003355704
0.01060742 0.002677742
0.005309465 0.002332833
0.01056111 0.002431716
0.007258184 0.002187681
0.005425825 0.002999066
0.01144689 0.003124069
0.02196191 0.003884277
0.01148564 0.003388379
0.01467612 0.003161656
0.006488212 0.002927608
0.02290764 0.002597547
0.01060437 0.004112237
0.007503599 0.003470332
0.005814571 0.003484552
0.03236617 0.002921803
0.00940811 0.003145851
0.01451092 0.002933511
0.005568336 0.00346243
0.007181259 0.00282651
0.01422425 0.003302308
0.00828357 0.002483285
0.01535994 0.003543178
0.01090784 0.003203684
0.02001862 0.002599429
0.009172393 0.003744233
0.007262774 0.003060978
0.01088243 0.003007987
0.004758872 0.00333153
0.005115103 0.003844934
0.02936939 0.003127904
0.01552851 0.003607711
0.02474548 0.003038797
0.008512631 0.003536737
0.008975444 0.003598312
0.02140523 0.003033147
0.01505322 0.002744382
0.009280856 0.003236448
0.008983963 0.002715185
0.01239929 0.002780215
0.01101393 0.003134655
0.02494219 0.003458302
0.02242215 0.002818866
0.007976034 0.003968233
0.01694702 0.002936571
0.01696089 0.00347947
0.006985419 0.002744865
0.01049082 0.00372273
0.007489267 0.003487381
0.01004184 0.003588696
0.02920342 0.00349704
0.02694985 0.003762312
0.01224421 0.002638034
0.0129356 0.002977615
0.01344052 0.003035302
0.006636618 0.003262803
0.009529407 0.00354339
0.007021695 0.003737168
0.02456394 0.003905028
0.01030089 0.00319332
0.01665789 0.002986659
0.008885728 0.00341721
0.004493788 0.002940205
0.0172292 0.004109917
0.02594336 0.004206722
0.02348686 0.003523376
0.01123906 0.002347744
0.01297397 0.003812613
0.01548078 0.003500509
0.009764518 0.004083543
0.00862289 0.002956416
0.006029494 0.003284856
