p_1 p_2 p_3 p_4 
0.001815309 0.3533074 0.6422799 0.002597343 
0.001340478 0.3508971 0.6456351 0.002127397 
0.004982855 0.194647 0.794154 0.006216194 
0.0040863 0.1866806 0.8067126 0.00252053 
0.002966602 0.382708 0.6078737 0.006451694 
0.003891914 0.3464219 0.6494912 0.0001950293 
0.001610407 0.2374127 0.7598579 0.001118926 
0.001792708 0.3313263 0.6478999 0.01898108 
0.01747144 0.3544799 0.6258726 0.002176072 
0.01003299 0.2958189 0.6857252 0.008422894 
0.001630213 0.3222916 0.6713337 0.004744493 
0.008502754 0.2518711 0.7370181 0.002608089 
0.01754819 0.3204247 0.653953 0.008074112 
0.001701193 0.2640163 0.7271904 0.007092052 
0.003645343 0.3103393 0.6849995 0.001015825 
0.002388404 0.3210906 0.6611515 0.01536955 
0.001130668 0.3341749 0.6644665 0.0002279935 
0.0005535776 0.2998718 0.6876467 0.01192788 
0.003175465 0.282119 0.7131061 0.00159945 
0.0009903817 0.2873007 0.7091145 0.002594348 
0.004712066 0.2966056 0.6921712 0.00651114 
0.008262954 0.354305 0.6360926 0.001339408 
0.003511904 0.2787452 0.706919 0.01082388 
0.00421646 0.3412356 0.6542749 0.0002731011 
0.01420654 0.3034118 0.6771574 0.005224305 
0.02569088 0.2935531 0.6795873 0.001168757 
0.006797667 0.2981166 0.6925398 0.002545945 
0.007991604 0.2863935 0.704497 0.001117938 
0.004822736 0.3632257 0.6230208 0.008930796 
0.003287119 0.2991794 0.6911118 0.006421665 
0.001661904 0.254318 0.7425808 0.001439314 
0.0286327 0.3229883 0.6469612 0.00141776 
0.0004853077 0.2965546 0.7010843 0.001875861 
0.01072418 0.3022524 0.6798404 0.007183096 
0.002448498 0.3373815 0.6460409 0.01412908 
0.005312782 0.2708655 0.7081433 0.01567839 
0.009323824 0.2310088 0.7556038 0.004063616 
2.548214e-05 0.2683274 0.6949694 0.0366777 
0.03170459 0.2696466 0.6972336 0.001415189 
0.0002606404 0.2697844 0.7216572 0.008297748 
0.01073437 0.2727766 0.7077542 0.00873481 
0.0006804904 0.3222632 0.6626698 0.01438647 
0.001104537 0.2942926 0.6883807 0.01622216 
0.01079235 0.2850892 0.6871115 0.01700692 
0.009741181 0.305992 0.6827295 0.001537337 
0.003642077 0.3138136 0.6789442 0.003600154 
0.01068507 0.2483995 0.7318001 0.009115345 
0.01191159 0.177343 0.8076605 0.003084858 
0.01641064 0.3100189 0.6698256 0.003744793 
0.005291093 0.2963386 0.6947239 0.00364646 
0.01092311 0.3459411 0.6168152 0.02632059 
0.003536543 0.39783 0.5945252 0.004108256 
0.007180532 0.293691 0.6965022 0.00262622 
0.01596862 0.2423536 0.7381349 0.003542906 
0.02486279 0.3466411 0.6271834 0.001312732 
0.005511936 0.1857345 0.8076692 0.00108443 
0.007101007 0.3519425 0.6401942 0.0007622767 
0.002270774 0.2860353 0.6800905 0.03160343 
0.00350724 0.2208898 0.7713007 0.004302257 
0.01366076 0.2985597 0.6848508 0.002928702 
0.003163173 0.2896429 0.704839 0.002354928 
0.004372062 0.2966741 0.6945173 0.004436517 
0.003774861 0.1989377 0.7946657 0.002621833 
0.001687062 0.3532098 0.6328597 0.01224338 
0.005954752 0.2643229 0.7125629 0.01715945 
0.003488228 0.2703483 0.7172447 0.00891877 
0.003802883 0.3050856 0.6761958 0.01491573 
0.003731752 0.296724 0.6917995 0.007744736 
0.01220374 0.2810518 0.702824 0.003920423 
0.0153231 0.4369614 0.5424601 0.005255322 
0.006465767 0.3208856 0.6491583 0.0234904 
0.02184252 0.3257996 0.6481303 0.004227607 
0.009913845 0.2228762 0.7616136 0.005596366 
0.0009925175 0.2273917 0.7569364 0.0146794 
0.005035692 0.4080863 0.586332 0.0005459995 
0.01717751 0.264952 0.713201 0.004669474 
0.0009654201 0.4219189 0.5761854 0.00093025 
0.006771238 0.3085835 0.6828752 0.001770063 
0.01665296 0.2818833 0.6968015 0.004662242 
0.0001072061 0.2247147 0.7733079 0.001870173 
0.0005887569 0.2577065 0.7367232 0.004981612 
0.01160086 0.3262744 0.654307 0.007817691 
0.004141437 0.3044166 0.6845033 0.006938639 
0.009785102 0.3343575 0.6538058 0.002051655 
0.001043913 0.3232183 0.6702295 0.00550828 
0.006872101 0.2172272 0.7753321 0.0005686032 
0.001929824 0.248936 0.7473579 0.001776279 
0.001860711 0.2530184 0.7310574 0.01406351 
0.00156386 0.2280124 0.7691812 0.001242578 
0.006219763 0.3578142 0.6298567 0.006109358 
0.01102685 0.3127799 0.6680452 0.00814808 
0.02063107 0.2563035 0.7180346 0.005030878 
0.004448208 0.2310887 0.7462998 0.01816333 
0.009346325 0.2774548 0.7020263 0.01117256 
0.007859746 0.3633663 0.6272645 0.001509418 
0.001458531 0.3510289 0.6400879 0.007424663 
0.01259571 0.309999 0.6749165 0.002488804 
0.01027201 0.2994056 0.6889188 0.001403638 
0.01300246 0.2923312 0.6802313 0.01443503 
0.004864958 0.3453173 0.6484565 0.001361205 
0.01145018 0.3908505 0.5894155 0.008283799 
0.0006563253 0.3335594 0.6489782 0.01680611 
0.001890312 0.2341462 0.7617068 0.00225668 
0.001287574 0.2716332 0.7183379 0.00874134 
0.004144417 0.3402874 0.6535081 0.002060138 
0.00322593 0.2621162 0.7168856 0.01777218 
0.005778381 0.3353467 0.6554508 0.00342408 
0.01333222 0.3282896 0.6499378 0.008440408 
0.0006759262 0.2929608 0.6793837 0.02697957 
0.01876872 0.336166 0.6431675 0.001897798 
0.01150096 0.2394417 0.743241 0.005816336 
0.001696772 0.248094 0.7470131 0.003196179 
0.003207385 0.3000485 0.6864172 0.01032694 
0.008160317 0.3330229 0.6575239 0.001292939 
0.006760579 0.3373324 0.6489055 0.007001585 
0.002759763 0.2437524 0.745282 0.008205805 
0.004761047 0.3378684 0.6503894 0.0069812 
0.001525727 0.2447357 0.7489537 0.00478493 
0.007514534 0.2778805 0.6924213 0.02218362 
0.01923608 0.2721949 0.7071312 0.001437801 
0.003625923 0.2006303 0.7944054 0.001338388 
0.0006651929 0.2900646 0.7064333 0.0028369 
0.0002025673 0.2841656 0.7140496 0.00158227 
0.05501871 0.3178901 0.6246474 0.00244375 
0.004981989 0.3392978 0.6294975 0.02622271 
0.001441154 0.4020171 0.5887502 0.007791535 
0.01541381 0.326946 0.6470294 0.01061075 
0.01228453 0.3166143 0.6699464 0.00115481 
0.003403709 0.3379347 0.6456977 0.0129639 
0.009176208 0.2575798 0.716266 0.01697799 
0.002845893 0.2626965 0.7337011 0.0007564763 
0.000308037 0.2325848 0.7665955 0.0005117059 
0.002173529 0.2993336 0.6952575 0.003235366 
0.02924598 0.3291496 0.6339026 0.007701894 
0.003607225 0.2134532 0.7631923 0.01974724 
0.01307654 0.2907816 0.6897221 0.006419729 
0.0003420619 0.3542284 0.6364741 0.008955382 
0.002965716 0.2709993 0.7254871 0.0005479098 
0.001993728 0.3173071 0.678053 0.002646244 
0.0026097 0.2162476 0.7799294 0.00121338 
0.0005967019 0.3716439 0.6244614 0.003298003 
0.002561116 0.3823426 0.6088457 0.006250563 
0.006112527 0.2988802 0.6940435 0.0009637876 
0.0002531009 0.3454086 0.6451708 0.009167497 
0.00651182 0.298517 0.6771361 0.01783516 
0.005611983 0.2735758 0.7153486 0.005463581 
0.00685764 0.3131424 0.6779609 0.002039045 
0.001126813 0.3399841 0.6581215 0.0007676643 
0.008229218 0.197754 0.7830974 0.01091938 
0.003272559 0.3357872 0.6575467 0.003393581 
0.0138316 0.295605 0.6874883 0.003075088 
0.00317542 0.257508 0.7337235 0.005593111 
0.01358938 0.2891664 0.696438 0.0008061431 
0.009396698 0.3192087 0.6591123 0.01228236 
1.002106e-05 0.3230058 0.6765869 0.0003972608 
0.01899681 0.3569143 0.6238686 0.0002203244 
0.001604263 0.3297963 0.6632035 0.005395919 
0.007310345 0.315521 0.6748974 0.00227129 
0.005087196 0.2739912 0.7183024 0.002619219 
0.005025324 0.2561011 0.7375598 0.001313736 
0.02138738 0.3056491 0.6635135 0.009449988 
0.0009953551 0.3441171 0.6461431 0.008744419 
0.005182341 0.2503213 0.7283307 0.01616563 
0.009697786 0.4244422 0.5388753 0.02698469 
0.007056812 0.3138293 0.6791001 1.377096e-05 
0.01531729 0.2497119 0.7303794 0.004591332 
0.009833239 0.2704587 0.716477 0.003231023 
0.004128156 0.3154689 0.668526 0.01187688 
0.005028924 0.3196924 0.6739442 0.001334436 
0.03325003 0.2810728 0.671513 0.01416408 
0.01574141 0.2586157 0.720269 0.005373972 
0.003174233 0.2439835 0.7424639 0.0103783 
0.0005903495 0.3119691 0.6668153 0.02062532 
0.005430017 0.3012879 0.67473 0.01855202 
0.002390551 0.3395768 0.6567835 0.001249083 
0.002744147 0.2996519 0.6972242 0.0003798436 
0.004056227 0.3185894 0.6751053 0.002249063 
0.009764703 0.3786092 0.6053791 0.006247033 
0.0003975951 0.327951 0.6611032 0.01054817 
0.01389195 0.2791269 0.7034797 0.003501497 
0.00264283 0.2726752 0.7221353 0.002546622 
0.0186614 0.3382927 0.6390035 0.004042389 
0.004981437 0.3096797 0.6795524 0.005786488 
0.006083445 0.2372506 0.7506186 0.006047377 
0.004268371 0.232475 0.7621227 0.001134011 
0.000554028 0.224121 0.764678 0.01064695 
0.01813827 0.3227354 0.6567545 0.002371839 
0.0007500856 0.2621978 0.7230645 0.01398768 
0.01997092 0.3302335 0.6466143 0.003181216 
0.01109554 0.2842651 0.7035463 0.001093061 
0.003801809 0.194752 0.7946833 0.006762934 
0.0009770224 0.2643063 0.7315077 0.003209021 
0.003040077 0.2489383 0.7440288 0.003992798 
0.002070692 0.318855 0.6677232 0.01135117 
0.001061425 0.3228503 0.6570088 0.01907951 
0.0005830098 0.3078826 0.681687 0.00984735 
0.001883069 0.2064556 0.781015 0.0106463 
0.003813116 0.3581291 0.6298655 0.008192281 
0.002327125 0.3256633 0.6678813 0.004128299 
0.01758496 0.2396268 0.7381684 0.004619804 
0.003163748 0.332195 0.6551951 0.009446171 
0.004041154 0.2979811 0.6929157 0.005062072 
0.005538933 0.3435675 0.6467566 0.004136945 
0.0008436839 0.2890771 0.7016961 0.008383087 
0.002906274 0.3382512 0.653233 0.005609524 
0.01555774 0.352225 0.63048 0.001737257 
0.005806403 0.308631 0.685293 0.0002696375 
0.005400112 0.306412 0.6802345 0.007953352 
0.001237971 0.2588422 0.7331913 0.006728587 
0.01729981 0.2934167 0.6678223 0.02146118 
0.01119144 0.4044442 0.5783886 0.005975779 
0.005645425 0.2537706 0.7397634 0.0008206129 
0.01765377 0.3044695 0.6759341 0.001942723 
0.0007258932 0.319901 0.6751204 0.004252708 
0.01591524 0.3242136 0.6586864 0.001184773 
0.003819849 0.3285525 0.6493015 0.01832616 
0.01043721 0.2856528 0.6841394 0.01977062 
0.02196429 0.2418614 0.7286759 0.00749839 
0.003406352 0.3116747 0.6844081 0.0005108923 
0.005007039 0.2375424 0.7364162 0.0210344 
0.01020912 0.2977394 0.6826964 0.009355101 
0.001954687 0.4926432 0.5050391 0.0003629732 
0.007767077 0.2712928 0.7161619 0.00477824 
0.001918402 0.3509312 0.6339501 0.0132003 
0.01005139 0.2328389 0.7555096 0.001600103 
0.007067183 0.3649105 0.6233793 0.004642978 
0.004693135 0.3307012 0.6568962 0.007709447 
0.005364244 0.223327 0.7642423 0.00706646 
0.006338121 0.2001178 0.787111 0.006433105 
0.006189423 0.2667885 0.7105526 0.01646956 
0.001911553 0.3351922 0.6540364 0.008859918 
0.005114758 0.2466814 0.7354069 0.01279694 
0.0007307321 0.3923131 0.5939196 0.01303652 
0.01294032 0.3787097 0.6048481 0.003501848 
0.006877272 0.4365937 0.5533953 0.003133669 
0.003962534 0.2697967 0.7215789 0.004661829 
0.001160084 0.2716329 0.7252885 0.001918535 
0.004809794 0.2948164 0.6863465 0.01402731 
0.007287278 0.3017315 0.6897632 0.001218065 
0.0004239913 0.3266912 0.666229 0.006655858 
0.00724177 0.2602339 0.7308947 0.001629598 
0.008213404 0.3735857 0.6174642 0.0007367283 
0.003577097 0.4018408 0.5839996 0.01058245 
0.007826914 0.2993643 0.6787801 0.01402872 
0.007030974 0.2692147 0.7189505 0.004803788 
0.005899487 0.3124473 0.6750106 0.006642575 
0.009011251 0.2687082 0.7216363 0.0006442465 
0.0007086551 0.2719104 0.7252702 0.002110719 
0.005090664 0.3054284 0.6845122 0.004968744 
0.0159256 0.3047592 0.6732574 0.006057799 
0.01219345 0.3398123 0.6194212 0.0285731 
0.002432942 0.2536206 0.7353317 0.008614726 
0.007106625 0.3541423 0.6336389 0.005112168 
0.009338194 0.2160063 0.7719942 0.002661297 
0.009825412 0.3447372 0.6290372 0.01640017 
0.008044845 0.4384012 0.5492676 0.004286334 
0.003335985 0.3233538 0.6696266 0.003683608 
0.006111702 0.3972212 0.5946695 0.00199762 
0.003174775 0.2585926 0.7261509 0.01208174 
0.009118979 0.2540249 0.723297 0.01355904 
0.007417758 0.3876342 0.6042124 0.0007356323 
0.006254962 0.2437939 0.7289263 0.02102482 
0.0198766 0.3820509 0.5900024 0.00807011 
0.001481614 0.2279422 0.7497974 0.02077875 
0.01438432 0.2971761 0.6873475 0.001092076 
0.005602708 0.3371701 0.6502636 0.006963564 
0.002815285 0.2316425 0.7618575 0.003684745 
0.000813569 0.3123926 0.6737861 0.0130077 
0.002843334 0.285839 0.6938386 0.01747908 
0.0001499019 0.2839408 0.7054875 0.01042179 
0.001352151 0.2406755 0.7520712 0.005901139 
0.001553018 0.3157933 0.6803257 0.002327932 
0.0002292343 0.2700248 0.7222516 0.007494361 
0.01365197 0.3169345 0.6541333 0.01528028 
0.004414014 0.2878098 0.7044586 0.003317552 
0.02027731 0.2615086 0.717762 0.0004521184 
0.0002711573 0.2966421 0.689194 0.01389275 
0.0119059 0.2893123 0.6972759 0.001505827 
0.002332753 0.2536799 0.7377713 0.006216088 
0.004963249 0.2477066 0.7338785 0.01345165 
0.01036261 0.2796998 0.7077771 0.002160474 
0.001986863 0.2714525 0.7209219 0.005638707 
0.004912547 0.2226621 0.7600777 0.01234767 
0.02754647 0.3890528 0.5792857 0.0041151 
0.004456662 0.3260959 0.6664513 0.002996059 
0.002001199 0.2275954 0.7684291 0.001974253 
0.01040383 0.3261395 0.6577397 0.005717015 
0.004472147 0.3600597 0.6310761 0.004392033 
0.007314662 0.349922 0.6405622 0.00220112 
0.02930368 0.2173565 0.7399196 0.01342026 
0.0001762835 0.2447613 0.7524745 0.002587902 
0.01708898 0.360808 0.5962979 0.02580512 
0.004049626 0.2426449 0.7477856 0.005519851 
0.02131476 0.4351868 0.5391449 0.004353535 
0.004361875 0.2915562 0.6983821 0.005699846 
0.003414546 0.3658937 0.6291985 0.001493225 
0.003947159 0.3065885 0.6847179 0.004746478 
0.00194679 0.3126985 0.6819713 0.003383423 
0.001493578 0.2183892 0.7675551 0.01256215 
0.01728874 0.339075 0.6415152 0.002121102 
0.003788392 0.3247216 0.6558491 0.01564095 
0.008349024 0.3307681 0.6535421 0.007340836 
0.000614139 0.2141453 0.7815416 0.003698959 
0.002288249 0.2932853 0.701361 0.003065437 
0.003562559 0.2282787 0.7598884 0.008270325 
0.0003907307 0.4327591 0.5663448 0.0005053143 
0.005989707 0.3153158 0.6773808 0.001313735 
0.009321907 0.3176904 0.6680346 0.004953035 
0.00550034 0.3309708 0.66079 0.002738801 
0.0142157 0.3887036 0.5895938 0.007486848 
0.002447993 0.2613142 0.7292042 0.007033575 
0.003627038 0.2303612 0.747196 0.01881583 
0.0005173827 0.2835114 0.7065214 0.009449868 
0.01654582 0.3307815 0.6429377 0.009734961 
0.002259129 0.3332324 0.6642003 0.0003082085 
0.01796564 0.3192392 0.6543851 0.00841001 
0.009931288 0.3059635 0.6775978 0.006507476 
0.03210278 0.3038065 0.6621694 0.001921335 
0.01972046 0.2978047 0.6756993 0.006775606 
0.008508522 0.2563351 0.7325817 0.002574666 
0.01462576 0.2928477 0.6865182 0.006008387 
0.002697482 0.348275 0.6469212 0.002106293 
0.007084727 0.2883954 0.6895017 0.0150181 
0.003717509 0.3692454 0.6072901 0.01974704 
0.002942329 0.3207164 0.6683087 0.008032603 
0.0006139863 0.3803639 0.6179369 0.00108526 
0.007118077 0.3570766 0.6354391 0.0003661719 
0.0102076 0.2286578 0.7590158 0.00211881 
0.000498558 0.2166381 0.7686374 0.01422591 
0.005167089 0.2626137 0.7274114 0.004807731 
0.02879492 0.3023892 0.6610007 0.007815151 
0.0008448262 0.1996448 0.7923902 0.007120153 
0.001114053 0.3129839 0.6791117 0.006790319 
