tau2_1 tau2_2 
0.08200922 4.73887 
0.0659085 1.363326 
0.1051637 3.09887 
0.08469047 2.737491 
0.0900073 0.3307426 
0.7399546 1.314065 
0.191645 3.365466 
0.1033644 1.400585 
0.2016007 3.372819 
0.1063818 0.5426756 
0.04437496 0.954719 
0.2280715 1.200795 
0.1891676 0.5199326 
0.1625647 1.686104 
0.2205972 2.473332 
0.6341424 1.402756 
0.1061922 1.031247 
0.0746841 7.01328 
2.556351 1.504866 
0.3215427 4.96423 
0.5198856 2.318682 
0.3187668 6.226105 
0.05374445 1.792394 
0.08129645 1.500334 
0.5085123 1.318732 
0.100375 0.5700204 
0.1002399 1.184271 
0.1059344 2.436924 
0.03605856 2.280926 
0.1550978 0.8282006 
0.04656459 1.709309 
0.02517013 1.205919 
0.134688 1.031547 
0.09623212 2.733735 
0.03944136 1.506085 
0.1559171 0.2469491 
0.03581385 1.109027 
0.1691078 0.2771522 
0.2291604 0.4448373 
0.02258716 1.961774 
0.05956769 1.027171 
0.3145715 0.6033737 
0.09761093 1.747965 
0.02314119 4.655205 
0.07874757 1.430261 
0.05947483 1.373514 
0.1875204 0.4549391 
0.2468479 1.116589 
0.1253292 1.702167 
0.1543724 2.06345 
0.1333512 2.082599 
0.0400447 1.81725 
0.1013001 0.8583179 
0.2736118 0.9156817 
0.1783714 2.638778 
0.05263227 2.804121 
0.3684497 2.674097 
0.0488473 2.590683 
0.07036209 1.440135 
0.1174856 1.395887 
0.06553838 0.8875279 
0.06022408 1.003688 
0.1207785 2.842184 
0.3059734 2.266415 
0.8612996 1.486603 
0.4187203 5.551034 
0.09621346 1.905096 
0.1506192 0.7628381 
0.1814933 1.287421 
0.8351692 1.010196 
0.05808793 0.7833248 
0.05324585 2.18311 
0.2112473 3.868316 
0.4897817 3.623493 
0.4535941 1.535103 
0.08167796 2.128905 
0.05906562 1.006544 
0.06423553 2.155888 
0.01843873 2.271483 
0.02510574 0.5319765 
0.1697377 0.8286441 
0.6754926 1.002009 
0.05598181 4.528071 
0.2291352 1.601962 
0.07848599 1.679622 
0.0962386 0.3204103 
0.25378 2.119171 
0.04514033 1.228014 
0.1623389 1.456728 
