p_1 p_2 
0.2600868 0.7399132 
0.3706012 0.6293988 
0.2707425 0.7292575 
0.2516416 0.7483584 
0.2990506 0.7009494 
0.3189468 0.6810532 
0.3028805 0.6971195 
0.346466 0.653534 
0.3283369 0.6716631 
0.2893076 0.7106924 
0.4069525 0.5930475 
0.2938328 0.7061672 
0.3452209 0.6547791 
0.3332813 0.6667187 
0.3200586 0.6799414 
0.3844621 0.6155379 
0.3538428 0.6461572 
0.3787213 0.6212787 
0.3082895 0.6917105 
0.3431632 0.6568368 
0.3355576 0.6644424 
0.2825578 0.7174422 
0.3551716 0.6448284 
0.3893421 0.6106579 
0.3923035 0.6076965 
0.3408624 0.6591376 
0.3537012 0.6462988 
0.2343595 0.7656405 
0.2703311 0.7296689 
0.3486244 0.6513756 
0.292824 0.707176 
0.3059295 0.6940705 
0.2723404 0.7276596 
0.3316704 0.6683296 
0.2834008 0.7165992 
0.3069177 0.6930823 
0.3344994 0.6655006 
0.3509525 0.6490475 
0.3428599 0.6571401 
0.3361875 0.6638125 
0.3340904 0.6659096 
0.219382 0.780618 
0.2658561 0.7341439 
0.3659244 0.6340756 
0.2906636 0.7093364 
0.2718656 0.7281344 
0.2552842 0.7447158 
0.3600489 0.6399511 
0.3607197 0.6392803 
0.2714456 0.7285544 
0.2728164 0.7271836 
0.3192465 0.6807535 
0.3532382 0.6467618 
0.3782894 0.6217106 
0.2664741 0.7335259 
0.226687 0.773313 
0.2586557 0.7413443 
0.3169584 0.6830416 
0.3145842 0.6854158 
0.3840045 0.6159955 
0.3179848 0.6820152 
0.2907854 0.7092146 
0.2848969 0.7151031 
0.3790164 0.6209836 
0.4013925 0.5986075 
0.343498 0.656502 
0.2649463 0.7350537 
0.3160425 0.6839575 
0.2706986 0.7293014 
0.3684199 0.6315801 
0.299944 0.700056 
0.2735717 0.7264283 
0.2989142 0.7010858 
0.3136985 0.6863015 
0.3562032 0.6437968 
0.27653 0.72347 
0.2530413 0.7469587 
0.295314 0.704686 
0.2228821 0.7771179 
0.3396415 0.6603585 
0.2384178 0.7615822 
0.296048 0.703952 
0.2959078 0.7040922 
0.3551911 0.6448089 
0.388314 0.611686 
0.3275159 0.6724841 
0.222451 0.777549 
0.2603526 0.7396474 
0.3320571 0.6679429 
0.3562402 0.6437598 
0.2776172 0.7223828 
0.3287067 0.6712933 
0.3506458 0.6493542 
0.2763394 0.7236606 
0.372981 0.627019 
0.3511346 0.6488654 
0.2952806 0.7047194 
