beta1_1 beta2_1 beta1_2 beta2_2 
-31.40449 -3.717769 19.49424 5.127901 
-31.19244 -3.953456 20.93765 3.287168 
-30.56168 -3.934895 21.81051 3.6336 
-30.59972 -4.143996 20.78731 4.328364 
-30.3399 -4.299476 20.55103 4.968282 
-29.6564 -3.696323 21.7486 4.94382 
-29.23399 -4.201113 23.21517 5.1483 
-29.91829 -4.256867 24.64722 3.1327 
-29.77687 -3.959778 22.72038 4.226367 
-29.56393 -3.879506 21.79338 4.786008 
-30.44915 -4.162937 21.37385 5.192967 
-29.95103 -3.816468 22.1162 4.245434 
-30.16031 -4.223499 21.77891 5.046176 
-32.79916 -4.023531 25.58084 3.967788 
-32.98253 -3.789343 24.76057 4.898056 
-29.54903 -3.775897 21.53405 4.64015 
-29.7497 -3.996504 26.30521 4.495279 
-3.763216 -4.026581 -101.8039 3.779146 
-29.79254 -3.87279 22.62676 4.757182 
-29.35345 -3.657846 21.58447 4.180543 
-29.89187 -3.756818 20.62798 3.589381 
-29.85409 -4.207112 22.36599 3.747923 
-30.41308 -4.111639 20.97229 4.324522 
-30.4026 -4.006219 21.30081 4.93602 
-31.96271 -3.998606 20.55536 4.433794 
-29.84566 -4.078198 22.40087 3.838403 
-29.86956 -4.16669 22.07869 4.576809 
-30.81131 -3.939695 27.17684 4.542175 
-30.31983 -4.070375 26.69902 3.756146 
-30.91196 -4.132138 29.87131 4.727102 
-29.98186 -3.990934 25.04327 4.247087 
-31.49334 -4.100971 27.98295 4.23824 
-29.99713 -4.052359 22.64099 3.688915 
-30.40732 -4.052819 22.42984 4.114445 
-30.38283 -4.013865 21.64751 5.124161 
-31.42454 -4.022809 22.36837 4.938781 
-30.64685 -4.069377 23.68962 4.103032 
-31.86427 -3.972177 25.17805 5.459641 
-30.19484 -3.715118 21.69885 5.175787 
-31.95448 -3.861531 23.43131 4.646094 
-30.41916 -4.071364 21.36126 4.91434 
-32.45864 -3.936711 24.4796 4.919486 
-31.04983 -3.856067 22.29797 4.259735 
-30.00492 -4.09943 21.74411 4.597893 
-30.52941 -4.265251 22.92291 3.779159 
-31.86027 -3.885391 22.47582 3.942051 
-30.49819 -4.018785 21.37189 3.764107 
-30.64178 -3.999379 21.48578 4.464873 
-30.32537 -3.966861 20.4416 3.315882 
-31.32297 -3.874542 22.57238 5.122042 
-32.7324 -3.971559 30.46795 4.604471 
-29.86444 -4.134857 21.69179 4.753797 
