nu alpha 
2.712993 0.08725744 
2.872946 0.3927828 
4.383997 0.12351 
2.164735 0.2067891 
4.343871 0.4580642 
4.303886 0.2753402 
3.800558 0.2132582 
2.1217 0.3891302 
2.108444 0.3016497 
2.524087 0.4745943 
2.155685 0.2261254 
2.678513 0.1339581 
1.84776 0.07952251 
1.577058 0.4030779 
1.470398 0.3324746 
2.448216 0.3455541 
1.318154 0.476261 
0.9685148 0.1759373 
1.53632 0.1014296 
2.750615 0.1693219 
7.626006 0.3518002 
4.409781 0.4524419 
3.451296 0.4467242 
2.538228 0.4078794 
1.574707 0.2491511 
1.847793 0.4845506 
1.569424 0.1477053 
1.382556 0.2378969 
1.296778 0.3800849 
1.259271 0.248653 
1.365829 0.486809 
1.337114 0.3796106 
1.67641 0.4994264 
1.284381 0.3053954 
2.070765 0.4533749 
2.364111 0.1735818 
2.180475 0.2284992 
1.688363 0.3979598 
2.169632 0.3486181 
1.770242 0.2307531 
1.98577 0.2636463 
2.382949 0.3426797 
1.908093 0.2527968 
2.198594 0.4083302 
2.83575 0.3019152 
1.741936 0.4436685 
2.316474 0.2295262 
2.355806 0.3335415 
3.507268 0.1719083 
2.480956 0.377985 
1.374685 0.1442739 
2.352208 0.1807724 
1.955629 0.4739115 
1.893498 0.03989696 
2.139188 0.3365803 
3.155748 0.1115496 
3.595952 0.3661759 
2.755411 0.4871955 
1.758295 0.4221628 
2.031693 0.06949107 
1.455796 0.4553634 
1.881316 0.4692713 
1.550672 0.07731611 
1.413214 0.4356053 
1.088792 0.4011954 
1.163772 0.4836278 
1.825617 0.1256362 
1.326374 0.1887895 
2.726187 0.481946 
1.212638 0.1565653 
1.419481 0.3830385 
1.723571 0.496735 
1.43259 0.2527498 
3.21766 0.2952669 
3.222482 0.07766518 
3.513033 0.3845065 
4.299878 0.06478893 
2.109224 0.3043041 
2.346908 0.2444731 
2.260831 0.2550058 
1.95798 0.3368396 
2.580467 0.4925938 
3.563597 0.3963815 
3.298769 0.2511584 
2.583609 0.3920574 
2.231415 0.08066447 
2.613163 0.3476947 
1.761303 0.4873982 
2.072966 0.3125842 
2.313654 0.3861816 
2.376931 0.3363936 
2.438317 0.2619118 
1.977731 0.2886995 
2.579808 0.2890474 
2.124315 0.2375118 
2.513348 0.3716893 
3.54322 0.1635722 
2.099545 0.02111121 
2.827774 0.09235845 
2.010521 0.4006732 
1.951325 0.3835141 
1.474374 0.1840792 
1.569591 0.4216464 
1.401055 0.3211523 
1.694565 0.329343 
1.06798 0.2812653 
1.270248 0.2485928 
0.9635008 0.3752525 
1.190157 0.05983703 
1.258914 0.08732317 
1.386973 0.1453996 
1.293972 0.3909942 
0.9049589 0.4243185 
1.320453 0.4146483 
1.481465 0.2611928 
1.471371 0.3861381 
1.749552 0.2843085 
1.38088 0.4133476 
1.075275 0.2558086 
1.118416 0.364559 
0.9787408 0.3601371 
0.8864077 0.3725004 
1.102316 0.3223001 
1.044851 0.4070955 
1.131568 0.1625007 
1.142595 0.3594506 
1.301703 0.2488333 
1.44104 0.2223862 
1.237449 0.4138829 
1.275632 0.4737073 
1.08279 0.4829889 
1.715672 0.2192156 
2.86664 0.1329258 
1.7613 0.1912544 
2.285054 0.1077026 
3.176607 0.2151907 
2.75121 0.4509476 
1.77927 0.2053444 
2.194097 0.3192471 
3.302372 0.2409932 
1.939158 0.3889836 
3.652415 0.2791127 
4.893232 0.2958009 
4.584126 0.4802825 
6.321887 0.469669 
5.483172 0.1470729 
4.482785 0.455533 
4.532243 0.4116065 
2.110838 0.4548973 
3.121335 0.1755953 
2.21356 0.4108892 
1.998651 0.1629969 
2.484442 0.2506693 
1.843653 0.3825945 
4.54906 0.2728376 
1.765189 0.4391606 
2.493444 0.3702462 
1.24232 0.4484095 
1.740977 0.4562973 
2.310535 0.1174106 
1.371805 0.4813722 
1.926374 0.2272833 
1.496186 0.4759295 
1.585083 0.3380094 
3.218504 0.4438934 
1.889251 0.2515358 
2.072918 0.24828 
2.849966 0.1310814 
2.500019 0.1979296 
2.731562 0.4306359 
4.32572 0.05911777 
2.128456 0.1255497 
2.812673 0.2079442 
2.493789 0.2499299 
1.649758 0.2139935 
1.682586 0.3047385 
1.95996 0.4947084 
2.487477 0.3540291 
1.659051 0.4803669 
3.120431 0.06788142 
2.920348 0.2965258 
1.51967 0.2895843 
2.273023 0.4842483 
3.333441 0.2818506 
3.670879 0.1700648 
3.242653 0.1682175 
5.890708 0.04134945 
2.658511 0.4884036 
3.165873 0.234855 
3.302451 0.3379456 
1.535474 0.3240628 
3.005557 0.1786191 
1.768028 0.3088053 
3.661473 0.2734084 
2.743785 0.3546147 
3.005423 0.329486 
3.649252 0.4784522 
1.69749 0.3316409 
2.288972 0.2294707 
2.986193 0.3235029 
1.963607 0.3611259 
3.27226 0.4617841 
8.554749 0.3113256 
5.849766 0.2174809 
4.361825 0.2920228 
4.775682 0.3303446 
3.691801 0.39094 
4.791176 0.3370038 
3.256158 0.3086268 
1.622088 0.1829851 
1.226946 0.3043068 
2.199089 0.4705044 
2.13107 0.06153912 
1.804737 0.294953 
1.691677 0.3030623 
3.181089 0.4020089 
2.660803 0.1370518 
3.084426 0.4472457 
3.573621 0.1155666 
2.217428 0.4649099 
2.345871 0.3547391 
2.777267 0.2066395 
2.630998 0.3530457 
2.722476 0.1231107 
3.379472 0.3635436 
2.542525 0.3225847 
1.826302 0.2306252 
2.300043 0.3040735 
3.720389 0.405823 
2.857241 0.1487902 
1.781151 0.4751506 
1.411896 0.3202236 
2.048846 0.4376188 
1.519638 0.2924969 
1.34912 0.2438267 
1.963446 0.2266474 
1.707795 0.3399866 
1.95176 0.3224432 
1.371496 0.4871772 
1.626008 0.2508109 
1.713166 0.2667337 
1.90432 0.325597 
3.617105 0.4817872 
1.80568 0.1682129 
2.101231 0.3206091 
1.509442 0.4072661 
1.632778 0.3124263 
1.197037 0.197957 
1.05551 0.3210045 
1.566964 0.3619167 
1.140366 0.3777203 
1.608952 0.2627827 
1.485315 0.4834426 
1.029576 0.3452358 
1.58058 0.478901 
1.764064 0.2160288 
2.502634 0.0353796 
3.36346 0.3240442 
3.835778 0.4523861 
4.61021 0.2082536 
2.341043 0.08202432 
2.183997 0.4143265 
3.942842 0.2506457 
2.723698 0.2654644 
2.4762 0.3801715 
2.454572 0.3499339 
3.308187 0.1428764 
4.969103 0.1685059 
3.070243 0.1316614 
4.672149 0.1413033 
2.247268 0.3684914 
3.025686 0.4441038 
4.686617 0.1149932 
2.752251 0.1288715 
3.12446 0.4054042 
2.182732 0.169722 
2.589017 0.2005498 
3.344978 0.2829821 
3.184554 0.4308465 
3.099195 0.4833348 
2.994395 0.2367291 
5.661886 0.2618599 
6.30741 0.4683914 
5.364002 0.1118105 
3.699698 0.2802714 
3.018383 0.4635437 
3.8796 0.1392108 
4.863234 0.19275 
2.72868 0.4579143 
