"tau2_1" "tau2_2" "tau2_3" "tau2_4"
0.0279823 1.343275 0.03078973 0.1585362
0.07389575 1280.814 0.02000451 0.1096682
0.03690705 47.52942 0.02333725 0.1313096
0.04204532 7.992937 0.01748226 0.1431721
0.06244568 6490019 0.01373191 0.1296029
0.03965404 68.78356 0.01456629 0.1406663
0.06254034 0.2343697 0.01006964 0.194942
0.06365302 0.1422029 0.02033724 0.1863687
0.04376842 6689.509 0.0295045 0.1017189
0.05486439 18.61997 0.01400759 0.1767352
0.06416472 832.5798 0.01432634 0.2459666
0.1054553 68.08487 0.007796925 0.1230146
0.03279875 3.25424 0.01308323 0.1727888
0.0545583 68.31387 0.01788124 0.1963668
0.04316349 4465.526 0.02094699 0.09159866
0.03377602 285.0481 0.02197578 0.3782008
0.05303061 0.7665476 0.02070129 0.1941705
0.04909094 98.73584 0.01195531 0.2416344
0.01559997 0.09518806 0.01513202 0.1942481
0.01846578 32.98908 0.01845523 0.119246
0.01369603 0.952651 0.01488161 0.1573017
0.02854916 1.033369e+16 0.02057915 0.130815
0.05452089 37.71532 0.01748895 0.1234742
0.06960505 414.1788 0.01453481 0.1459751
0.05247701 0.08299747 0.006063234 0.1580285
0.03414143 159748.9 0.008628891 0.1485491
0.07097703 750.5522 0.02142056 0.4601994
0.02941503 0.1063644 0.02063587 0.2045656
0.03991786 11.95058 0.0177066 0.1774063
0.02746039 10.83941 0.03213296 0.3798445
0.04849297 400.7083 0.03394807 0.2326217
0.03019895 263.427 0.02490526 0.1682614
0.05631347 9.213787 0.01505002 0.07319803
0.0165041 17.07975 0.02893178 0.1751585
0.01960106 828.9826 0.01934085 0.3060822
0.0472412 0.5360071 0.02592308 0.1034723
0.0291485 45935.91 0.0188862 0.2521345
0.03290314 51.29331 0.009212036 0.2197663
0.0202573 0.2624284 0.01103854 0.1978271
0.01326982 39253.23 0.01243911 0.1038249
0.03397931 349.935 0.0197537 0.1018118
0.03888856 0.0543359 0.01005231 0.08159189
0.04994036 57.91916 0.01302446 0.2059876
0.02570002 440.3646 0.03453347 0.08652395
0.02083206 3625.51 0.01567064 0.1937837
0.02013343 194.7963 0.02348191 0.221305
0.02615549 8.639796 0.01734804 0.1265188
0.04386538 1051.764 0.01915881 0.1100877
0.04344082 0.8156336 0.01656093 0.1346699
0.05435492 1.736026 0.01191535 0.2022852
0.0436506 0.519745 0.02445128 0.1960023
0.03425715 123.5447 0.0139749 0.1882111
0.02176212 0.03410277 0.01772054 0.1946323
0.04605568 206.1455 0.01662879 0.1774712
0.04512091 22.56813 0.02939421 0.1293307
0.05968371 0.0481268 0.02185817 0.1677959
0.1034615 264.4393 0.009671929 0.1253809
0.04672231 19.58552 0.01573359 0.2229712
0.03110489 4.010362 0.01937662 0.1731287
0.04423104 199.3478 0.01350335 0.1554298
0.03896211 3.043156 0.01257953 0.1282095
0.07937099 25.58295 0.02100248 0.2419514
0.0579713 15.43822 0.01981805 0.3550278
0.04955344 8.846898e+12 0.0216662 0.2678948
0.03360835 67.35321 0.01293565 0.1601621
0.04663635 2.195727 0.028638 0.09779672
0.07251578 2.200555e+18 0.01395967 0.112218
0.04118368 17.78815 0.03992904 0.1102486
0.05072147 1.086387 0.03849668 0.157089
0.06944711 9.797251 0.009296689 0.2286429
0.01880884 295.5563 0.01351535 0.2852718
0.04333643 0.5293076 0.0131225 0.0878493
0.05902281 0.7432321 0.008848986 0.05041684
0.02917641 11.42965 0.008759714 0.04713865
0.06448923 234.5255 0.01011598 0.1493468
0.03252202 713.1311 0.01227289 0.1422018
0.04375572 1419042 0.02107973 0.07660262
0.08120296 158.1049 0.01539387 0.2880395
0.03895637 248.5753 0.01560769 0.2322563
0.05116423 3.194145 0.03107306 0.08736538
0.04074794 323.5255 0.01026421 0.1447435
0.06433523 2.637879 0.009122258 0.1040013
0.01776392 0.6766408 0.02175702 0.193457
0.01290343 0.3696287 0.02052216 0.1944536
0.02486294 0.5072341 0.0132759 0.16729
0.04714973 0.1085335 0.01625485 0.143455
0.04907639 43.9946 0.01782881 0.1666561
0.03917165 0.1019246 0.02605575 0.1189776
0.03260581 2.301 0.02047148 0.1269442
0.01720308 433.4378 0.01273885 0.2974982
0.03489279 3143.957 0.006912809 0.232323
0.04654629 598.658 0.02366036 0.5649012
0.02878524 157.762 0.02884779 0.4236386
0.03441529 1.570381 0.01178562 0.46941
0.03794959 13764.26 0.02125533 0.1345716
0.03193992 205.5781 0.02333236 0.1465709
0.04051027 1.506315 0.01206349 0.2515483
0.08717694 190.9361 0.02473801 0.1778879
0.05708836 2884.94 0.02076093 0.3115902
0.021028 403.1308 0.0127862 0.2175225
0.03401629 0.1073908 0.009266252 0.3987386
0.04286646 30.19416 0.01311927 0.3116405
0.02757523 6.436129 0.04187301 0.2572108
0.02646699 0.3967906 0.02947126 0.3469825
0.06525871 3.836956 0.01260941 0.2437007
0.05690454 0.06893609 0.01404691 0.1743352
0.01442391 0.3084767 0.02063527 0.1596111
0.02623389 315.8627 0.0131639 0.1621318
0.06815666 0.04760156 0.01037789 0.2801423
0.0677227 178.6595 0.01804725 0.1376954
0.04512786 27.97127 0.01542162 0.1303706
0.04743283 0.0880443 0.01257687 0.2014055
0.05857112 0.07675107 0.006780758 0.1580508
0.04344356 0.2946678 0.007434544 0.1511578
0.02989506 1849.795 0.02078938 0.2102369
0.02628662 0.730484 0.01541777 0.2325218
0.07255208 2.305421 0.01593712 0.3449782
0.02675356 14.51849 0.01255847 0.1310741
0.04383372 8.905155 0.0204629 0.1579416
0.01328442 238.9832 0.02775657 0.1242797
0.03073072 105.8048 0.0176579 0.1886201
0.01753284 20.53363 0.01634744 0.1028901
0.04246362 115.8201 0.01093179 0.1246392
0.09504656 0.08867121 0.01491381 0.1927941
0.03677981 0.181471 0.04057906 0.1473479
0.06066212 185.6894 0.01649826 0.2006876
0.03933398 8.559897 0.011742 0.101615
0.06454743 4.33696 0.01285189 0.09737239
0.03076415 1.061375 0.02010267 0.1899428
0.06731805 83.09361 0.01568876 0.1861338
0.0301932 0.07243245 0.01650007 0.09450963
0.00985211 68.58586 0.02501065 0.1465471
0.02590338 2.017137 0.03119565 0.2136519
0.01945396 20.9921 0.04632491 0.1708234
0.02790961 0.05757529 0.01394694 0.2534945
0.06363835 153.2214 0.01256677 0.1899897
0.03065533 60.17184 0.01362869 0.1532365
0.05585487 0.1542094 0.03085232 0.2383733
0.04113603 0.1706175 0.01074505 0.3268545
0.04944128 0.2500745 0.01157564 0.1619859
0.03256058 336.3676 0.006741458 0.1715149
0.02229305 21.12389 0.01615566 0.1953659
0.03445223 85.62477 0.02287086 0.1594289
0.0573617 2.120268 0.02115742 0.3606503
0.0327461 2307.843 0.0140854 0.1939321
0.03780163 3.874622 0.02592433 0.2481566
0.06716974 0.4060191 0.0236607 0.1795873
