"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3" "beta1_4" "beta2_4"
14.84625 4.077909 9.811411 0.06695707 30.01458 3.99718 -30.01656 -3.726961
14.82826 4.064367 -4.978713 0.7827413 30.04257 4.024559 -30.32359 -3.712029
15.10619 4.000583 15.75789 -11.97766 29.95241 3.995254 -29.60815 -3.902486
14.95313 4.083507 0.4495551 9.834581 29.9935 4.038859 -30.15154 -3.755317
14.88239 4.084876 10.72376 -14.00448 30.05483 4.003577 -30.1216 -3.842387
14.9999 4.028756 11.56027 12.09519 30.12041 4.000687 -29.91811 -3.834319
15.13536 3.981697 -16.14884 16.39852 30.06666 3.997817 -29.78085 -3.726127
15.01697 4.044382 5.168878 -6.935118 30.18081 3.971359 -29.95414 -3.761183
14.92604 4.049402 -29.2296 -1.549235 30.21839 4.012954 -30.03853 -3.808229
14.95699 4.02794 5.634386 -17.06405 30.10812 3.98084 -29.99165 -3.817436
14.9921 4.045539 -9.668192 -10.71171 30.07884 4.019594 -29.8282 -3.734547
15.04559 4.029392 -18.57176 21.20407 30.11258 4.033761 -30.04403 -3.821471
14.97868 3.965638 5.608492 5.432955 30.16771 3.99943 -30.01047 -3.760117
15.00481 3.960103 11.04013 7.32526 30.24265 4.008972 -29.6395 -3.878943
15.08686 4.006918 10.29877 -2.053414 30.1173 3.995938 -29.62115 -4.010336
14.85132 4.033102 1.647132 -9.559393 30.26301 3.977547 -30.12221 -3.823163
15.11463 3.994668 8.875159 0.2356855 30.15646 3.992228 -29.67928 -3.959663
14.87106 4.088606 -7.309717 8.392079 30.1532 3.981262 -29.72775 -3.865372
14.79492 4.108961 11.6611 -18.98915 30.20369 4.031877 -30.33962 -3.745679
14.84852 4.130029 13.26151 13.79962 30.22672 3.981269 -30.10537 -3.874119
14.95908 3.992405 -19.77783 15.71363 30.18583 4.005513 -29.68953 -3.904224
14.91022 4.058698 3.225777 6.537799 30.23456 4.051057 -29.89514 -3.840921
14.83011 4.064607 3.572371 0.744499 30.242 3.981687 -29.77098 -3.851358
14.93524 4.046345 20.80318 9.442065 30.19095 3.990436 -29.84185 -3.973067
15.06861 4.028907 11.65019 -7.839998 30.10613 4.044029 -30.07065 -3.73141
15.0511 3.986473 5.91523 4.694797 30.14361 3.995206 -29.94749 -3.919366
14.99278 4.106015 -2.415687 -2.967842 30.13873 3.998026 -30.13739 -3.905266
