"tau2_1" "tau2_2" "tau2_3"
0.01802962 0.2206252 0.01163318
0.04560848 0.1566824 0.01361216
0.02612864 0.1004404 0.01219543
0.02203954 0.1701984 0.01679478
0.02968718 0.1601461 0.01890961
0.02682508 0.2316465 0.01085014
0.02776412 0.1947888 0.0231464
0.0305344 0.162345 0.01887976
0.04867816 0.2868717 0.009554915
0.03819515 0.1720131 0.02420809
0.0187589 0.1777162 0.01282687
0.02849462 0.2052287 0.02182519
0.04237576 0.3234212 0.02586795
0.06049171 0.287294 0.01467392
0.08371349 0.114215 0.02963184
0.04650185 0.1452156 0.01645036
0.04682601 0.2614431 0.01503165
0.03022889 0.1183999 0.01579069
0.02160672 0.07927341 0.02461106
0.03316869 0.2466728 0.03083778
0.04554829 0.1195037 0.01503373
0.05227646 0.1605185 0.01822501
0.06951889 0.2066346 0.01823877
0.03710044 0.1452396 0.02775477
0.02052788 0.3319944 0.01708617
0.0547965 0.2267418 0.01083567
0.03914074 0.1192959 0.008396888
0.06704797 0.1152941 0.01381719
0.03531196 0.1578147 0.008536274
0.02750437 0.06741601 0.01060464
0.0355109 0.143247 0.01325231
0.05085955 0.179209 0.01255242
0.05270379 0.1386341 0.02592275
0.01972325 0.1298115 0.009916651
0.02587455 0.1426266 0.009315829
0.05586723 0.1938305 0.01833501
0.03872092 0.125056 0.02181987
0.0534281 0.1078904 0.01091074
0.052974 0.2458364 0.01674114
0.04628851 0.2551794 0.01632145
0.04076819 0.1683092 0.02793572
0.08634514 0.2172038 0.02835103
0.06534949 0.06724742 0.01761521
0.09519563 0.1535027 0.009834522
0.02497867 0.1588041 0.007898336
0.04290099 0.09972542 0.007835843
0.06211571 0.1655316 0.01184705
0.02580621 0.1624085 0.01317524
0.04439011 0.1949374 0.009625502
0.02159547 0.3496605 0.02462114
0.05977185 0.1630064 0.01240647
0.05162043 0.2699985 0.01806081
0.04223633 0.2651096 0.01242871
0.04362113 0.1683772 0.01972884
0.06712931 0.4227081 0.0226111
0.06912822 0.1521948 0.01958852
0.09244367 0.1652097 0.01564559
0.03441528 0.2021602 0.01313204
0.02707683 0.1100051 0.01708604
0.02898718 0.1456327 0.02857161
0.02893025 0.1877768 0.026922
0.0340617 0.1492992 0.01582385
0.03041358 0.1380191 0.01894242
0.04029457 0.2221845 0.0219407
0.02835944 0.102552 0.02810889
0.0533793 0.1176503 0.01188878
0.02945086 0.08936379 0.02301676
0.03229838 0.09778629 0.03139378
0.04533048 0.3788627 0.01167141
0.04147507 0.2400127 0.01264803
0.07814611 0.1962162 0.007930697
0.04147123 0.3343187 0.006987979
0.03421398 0.4365795 0.01872294
0.06889241 0.1826712 0.0113429
0.04230682 0.1890127 0.01669937
0.03799808 0.2157591 0.01950893
0.01844251 0.2042454 0.02020167
0.03508447 0.09251485 0.009393449
0.03662863 0.1899671 0.01667104
0.04633754 0.1832248 0.02120122
0.03965305 0.3902271 0.01798934
0.06456917 0.4157525 0.02134857
0.04510411 0.2085448 0.01152631
0.04632148 0.4113007 0.01174751
0.0260612 0.2852383 0.02259059
0.04893092 0.3950191 0.02448117
0.05860293 0.2330727 0.01630541
0.0906437 0.1838402 0.01150021
0.03500497 0.2687389 0.01977703
0.03620885 0.09787569 0.02815333
0.02533883 0.2138365 0.02864467
0.05990197 0.2593414 0.02034271
0.04479338 0.2813603 0.01729289
0.0426547 0.2761649 0.02263843
0.0357271 0.1587546 0.02259397
0.03210912 0.2868598 0.02109073
0.01779511 0.3509266 0.02011571
0.06068568 0.2320581 0.01347734
0.04826686 0.2047495 0.02277644
0.04695629 0.1998155 0.02021789
0.01989224 0.08172696 0.01342032
0.07697033 0.1186603 0.02469083
0.02928414 0.1721611 0.02478068
0.04684379 0.1636182 0.01199494
0.03652851 0.1707153 0.01271441
0.06388858 0.1382383 0.0218563
0.04077745 0.2264942 0.009410857
0.02063402 0.04661615 0.01067988
0.03874453 0.1168667 0.02008333
0.0418685 0.1586708 0.01015178
0.02492216 0.2247361 0.01433661
0.02749273 0.14958 0.02740672
0.04938125 0.1179009 0.01481923
0.03900174 0.1505409 0.02631818
0.09444983 0.1351802 0.01359805
0.05557724 0.2065204 0.01363143
0.05003264 0.1526368 0.02005674
0.04200668 0.09519146 0.02004623
0.0833174 0.1222938 0.01651802
0.02858398 0.3163446 0.01305964
0.04225558 0.1188712 0.01711943
0.02687284 0.211614 0.01063383
0.04666983 0.2039697 0.02280637
0.03517281 0.178694 0.01635141
0.07570109 0.3141909 0.006364046
0.04263059 0.1346568 0.01198086
0.07389891 0.1238754 0.01557133
0.02964558 0.1057748 0.01406963
0.03962967 0.1210149 0.03511974
0.04718415 0.1944496 0.01657291
0.02496692 0.1478537 0.02838829
0.03044276 0.07511259 0.01888094
0.03802981 0.1292275 0.02276806
0.03325315 0.1675359 0.01206848
0.03720339 0.1797637 0.01405276
0.04308938 0.1443893 0.02378334
0.0423389 0.1024217 0.01739942
0.05866948 0.1097631 0.01518749
0.04053211 0.1474357 0.01742307
0.0355376 0.2484239 0.01966386
0.0603831 0.2367545 0.0144591
0.03646839 0.0962317 0.02659138
0.01497113 0.1340582 0.02618963
0.02255565 0.1169177 0.02189491
0.01913261 0.04981538 0.01821572
0.0292773 0.1211912 0.01076765
0.02282615 0.2584269 0.01692653
0.03367611 0.1336459 0.01055104
