"nu" "alpha"
3.010128 0.1365134
3.127626 0.07793565
2.810107 0.2280021
2.844472 0.1492542
3.389173 0.2717242
3.461873 0.1836477
3.656377 0.2909494
4.007358 0.2092348
3.30672 0.4730412
3.182797 0.36841
3.563337 0.3030094
3.620782 0.1115796
2.99286 0.3955242
3.176796 0.3815267
2.751136 0.4088827
3.17576 0.114133
2.963541 0.1400194
2.906104 0.3978597
2.998612 0.3010132
3.084948 0.1957378
2.626946 0.4120404
3.064928 0.4081627
2.844583 0.1138875
3.123349 0.2337217
2.777932 0.3593295
3.989481 0.1576924
3.337656 0.4788767
3.796095 0.3714017
3.581093 0.4818573
3.968762 0.3232794
3.353302 0.3987199
3.276285 0.2405346
4.01079 0.307483
3.275277 0.04391892
3.201019 0.05082192
2.81111 0.1154571
2.969643 0.3281002
2.935529 0.3622912
3.34319 0.1685632
3.427718 0.08923565
3.212908 0.4039588
2.606537 0.2452334
2.79915 0.3593955
3.00935 0.2002175
2.644401 0.4429852
3.426733 0.3582878
2.828852 0.4841229
3.079023 0.1043806
2.695552 0.1324337
3.495573 0.3772872
3.079972 0.4985802
3.186891 0.1127388
2.353455 0.4530947
3.081433 0.1504315
3.094195 0.4497323
2.813803 0.3469085
2.952144 0.2878153
3.314846 0.3758366
3.022853 0.159822
2.71315 0.3662572
2.879951 0.3517966
3.575516 0.2523899
3.098111 0.07201903
3.023438 0.345878
3.141744 0.4304951
2.84318 0.3927083
3.041388 0.453023
3.185189 0.3446176
2.911618 0.2407571
2.700083 0.3986866
3.015663 0.2582183
2.62631 0.353596
2.72483 0.405573
3.021696 0.3857791
3.008911 0.1080177
3.166026 0.1206763
3.130629 0.2584291
3.441806 0.2353281
3.154534 0.3589848
2.770202 0.4229013
2.966236 0.1777423
3.117404 0.4605008
2.784837 0.2936382
2.699314 0.1342563
2.853735 0.0761073
2.809492 0.0620185
2.470463 0.2499639
2.674344 0.1749429
3.282621 0.360017
3.148952 0.06000888
3.452657 0.4894165
2.442609 0.3293208
2.711853 0.3933059
2.969494 0.4644226
3.578468 0.4180565
3.242379 0.3820339
3.568379 0.4865916
2.856944 0.3356267
3.179059 0.3744817
3.063913 0.1882604
2.413333 0.1343739
2.756338 0.4148817
2.881805 0.4784275
2.626042 0.1275997
2.950219 0.1369925
3.481399 0.3138317
3.692133 0.3280749
3.543647 0.4643557
3.004407 0.2622591
3.554906 0.09786637
3.55083 0.387907
3.796309 0.2577784
3.141028 0.1637555
2.595491 0.4640335
2.609258 0.4026816
3.040396 0.323219
3.382316 0.3989842
2.852616 0.167682
3.1438 0.2792609
3.319139 0.1586637
2.885673 0.1214627
2.895451 0.3830929
3.035706 0.3752776
2.388499 0.1811278
2.660928 0.04516578
2.805777 0.1887245
3.06114 0.4215228
2.93647 0.1981023
3.003615 0.4716119
2.918301 0.1371572
3.530363 0.1994857
3.553912 0.1362593
3.072875 0.4574883
3.287085 0.1237029
2.912699 0.2588204
3.696532 0.2853476
2.970302 0.4111697
3.277668 0.1850737
3.026783 0.4003596
2.92303 0.2014419
2.640891 0.2010299
3.118285 0.2498141
3.124133 0.1867257
3.132778 0.3734617
2.699471 0.3193664
3.669546 0.4471468
3.106941 0.2847637
3.007481 0.44228
2.987285 0.3365393
2.91392 0.1723802
3.489234 0.2226039
3.123162 0.1734567
2.8579 0.1847945
3.269739 0.4458283
3.386061 0.3084013
2.90501 0.2565174
2.653634 0.4933812
2.913461 0.1053509
2.847836 0.25108
2.966012 0.2585941
2.908345 0.09335767
3.154824 0.4635852
3.003512 0.3165993
3.141878 0.4946092
3.066427 0.4267707
2.819172 0.2014626
3.018197 0.36835
3.200654 0.3227665
3.390416 0.201197
3.062637 0.4005019
3.148198 0.3662051
2.836429 0.3443212
3.265707 0.368756
2.89763 0.3386595
2.794789 0.2411867
3.167001 0.3549947
3.530001 0.4439282
3.045892 0.4863451
2.663746 0.2598434
3.419134 0.2551992
2.511332 0.3119334
3.200891 0.1274199
3.067869 0.1445221
2.822079 0.3446456
2.995141 0.3804793
3.434478 0.1837794
3.085323 0.4608025
2.693311 0.4890173
3.055479 0.4246827
3.227577 0.2329622
3.718413 0.306305
2.816562 0.4586143
2.587686 0.3074997
2.48793 0.3441688
2.57269 0.40939
2.855242 0.3052171
3.006018 0.3491999
2.920186 0.3881839
2.841015 0.4285595
3.269708 0.2444759
3.549883 0.1228144
3.049041 0.3763313
3.099205 0.3256798
3.606488 0.4015494
3.509675 0.2774502
3.711134 0.08640935
3.629149 0.107138
2.793642 0.2938547
3.428278 0.4069048
3.114556 0.2675932
3.144114 0.167273
3.18814 0.4287294
2.945709 0.4360574
3.035549 0.2154881
3.546418 0.1322595
3.433734 0.4774299
3.423982 0.1582992
2.846257 0.3480964
2.504182 0.2760818
3.03316 0.3742683
3.006561 0.1761392
3.096903 0.4039715
3.622764 0.2479147
3.668641 0.08127491
3.390495 0.1685585
3.603393 0.4124309
3.082003 0.2143744
3.266005 0.2999342
3.050864 0.1221972
2.957075 0.2416964
2.822492 0.4089735
3.150878 0.1008237
3.002254 0.4785233
2.948361 0.1489302
2.674933 0.08485596
2.851192 0.4231214
2.749012 0.1923579
3.099282 0.3096368
3.359932 0.2474597
2.724624 0.02390811
2.511079 0.2383256
2.638725 0.2237279
2.837249 0.03467188
3.476699 0.1471057
3.075002 0.3351605
2.817513 0.4556377
2.624366 0.3073161
2.896091 0.2833449
2.910056 0.2502716
2.595575 0.1849602
3.081708 0.2726406
2.612663 0.1894051
2.652623 0.2872794
2.518584 0.1357976
2.448605 0.3725483
2.465549 0.1520765
2.605213 0.2523462
2.392503 0.466247
2.560542 0.4574343
2.830908 0.05800896
3.181802 0.4370108
2.69129 0.3229931
2.971851 0.2424149
2.875282 0.07357931
2.822229 0.472451
2.841654 0.4296765
2.980269 0.2112857
2.959266 0.1258945
4.108929 0.1008675
3.519132 0.2736348
3.095299 0.32516
3.065234 0.1481126
3.351842 0.2836993
3.501498 0.2447982
3.186844 0.391568
2.954606 0.4012163
3.060965 0.4920292
2.971053 0.1787395
3.331055 0.1658663
2.985105 0.4711395
3.202937 0.4806267
3.225344 0.498576
3.053277 0.3026613
3.530323 0.3319083
3.148053 0.2372779
2.997359 0.232273
2.9441 0.3245384
2.903647 0.04373538
2.605127 0.2029641
2.511454 0.3079332
2.822368 0.2323152
2.675988 0.2943185
2.966119 0.4955084
2.625466 0.1556587
2.77282 0.4066299
2.24603 0.08101599
2.987555 0.08470006
2.987703 0.1105332
2.929423 0.2542258
2.575924 0.4955968
2.981242 0.3993344
3.228899 0.2985188
3.039158 0.1714803
3.399003 0.3709219
2.579637 0.2950282
3.077254 0.460218
2.948965 0.1139675
3.152567 0.4891351
2.731082 0.4470246
3.128509 0.2779233
3.398208 0.0946393
3.448174 0.2174114
3.157753 0.2766844
2.904912 0.3645118
3.208812 0.2702621
3.633523 0.3703119
2.892784 0.09593017
3.389007 0.4901052
2.782102 0.1517902
2.846189 0.4314687
3.19286 0.2300142
2.97291 0.2955009
3.513795 0.1675561
3.361469 0.4449995
3.211449 0.3471329
3.463619 0.3520276
2.854855 0.2454408
3.030351 0.1405482
3.010347 0.3077299
3.077959 0.347658
3.095586 0.3951842
2.931619 0.4821425
2.852757 0.3419028
3.346453 0.1278476
3.087821 0.3163916
3.550658 0.3359087
3.00874 0.2666828
3.0434 0.4694065
2.903691 0.0648034
3.58449 0.3461195
2.846619 0.3611169
3.457792 0.4445325
