"Delta_1" "Delta_2" "Delta_3"
-2.026645 -3.023947 1.039952
-1.971351 -2.784864 1.155971
-2.236755 -2.731851 1.101989
-2.263412 -2.58957 1.100048
-2.14421 -2.77499 1.181663
-2.083358 -2.643908 1.174236
-2.177968 -2.657443 1.00519
-2.099319 -2.67787 1.080901
-2.042875 -2.434224 1.045243
-2.033596 -2.643622 1.030001
-2.041118 -2.797206 1.0264
-2.045555 -3.055579 1.019792
-2.073807 -2.98821 1.06944
-2.032953 -2.782061 1.087494
-2.012359 -2.595589 1.077525
-1.948993 -2.406114 1.174487
-2.011491 -2.607899 1.197569
-1.918903 -2.746802 1.17014
-1.973534 -2.770151 1.12015
-1.851762 -2.743652 1.21059
-1.992073 -2.82186 1.209612
-1.940601 -3.014483 1.25856
-2.042978 -3.117846 1.190674
-2.033291 -3.159711 1.171945
-2.045995 -2.946737 1.099573
-2.036277 -2.867476 0.9684318
-2.012295 -2.862189 1.008977
-1.980036 -2.65028 1.037253
-2.017956 -2.81947 1.124386
-2.051579 -2.836308 1.048877
-2.130461 -2.859046 1.0937
-2.089012 -2.900328 1.088614
-2.13351 -2.845821 1.13536
-2.255362 -2.737117 1.134839
-2.154409 -3.175318 1.130694
-2.206966 -3.020272 1.096542
-2.093255 -2.698707 1.058738
-2.136059 -2.871001 1.13887
-2.213797 -2.865633 1.163417
-2.330594 -2.601783 1.119363
-2.206815 -3.19003 1.045218
-2.082104 -3.03609 1.006471
-2.029155 -2.784429 1.077611
-2.051368 -2.857975 1.082977
-2.181747 -2.415242 1.218031
-2.329667 -2.832997 1.238854
-2.21517 -3.137181 1.145882
-2.301511 -3.127007 1.199973
-2.351486 -2.929723 1.186128
-2.174049 -3.11398 1.196345
-2.257913 -3.04697 1.206046
-2.247162 -2.767418 1.181273
-2.200966 -2.841656 1.212224
-2.227726 -2.941575 1.194839
-2.15179 -2.906896 1.247346
-2.124016 -2.764387 1.243849
-2.134314 -2.863285 1.149044
-2.295327 -2.93708 1.091266
-2.182971 -2.924823 1.13308
-2.327353 -2.772613 1.216096
-2.276287 -3.075768 1.158575
-2.303052 -3.353919 1.14443
-2.260746 -3.327006 1.19061
-2.192339 -3.178016 1.261923
-2.187667 -3.418838 1.26839
-2.164244 -3.266679 1.186663
-2.148008 -3.225574 1.216529
-2.340855 -3.338279 1.25458
-2.309424 -3.386275 1.273004
-2.203741 -3.097882 1.123456
-2.327353 -3.115118 1.257822
-2.348075 -2.69163 1.28392
-2.377094 -3.018744 1.258117
-2.405209 -3.008105 1.266877
-2.33586 -2.942671 1.342714
-2.510553 -3.023683 1.265119
-2.412126 -3.288081 1.146458
-2.281992 -3.196238 1.116944
-2.334536 -3.261362 1.16466
-2.036436 -2.971788 1.096196
-2.000368 -2.907116 1.140775
-1.985845 -2.901813 1.156562
-2.038891 -3.089421 1.117197
-1.968438 -2.960939 1.138682
-2.029016 -2.909068 1.190251
-2.18077 -2.744845 1.125194
-2.170318 -2.960149 1.131026
-2.239732 -3.007458 1.109625
-2.259446 -2.752619 1.241586
-2.358593 -2.857507 1.190221
-2.332333 -3.026693 1.137448
-2.207878 -3.018885 1.233185
-2.144824 -2.699928 1.182524
-2.062341 -2.694701 1.219645
-2.172163 -2.780325 1.219551
-2.332485 -2.949757 1.062813
-2.36928 -2.900179 1.070611
-2.311628 -2.973063 1.158486
-2.264486 -2.882678 1.160703
-2.135965 -2.707736 1.178547
-2.220655 -2.616222 1.210783
-2.122066 -2.844648 1.062655
-2.046934 -3.207486 1.170353
-2.027968 -2.835715 1.186594
-2.11591 -2.852836 1.195531
-2.135684 -2.726558 1.17027
-2.096094 -2.886131 1.131949
-2.013441 -2.98725 1.144466
-1.918692 -2.850747 1.146636
-1.99578 -2.401695 1.136647
-1.948129 -2.673899 1.135717
-1.987287 -2.768419 1.131962
-1.92043 -2.712608 1.131448
-2.004955 -2.824529 1.149941
-1.87785 -3.088792 1.197384
-1.805582 -3.095314 1.091278
-1.769991 -2.915759 1.059093
-2.085042 -2.759287 1.103175
-2.113528 -2.818239 1.207632
-2.062218 -2.687741 1.129946
-2.062172 -2.543429 1.107546
-2.04815 -2.657263 1.078247
-2.072111 -2.998439 1.04596
-2.05977 -2.939186 1.040318
-2.141593 -2.900372 1.2229
-2.240755 -3.159198 1.279742
-2.222958 -2.788641 1.206958
-2.207817 -3.049167 1.18432
-2.206044 -2.940134 1.199175
-2.023248 -2.902289 1.169559
-2.164937 -2.741284 1.126742
-2.05706 -2.714842 1.136809
-1.887069 -2.840738 1.133712
-1.949727 -2.945333 1.100274
-1.940985 -2.609024 1.007777
-1.771889 -2.695769 1.117668
-1.811702 -2.651519 1.109479
-1.895791 -2.61834 1.134125
-1.996411 -2.808964 1.145398
-1.920507 -2.663031 1.073743
-1.839172 -2.687693 1.193144
-2.028385 -2.808757 1.096138
-2.0398 -2.510537 1.136066
-2.151319 -2.48698 1.228841
-2.186141 -2.840547 1.267374
-2.113161 -3.100255 1.280493
-2.170867 -2.665632 1.322407
-2.163829 -2.667654 1.341185
-2.206367 -2.503874 1.229135
-2.307573 -2.572314 1.197492
-2.295987 -2.87467 1.210583
-2.396442 -2.921558 1.191399
-2.27516 -2.533101 1.160574
-2.136827 -2.797178 1.133319
-2.124255 -2.712347 1.157602
-2.096571 -2.530094 1.247552
-2.033714 -2.846352 1.22249
-2.131461 -2.660092 1.112155
-2.150083 -3.200733 1.250004
-2.177525 -3.160687 1.202066
-2.128457 -2.88852 1.173347
-2.232254 -3.038705 1.075292
-2.186724 -2.758925 1.112988
-2.214586 -2.576863 1.099364
-2.044871 -2.85372 1.235203
-2.173406 -2.645156 1.188301
-2.068609 -2.93621 1.151974
-2.003801 -3.212719 1.081563
-2.074775 -2.899515 1.112924
-2.077422 -3.024396 1.147442
-1.974937 -3.037733 1.140238
-2.037392 -3.061072 1.142647
-2.018163 -2.820302 1.145056
-1.985898 -2.902598 1.123258
-1.910137 -2.778615 1.095082
-1.954024 -2.870916 1.100131
-2.081513 -2.616588 1.087423
-2.027997 -2.671205 1.093832
-2.020222 -2.664405 1.097238
-2.133097 -2.978906 1.114196
-2.124516 -3.183709 1.143813
-2.253013 -2.63424 1.218795
-2.130807 -2.765365 1.211557
-2.205079 -2.647078 1.179166
-2.041889 -3.015988 1.144055
-2.073051 -2.911655 1.117466
-2.084751 -2.876717 1.153277
-2.177588 -3.075827 1.081593
-2.150283 -2.748511 1.156978
-2.045012 -2.956425 1.155037
-2.155828 -3.169201 1.122022
-2.111583 -2.73792 1.125788
-2.005637 -2.698436 1.070992
-2.05917 -2.771059 1.044655
-1.96111 -3.070176 1.076676
-1.997157 -3.102326 1.122138
-2.004072 -2.981627 1.174227
-1.948019 -3.121766 1.0233
-2.035669 -2.8231 1.097536
-2.041456 -2.661522 1.133821
-2.003628 -2.742308 1.199267
-2.007885 -2.858361 1.282726
-2.050885 -2.713035 1.331912
-2.114725 -2.819102 1.325359
-2.185575 -2.867465 1.233887
-2.207557 -3.26256 1.265546
-2.188501 -2.953294 1.135922
-2.009623 -2.913066 1.245367
-1.997171 -2.702942 1.163025
-1.959492 -2.644969 1.195113
-1.9786 -2.752684 1.193037
-2.1262 -2.792415 1.207891
-2.196924 -2.934158 1.068804
-2.111519 -2.762872 1.164978
-2.066418 -3.079935 1.171033
-2.054372 -3.128377 1.007237
-2.109112 -2.854072 1.181176
-1.963493 -3.03553 1.157518
-2.06497 -3.054885 1.162545
-1.999043 -3.007786 1.04193
-2.015768 -3.061699 1.091406
-2.30135 -2.858439 1.110182
-2.140148 -2.785971 1.154359
-2.160519 -2.877185 1.19455
-2.350909 -2.874416 1.205099
-2.241832 -3.087923 1.174225
-2.124491 -2.960438 1.153933
-2.153554 -3.13491 1.123521
-1.905907 -3.011948 1.145731
-2.106863 -2.699561 1.186829
-2.050585 -2.719768 1.130637
-2.107674 -2.684374 1.133115
-2.055017 -2.610603 1.048969
-2.084591 -2.64907 1.13814
-2.126853 -2.909009 1.095705
-2.118558 -2.99554 1.153161
-2.164296 -2.727759 1.104068
-2.161936 -2.818701 1.150072
-2.078992 -2.753917 1.162381
-2.085697 -2.880091 1.204717
-2.07187 -2.890111 1.154851
-2.015941 -3.210881 1.086277
-2.015032 -3.070107 1.17009
-1.881651 -3.091853 1.146726
-2.046944 -3.157542 1.126544
-2.122446 -2.84157 1.059004
-2.056323 -2.95887 1.154087
-2.019135 -2.860738 1.123317
-1.97637 -2.947061 1.086769
-1.930984 -2.729817 1.062728
-1.905283 -2.71909 1.08031
-1.923527 -2.772998 1.163828
-1.988418 -2.865918 1.139828
-1.946254 -2.844684 1.091735
-2.101452 -3.032444 1.053334
-2.087807 -2.95721 1.090482
-2.15584 -3.332792 1.069193
-2.181388 -3.101875 1.055715
-2.149752 -3.201689 1.037363
-2.157471 -3.31944 1.060739
-2.213376 -3.182751 1.031658
-2.26759 -3.246787 1.102311
-2.136237 -2.949663 1.08518
-2.237892 -2.63354 1.153396
-2.280739 -2.815006 1.08816
-2.363988 -2.863786 1.114463
-2.180248 -2.804043 1.099698
-2.08104 -2.685184 1.046646
-2.124054 -2.776607 1.133873
-2.29579 -2.597035 1.151565
-2.328954 -2.768986 1.095424
-2.314822 -2.876311 1.146158
-2.26629 -3.070542 1.11157
-2.265217 -3.195028 1.178024
-2.326497 -3.229074 1.248199
-2.283844 -3.40812 1.147685
-2.280045 -3.012322 1.045607
-2.259357 -3.050166 1.044152
-2.205986 -2.933977 1.12689
-2.273541 -2.915392 1.113553
-2.324715 -2.938244 1.099124
-2.342315 -2.987561 1.087902
-2.288694 -2.934103 1.087124
-2.01294 -2.606556 1.147582
-2.147528 -2.673997 1.265808
-2.164292 -2.619669 1.244461
-2.035235 -3.164552 1.305573
-1.978716 -2.86052 1.2841
-2.10064 -2.645115 1.152232
-2.239788 -2.97193 1.144429
-2.126354 -3.040292 1.144276
-2.18298 -3.000296 1.130147
-2.157091 -3.108183 1.139542
-2.220131 -3.033517 1.095814
-2.177105 -2.992257 1.122746
-2.114263 -3.167212 1.107939
-2.183781 -3.097725 1.083888
-2.129635 -2.794345 1.077268
-2.151227 -2.887645 1.091605
-2.055473 -2.914513 1.119421
-2.124459 -3.071346 1.175527
-2.030243 -2.969298 1.206282
-2.042 -2.802477 1.173382
-2.101447 -2.850103 1.080755
-2.321642 -2.773145 1.06028
-2.166617 -2.948566 1.129407
-2.203705 -2.882162 1.19477
-2.25642 -2.865217 1.069705
-2.333682 -3.082848 1.142401
-2.427969 -3.048658 1.189841
-2.441506 -2.957865 1.203876
-2.249088 -3.269254 1.141554
-2.187312 -3.186144 1.238214
-2.178028 -3.331356 1.29119
-2.064043 -3.320032 1.300191
-2.155292 -3.46763 1.252113
-2.133074 -3.382794 1.213512
-2.150958 -3.250875 1.14036
-2.112887 -3.384306 1.187198
-2.108528 -3.325163 1.170568
-1.907653 -3.231191 1.164429
-2.048218 -3.036818 1.145231
-2.094589 -3.095185 1.203289
-1.968068 -3.145335 1.128554
-1.99569 -2.764191 1.142956
-2.022622 -2.852592 1.101415
-2.194337 -2.920707 1.125483
-2.19198 -2.900332 1.254174
-2.083264 -3.120838 1.176328
-2.087617 -3.128968 1.16527
-1.944575 -2.790441 1.214251
-2.033151 -2.866227 1.112774
-2.082924 -3.003147 1.072644
-2.158273 -2.776498 1.079879
-2.028241 -2.940185 1.06154
-2.039512 -2.785077 1.119626
-2.159351 -2.682924 1.077503
-2.150912 -2.44915 1.062519
-2.125018 -2.574629 1.1572
-2.026479 -2.587785 1.114641
-1.955735 -2.511185 1.000892
-1.960533 -2.524504 1.098071
-2.050229 -2.798305 1.121026
-2.056716 -2.679982 1.174764
-2.052086 -2.853255 1.168459
-1.969525 -2.911443 1.196602
-1.754606 -2.956557 1.183162
-1.959146 -3.175821 1.20594
-2.004649 -3.081272 1.247329
-1.946172 -3.195473 1.093802
-2.058945 -2.859695 1.138361
-1.921564 -2.751274 1.131521
-2.115515 -2.459557 1.038625
-2.107863 -2.547646 1.11057
-1.99521 -2.660181 1.079456
-2.064736 -2.878701 1.115365
-2.029453 -2.870996 1.147472
-1.989707 -3.183695 1.274836
-2.063164 -3.276395 1.227736
-1.986805 -2.935746 1.199066
-2.054627 -3.144822 1.094207
-1.953979 -3.117767 1.105487
-1.935346 -3.14072 1.093017
-1.902415 -2.616663 1.10306
-1.815147 -2.861606 1.091548
-2.069163 -2.837131 1.030941
-2.214742 -2.531837 1.085679
-2.045154 -2.543581 1.109392
-2.13604 -2.75213 1.168818
-2.172847 -2.913316 1.108532
-2.219776 -2.779083 1.108829
-2.125033 -2.599908 1.162304
-2.053363 -2.585987 1.078545
-2.164758 -2.811256 1.132039
-2.184163 -3.111037 1.124455
-2.165075 -2.965418 1.226722
-2.231485 -2.751411 1.24531
-2.254378 -3.037668 1.220997
-2.244217 -3.106198 1.195274
-2.231254 -3.071957 1.146735
-2.294222 -2.96092 1.070644
-2.337994 -3.01962 1.158649
-2.310298 -3.163061 1.159202
-2.263083 -2.669639 1.145551
-2.105197 -3.052703 1.143918
-2.15163 -2.674124 1.138549
-2.246279 -3.186897 1.188471
-2.177985 -2.830947 1.294162
-2.286469 -3.300231 1.13892
-2.195439 -3.064833 1.136505
-1.95542 -3.130897 1.18921
-2.140172 -3.348453 1.180717
-2.115086 -3.31729 1.12377
-1.950851 -3.051999 1.135916
-1.808092 -3.040093 1.062544
-1.890553 -3.00421 1.206926
-1.858541 -2.999025 1.034168
-1.969643 -3.041914 1.062871
-2.033597 -2.804061 1.018065
-1.94275 -2.967734 1.065377
-1.957206 -2.936602 1.136075
-2.004718 -2.959407 1.116459
-1.928799 -3.038045 1.172609
-2.01928 -2.956719 1.192367
-2.113481 -2.636406 1.04476
-2.148723 -2.759514 1.194489
-1.891415 -2.614429 1.166547
-1.978653 -2.832474 1.187516
-2.03821 -2.83533 1.198981
-2.063407 -2.912732 1.251032
-2.078223 -2.828179 1.249605
-2.126724 -2.787211 1.242365
-2.108071 -2.84413 1.186582
-2.15597 -2.819092 1.138347
-2.12142 -2.545161 1.17206
-2.159202 -2.679009 1.074936
-2.188488 -3.123699 1.159437
-2.18733 -3.018848 1.002386
-2.230979 -2.67392 1.141184
-2.096693 -2.785261 1.080001
-2.183632 -2.56377 1.016756
-2.19788 -2.874869 1.176334
-2.115138 -2.792722 1.1611
-2.204687 -2.646009 1.246248
-2.253992 -2.866095 1.237456
-2.149434 -2.965855 1.231147
-2.181424 -3.135648 1.299911
-2.196996 -3.03013 1.291947
-2.191273 -2.710954 1.292362
-2.287546 -2.779674 1.235266
-2.19596 -3.005708 1.217213
-2.266955 -3.145765 1.173521
-2.253876 -3.380763 1.276822
-2.340663 -3.45522 1.201015
-2.380871 -3.096023 1.121239
-2.242919 -3.079044 1.140478
-2.316413 -3.399307 1.191546
-2.341543 -3.123519 1.100147
-2.367086 -3.147313 1.052363
-2.355467 -3.099898 1.160027
-2.319433 -3.268967 1.061472
-2.17151 -3.145422 1.140839
-2.218696 -2.954214 1.047265
-1.993038 -2.79233 1.122594
-1.919398 -2.864009 1.185593
-1.93333 -2.965872 1.22307
-2.182195 -2.992113 1.144522
-2.172703 -3.269094 1.2012
-2.227289 -2.951788 1.234391
-2.11533 -2.5864 1.207932
-1.907798 -2.650263 1.265966
-1.992675 -2.276201 1.227526
-2.102162 -2.789051 1.189031
-2.036477 -2.82273 1.245273
-2.02788 -2.815139 1.149383
-2.1293 -2.805143 1.092475
-2.06681 -2.637803 1.161344
-2.147119 -2.911133 1.256077
-2.073229 -3.013217 1.292403
-1.912191 -2.866547 1.161998
-1.913775 -2.864444 1.110538
-2.158389 -3.032544 1.0077
