"nu" "alpha"
2.000769 0.3370378
1.267793 0.4377342
1.389022 0.218829
1.967005 0.1582561
2.471313 0.1952508
2.038942 0.2841934
2.563906 0.3646147
1.786977 0.2300416
2.248016 0.1802054
1.903992 0.4687051
1.501756 0.3711308
2.176612 0.2527785
4.025387 0.3765943
4.015229 0.3618526
1.902126 0.2811799
1.560686 0.364998
1.926468 0.434098
1.800586 0.3553211
1.945491 0.4862214
1.408144 0.2341755
1.650541 0.1428332
1.463587 0.1769133
1.459682 0.2023535
1.524652 0.3614004
1.42744 0.419777
1.66927 0.4869998
1.322296 0.2497135
1.620325 0.2603367
1.310501 0.09800766
1.106184 0.4220079
1.181051 0.3648213
1.652472 0.3967084
1.016785 0.3755365
1.028013 0.2737244
1.021481 0.2338115
0.8919477 0.1707765
1.488578 0.1826687
1.77366 0.389445
1.698929 0.4938827
1.736485 0.4545036
2.311836 0.4521317
2.014513 0.1617316
1.101585 0.4633858
1.254484 0.390977
1.47945 0.2493704
2.529408 0.07499319
1.732553 0.3588642
1.122664 0.4674476
1.635179 0.4091881
1.452342 0.4024089
1.603049 0.2387142
2.902269 0.1183652
1.991657 0.2138264
2.161223 0.2851738
1.981604 0.1975023
1.742784 0.2840984
2.457708 0.4830015
2.525583 0.4011402
2.382566 0.1310893
1.702837 0.3794907
1.799988 0.3773782
1.290574 0.4742477
1.021012 0.2121349
0.9947285 0.4585062
1.012617 0.465172
1.797625 0.04799113
1.572411 0.3696638
1.640339 0.07680305
1.769365 0.3988095
3.076879 0.3631716
2.225005 0.2347812
1.83937 0.3173567
1.865471 0.3400044
2.011701 0.4453042
2.214811 0.4428952
1.542816 0.2845555
2.076282 0.3513027
1.85677 0.4933321
1.887428 0.4941942
2.923492 0.07487457
1.294456 0.1736618
2.409094 0.3862074
1.967893 0.4520346
1.513431 0.3774578
3.012568 0.3635187
2.953505 0.344347
3.55871 0.2720432
2.864428 0.4583991
2.946185 0.4734162
3.338988 0.1991288
2.267526 0.3278377
1.557947 0.07287576
1.622763 0.3956159
1.580649 0.4413587
1.484701 0.337084
1.286927 0.4416242
1.435565 0.2645994
1.104373 0.1411284
1.320157 0.3705456
1.508718 0.4927794
1.243929 0.4280731
1.468263 0.3873222
1.343047 0.1450892
1.466952 0.4599695
2.458373 0.2974913
1.713226 0.2030869
1.40432 0.3934881
1.715113 0.3503506
2.290282 0.127163
3.20065 0.07028563
4.852963 0.2948256
6.243692 0.06432707
8.102155 0.1437218
2.462194 0.4938825
2.424541 0.4378355
2.09886 0.4315906
2.487426 0.3567048
3.937112 0.3434711
1.905139 0.3432834
2.760793 0.3488255
2.007036 0.2771938
2.331306 0.301682
2.09764 0.321625
1.953231 0.09380712
1.165959 0.2951408
1.557326 0.3635198
1.333072 0.1308558
2.567969 0.1234997
1.203667 0.3427274
2.802665 0.249828
1.775092 0.3167804
1.747351 0.4936753
1.729185 0.4163773
11.11413 0.1775106
1.888139 0.1262702
1.417027 0.445615
2.471543 0.2720536
2.013989 0.2869665
1.930723 0.2567649
3.291648 0.4084414
1.550969 0.2442064
2.31075 0.4452596
2.728283 0.2434406
2.181485 0.176925
2.901755 0.4019455
2.144304 0.1226732
2.136846 0.2983694
2.58183 0.2507795
1.388176 0.4039749
1.480816 0.214905
1.470718 0.4452723
1.679208 0.4459541
2.182124 0.1860707
1.65299 0.08871192
2.091907 0.2870418
1.782852 0.2265297
2.212772 0.3428412
1.610473 0.2851438
1.45556 0.3159306
1.420599 0.3447306
1.733087 0.2578248
1.832871 0.2853721
4.101133 0.4476403
1.587799 0.1890632
2.565441 0.2279534
3.01273 0.3949348
1.936458 0.06020152
1.917341 0.1930975
1.908298 0.457823
1.868494 0.1476997
1.705226 0.3660061
2.074226 0.2133095
1.602302 0.3582422
2.132034 0.1460298
1.786823 0.2676019
1.527956 0.1750294
2.016296 0.4088386
1.601724 0.4406539
1.55041 0.4456326
1.738149 0.4765921
1.644859 0.3942523
1.929176 0.2162273
1.536289 0.1400692
1.471577 0.2992772
2.3367 0.4397218
3.543053 0.3069437
4.813575 0.4257216
2.966347 0.244832
2.231666 0.3274429
2.056691 0.3347032
3.739431 0.1852659
2.864545 0.09031129
4.668652 0.2883547
4.393442 0.1255868
3.779715 0.1724691
2.587131 0.3189218
1.601815 0.3798856
2.360888 0.0292463
1.960856 0.4069878
2.850123 0.2340024
1.511175 0.4125915
2.42231 0.06266197
2.136514 0.3952058
2.083564 0.4434922
1.455013 0.2922985
1.650657 0.1220165
1.567572 0.3087338
1.535117 0.4431745
1.966961 0.3781401
2.642209 0.2891495
2.513821 0.2974441
2.060316 0.2280644
2.200204 0.2450334
1.566847 0.4814458
3.542058 0.1186747
1.575875 0.3745981
1.588088 0.3908347
1.718735 0.368982
2.884899 0.2315419
5.017705 0.1830189
1.504959 0.4183825
1.959396 0.04562885
2.105454 0.2882353
1.129674 0.2967158
1.378089 0.2982649
2.404405 0.3609333
1.442367 0.4653387
1.82613 0.4485664
1.764726 0.4823872
1.941374 0.4235721
2.517734 0.171088
2.649196 0.1618243
2.563368 0.4372595
2.338829 0.1444649
1.825762 0.07303704
1.904928 0.3303772
1.900451 0.07912212
1.947206 0.1709205
2.347452 0.4261375
2.416234 0.1117654
1.996651 0.2058604
2.62387 0.1370025
1.59206 0.2058584
1.924713 0.4776937
1.331646 0.2865885
2.215885 0.306239
2.458893 0.2021159
2.619391 0.3700291
2.248911 0.144953
2.169466 0.4823678
2.698672 0.306483
2.287771 0.3144831
1.496649 0.4783043
1.115523 0.3420967
1.461215 0.4873039
1.545912 0.1432909
2.67661 0.1825326
3.812696 0.3053137
1.763938 0.09039304
1.743074 0.4985342
1.587834 0.3619529
1.873511 0.2584127
4.33182 0.1325083
2.738317 0.3306755
2.644876 0.4640253
1.601146 0.3401311
2.287684 0.2345889
1.384651 0.2219379
1.05752 0.4506563
1.869909 0.4685216
2.144198 0.4082587
1.16466 0.3359158
2.583167 0.16314
1.436594 0.3472228
2.293384 0.4368359
2.958859 0.4924993
2.081187 0.3256491
1.858527 0.2634848
2.21332 0.4122693
1.788743 0.2842258
1.851826 0.4986884
2.53202 0.497428
1.961835 0.157851
1.082886 0.4803714
1.990871 0.240673
2.161505 0.4835265
2.286207 0.258775
1.535418 0.399581
2.948105 0.460732
1.447298 0.1903983
1.987974 0.4935824
1.533988 0.3079585
1.857823 0.414722
1.458928 0.3739896
2.600062 0.107067
2.20828 0.03740631
1.97092 0.2942561
1.494037 0.2762643
1.183021 0.1114561
2.791144 0.3209411
1.346012 0.3578242
1.155111 0.333022
1.701392 0.438593
2.044833 0.4025941
1.6118 0.3503377
1.802595 0.4789264
2.364845 0.4314432
1.600478 0.3906051
1.512429 0.1412387
2.154923 0.4846782
1.808743 0.06624247
1.54216 0.3615558
2.024457 0.3782052
2.353808 0.4879564
2.105173 0.2639544
2.460679 0.4994802
2.44458 0.3623673
2.564044 0.08430003
2.78701 0.1197673
3.4401 0.4011523
2.261636 0.3910537
2.442561 0.3049383
1.698823 0.4818912
2.038111 0.1789572
2.177384 0.2770207
2.004381 0.4839478
1.262418 0.4722001
