p_1 p_2 p_3 
0.06614627 0.8152383 0.1186155 
0.05708999 0.7860389 0.1568711 
0.05761161 0.7956214 0.146767 
0.07832267 0.7610331 0.1606442 
0.1129124 0.7701691 0.1169185 
0.0731464 0.8000784 0.1267752 
0.05662456 0.8521377 0.09123776 
0.08094026 0.796161 0.1228987 
0.0571635 0.8521713 0.0906652 
0.04391996 0.865936 0.09014406 
0.05775728 0.8244691 0.1177736 
0.0530493 0.8264608 0.1204899 
0.1150732 0.8349385 0.04998824 
0.0710442 0.8059046 0.1230512 
0.02526971 0.8542081 0.1205222 
0.1210075 0.7242388 0.1547537 
0.02647726 0.8150108 0.158512 
0.05481212 0.8494175 0.0957704 
0.0942646 0.8052484 0.100487 
0.04004091 0.8013088 0.1586503 
0.0270033 0.8232994 0.1496973 
0.03636661 0.8346277 0.1290057 
0.1114211 0.7479337 0.1406452 
0.03242811 0.7859845 0.1815874 
0.05957795 0.8076216 0.1328005 
0.03481282 0.8554331 0.1097541 
0.05282672 0.799998 0.1471753 
0.0720399 0.8042081 0.123752 
0.09254451 0.7554596 0.1519959 
0.07703262 0.822356 0.1006114 
0.1508565 0.7475043 0.1016392 
0.05764543 0.8435975 0.09875708 
0.07048332 0.7915733 0.1379434 
0.05316306 0.8262864 0.1205506 
0.0406588 0.8336301 0.1257111 
0.08499729 0.7856519 0.1293508 
0.08842849 0.8217765 0.08979503 
0.09632947 0.7301321 0.1735385 
0.06553249 0.7831536 0.1513139 
0.07603107 0.748436 0.175533 
0.05477644 0.8584652 0.08675836 
0.05830523 0.7892981 0.1523967 
0.07366232 0.7865386 0.1397991 
0.01923595 0.839651 0.1411131 
0.03107363 0.878393 0.09053342 
0.04383452 0.8160131 0.1401524 
0.08587723 0.7339625 0.1801603 
0.03558017 0.799419 0.1650008 
0.02563643 0.8459646 0.1283989 
0.05614335 0.8197319 0.1241248 
0.0391041 0.8695397 0.09135618 
0.07163532 0.7736145 0.1547502 
0.1020108 0.7793094 0.1186798 
0.03417718 0.8420919 0.1237309 
0.04920606 0.8102758 0.1405181 
0.03106995 0.8383784 0.1305517 
0.1181855 0.7619443 0.1198702 
0.1117745 0.805215 0.08301057 
0.04515042 0.8076071 0.1472425 
0.04709672 0.8145667 0.1383366 
0.02913784 0.833676 0.1371862 
0.04443746 0.8026552 0.1529073 
0.05734299 0.8078997 0.1347573 
0.06077005 0.8438079 0.0954221 
0.07014662 0.7515547 0.1782987 
0.05349067 0.8596547 0.08685463 
0.0817969 0.6976089 0.2205942 
0.03911979 0.8242991 0.1365811 
0.03263458 0.8343285 0.1330369 
0.02420089 0.7889484 0.1868507 
0.07116714 0.7222318 0.2066011 
0.06505675 0.8749615 0.05998178 
0.02686222 0.8656767 0.1074611 
0.0282303 0.8083423 0.1634274 
0.03752613 0.747198 0.2152758 
0.0489558 0.8643309 0.08671325 
0.04177128 0.7742447 0.183984 
0.04806293 0.8393329 0.1126042 
0.05145252 0.7217229 0.2268246 
0.03178644 0.8668371 0.1013765 
0.117839 0.7888341 0.09332683 
0.04626026 0.8726898 0.08104992 
0.02506062 0.8402008 0.1347386 
0.04260851 0.8316736 0.1257179 
0.07076201 0.8218858 0.1073522 
8.323963e-05 0.8469926 0.1529242 
0.002159038 0.8080715 0.1897695 
0.07361641 0.7928501 0.1335335 
0.03873254 0.870865 0.09040247 
0.1147244 0.7627916 0.122484 
0.09847708 0.7591218 0.1424011 
0.08612674 0.7803911 0.1334822 
0.06906016 0.8605802 0.0703596 
0.07612089 0.8014534 0.1224257 
0.09327586 0.7534937 0.1532305 
0.04338301 0.8189482 0.1376688 
0.03137187 0.8355616 0.1330666 
0.03410994 0.871608 0.09428204 
0.05570796 0.8076595 0.1366326 
0.06300624 0.830243 0.1067507 
0.07858708 0.8239837 0.09742927 
0.1058573 0.8222935 0.07184915 
0.08375015 0.7602294 0.1560204 
0.03247165 0.8686389 0.09888941 
0.07781792 0.7900258 0.1321563 
0.1086811 0.7764751 0.1148438 
0.04534092 0.8710103 0.08364881 
0.04948433 0.8176982 0.1328175 
0.03576539 0.8186757 0.1455589 
0.09057422 0.7641499 0.1452759 
0.06361769 0.8130663 0.123316 
0.06219869 0.8274332 0.1103681 
0.1006981 0.7572025 0.1420995 
0.05895042 0.7987725 0.1422771 
0.06495735 0.830072 0.1049706 
0.04498433 0.8575872 0.0974285 
0.05879502 0.8371203 0.1040847 
0.04378704 0.8865921 0.06962089 
0.08792456 0.8087854 0.1032901 
0.1063639 0.7482127 0.1454234 
0.06165466 0.8233544 0.1149909 
0.08004461 0.8044792 0.1154762 
0.04084533 0.8371399 0.1220147 
0.0394859 0.7829031 0.177611 
0.05277567 0.776749 0.1704753 
0.04151105 0.8143261 0.1441629 
0.06208296 0.8221346 0.1157824 
0.03155586 0.8345084 0.1339358 
0.09803972 0.7767764 0.1251838 
0.03920375 0.8178927 0.1429035 
0.04796107 0.8368705 0.1151685 
0.05241614 0.8076459 0.1399379 
0.02143559 0.8572939 0.1212705 
0.02756888 0.8396364 0.1327948 
0.04552356 0.8303345 0.1241419 
0.06303784 0.809147 0.1278152 
0.02791187 0.8474654 0.1246227 
0.04518668 0.8049584 0.149855 
0.06003758 0.7865842 0.1533782 
0.09670116 0.7592292 0.1440696 
0.0753712 0.8149808 0.109648 
0.1039244 0.7967749 0.09930078 
0.04837664 0.7763404 0.175283 
0.07065337 0.6710644 0.2582823 
0.06752575 0.775882 0.1565922 
0.03554662 0.8259914 0.138462 
0.0669438 0.8118387 0.1212175 
0.05353593 0.7418286 0.2046354 
0.05585125 0.7513849 0.1927638 
0.03075012 0.8211218 0.1481281 
0.0761173 0.8269023 0.0969804 
0.02004957 0.813899 0.1660514 
0.06318524 0.7831243 0.1536904 
0.04712945 0.8150019 0.1378687 
0.08792305 0.792243 0.119834 
0.1435955 0.7278428 0.1285617 
0.06754902 0.8380522 0.09439877 
0.07903664 0.8113078 0.1096556 
0.08051642 0.7920162 0.1274674 
0.07515954 0.812042 0.1127985 
0.06343497 0.8011236 0.1354414 
0.06230125 0.8080497 0.1296491 
0.1953909 0.6639027 0.1407064 
0.1000137 0.8013048 0.09868154 
0.04021142 0.8538117 0.1059769 
0.05431953 0.7983222 0.1473583 
0.07155728 0.8157989 0.1126438 
0.08867478 0.7787046 0.1326206 
0.05584422 0.8462174 0.09793841 
0.07933827 0.7175236 0.2031382 
0.03815983 0.8357175 0.1261227 
0.03562308 0.7953789 0.168998 
0.04567416 0.7916144 0.1627115 
0.04802317 0.7821072 0.1698696 
0.08351235 0.75625 0.1602377 
0.06807333 0.8222466 0.10968 
0.03980097 0.7853179 0.1748812 
0.1023461 0.7375311 0.1601228 
0.06665345 0.7976917 0.1356549 
0.02533314 0.8138019 0.160865 
0.05480827 0.8167378 0.1284539 
0.0667204 0.8502442 0.0830354 
0.06473123 0.7283969 0.2068719 
0.04858216 0.823869 0.1275489 
0.08728996 0.8087789 0.1039312 
0.03647736 0.8395145 0.1240081 
0.05408832 0.7889429 0.1569687 
0.07368574 0.8258023 0.100512 
0.02134278 0.7592175 0.2194398 
0.06728967 0.7725428 0.1601676 
0.07076684 0.7863627 0.1428705 
0.07699025 0.7708924 0.1521174 
0.07790894 0.802121 0.11997 
0.05768191 0.8177271 0.1245909 
0.07382788 0.7864023 0.1397698 
0.07455672 0.8089146 0.1165287 
0.03629385 0.8003824 0.1633237 
0.09595323 0.770496 0.1335507 
0.04592412 0.8454467 0.1086292 
0.1500421 0.7108253 0.1391327 
0.05267042 0.8005501 0.1467795 
0.0365157 0.8515651 0.1119192 
0.04824849 0.8239797 0.1277718 
0.04975775 0.8437207 0.1065215 
0.1185793 0.7905914 0.09082937 
0.07025802 0.8088022 0.1209398 
0.04072309 0.8375971 0.1216798 
0.0382668 0.8287481 0.1329851 
0.0378397 0.8241259 0.1380344 
0.08804993 0.8517277 0.06022235 
0.03363629 0.7760264 0.1903373 
0.07481209 0.7845694 0.1406185 
0.075821 0.7749879 0.1491911 
