nu alpha 
3.616731 0.03957975 
5.975889 0.09922964 
6.733412 0.3211677 
5.228984 0.3480511 
4.034995 0.2523772 
2.158261 0.4286284 
2.504582 0.2543957 
3.329463 0.4391976 
2.928931 0.2887227 
3.553948 0.3236642 
3.970444 0.1569843 
2.837405 0.4251422 
1.758402 0.1984384 
3.317333 0.3318245 
3.806631 0.4014342 
3.175825 0.4875755 
7.405964 0.2261395 
4.40759 0.2135221 
4.901396 0.2744233 
4.128117 0.3803335 
6.761984 0.2233281 
2.12235 0.4303582 
3.202874 0.2942344 
1.93443 0.2016108 
2.523241 0.1665077 
4.024969 0.2692221 
4.090162 0.2057159 
1.94124 0.2950368 
2.135355 0.28758 
2.064282 0.4001293 
2.398286 0.292391 
2.468883 0.4904913 
2.170814 0.1415122 
1.153004 0.207896 
1.765544 0.4789612 
1.365291 0.4839733 
2.21461 0.4681574 
1.50235 0.1722939 
1.784841 0.1705052 
3.199871 0.3913752 
2.628963 0.3679981 
4.773388 0.4742552 
2.461354 0.3761515 
1.871531 0.2403381 
3.577004 0.4882919 
2.174364 0.2158235 
1.919354 0.1606169 
2.247287 0.2956994 
2.805299 0.3151476 
4.371136 0.06542596 
2.745337 0.2129366 
3.716696 0.4721421 
2.059702 0.4468867 
2.373887 0.3981809 
3.452992 0.2454955 
5.283534 0.204867 
3.464677 0.3910032 
3.845505 0.2602687 
3.021159 0.0712071 
2.08098 0.2337604 
4.1606 0.1774801 
3.051804 0.485342 
2.652056 0.2502298 
2.135818 0.4807064 
2.437088 0.2663473 
2.312282 0.4826113 
1.714023 0.4082208 
1.297577 0.4549199 
1.393929 0.4283522 
1.747461 0.4148576 
1.878622 0.4219294 
1.356272 0.4652195 
2.235488 0.1174175 
3.549185 0.388248 
1.851412 0.09959849 
1.837248 0.2799538 
2.482192 0.4464455 
1.631806 0.2838626 
1.952443 0.4595826 
1.334487 0.4230371 
1.981189 0.4820567 
1.713378 0.1149125 
1.187384 0.1210888 
1.614096 0.226896 
2.066067 0.4117067 
1.709494 0.3457418 
1.586908 0.4836956 
2.233499 0.2978139 
3.600003 0.3661528 
2.073591 0.1928469 
4.420979 0.4672795 
3.354268 0.2161357 
4.964615 0.271432 
4.623865 0.1656059 
4.335781 0.4684355 
2.362099 0.03373881 
3.971284 0.238461 
2.665469 0.15642 
4.451742 0.4811151 
4.217065 0.4775448 
4.253754 0.3637646 
3.337889 0.1138062 
2.899498 0.187769 
1.73838 0.06866216 
1.872835 0.1939679 
3.844777 0.1393163 
4.581299 0.2416523 
2.902275 0.4885567 
2.380392 0.2502522 
1.791464 0.106288 
1.845079 0.3851653 
1.811545 0.493693 
1.320267 0.2901827 
3.596507 0.1915989 
2.555725 0.3146531 
3.068033 0.05633794 
2.469949 0.2862157 
5.343316 0.1309656 
3.561159 0.2576232 
4.718084 0.2527025 
3.38986 0.4575307 
3.551552 0.3806406 
2.925664 0.08898339 
2.564536 0.3598656 
3.606608 0.3328309 
2.844089 0.1911968 
4.080731 0.2791758 
2.228531 0.2662722 
3.00228 0.342335 
3.689135 0.165154 
3.321567 0.4005959 
2.429983 0.2861957 
2.195823 0.2320869 
1.731742 0.3101371 
2.032685 0.2994295 
2.343446 0.2619738 
2.925484 0.3082388 
1.480704 0.3295526 
3.499223 0.1336214 
2.070817 0.498154 
3.23767 0.3212726 
3.983011 0.3643686 
2.307645 0.391361 
2.081693 0.3751336 
2.483215 0.1849411 
1.674813 0.2746586 
2.35131 0.2199635 
1.558777 0.3169501 
2.489265 0.3670251 
1.671001 0.3928397 
1.873166 0.4970162 
2.065428 0.4397646 
2.072991 0.3008435 
3.321392 0.2249729 
2.347194 0.09292735 
3.2897 0.4878122 
1.776585 0.4235941 
2.218786 0.1339062 
3.85568 0.388747 
1.868728 0.4942584 
1.455209 0.4380411 
2.491768 0.07308698 
2.145892 0.1025453 
1.843326 0.2031836 
2.331195 0.2193007 
2.498401 0.3786864 
2.515726 0.4488707 
2.670147 0.482242 
2.483784 0.05928557 
2.169482 0.3600494 
1.656043 0.4351509 
1.917937 0.2950365 
1.708421 0.4839453 
1.646258 0.4077758 
2.192558 0.4745546 
2.253642 0.3379896 
2.103418 0.2896697 
2.066565 0.3319176 
2.58408 0.3989183 
2.04022 0.4083238 
2.340464 0.428423 
1.373012 0.1292695 
2.047233 0.3590076 
2.708997 0.4793371 
6.00806 0.1945954 
1.838602 0.463251 
2.778926 0.4319196 
2.82108 0.2811899 
5.228062 0.07647555 
4.118308 0.2138292 
2.585787 0.222999 
2.181305 0.4652048 
2.670611 0.3477578 
2.446284 0.2527855 
2.2808 0.2388722 
2.318577 0.49851 
1.655882 0.4138091 
2.354726 0.3574306 
2.260843 0.1879029 
4.562851 0.2240658 
2.866843 0.4402075 
3.027058 0.3186025 
3.279152 0.1800967 
4.151322 0.370717 
3.228945 0.4096403 
3.212299 0.05844357 
3.276085 0.1969299 
1.804188 0.2762529 
1.737789 0.4124156 
3.691611 0.4647869 
2.970437 0.3660249 
3.014883 0.142279 
1.651562 0.1052432 
1.805446 0.06043237 
2.188313 0.1380039 
1.626358 0.07250171 
2.306282 0.2652543 
1.790466 0.447344 
1.897676 0.3651686 
2.245788 0.4054898 
3.55279 0.4295716 
2.103999 0.09536186 
2.680976 0.4500813 
3.485652 0.2119434 
2.639296 0.2350863 
1.94356 0.3688685 
1.771407 0.4632454 
1.189238 0.3379608 
2.181434 0.3935633 
1.380434 0.09833051 
2.050027 0.08036501 
2.949498 0.2953582 
2.824764 0.4536049 
3.442211 0.28082 
2.336221 0.393626 
2.793742 0.1755585 
1.644781 0.2449568 
1.985512 0.1877712 
2.512695 0.4370567 
4.243892 0.1562233 
4.341104 0.385333 
2.722106 0.3656434 
2.961739 0.03705453 
2.39778 0.4387327 
3.316201 0.1704233 
1.539292 0.1485318 
2.495233 0.4458272 
1.661819 0.4074165 
1.54177 0.4875169 
2.234219 0.1536706 
2.349588 0.09458925 
1.413888 0.4793581 
1.396028 0.3145192 
1.845979 0.3581931 
1.546082 0.2104636 
2.535561 0.2246707 
3.377265 0.2268731 
3.226368 0.4725231 
2.971942 0.4596252 
2.441765 0.1100051 
4.348877 0.4382661 
3.221347 0.1353689 
2.501838 0.4391453 
3.566759 0.432641 
3.69568 0.3489454 
1.596712 0.2506547 
1.709184 0.1143676 
3.072234 0.2026703 
2.511937 0.4768112 
1.651591 0.2846454 
2.493734 0.4216579 
2.690803 0.1974637 
2.677436 0.1721031 
2.444627 0.4439172 
2.068107 0.1334329 
3.979064 0.4466741 
2.896132 0.1719464 
4.28113 0.2456211 
2.983727 0.4352125 
2.503397 0.4553243 
2.354074 0.3333948 
3.526307 0.2206902 
2.377029 0.2482816 
2.837798 0.3267762 
2.945089 0.4974045 
1.577823 0.4784877 
2.067347 0.2244095 
4.429185 0.09408952 
2.696268 0.02137841 
2.834185 0.1836895 
3.056824 0.4344105 
1.964951 0.2570116 
1.22423 0.4942393 
1.398056 0.2896735 
1.455963 0.4704598 
1.281208 0.4903796 
1.862612 0.1005181 
1.856804 0.1538647 
1.32159 0.3467929 
3.178664 0.4127883 
2.448225 0.4008394 
3.013657 0.4592281 
3.433177 0.1712416 
1.963976 0.4342237 
2.04908 0.4364007 
1.938581 0.1689717 
2.347509 0.2237567 
1.719671 0.319005 
3.080188 0.1795537 
2.320219 0.4692193 
4.391796 0.494277 
3.540922 0.2969578 
3.238147 0.3559513 
2.579446 0.4643581 
2.564834 0.3796652 
3.49695 0.2000829 
3.324535 0.2051589 
1.796489 0.1743895 
3.941737 0.3320803 
2.501284 0.1556734 
3.637173 0.3288226 
2.501535 0.2632702 
4.697375 0.4193679 
3.554497 0.3791086 
1.710431 0.4738098 
1.874212 0.186195 
3.207293 0.4247064 
2.065862 0.3461596 
3.220566 0.4312565 
2.555821 0.4562389 
1.255696 0.2530143 
1.376783 0.1371578 
1.811543 0.1937121 
2.07675 0.2266926 
2.136478 0.4598332 
2.376644 0.2026144 
4.048428 0.3810551 
2.473248 0.2640448 
2.487837 0.432925 
2.690149 0.2812728 
3.933705 0.337653 
2.266957 0.3312241 
2.657967 0.4231652 
2.215163 0.1822983 
3.192396 0.3185404 
2.281978 0.3320553 
1.959385 0.2255389 
1.327039 0.3883734 
2.086835 0.2877302 
2.217636 0.220065 
2.189426 0.2469546 
2.521433 0.1864834 
1.586907 0.3017258 
3.013227 0.2106633 
