Delta_1 Delta_2 Delta_3 
0.613668 -2.75334 0.07433783 
-0.2008906 -3.626333 0.5280799 
-0.6116464 -3.883554 2.086999 
-7.592165 -3.350613 -1.216307 
-10.5506 -3.094582 2.572813 
-11.47723 -2.900627 -1.394268 
-7.931258 -2.827778 0.8889693 
-4.825982 -2.829912 0.470594 
-3.412261 -3.249579 -2.301275 
0.01111594 -2.967326 2.606771 
0.6370226 -2.952354 2.594448 
-4.855965 -2.504977 1.559124 
3.263501 -2.435791 0.1426936 
0.310697 -2.47678 -1.657018 
-0.5630408 -2.972156 -2.9804 
0.5318456 -3.766927 0.07524707 
-0.9767833 -3.822939 0.3601868 
-0.7779598 -3.951922 -0.8913134 
0.1983186 -4.131964 -2.234345 
0.440436 -4.234298 -0.06273522 
0.4199132 -4.03863 1.063596 
-0.243529 -3.362871 -1.346356 
-0.09466024 -2.653757 -2.671126 
-4.815691 -2.856418 1.526474 
0.1678651 -3.249348 1.870532 
0.9525404 -3.573685 0.1248176 
-1.322108 -3.158203 -0.2888336 
-0.03086147 -2.427009 1.198085 
0.5189065 -2.344828 -0.08642803 
0.05983704 -2.560798 1.238118 
-1.578607 -2.536419 0.4172405 
0.1697902 -2.57472 -1.331241 
-0.2052948 -2.605778 -0.3577217 
-0.7804043 -1.612108 0.5795524 
-1.455525 -1.632029 -0.318651 
0.9444047 -2.124548 2.340108 
0.2278065 -2.024439 1.009767 
-0.4248916 -1.867521 -1.784403 
-0.5856831 -1.723586 -1.499765 
-0.5136282 -2.213138 -1.500119 
0.3339841 -2.967311 -0.1722783 
-1.771891 -3.13056 0.6333312 
-1.321949 -2.657688 0.07920881 
-0.6103979 -2.702823 1.764062 
0.4346498 -2.516133 1.619987 
-1.109073 -2.748426 -0.4834159 
-2.25478 -2.312489 0.6847169 
-1.608431 -2.259474 -2.622466 
4.09761 -2.941125 -2.374154 
-7.03495 -3.616159 0.5850793 
-1.037847 -3.327568 -0.3948346 
0.03653168 -3.277655 0.2272723 
0.5529295 -3.749017 -1.155676 
-0.1942321 -3.269647 2.128563 
-1.183809 -3.551929 -2.171397 
0.06230037 -3.802875 -1.852283 
-0.04614925 -3.836266 -1.21441 
-0.2163608 -3.636109 -1.517606 
0.1257445 -3.500666 -0.8985334 
0.1537054 -3.266618 2.144732 
-2.474954 -3.309287 -1.685297 
0.4012001 -2.776904 1.931342 
0.9373144 -3.25803 0.1207877 
-0.4066509 -3.114963 0.3894971 
-0.5099815 -3.418605 -0.342547 
-0.3395593 -2.023801 1.864348 
-1.730098 -1.79381 0.3454218 
0.5499641 -1.860144 -0.01236019 
0.1017374 -2.0645 -0.4978781 
0.2347193 -2.497139 1.361601 
-2.974895 -1.66419 0.5232302 
-2.190316 -1.463323 0.6954013 
-0.04996552 -2.31083 -1.759246 
-0.3539642 -2.971568 -0.3642897 
0.03722722 -2.33329 0.1971221 
-0.1840071 -2.383867 -2.3362 
0.7636906 -2.590278 -0.8391916 
-0.9745983 -1.741923 0.6189093 
-0.4500964 -1.718844 0.05635607 
-0.9632501 -1.058892 0.2491166 
-0.3998975 -1.229833 0.6902582 
0.3532773 -1.851401 0.1312822 
-1.771023 -1.993753 0.08525489 
-0.754695 -1.788507 0.9574868 
2.390243 -2.137724 0.1300813 
15.68507 -2.110652 2.401385 
-9.85107 -1.948374 1.92977 
-11.07488 -2.124697 1.391006 
-14.37048 -2.752393 0.7156779 
-8.376523 -2.15986 0.599 
-1.068828 -2.712902 0.4718655 
-0.207514 -3.24264 1.062482 
-14.19677 -4.404122 0.8339193 
-2.748064 -4.037955 0.2646522 
-0.4258483 -3.857655 1.258198 
0.1855506 -3.977284 0.4720701 
0.6323217 -3.333569 -0.5910271 
-0.2339719 -3.420184 -0.02815509 
-1.067623 -3.223855 -0.439278 
-4.71345 -3.012194 -0.5505438 
