"tau2_1" "tau2_2"
4.060446 0.1247269
2.604944 0.06579904
2.090279 0.1130525
4.569757 0.1144574
3.845577 0.2632473
1.940687 0.1426882
2.720205 0.3278298
3.146844 0.1397668
2.06978 0.1118005
4.051711 0.1180324
3.243171 0.1286998
3.132689 0.1337304
2.2524 0.1695405
4.373618 0.08747095
5.967485 0.1544979
2.516992 0.0926651
1.139853 0.1479014
3.099509 0.1160928
2.561242 0.1699837
2.805993 0.09591321
2.863145 0.1037932
2.502619 0.09569716
1.579832 0.1215865
1.027721 0.07553505
2.859876 0.1486258
2.539505 0.1146521
2.597243 0.1231889
3.914773 0.1539987
1.453607 0.1287102
3.067877 0.1229332
3.009886 0.1153315
2.557941 0.1532947
1.092953 0.1284854
4.198377 0.1216746
2.483119 0.131778
3.137952 0.08175424
2.139848 0.1216616
2.105351 0.1418808
1.830581 0.1259014
2.430271 0.1139824
3.6559 0.1268707
2.707721 0.08012214
3.024654 0.1226925
1.760119 0.09267263
2.998735 0.1116584
1.345447 0.1097724
4.895765 0.08853486
3.120757 0.1092254
3.384972 0.08896137
2.048617 0.1053328
2.527161 0.1266536
4.043369 0.08544749
4.132016 0.09005953
3.191967 0.2012193
2.004237 0.09450992
2.920553 0.1011777
2.545401 0.09696269
1.386668 0.1487726
2.353238 0.1423212
2.291608 0.09831871
5.409076 0.0894279
3.694373 0.1877984
1.548021 0.1236589
3.825451 0.1170756
2.319352 0.1004111
2.036276 0.1172762
2.053295 0.114361
2.759576 0.05992066
2.742981 0.1350762
1.586104 0.1014724
3.604287 0.1036947
2.32327 0.1072876
1.6083 0.1590584
2.305393 0.1265497
2.282029 0.2067412
1.343111 0.08620773
1.870092 0.100139
4.030127 0.1210421
3.646982 0.1477381
2.21194 0.1275853
2.580701 0.1691628
2.058954 0.1224619
3.477278 0.1805055
3.854246 0.130996
3.021547 0.1310347
3.33939 0.08860948
2.094118 0.1676034
1.758632 0.1223936
2.686435 0.1239057
2.406133 0.07795534
3.385701 0.1204729
3.067787 0.193987
2.3971 0.09847705
2.135481 0.1974623
2.096418 0.2228804
2.700302 0.1358482
2.58651 0.163247
1.870576 0.1248002
3.356631 0.09878852
1.359675 0.07489596
1.396119 0.1097471
2.679847 0.1593647
3.963369 0.2162903
3.098544 0.1489585
2.881087 0.1403732
3.290544 0.1404309
2.278951 0.122564
2.0364 0.0852446
3.076332 0.1269049
2.897735 0.1885703
1.871728 0.1200948
1.972292 0.2082528
2.646825 0.1537614
2.14203 0.1856567
3.607163 0.1643438
1.841124 0.133569
2.718411 0.173289
3.326818 0.1478065
1.56962 0.1398156
2.388832 0.1115156
3.039706 0.1792893
3.566642 0.1431863
1.862929 0.1772884
2.169906 0.1558114
3.091413 0.1084567
2.938256 0.1796112
2.330393 0.1314592
2.926014 0.08652324
1.979749 0.08342139
2.576256 0.1010345
3.032777 0.1399119
3.9106 0.1339142
3.464707 0.1781776
2.591134 0.1747978
2.322151 0.1505649
2.490902 0.08547474
3.104243 0.1076389
2.629299 0.06136013
2.300008 0.05124656
2.22841 0.08346131
1.69127 0.209947
2.624296 0.2021074
2.871006 0.1277489
3.154881 0.07222147
2.785337 0.1269666
1.419712 0.1039932
3.610172 0.1205267
3.43956 0.1012798
1.427913 0.05811342
2.086784 0.1066875
3.213654 0.08186531
2.15406 0.1090019
2.819605 0.1651215
1.986153 0.1707967
1.380697 0.1316459
2.871735 0.1118119
2.56092 0.09961952
2.039008 0.1176566
1.353758 0.1508559
5.376823 0.140562
3.182846 0.1470294
1.996361 0.1756378
1.536401 0.1658965
1.905451 0.09261439
2.744193 0.1117468
2.637955 0.1414848
2.170488 0.1184147
2.140483 0.1151563
2.424533 0.1162851
2.41883 0.1415139
2.000157 0.2335938
2.826031 0.1683194
1.429285 0.1222244
2.839065 0.1405861
1.870445 0.2837501
3.447126 0.1378451
1.968377 0.1361358
2.104472 0.1566107
2.427751 0.1450196
4.530842 0.1428305
1.666768 0.09209312
3.352695 0.09786858
2.770219 0.07155548
2.854758 0.1628038
2.51579 0.1202153
3.069075 0.1401313
2.154431 0.1110655
3.05893 0.1458104
2.312951 0.1715671
2.128362 0.1366387
3.361092 0.1407523
3.703809 0.1277937
2.513583 0.08558023
1.900903 0.07124241
1.834924 0.110687
1.814794 0.1235314
3.493237 0.155455
1.627459 0.1472372
1.349642 0.1441053
3.744985 0.06992754
3.649453 0.1303427
2.704453 0.11496
3.971842 0.123801
2.222995 0.1482255
2.945901 0.08918167
1.839326 0.1284264
2.208678 0.105132
3.849883 0.1427288
2.882853 0.08301727
2.989327 0.1209496
3.744253 0.1433866
4.236322 0.08325481
1.692679 0.1075687
3.211423 0.1195075
1.835832 0.1717587
2.918381 0.1088989
4.259386 0.1871936
2.290896 0.1722522
2.465864 0.1343337
2.946285 0.2022128
1.537877 0.1983255
2.334266 0.1408517
2.581734 0.109213
3.961245 0.1119016
2.275827 0.1022234
3.00755 0.12929
1.623169 0.08966123
2.573157 0.06884477
2.758038 0.08636357
3.044921 0.1463976
2.808273 0.192488
3.232491 0.1165177
2.155131 0.08915349
3.503569 0.1433005
2.932124 0.1472642
2.905656 0.118868
2.732866 0.1149356
3.176533 0.1427527
3.223333 0.1559426
4.072982 0.1491344
4.050914 0.1219741
1.928152 0.1512875
3.174654 0.1199264
2.154224 0.1697637
1.909922 0.1653327
2.619767 0.1235152
2.219582 0.1336111
2.927017 0.172104
2.579319 0.08329167
2.203852 0.1349596
3.537314 0.1467926
3.359482 0.1158367
3.369727 0.07318361
2.879679 0.08428394
1.873981 0.1023723
1.59786 0.1402638
3.498855 0.09539198
1.578755 0.07044909
1.919721 0.1005551
2.753042 0.1246727
2.590961 0.1137047
1.907178 0.2405933
2.399551 0.1450411
2.220001 0.1485705
2.311211 0.1526952
2.989916 0.1127465
1.504545 0.09302484
5.20409 0.1436655
1.559678 0.06457736
2.229182 0.1178509
2.736056 0.1341907
2.088392 0.06856499
2.4409 0.09911648
3.036834 0.08745918
1.855795 0.1625192
1.188526 0.133048
3.036405 0.135408
3.285204 0.13261
3.341104 0.2143071
2.697489 0.1069225
4.262997 0.1435528
2.319194 0.1170721
3.20363 0.1431306
3.27463 0.1108128
2.343839 0.1005707
1.055947 0.06485111
3.002691 0.09421338
2.28272 0.09877314
2.270248 0.098119
4.836423 0.1474697
3.913095 0.1484772
1.427182 0.1775464
2.949988 0.1801173
5.566291 0.2019226
2.937046 0.1524223
4.018097 0.1131031
3.942903 0.1239731
3.445226 0.1777608
2.056723 0.2719812
3.34129 0.08830701
2.588876 0.1960459
2.138831 0.2299258
2.677303 0.1383441
2.213363 0.1368045
2.400149 0.1263857
2.308704 0.1757215
2.67259 0.09237798
3.061529 0.2226999
4.56699 0.1861756
1.540558 0.1465513
3.241037 0.1088289
2.50782 0.1784503
2.749797 0.1600457
2.086072 0.1398107
4.13521 0.1147938
2.586253 0.1134259
2.956331 0.09939817
3.049528 0.1158956
3.700841 0.1299393
3.131515 0.05617399
3.456231 0.0816513
2.669202 0.1234634
4.134122 0.1268859
3.658373 0.2290073
3.334902 0.06873784
2.596817 0.09528467
3.695607 0.1287194
1.874909 0.1335299
1.965592 0.1683345
2.770123 0.1028862
2.03792 0.1491571
2.513142 0.09208616
2.918546 0.1084326
5.591066 0.111088
3.9147 0.097546
2.938495 0.1453769
2.323973 0.1464723
1.361675 0.1486916
5.541822 0.1817203
1.506525 0.1521912
1.696508 0.1303903
3.70483 0.1377748
2.191558 0.1811529
1.702674 0.1270053
2.765128 0.1397066
3.030472 0.1298471
3.567779 0.1595585
2.748229 0.1125244
2.497104 0.1003671
2.780152 0.1106132
2.822054 0.0847008
3.245543 0.14917
2.957064 0.1185716
5.057203 0.1136195
4.332357 0.1376759
2.889552 0.08342613
2.913276 0.09584595
3.570164 0.1630963
1.54361 0.1143013
2.043486 0.1109881
3.257277 0.1157088
3.539652 0.1201064
4.316103 0.1122528
2.17927 0.1103559
2.758591 0.1850806
2.254653 0.1395763
3.061303 0.1123312
2.73696 0.1387441
3.500019 0.1055265
4.515584 0.1137619
2.505844 0.09269583
2.034987 0.2666005
3.70389 0.1213436
3.278944 0.06873655
3.57232 0.1431367
2.5713 0.0852261
4.975751 0.09043264
2.409655 0.09976114
3.47863 0.1253894
2.325938 0.07115358
3.310959 0.1199415
2.003683 0.1442693
2.730813 0.1060334
2.868429 0.1544553
1.604849 0.1702782
2.243027 0.0846102
3.344388 0.08611901
1.508463 0.1202411
3.05595 0.1356605
2.349117 0.1037776
1.70777 0.1559756
1.798269 0.1037267
3.874347 0.1558206
1.968643 0.1076331
3.069407 0.124219
2.999716 0.1225598
3.808949 0.1484487
4.333134 0.1596339
2.725371 0.09573042
2.501285 0.1261281
1.719422 0.1569343
3.018199 0.1448368
2.534421 0.2183341
4.450796 0.1372404
3.457071 0.08992734
3.503116 0.1422439
2.431978 0.1661786
2.15927 0.1438681
2.797502 0.1137379
3.086408 0.1130164
