"nu" "alpha"
2.301799 0.4299486
1.975393 0.08754035
2.126978 0.3291274
2.30937 0.1636356
2.337612 0.3925469
2.091316 0.4018013
2.264119 0.4999991
2.525052 0.3713217
2.747857 0.1383925
2.522604 0.2704855
2.71841 0.4563185
2.545629 0.2821732
2.731358 0.4200587
2.577314 0.463932
2.635027 0.4033701
2.650434 0.09815145
2.522992 0.4389746
2.60693 0.3503252
2.38688 0.1765963
2.575124 0.2539475
2.3846 0.4741502
2.333978 0.2070816
2.52139 0.4614474
2.689384 0.4812612
2.856373 0.4061396
2.394738 0.4285945
2.803451 0.4755688
2.587993 0.3695126
2.552186 0.2667215
2.546247 0.03922286
3.040122 0.1954296
2.664012 0.06831585
2.520299 0.3274123
2.414403 0.4059292
2.545118 0.1368784
2.297685 0.3953385
2.303024 0.1928065
2.239051 0.2442609
2.120749 0.3267975
2.358751 0.2388106
2.413091 0.1476776
2.588004 0.46971
2.483234 0.1194853
2.505916 0.3096114
2.605198 0.4783432
2.479408 0.30466
2.348627 0.3426225
2.79269 0.430725
2.629787 0.2864747
3.108298 0.1769061
2.50495 0.4439825
2.14382 0.2099108
2.631191 0.4118499
2.388203 0.2997941
2.242371 0.08650763
2.381838 0.4423756
2.328749 0.4832037
2.284473 0.3327013
2.228464 0.1254524
2.075336 0.225087
2.328479 0.3213821
2.18964 0.3063374
2.758663 0.0738098
2.590018 0.4652137
2.826998 0.286349
2.608035 0.436316
2.403147 0.1380427
2.294968 0.1928527
2.167403 0.3532092
2.142498 0.1693717
2.152818 0.1147721
1.909113 0.2796313
2.553828 0.02932425
2.389969 0.2400489
2.225377 0.4069498
2.304446 0.1977294
2.415905 0.466962
2.657355 0.4472171
2.958342 0.1640527
2.437764 0.3705442
2.668224 0.3772515
2.417616 0.09322019
1.974636 0.3402538
2.16861 0.4384342
1.948818 0.1403795
2.458174 0.09638122
1.834538 0.342731
2.133856 0.04564069
1.800291 0.08231607
2.21591 0.2525738
2.498695 0.2879942
2.384547 0.4784801
2.869623 0.4039092
2.336955 0.3140578
2.359631 0.253384
2.117209 0.2369144
2.379153 0.4071145
2.574828 0.151005
2.666325 0.2776933
2.33244 0.4988811
2.216902 0.3095983
2.24055 0.1565622
2.270459 0.1683856
2.733661 0.2577393
2.128251 0.2326872
2.189124 0.4868291
2.595131 0.3559852
2.519396 0.4106832
2.465985 0.4634339
2.382742 0.0937788
2.212402 0.3416133
2.364991 0.1543382
2.270178 0.1879415
2.188022 0.4790364
2.024306 0.2773938
2.037387 0.1822059
2.126709 0.3409846
2.223638 0.4709985
1.885461 0.4728765
2.004783 0.1296709
2.465448 0.4551092
2.439298 0.4571143
2.235463 0.3332557
2.615779 0.3071086
2.516255 0.2975624
2.171918 0.3958382
2.349473 0.4722191
2.258633 0.3316234
2.464902 0.4599588
2.040222 0.4753058
2.437945 0.466556
2.681674 0.4473377
2.098566 0.1227789
2.190949 0.4099812
2.977846 0.07078999
2.594015 0.1379993
2.731156 0.4037452
2.843347 0.3700137
2.59208 0.1591392
2.925844 0.1197861
2.110923 0.2921298
2.458853 0.1662437
2.32327 0.4666334
2.134498 0.2742342
2.068569 0.4365768
2.450413 0.2429108
2.4137 0.2072112
2.778807 0.3552716
2.418292 0.170946
2.691287 0.2558627
2.637218 0.4231584
2.639637 0.1961045
2.520146 0.4194144
2.293957 0.3341597
2.175349 0.1841674
2.728443 0.3827482
2.398165 0.184967
2.438672 0.2093644
2.597609 0.3143778
2.744669 0.1860825
2.559905 0.4196777
2.173265 0.2363381
2.752506 0.2885997
2.840409 0.2364912
2.743621 0.1157404
3.371057 0.410706
2.38745 0.2697713
2.358989 0.3917877
2.50619 0.3228675
2.661431 0.4902436
2.445939 0.364114
2.279079 0.4485728
2.75746 0.2241674
2.396248 0.09629225
2.63952 0.3036672
2.648837 0.119585
2.601417 0.08298465
2.216818 0.4123507
2.474238 0.4458592
2.733353 0.209388
2.586382 0.09312697
2.720272 0.3776268
2.299966 0.234938
2.986091 0.4488954
2.528033 0.3720712
2.830978 0.4525649
2.300165 0.3242742
2.459766 0.2475592
2.228962 0.2507705
2.294634 0.3666633
2.159424 0.1682213
2.486032 0.3469241
2.674248 0.3512982
2.561555 0.1002437
2.346191 0.305157
2.312017 0.2031606
2.15541 0.473186
2.733643 0.3135873
2.687945 0.4397546
2.295807 0.319075
2.276402 0.406684
2.814086 0.3400746
2.791056 0.2622434
2.422384 0.4469284
2.333566 0.3340293
2.627367 0.4090102
2.503755 0.4667703
1.939839 0.4988369
1.701271 0.2013441
2.040708 0.4726415
2.013935 0.3602117
2.613375 0.1911173
2.634247 0.3271409
2.557575 0.3349782
2.676273 0.4373981
2.645892 0.2470137
2.55589 0.1907723
2.220354 0.3492391
2.321842 0.370303
2.372019 0.06831502
2.279256 0.4383594
2.340853 0.4412796
2.206007 0.4908313
2.41628 0.1450259
2.140558 0.3549298
2.343296 0.3361893
2.309379 0.126583
2.403852 0.4024526
3.021811 0.3746399
2.837471 0.2759224
2.933646 0.2968508
2.987728 0.2420268
