"Delta_1" "Delta_2"
5.871634 -2.903676
4.166106 -2.825464
4.022908 -2.694771
3.670911 -2.728292
3.125652 -2.691808
3.273087 -2.79725
4.998952 -2.909646
5.887333 -2.855926
5.024591 -2.961083
5.510069 -3.047704
5.630755 -2.861617
5.006005 -2.890815
5.009854 -3.045938
5.290037 -2.848003
4.420277 -2.704054
5.166065 -2.803012
4.152648 -3.036877
4.381626 -2.979011
4.270606 -2.754382
4.921212 -2.835475
5.004696 -2.860204
5.703599 -3.09489
4.893895 -3.215936
5.952479 -3.144713
4.844621 -3.231939
6.223499 -3.11929
5.753879 -3.215586
4.505211 -3.13056
4.487997 -3.159198
4.746873 -2.895183
4.869085 -2.875856
4.304406 -2.921229
4.115984 -2.789013
3.889156 -2.680953
5.554117 -2.704817
3.965084 -2.62087
4.21779 -2.725212
4.269955 -2.667411
4.754609 -2.574765
4.303148 -2.711854
4.608309 -2.729457
3.967482 -2.797432
4.830825 -2.696841
4.503237 -2.788255
5.244963 -2.780806
4.730445 -2.884351
4.362741 -2.711327
4.693214 -2.732258
5.3131 -2.837521
5.947398 -2.825529
4.990829 -2.866981
5.353802 -3.205064
5.051841 -3.186746
5.082292 -3.222777
4.577766 -3.102526
5.252946 -3.007551
6.557553 -2.973688
4.627388 -2.890392
5.084411 -3.020686
5.040384 -2.995826
6.498017 -2.967893
5.300414 -2.938398
4.149523 -2.971244
4.845981 -3.024062
5.005369 -2.981032
4.630723 -3.002908
5.874507 -3.025784
6.019554 -3.087279
5.107148 -3.188384
5.547544 -2.955078
6.091119 -2.966198
6.076386 -2.964247
6.423856 -3.043785
4.762106 -2.950882
5.528156 -3.145829
5.21992 -3.164816
5.624539 -2.985059
6.505342 -2.656352
4.382395 -2.889197
5.228946 -2.954546
5.423974 -2.88158
6.196949 -2.858916
4.930725 -2.768026
5.298585 -2.704716
4.365849 -2.488801
4.855114 -2.620386
4.657657 -2.658982
4.429714 -2.769395
4.970195 -2.746339
4.495121 -2.731301
4.207866 -2.815121
5.291118 -2.861729
4.885487 -2.821825
4.847917 -2.71564
4.615189 -2.9551
4.257216 -2.706937
4.92599 -2.838966
5.162899 -2.948212
5.56877 -2.799473
5.792781 -2.658626
5.850637 -2.970309
6.813238 -2.912568
6.185835 -2.974645
5.184807 -2.995157
5.505449 -3.129786
4.964881 -3.043137
6.542083 -2.977138
5.008075 -2.824752
5.140091 -2.850359
5.245417 -2.818251
4.939584 -2.89368
4.552537 -2.844684
4.737634 -2.748909
4.654929 -2.713851
4.429622 -2.763785
4.851138 -2.770558
5.408077 -2.850429
5.538689 -2.787613
4.500259 -2.640549
3.489143 -2.68205
4.797073 -2.73167
3.879529 -2.720872
3.212891 -2.738093
3.520236 -2.600006
4.172643 -2.718993
4.006683 -2.838588
5.733112 -2.824593
4.481269 -2.944193
4.864648 -3.07451
4.311306 -3.05469
3.775008 -2.767902
5.353504 -2.820865
5.346602 -2.73287
3.473061 -2.832953
4.51075 -2.783516
4.726438 -2.783684
5.17211 -2.862909
6.840973 -2.769843
6.28088 -2.81394
5.578423 -2.974323
6.027499 -3.156658
5.249185 -3.12267
5.180794 -3.136185
6.26194 -3.088899
5.042528 -2.85956
4.781293 -2.898947
5.366723 -2.807949
5.530996 -2.955889
5.160203 -2.8871
3.967454 -2.864008
4.299377 -2.839378
4.16789 -2.760055
3.121465 -2.742495
4.973403 -2.592676
4.236184 -2.668479
5.152392 -2.713721
4.348016 -2.858626
4.530482 -2.899618
4.954204 -2.919211
3.995168 -2.849386
4.940814 -2.894405
4.634135 -2.971006
4.726429 -2.997794
4.984105 -3.029149
4.814836 -3.090815
5.949799 -3.21294
5.800198 -3.024242
5.592698 -3.115318
5.600566 -3.105373
5.101261 -3.185498
5.230392 -3.149973
4.749724 -3.168936
5.243378 -3.105819
5.05952 -2.846386
5.432812 -2.8221
4.850101 -2.9078
4.990737 -2.873601
5.340163 -2.70604
4.815259 -2.72107
5.406593 -2.828278
4.216369 -2.85059
4.928211 -2.825896
4.046799 -2.77112
4.191246 -2.824254
5.499948 -2.803284
5.725046 -2.777875
5.431596 -2.944537
5.795111 -2.866145
5.348951 -2.939142
4.821301 -2.999531
4.707436 -3.163305
5.982139 -2.995371
4.832928 -2.872979
5.218204 -2.976427
5.737522 -3.021205
4.79862 -3.071958
4.641867 -3.008497
4.115139 -2.826592
4.432732 -2.653428
4.053116 -2.734594
3.696323 -2.787974
5.157071 -2.825469
5.405424 -2.8151
4.566398 -2.830794
3.914279 -2.89106
3.743108 -2.925639
4.271027 -2.668978
4.648746 -2.640842
4.088456 -2.644664
4.774326 -2.63889
3.99133 -2.684771
4.213903 -2.710015
3.391434 -2.818757
4.951402 -2.916624
4.343573 -2.92438
4.931762 -2.811503
5.074895 -2.762733
4.490871 -2.779135
3.839172 -2.68094
6.050016 -2.918858
5.661226 -2.820427
5.496511 -2.872685
4.106521 -3.092815
5.126362 -3.131969
5.212668 -3.131068
5.00122 -3.148017
5.582435 -2.918948
5.548604 -2.804583
4.836838 -2.705643
4.500616 -2.668302
4.539206 -2.77417
5.541964 -2.452608
3.894119 -2.516948
4.216943 -2.583755
4.012904 -2.625579
4.350906 -2.686679
4.386104 -2.67472
3.542404 -2.578292
4.692135 -2.62714
4.882265 -2.709042
4.388822 -2.714737
4.732486 -2.87969
4.97522 -2.736782
5.193328 -2.715523
4.400625 -2.841061
3.441767 -2.874163
4.892939 -2.824443
5.503875 -2.851631
3.923147 -2.966595
4.059851 -2.782628
5.135042 -2.811838
4.348311 -2.969619
4.631922 -2.897602
4.773125 -2.740238
4.541057 -2.744208
5.133898 -2.638236
4.937464 -2.716254
4.807026 -2.761069
5.100993 -2.785691
5.630542 -2.800102
5.131004 -2.760471
4.935089 -2.796595
5.66125 -2.77202
4.740477 -2.85215
4.729 -2.952688
5.911828 -2.86462
4.870713 -2.796976
5.240196 -2.867802
5.083618 -2.953636
5.147457 -2.981235
5.082941 -2.972556
5.262505 -2.922389
5.756242 -2.918942
4.909908 -2.852269
4.624714 -2.876849
5.182708 -2.917727
3.950291 -3.019738
5.607578 -2.761315
5.580835 -2.83731
5.195354 -2.840304
5.188109 -2.79335
4.154661 -2.807596
4.453829 -2.830955
4.914635 -2.845708
4.120959 -2.887289
5.389338 -2.868491
4.804435 -2.840516
5.797874 -2.748904
4.875816 -2.641612
4.838526 -2.672981
4.41164 -2.681907
5.426495 -2.741876
4.998032 -2.826374
3.781633 -2.595433
4.073122 -2.588218
4.436401 -2.554767
4.697968 -2.606348
4.115128 -2.535544
4.312435 -2.596066
4.828054 -2.659052
3.752747 -2.958295
5.21 -2.886558
5.114792 -2.844754
5.607096 -2.911103
5.11601 -2.902723
4.864984 -3.094541
4.321482 -3.131715
4.995381 -2.909644
4.909212 -2.936543
5.326852 -3.080925
4.075607 -2.938207
4.973548 -2.736364
3.820317 -2.803291
4.705924 -2.861978
4.693703 -2.79893
4.383387 -2.829083
4.964441 -2.84157
5.906161 -2.813198
6.021364 -2.71899
5.395885 -2.843338
4.707673 -2.887466
5.365806 -2.856854
3.883241 -2.760156
4.635867 -2.754336
4.380881 -2.881697
4.79231 -2.77805
5.168968 -2.89213
4.526052 -2.946378
4.990349 -2.926931
4.372647 -2.877247
3.970014 -2.784419
4.059291 -2.802899
4.825893 -2.901538
3.931072 -2.837318
4.608879 -3.044564
4.929302 -3.051642
4.666567 -3.02466
5.087194 -3.06999
5.945478 -3.013798
4.952805 -2.901312
4.913557 -3.022218
4.017974 -3.096797
5.851302 -2.919959
4.741723 -2.80683
5.88905 -2.79774
4.564215 -2.814885
4.931178 -2.911213
4.473363 -2.74567
3.78196 -2.812541
3.369107 -2.805768
4.005129 -2.640193
4.313174 -2.71937
5.074508 -2.889712
4.362229 -2.868379
5.990217 -3.038618
4.74257 -3.032892
5.361535 -2.964127
4.491105 -3.224128
4.344394 -3.042817
5.023885 -2.992427
5.474374 -2.857008
6.299392 -2.763535
4.154772 -3.026592
4.005492 -2.739389
3.921756 -2.805264
5.231721 -2.836905
5.095623 -2.784492
4.676516 -2.811834
4.602812 -2.767515
4.429913 -2.773042
4.941989 -3.006017
3.702777 -3.033628
4.473457 -2.844895
5.962441 -2.950065
5.443496 -2.810158
5.061372 -2.682623
4.717685 -2.600403
4.118318 -2.47339
4.533075 -2.755483
4.544537 -2.627336
4.338105 -2.397787
5.156936 -2.424974
4.928301 -2.601796
3.859141 -2.68805
4.302433 -2.529427
4.656222 -2.502051
5.260231 -2.663347
4.648042 -2.769935
5.672457 -2.8981
6.194239 -2.987199
5.862086 -2.970288
5.022937 -2.921368
5.911303 -2.903996
3.822191 -2.791557
4.941079 -2.655529
4.879181 -2.599168
4.287388 -2.72009
3.691483 -2.502706
3.929917 -2.629521
4.871985 -2.757644
4.575463 -2.753653
4.362498 -2.799095
5.204833 -2.661802
5.082731 -2.735963
6.051407 -2.790446
5.190772 -2.758615
6.485195 -2.92998
5.94897 -2.966906
5.545943 -3.087938
4.197656 -3.018994
5.059356 -3.053556
4.703483 -2.880648
5.276923 -2.914861
4.889565 -3.131806
4.953646 -2.814983
3.752711 -2.660686
3.99911 -2.649379
4.154961 -2.620137
4.555962 -2.719407
4.271141 -2.830354
5.616437 -2.743341
4.513039 -2.931347
4.547838 -2.798077
4.777029 -2.585752
4.64862 -2.689972
4.139751 -2.883771
3.93826 -2.734013
3.813669 -2.731634
4.114867 -2.82753
4.977669 -2.936533
4.100339 -2.793528
4.84472 -2.768985
6.159128 -2.616263
5.051635 -2.712043
3.909166 -2.813014
2.995158 -2.927235
4.120801 -2.822575
4.939902 -2.997785
3.810203 -2.829479
4.375921 -2.873493
5.007543 -3.012295
5.286284 -3.180888
5.002108 -3.192972
4.9541 -3.031204
5.3134 -2.849823
4.228456 -3.091341
6.272055 -3.081392
4.397866 -3.104146
4.641527 -3.027906
3.581821 -3.076755
4.690662 -3.016627
5.427592 -2.957634
5.694025 -3.045592
5.495674 -3.01475
4.286546 -3.014727
5.855086 -2.983766
4.302344 -2.871661
4.509573 -2.864216
4.075116 -2.910654
4.935614 -2.813402
4.491355 -2.816217
4.513289 -2.869078
5.33331 -3.027011
3.895463 -2.881281
4.686923 -2.889085
6.01833 -2.907202
5.825331 -2.871444
4.814807 -2.847813
4.019202 -2.613301
4.578508 -2.791819
5.020456 -2.670359
4.974707 -2.522507
4.378718 -2.466025
3.442387 -2.546204
4.173821 -2.503324
4.230962 -2.51847
4.82118 -2.521698
3.400331 -2.705601
4.613916 -2.67263
5.167593 -2.691978
5.594005 -2.832902
5.401324 -2.945717
4.793808 -2.913621
6.084827 -2.953272
6.514545 -2.858897
6.535912 -2.730714
6.178332 -2.795029
5.626335 -2.754013
5.599085 -2.718967
4.412572 -2.827524
4.399606 -2.853936
3.638697 -2.975265
4.723332 -2.763531
3.109456 -2.792712
5.112973 -2.777243
4.021716 -2.765398
5.209799 -2.998446
5.511195 -3.23881
5.797193 -3.169702
4.916073 -3.06129
5.361916 -3.070422
4.824184 -2.972833
5.045898 -2.951974
4.469021 -2.994473
5.44105 -2.804434
3.930267 -2.95241
5.136743 -2.830739
5.945088 -2.864425
5.799453 -2.66331
5.618813 -2.696639
4.998229 -2.727021
4.778594 -2.746247
5.009194 -3.08661
4.839322 -3.207396
5.236291 -3.002933
4.129655 -2.916626
4.662989 -2.944653
4.180308 -2.826577
4.785254 -2.955996
4.756767 -2.946463
4.139171 -2.775584
4.5576 -2.795809
5.080609 -2.856722
4.208852 -2.927939
5.491794 -2.989895
5.046288 -3.111151
5.178748 -3.136282
6.18535 -3.174028
6.458057 -3.214165
5.95996 -3.085866
5.77493 -3.051963
6.178502 -3.186228
5.435442 -3.105018
5.51035 -3.178538
5.0945 -3.120625
5.551324 -2.959115
6.07146 -2.933626
6.3427 -2.861952
5.994822 -2.972001
6.275904 -2.8246
6.085692 -2.780372
4.021746 -2.863315
4.555494 -2.778589
4.224088 -2.587195
3.639465 -2.552139
4.915388 -2.609849
4.928949 -2.784022
4.666982 -2.813414
4.573033 -2.58542
4.101884 -2.499564
4.183398 -2.576716
3.474911 -2.73858
4.905615 -2.731958
5.541894 -2.750654
4.27134 -2.874816
4.998971 -2.721307
5.374867 -2.808804
5.140064 -2.779336
4.021507 -2.802733
4.103186 -2.900153
4.759219 -3.008256
4.570538 -2.915358
3.601709 -2.908692
4.192882 -2.756948
5.635499 -2.86706
5.279249 -2.782583
4.82694 -2.721116
5.097898 -2.735038
4.158561 -2.69463
4.541661 -2.778458
4.70971 -2.715556
3.192436 -2.60801
3.80734 -2.735547
5.09376 -2.701246
4.457597 -2.853803
4.346584 -2.866437
5.417856 -2.895105
4.903087 -2.867647
4.628744 -2.779571
3.849824 -2.737122
3.734314 -2.659744
5.239415 -2.796472
5.34317 -2.874982
5.490996 -3.058486
5.932989 -3.130613
4.851972 -3.360353
4.528545 -3.273641
5.664805 -3.209226
6.020931 -3.219595
5.343982 -3.191043
4.746666 -3.065451
3.555516 -2.85841
4.669888 -2.788863
5.002204 -2.780216
4.913933 -2.778317
5.136363 -2.798703
4.449637 -2.701345
5.826933 -2.922685
6.567054 -2.794262
6.056402 -2.723468
4.488883 -2.719179
5.374445 -2.867169
4.757463 -2.985722
5.140746 -2.947261
4.979618 -2.696098
4.927198 -2.774531
4.858192 -2.945203
6.118166 -3.039748
7.323859 -3.238837
6.207116 -3.044882
4.91458 -2.956985
5.078881 -3.038726
3.984498 -2.962827
4.813561 -2.713823
4.681599 -2.875982
3.64049 -2.763177
3.836405 -2.75303
4.516965 -2.906312
3.571376 -2.873026
4.266018 -2.950985
4.127198 -2.961507
4.338046 -2.994853
5.124037 -3.051293
5.319174 -3.257228
3.929776 -2.884705
5.101408 -2.865543
5.08587 -2.861832
5.223387 -2.859564
4.943478 -2.794531
5.057051 -2.800789
3.798146 -2.770094
4.637683 -2.720862
5.174206 -2.888279
5.114619 -2.957622
5.348166 -2.806496
4.834565 -2.697542
4.033482 -2.552812
3.44088 -2.573061
3.614025 -2.703166
3.740871 -2.771105
5.483641 -2.719165
4.788593 -2.883358
5.491435 -2.860065
4.753329 -2.881204
5.745015 -2.870216
4.909583 -2.84918
3.500701 -2.831786
4.618171 -2.719818
4.635071 -2.60598
4.534888 -2.581986
4.916059 -2.735306
4.799488 -2.835065
3.878223 -2.911009
3.935179 -2.855717
4.457505 -2.89401
4.058936 -2.95734
5.722495 -2.934254
3.570434 -3.010214
5.975272 -3.151587
6.194017 -3.087832
4.159505 -3.122203
4.569089 -3.072072
5.535036 -2.936253
4.855794 -2.813788
4.540521 -2.933893
4.564479 -2.925863
3.836926 -2.792482
4.509364 -2.75829
4.994737 -2.87558
4.11376 -2.845235
5.283059 -2.804566
5.531804 -2.724658
6.078522 -2.83083
2.967503 -2.637946
3.521254 -2.655682
3.87053 -2.682512
3.637798 -2.769779
3.408458 -2.662091
3.133152 -2.757405
5.121346 -2.751523
4.317234 -2.743047
4.243738 -2.8455
4.337709 -2.799965
4.077842 -2.79949
4.026111 -2.734818
4.846049 -2.634994
4.042064 -2.555898
4.047743 -2.486809
3.976168 -2.555281
3.991509 -2.613555
4.756292 -2.602443
6.099981 -2.838443
6.372602 -2.961682
5.616704 -2.967897
5.446401 -2.999481
5.851685 -3.073652
4.811774 -3.241385
3.781193 -3.336416
4.147632 -3.286643
5.849399 -3.143182
5.247172 -3.206273
4.711501 -3.153881
5.340911 -3.096631
5.541236 -3.092263
4.903196 -3.081459
5.532979 -3.404156
5.570946 -3.319329
5.709056 -3.162796
4.893047 -3.268041
4.779864 -3.237798
5.429967 -3.172235
5.783265 -3.128031
4.515677 -3.080629
4.379909 -3.04368
4.374554 -2.969157
6.069519 -2.786843
4.191721 -2.734053
5.300666 -2.788903
4.844446 -2.816439
4.572057 -2.885631
5.839353 -2.863086
5.159058 -2.752232
5.025902 -2.91183
5.243628 -2.909308
4.836512 -2.887369
4.688226 -2.731431
3.698874 -2.745208
4.736978 -2.668657
4.811911 -2.855984
3.935992 -2.905689
5.084268 -2.847649
5.206642 -2.673972
4.622776 -2.689894
5.208053 -2.550964
4.287777 -2.67281
4.364816 -2.592744
3.219854 -2.505053
3.500834 -2.660167
3.57828 -2.550612
3.324054 -2.676612
4.362253 -2.746689
4.891324 -2.760523
4.860798 -2.868936
4.159174 -2.885832
4.888545 -2.64442
4.257766 -2.716737
4.158347 -2.560704
4.194822 -2.579509
3.972553 -2.694862
4.915195 -2.735029
4.204597 -2.836226
4.511164 -2.922442
4.257891 -2.882578
5.388702 -2.871637
5.700114 -2.811041
4.904331 -2.866333
5.514338 -2.98172
5.276215 -2.982453
4.737228 -3.037479
5.207062 -2.967573
4.22003 -2.961412
4.525623 -3.076947
4.936222 -2.955126
6.08457 -2.910243
5.82331 -2.802119
5.33402 -2.962252
5.607722 -2.941887
6.006383 -2.891017
5.65561 -2.750323
4.628557 -2.841669
5.095335 -2.649832
4.614624 -2.714572
5.783733 -2.683021
4.267468 -2.701586
4.8671 -2.639457
3.617843 -2.792608
3.629653 -2.780047
4.382884 -2.805012
5.03405 -2.784645
4.792581 -2.831444
5.234599 -2.890003
4.256683 -2.758762
5.006128 -2.863375
4.983461 -2.810068
4.691092 -2.851082
4.113411 -2.961712
4.742099 -3.12191
5.251803 -3.026109
5.906506 -3.034004
5.476595 -3.124549
4.950051 -3.155884
5.057602 -3.138822
5.161613 -2.99537
5.377583 -2.688421
6.181637 -2.731821
4.735424 -2.707559
4.29575 -2.895594
3.929753 -2.988547
5.177988 -2.95928
5.11028 -3.022062
5.6641 -3.006707
5.639994 -2.937729
5.236755 -2.825032
4.403259 -2.734174
4.531919 -2.890762
4.195065 -2.610884
4.320833 -2.635741
5.948861 -2.825329
5.399943 -2.865546
3.635161 -2.795816
4.761633 -2.746874
5.206662 -2.797047
3.897579 -2.856602
4.151098 -2.920685
4.760943 -3.153574
6.734956 -3.170533
5.164207 -3.159451
5.060747 -3.158892
4.975295 -2.933985
4.783386 -2.872371
4.087052 -2.803062
5.042135 -2.803487
4.823199 -2.786925
4.057188 -2.925313
4.881615 -3.042818
3.404309 -2.911028
4.894172 -3.079207
4.524147 -3.066469
5.646555 -2.965844
4.304284 -2.836986
5.877428 -2.950742
4.447674 -2.868374
4.881035 -2.859369
4.629452 -2.746055
5.119269 -2.636644
5.530368 -2.766094
4.450314 -2.754516
4.742073 -2.78056
4.950253 -2.855589
5.123824 -2.795802
4.351842 -2.859339
4.401673 -2.844755
5.2285 -2.98008
4.835031 -2.971986
5.237325 -2.932736
4.788767 -2.789157
4.620179 -2.678154
4.628724 -2.673003
5.211932 -2.775488
4.160366 -2.615238
4.029912 -2.74502
3.294887 -2.763391
3.785183 -2.733738
4.493972 -2.767989
4.95322 -2.824035
4.778684 -2.939697
4.941795 -2.611496
4.667354 -2.685096
5.269505 -2.789135
4.893354 -2.792925
5.007538 -2.812928
5.063039 -2.827682
4.296529 -2.825235
5.499204 -2.825508
5.564976 -3.044983
5.010931 -2.819743
4.314932 -2.723212
5.682738 -2.845529
5.306953 -2.785299
4.617723 -2.813452
5.93434 -2.847251
4.374641 -2.706261
4.563346 -2.77734
4.995312 -2.854321
3.975309 -2.8434
4.305481 -2.834211
4.282074 -2.844002
4.464938 -2.95348
6.020976 -2.836133
5.396062 -2.906116
4.404329 -3.078704
5.020357 -3.168749
4.040331 -3.120877
6.524829 -3.14075
5.282939 -3.018297
5.120017 -2.968464
5.177241 -2.990938
4.793129 -2.962222
4.377223 -3.060756
4.521786 -3.000286
4.529956 -2.864211
3.725972 -2.832791
3.904637 -2.561215
3.383857 -2.618824
3.78539 -2.586011
4.33133 -2.86071
4.938236 -2.866996
4.804889 -2.831658
5.01482 -2.734677
5.031999 -2.969016
4.33107 -3.110496
3.978955 -2.961353
4.474939 -2.692189
3.964328 -2.722536
3.518758 -2.764051
3.415103 -2.54861
4.787947 -2.619538
4.404944 -2.742283
4.483119 -2.888462
4.394404 -2.846199
4.339159 -2.862611
4.434992 -2.967077
4.616054 -2.945627
4.930265 -2.974966
4.928747 -2.936035
5.559142 -2.799474
4.701633 -2.687825
4.255432 -2.672922
4.232545 -2.755286
5.655538 -2.820179
6.25441 -2.863247
5.548258 -2.806927
5.844444 -2.970413
4.810301 -3.101797
5.930294 -3.033693
5.34411 -2.962292
5.911454 -2.95605
4.813602 -2.94347
5.250475 -3.087098
5.420528 -3.064417
4.855901 -2.992836
4.722842 -3.023794
5.415144 -2.982578
4.375932 -2.960229
5.385 -2.948187
5.490285 -3.044823
5.241495 -3.027275
5.788182 -2.911489
5.241824 -3.061753
5.625574 -2.986829
5.634874 -3.03711
5.702663 -3.090934
7.235201 -3.193623
5.932501 -3.1862
6.019403 -3.135876
4.957566 -3.214548
5.837164 -3.14251
4.079531 -3.191814
4.121944 -3.00979
4.946239 -2.851739
5.046901 -2.952218
5.809286 -2.989914
4.86998 -2.893439
4.658797 -2.858776
5.563857 -3.077225
4.412323 -2.945857
5.179895 -2.895162
5.156624 -2.896774
5.355227 -2.968759
4.84578 -2.975415
6.271089 -3.005279
5.314286 -2.931608
4.025167 -2.832766
4.77783 -2.82203
5.37079 -2.962142
5.158366 -2.912492
5.554237 -2.897909
4.787321 -2.991474
4.229767 -3.063899
4.121285 -3.135029
4.2572 -3.137241
6.181439 -3.246838
5.89711 -3.134029
5.749662 -3.017427
4.099375 -2.936834
4.505126 -2.938588
5.146931 -2.782067
5.143592 -2.824057
5.047869 -2.793885
6.107688 -2.871774
5.084637 -2.841295
4.41995 -2.916713
4.194466 -2.741595
4.709063 -2.700606
3.774292 -2.657709
4.06569 -2.689585
4.976766 -2.922903
4.108277 -2.900028
3.81373 -2.755345
4.592269 -2.861616
3.503469 -2.807829
4.455118 -2.873827
5.210525 -2.846236
5.035515 -2.964447
5.178088 -3.074741
4.652963 -3.000929
5.340085 -3.095588
5.252776 -3.000001
4.557019 -2.85046
4.818888 -2.938804
4.454723 -2.930723
6.492431 -2.843573
5.314163 -2.842762
4.430432 -2.875669
5.435504 -2.923786
4.414923 -2.870296
4.419006 -2.824467
4.406187 -2.796187
4.508167 -2.829405
3.363358 -2.73833
4.933412 -2.813564
5.710467 -2.972418
6.497641 -2.75669
5.600352 -2.917321
5.277654 -2.946902
4.606079 -3.021864
4.827212 -2.86562
5.191755 -2.841196
4.451188 -2.872549
5.185849 -2.977239
4.695864 -3.070795
3.965313 -2.860993
4.231315 -2.92066
4.450274 -2.580904
5.294611 -2.589759
4.877543 -2.616311
4.988903 -2.576993
4.778172 -2.595825
5.070991 -2.606156
3.748952 -2.565543
3.19096 -2.674019
3.909093 -2.706478
4.447997 -2.731364
4.163235 -2.808896
3.976327 -2.846064
5.154421 -3.000082
4.899352 -2.927441
4.96479 -3.00753
4.437923 -2.941203
4.567686 -2.898163
4.255633 -2.788207
4.20344 -2.866762
4.301931 -2.919172
4.902315 -2.88485
3.888499 -2.867981
4.071718 -2.893517
4.658232 -2.955521
3.212417 -2.758671
3.874675 -2.777397
4.655358 -2.88301
5.495524 -2.974192
3.089276 -2.992112
4.294683 -2.653712
4.69947 -2.641023
3.647614 -2.615348
4.140932 -2.818951
3.814819 -2.829804
4.822827 -2.920728
5.347803 -2.840527
5.720089 -2.909838
4.938817 -2.88045
5.207384 -2.927408
4.547174 -2.974867
4.798937 -2.824326
4.934833 -2.789942
