Delta_1 Delta_2 Delta_3 
-1.235132 0.6108656 0.6844595 
1.07661 5.581212 0.7455365 
1.819532 -3.636664 0.6981568 
-0.4256572 10.69054 0.8201254 
0.3047506 5.80133 0.7790185 
0.5210096 5.381561 0.6156257 
0.313756 2.250597 0.5288344 
2.639787 0.5136035 0.4519191 
-1.127772 -0.7443907 0.4852854 
-0.8270898 1.296825 0.4064379 
-3.32637 -2.491738 0.5535092 
-2.754685 -13.14813 0.5671105 
0.3298327 0.03513157 0.6727591 
0.1427252 0.1369836 0.5006479 
1.121253 -1.845775 0.688583 
1.096742 2.616759 0.7924853 
0.6218592 -1.260149 0.8147621 
2.127956 1.572656 0.7875496 
3.547831 0.273543 1.16522 
2.596412 -1.52666 1.03423 
1.074798 0.997691 1.255735 
0.902772 -0.0168506 1.027704 
-2.426123 0.9096715 0.9874985 
-1.303669 0.3714208 0.8360397 
0.2893794 -0.8502709 0.7124748 
-0.5064691 -2.702557 0.7544076 
-0.04297862 -1.39478 0.6608452 
2.22162 -5.846943 0.7066221 
0.1603118 1.180459 0.6142647 
0.346154 -0.4149384 0.6068064 
-0.4221441 0.1260945 0.6518332 
-2.397585 4.472238 0.5144054 
1.516266 -0.966175 0.7194856 
-0.1342514 -1.460634 0.8344236 
1.487295 -5.695927 0.6896454 
1.30822 7.18541 0.9682796 
1.209945 -0.2524935 0.8276825 
0.09643336 2.089878 0.6108056 
0.2052666 -3.199022 0.5976347 
1.686741 -1.396079 0.6645231 
-1.014648 1.867015 0.543378 
1.354058 3.65835 0.7840059 
0.06655987 1.386061 0.8033823 
-1.711858 -1.261115 0.9118049 
-0.07981946 0.1770581 0.7299114 
2.190831 0.2531979 0.7004801 
-0.4618578 -0.6537312 0.7795674 
0.3559565 -0.1066914 0.7142439 
0.1114455 2.128692 0.7424454 
1.342995 1.311666 0.8123371 
-1.93733 3.25538 0.8041396 
-1.113202 2.496189 0.8741994 
-1.701238 2.198487 0.7524271 
-2.075666 5.27909 0.8124239 
-0.4105463 -1.642134 0.8867696 
0.6757479 2.157409 0.909112 
2.323544 0.7009379 0.7976656 
-0.7873193 -0.7395323 0.93597 
0.01605787 0.2645119 0.6470206 
3.825942 -11.84146 0.5601602 
3.028269 1.957774 0.6685701 
0.9298669 -0.1077032 0.6888757 
0.4571169 0.09594591 0.6772221 
-0.8879057 -3.704312 0.8641956 
-1.315883 0.6460576 0.91212 
0.6315321 1.151684 0.927027 
1.13125 3.944456 1.043208 
3.433173 -1.607837 1.004665 
1.042543 -0.5812069 1.157179 
1.120466 -1.838108 1.092572 
-3.079659 -10.55177 1.082761 
