p_1 p_2 p_3 
0.1467255 0.1027597 0.7505148 
0.1916262 0.05117909 0.7571947 
0.1341035 0.03332222 0.8325743 
0.1058792 0.03424298 0.8598779 
0.1392659 0.05205894 0.8086751 
0.1276581 0.09065745 0.7816844 
0.1256434 0.06253389 0.8118227 
0.160561 0.0651457 0.7742933 
0.1248491 0.08625648 0.7888944 
0.2131867 0.0752441 0.7115692 
0.1830484 0.002652536 0.8142991 
0.1318833 0.0236133 0.8445034 
0.2253704 0.04662916 0.7280005 
0.1649986 0.07165022 0.7633512 
0.1336737 0.0402911 0.8260352 
0.1355946 0.03320221 0.8312032 
0.206674 0.03119202 0.7621339 
0.1081838 0.0878327 0.8039835 
0.1661617 0.1006302 0.733208 
0.1220114 0.1269135 0.7510751 
0.1118849 0.1012982 0.7868169 
0.1746919 0.08778128 0.7375268 
0.1527028 0.07355424 0.773743 
0.1428687 0.06318933 0.7939419 
0.1370241 0.020599 0.8423769 
0.1942167 0.04438363 0.7613997 
0.1712608 0.03642063 0.7923186 
0.09325483 0.06296965 0.8437755 
0.1450687 0.09696033 0.757971 
0.1647613 0.1274446 0.7077941 
0.07919856 0.07792774 0.8428737 
0.2402599 0.01726256 0.7424775 
0.1319285 0.08365692 0.7844146 
0.2282709 0.07094907 0.7007801 
0.2071444 0.06768562 0.72517 
0.1860714 0.09896224 0.7149664 
0.1641792 0.06707713 0.7687437 
0.1013991 0.05007547 0.8485254 
0.1567031 0.0557435 0.7875534 
0.09073909 0.07327172 0.8359892 
0.2174198 0.08584566 0.6967345 
0.2029495 0.05372493 0.7433256 
0.158177 0.02650974 0.8153132 
0.08940052 0.06814416 0.8424553 
0.1739403 0.02878714 0.7972725 
0.1126415 0.06837628 0.8189823 
0.1074659 0.05454244 0.8379917 
0.1658766 0.03414013 0.7999833 
0.1224265 0.05793271 0.8196408 
0.2065012 0.03633522 0.7571636 
0.1024352 0.04091646 0.8566483 
0.1480909 0.05978008 0.792129 
0.1646274 0.08403225 0.7513403 
0.09780647 0.04040855 0.861785 
0.147594 0.0379382 0.8144678 
0.1223739 0.06941454 0.8082116 
0.1294948 0.07309337 0.7974118 
0.1186945 0.06647975 0.8148257 
0.158299 0.07517713 0.7665238 
0.1082581 0.07204177 0.8197001 
0.1923576 0.0558287 0.7518137 
0.1477176 0.04187494 0.8104075 
0.1329053 0.06097167 0.8061231 
0.1779813 0.07594619 0.7460725 
0.1615809 0.08518824 0.7532308 
0.1960804 0.02219888 0.7817207 
0.06373506 0.09200473 0.8442602 
0.2295894 0.06094933 0.7094612 
0.2218078 0.1133819 0.6648103 
0.180106 0.0427818 0.7771122 
0.1110941 0.03777933 0.8511266 
0.1401346 0.04952818 0.8103373 
0.1303643 0.02918113 0.8404546 
0.1260927 0.1035743 0.770333 
0.1101677 0.06747669 0.8223556 
0.1440357 0.0544795 0.8014848 
0.1429759 0.04896417 0.8080599 
0.1337756 0.0706521 0.7955723 
0.1296049 0.050287 0.8201081 
0.1108143 0.066067 0.8231187 
0.09545961 0.0927622 0.8117782 
0.1073287 0.1525291 0.7401422 
0.09193134 0.170201 0.7378676 
0.06417796 0.1365742 0.7992479 
0.09052373 0.1807987 0.7286775 
0.04659807 0.1207678 0.8326342 
0.069511 0.09388516 0.8366038 
0.02828508 0.1114254 0.8602896 
0.06807773 0.1341306 0.7977917 
0.08628715 0.1547902 0.7589226 
0.1016547 0.1605178 0.7378274 
0.04935749 0.1357117 0.8149308 
0.03681425 0.1347114 0.8284743 
0.0788758 0.1827634 0.7383608 
0.111129 0.108425 0.780446 
0.07062504 0.1359373 0.7934377 
0.04080825 0.2087001 0.7504917 
0.09445925 0.17743 0.7281108 
0.0882437 0.1326544 0.7791019 
0.07049897 0.1003752 0.8291258 
0.07205497 0.08069351 0.8472515 
