tau2_1 tau2_2 tau2_3 
0.6095648 0.210089 0.02095816 
0.2176135 3.121751 0.07196282 
5.522769 2.868699 0.03679964 
1.191776 1.951545 0.01354244 
1.093954 0.07588661 0.01771202 
0.5015924 0.2656258 0.0237051 
0.5194101 5.522709 0.01883956 
0.1313275 0.2230201 0.03288955 
3.001658 0.446592 0.02721847 
0.46868 0.2507499 0.01203504 
0.8209554 10542.96 0.02746519 
0.1401403 46.67045 0.0382094 
0.905742 1.310366 0.03164294 
0.5275766 0.3353303 0.02305519 
0.4126664 0.7896915 0.02475357 
0.613493 0.2491308 0.01651216 
0.1184064 0.3595372 0.01954564 
0.6870102 0.04232363 0.03320351 
0.8468494 0.3544282 0.04155392 
0.8018345 0.2413817 0.03878219 
0.3121368 0.1762296 0.02354933 
0.6609906 0.5299376 0.01140412 
0.04364326 0.3377002 0.01436444 
0.2416333 0.2322894 0.02280037 
0.3640346 5.258084 0.02316826 
1.329791 0.5090314 0.0215961 
0.4132883 0.4818517 0.03970047 
0.2398625 1.541665 0.03454731 
0.8198669 0.2972514 0.01285026 
0.3218862 0.3693723 0.01935875 
0.7574435 0.4113661 0.07958969 
0.870792 1.68198 0.04493604 
1.278808 2.155776 0.01708154 
1.412629 0.09799244 0.03397053 
0.5439341 8.051163 0.0307482 
0.2200984 0.04661543 0.01788601 
1.337512 0.3306762 0.01079781 
0.4608451 0.4760578 0.05582266 
1.159054 0.6413759 0.02933288 
0.3998377 0.2469739 0.01367899 
0.3524221 0.139509 0.03728508 
3.285097 0.08770901 0.0319576 
1.231708 0.2563619 0.01158155 
0.8103992 0.05472166 0.02898489 
0.8786097 0.9765802 0.01769319 
0.46761 0.1931739 0.02517832 
0.9053396 0.1241175 0.0108248 
0.134604 0.4180756 0.02193566 
0.8720553 0.1172028 0.01769843 
0.2730805 0.05267976 0.03229409 
0.4773057 0.8811678 0.04540618 
2.343866 0.03593625 0.0393007 
0.5153733 0.2234666 0.05328308 
0.2877152 0.08171216 0.02644674 
0.6107475 3.766951 0.01357269 
0.1279779 0.325913 0.02825922 
0.2360825 0.2871116 0.0268224 
1.347762 0.2913121 0.007087464 
0.3909997 0.1137883 0.01656739 
0.330877 12.02175 0.02330608 
0.1838934 0.509503 0.02804175 
0.5832609 0.1195032 0.03600864 
0.5288478 0.07711714 0.08732135 
0.6240248 0.02860413 0.03129047 
1.51603 0.1843706 0.02485209 
1.250847 0.8989385 0.01359443 
0.178204 0.06975532 0.02472117 
0.03906959 0.7927095 0.0332976 
0.5001839 0.6275991 0.08802048 
1.044671 0.0752642 0.02013548 
2.126146 18.96382 0.01572684 
0.881369 3.228658 0.01170711 
1.161048 1.631418 0.04580844 
1.04749 11.47186 0.03267916 
0.9378216 1.030899 0.05397252 
1.627461 0.3915912 0.01611737 
0.2464723 0.1212492 0.04086681 
0.09986802 0.2596667 0.0125039 
0.3561954 0.6192143 0.02813521 
0.03796059 0.1993193 0.01639263 
2.632816 6.545062 0.0454586 
0.2586791 1.587525 0.01403312 
59.49877 0.174965 0.05722855 
0.0250169 0.1589539 0.01651104 
0.4115977 1.021807 0.02605527 
0.1250368 0.4813521 0.035272 
1.143591 0.6447043 0.0139099 
1.275126 1.736387 0.01875037 
0.03292931 1.07906 0.02800054 
0.2625428 0.7477093 0.02790466 
2.056648 0.2772232 0.02188749 
7.499372 0.1739064 0.05348316 
0.2396688 0.1302599 0.02360979 
0.08408855 0.3128374 0.01263757 
0.06522893 1.339613 0.01552471 
0.06123358 1.178748 0.01752091 
0.3611245 0.09947579 0.06412966 
0.2481141 0.3812233 0.04792512 
0.8191139 1.513571 0.0104036 
0.9507865 0.1552935 0.09065767 
0.1157484 1.834956 0.02033645 
0.4357119 2.750898 0.01649085 
0.2931897 0.2022213 0.01651719 
0.8807453 50.95963 0.03276229 
1.24703 56.99402 0.03529366 
4.480703 25.98734 0.01731589 
0.07345983 15.86225 0.02291827 
0.2181267 0.1801873 0.02713517 
1.194316 0.05638396 0.02511166 
1.102784 0.1365147 0.02587399 
0.1364147 0.2798194 0.01896427 
1.18894 0.04312027 0.0171584 
1.217161 0.05402126 0.019084 
0.09405186 1.145708 0.03128724 
0.3615834 32.97076 0.01837114 
0.9358144 4.015404 0.02757425 
0.1193918 33.6422 0.0298598 
0.1794457 0.5437698 0.01846161 
1.62799 0.5433448 0.01992498 
0.820766 0.09173224 0.04714635 
1.161725 0.206307 0.0359352 
0.6955914 0.9201454 0.02665564 
0.9372509 0.6048644 0.0134282 
0.5882098 0.2648945 0.05433964 
0.266976 0.3207751 0.00564596 
0.1794049 0.02938122 0.02042387 
1.601832 0.0895608 0.0307295 
0.1150046 0.05378738 0.01044059 
0.4209085 0.5449241 0.04089102 
0.05693806 0.4021234 0.028322 
0.8050957 36.48496 0.01757887 
0.9536282 0.144224 0.02052459 
0.6455569 0.04672282 0.01250139 
0.5467982 0.05672264 0.02717329 
0.0592695 17.98139 0.01973418 
0.06442096 0.4550108 0.02404371 
0.585799 1.861574 0.02373875 
0.4860399 3.718355 0.00827953 
0.3563583 1.47736 0.01382044 
0.04200682 0.5497579 0.02269143 
0.5193791 4.324809 0.01208636 
0.08042418 0.4331726 0.02553325 
0.3028624 36.50956 0.02067073 
0.8148771 0.8295379 0.02044048 
0.358927 5.018896 0.03182263 
0.6404013 2.682859 0.01991644 
1.210685 0.2523025 0.01359666 
0.8659765 0.07794791 0.01341404 
0.6349856 19.75561 0.02624679 
1.835887 0.0628174 0.01042207 
0.05256216 0.5431391 0.02559849 
1.0521 0.0976874 0.02082525 
0.8731005 0.135931 0.0331637 
0.6046873 0.7133737 0.01556302 
1.497406 0.9798294 0.01176233 
0.03802148 0.04999331 0.01684219 
1.333224 5.893212 0.02142957 
0.3325566 0.07266045 0.01475068 
0.1413581 1.705585 0.02230534 
0.5679107 0.9273635 0.04148565 
0.3874599 0.3445526 0.0133372 
0.3151148 0.6709377 0.04176951 
0.7951226 0.06781157 0.01325242 
0.2734849 0.1974868 0.02544618 
0.2715501 0.1102328 0.04439666 
0.9722794 0.06135862 0.02857966 
1.335776 0.04673118 0.02046463 
0.3132804 2.071911 0.008299754 
0.08619315 0.3090529 0.008739696 
0.1696497 0.4124661 0.01349322 
0.1721341 1.001139 0.01000848 
0.1616897 6.042961 0.03324416 
2.338603 3.778156 0.02261637 
0.02976333 0.1744985 0.01550866 
0.1562172 0.09458201 0.01284376 
1.043736 0.5018358 0.02066686 
1.371099 1.279613 0.03046871 
1.025552 0.1473735 0.009290842 
0.2529205 0.08632351 0.02130595 
0.8085759 1.205196 0.02072332 
0.09356563 0.4035338 0.008961468 
1.30821 0.1152362 0.03164571 
1.147918 0.7473623 0.02458483 
0.2659884 1.067283 0.01633548 
1.356675 2.201442 0.0373095 
0.08832741 0.4143275 0.100203 
0.5965624 0.6435351 0.02633208 
2.964328 0.7843078 0.02159733 
0.203089 0.1223477 0.01978226 
0.3530001 0.1955634 0.01988051 
0.4166375 100.1257 0.01318607 
2.567359 2.381935 0.03090808 
0.03986937 0.05011086 0.01638515 
1.114853 0.8404378 0.02936154 
0.9034068 10.07333 0.01377493 
1.409941 5.654803 0.02393868 
0.1825003 0.04131067 0.04428052 
0.07256082 0.1406327 0.01072555 
2.065766 2.263529 0.03754088 
0.08474696 0.276222 0.01062702 
0.4471152 0.2464203 0.01699821 
1.272638 0.2528363 0.02389071 
0.1314066 0.4234996 0.008230006 
1.185347 0.3209655 0.0170961 
0.3457532 1.211316 0.03313249 
0.8311645 0.1316986 0.01876416 
2.116069 0.3404368 0.04109262 
1.958437 24.72177 0.01722544 
2.518422 11.99632 0.03358286 
0.3589991 51.24044 0.0236277 
0.3416736 0.8289237 0.0335676 
2.813331 0.299622 0.01683497 
0.43505 0.5730284 0.04220573 
1.848328 1.043171 0.01494648 
3.390989 0.7019842 0.06288185 
1.173426 0.5905028 0.02728641 
0.7497549 0.3703592 0.02186404 
0.4902289 1.374459 0.03938731 
1.816457 0.3307795 0.06387861 
1.12022 23.97503 0.01816671 
0.10962 57.46076 0.05071045 
0.1188469 19.34499 0.01441482 
0.1057031 0.191665 0.02555786 
0.3505844 0.03215169 0.01368544 
1.183024 0.3331059 0.02712007 
0.137367 3.884497 0.01429004 
0.1370845 0.1707895 0.02131289 
0.7984265 0.07683867 0.01365079 
1.237424 0.1621037 0.02028342 
1.085706 3.553716 0.01613438 
0.6921497 0.5377707 0.03099364 
0.5443749 32.28712 0.02559518 
0.02093416 15.26499 0.01894238 
0.3906042 6.058629 0.02319581 
1.183922 0.7639131 0.1403615 
1.922702 2.565432 0.01452847 
0.05952906 0.1658998 0.02096824 
0.2506718 475.8873 0.0203738 
1.423459 0.2198474 0.04191534 
0.01233408 20.56698 0.04886054 
0.5310895 0.02456376 0.01118415 
3.161439 0.6203824 0.03313611 
1.994371 0.8582237 0.01493999 
1.424156 8.686454 0.04389498 
0.312883 1.399564 0.02753896 
0.1506497 0.8779717 0.01855968 
0.4856953 1.592194 0.01246004 
0.7589269 0.1485143 0.05229154 
0.08089149 55.84019 0.01206667 
0.979074 0.1486016 0.01340751 
1.448131 0.2147742 0.01376438 
0.6212765 0.2862619 0.03809556 
0.1586749 0.06361178 0.01359344 
0.1429814 3.960886 0.01855816 
0.4880104 1.387265 0.0149142 
1.650369 0.3483557 0.03858074 
0.6325978 0.1177534 0.02374565 
0.5408274 2.652229 0.01323759 
0.1511262 0.2824731 0.02696626 
0.2876846 0.07789187 0.02135078 
0.733218 2.343231 0.03057397 
0.3547318 4.108562 0.0137431 
0.2000999 78.00952 0.05273132 
0.04533645 0.03319322 0.03272235 
0.03847503 22.10703 0.034102 
0.9587958 0.5596963 0.01335382 
0.3521654 0.047608 0.02954289 
0.2488473 0.03219809 0.01663497 
5.195037 0.4127921 0.03387032 
0.5588271 3.492453 0.0106116 
1.394353 0.2427959 0.01732122 
0.5112036 0.4698927 0.01396479 
2.52984 1.015254 0.02260254 
0.4425368 0.1775177 0.01346201 
0.1517862 0.4990226 0.01476579 
1.119539 0.570398 0.01894171 
0.5061229 0.1045465 0.02644207 
0.2307058 13.89653 0.016754 
1.858475 0.06266559 0.01964731 
1.826914 0.4293588 0.0300481 
1.267789 16.74345 0.0339321 
0.03337618 0.03671476 0.01203019 
0.9449417 0.2419379 0.03101255 
0.293293 0.08209721 0.01287067 
0.2093815 0.1244949 0.02345613 
1.115005 3.618735 0.02022601 
1.09086 25.08102 0.03601698 
0.7356941 0.7025634 0.02249633 
1.09887 0.08201713 0.02416185 
2.211075 0.07374563 0.01317271 
0.0538065 0.5423722 0.02015978 
0.06457658 1.118063 0.0312768 
1.118325 2.453962 0.01728642 
1.169027 0.0167545 0.02688017 
0.4987299 0.05465663 0.03227143 
1.254934 0.03208678 0.02508936 
1.373175 0.7049444 0.02981091 
2.241098 0.07959183 0.03978372 
0.9007073 2.681605 0.02220322 
0.5682178 0.898223 0.01452316 
2.518957 0.05548149 0.02120357 
0.2534561 0.0999509 0.01126884 
3.590248 0.1792292 0.02109849 
1.126319 0.4481358 0.02173039 
0.2823041 0.4299465 0.01579737 
0.1500083 0.3863388 0.02276679 
1.060933 1.56442 0.04253676 
0.9799715 0.5390105 0.05429488 
0.1368775 0.1826047 0.06584291 
0.5892928 0.1612141 0.04635229 
0.8564052 0.5067193 0.01718762 
0.1682183 0.4944173 0.03481517 
0.2324654 47.11065 0.0117505 
0.749041 0.4440835 0.01296086 
0.1220186 4.846224 0.01667397 
0.07604771 6.249965 0.02193514 
0.1993418 0.5227813 0.0440923 
0.1163157 0.1577664 0.03996637 
0.08507635 402229651 0.03354037 
0.8250969 0.3706538 0.01944231 
1.575256 0.8741128 0.04777581 
0.4919979 0.5375492 0.02228719 
2.578536 0.04046047 0.01540935 
0.04518966 0.2454977 0.01264216 
0.191061 54.42061 0.01911 
0.1773856 72.67715 0.02432174 
0.2458253 92.06574 0.02356604 
0.6687971 0.5251583 0.03404829 
0.633462 0.1166617 0.04173027 
0.2285609 1.39277 0.02115848 
0.5204296 0.8513274 0.01316567 
0.4682431 0.8393813 0.01564201 
0.0301134 0.2060461 0.02502387 
6.208639 1.946355 0.0194867 
0.1488766 0.05279935 0.01798772 
1.163033 3.809313 0.04162013 
0.5569097 0.1682611 0.02208931 
0.3442029 10.4508 0.00898551 
0.3328438 0.4219743 0.008641108 
0.1231772 7.583243 0.03162379 
0.3416971 620.3347 0.03188208 
1.295796 37.30547 0.01163618 
0.7153272 0.6228079 0.01426782 
0.2727696 0.05605465 0.04137212 
1.086636 2.370045 0.00677956 
0.4561934 0.5477744 0.01556465 
3.45478 0.6335009 0.01333648 
0.464753 0.09288487 0.02615354 
0.9249803 0.1009024 0.03465332 
0.3591216 0.09024373 0.02325004 
0.400873 2.032621 0.03390753 
1.802697 0.1799306 0.03121638 
