tau2_1 tau2_2 tau2_3 tau2_4 
0.138823 1.09118 0.0517388 5726248 
0.02807859 0.9428787 0.2545685 2719.12 
0.04880214 0.05381235 0.09007673 0.1836348 
0.4261311 0.8147525 0.06794055 2393790 
0.1935725 0.6436214 0.1024257 1.872576 
0.1279025 0.9461889 0.2620337 0.2069438 
0.1730864 0.07554544 0.11642 0.4859283 
0.02897957 0.4792101 0.3854607 2432.867 
0.9347438 0.4237683 0.08643232 2.938945e+18 
0.1299095 0.4552256 0.0731134 0.9956215 
1.134398 1574.65 0.1465738 0.2511141 
9634.973 68.36642 0.1806905 0.1550737 
1.293072 3.136788e+18 0.1119949 0.08391638 
0.0976399 12.82745 0.281172 0.05728312 
1.381679 17411209 0.1694992 0.1055717 
0.7876247 17.93956 0.1057684 0.2616644 
0.7535403 774.5005 0.3362428 1.734109 
0.2136259 751919.2 0.1579326 1.169224 
0.1509978 3.325585 0.3794603 0.1046409 
0.0767593 34.79531 0.3578352 0.09710313 
0.3123178 262560.4 0.1746148 1.242992 
0.5251646 21.52904 0.1862995 0.330794 
0.4095957 1180.165 0.1766021 0.05902595 
0.1564277 18194.06 0.2584871 0.2806341 
0.4075758 3.100942 0.06643337 0.0375434 
0.5316449 0.04672083 0.1953531 0.1107612 
0.3666666 20616571 0.1702032 0.6809773 
0.3801048 516.1567 0.1799579 0.5900763 
0.06515805 846.1109 0.4105562 0.6035075 
1.463202 11615220 0.09376912 0.08614251 
0.6949119 11.72076 0.1324197 0.1312427 
0.7578135 54696582 0.1841831 0.03782174 
0.06135446 406.9773 0.5326738 0.04580554 
0.4054244 0.5450172 0.1688831 0.08220798 
1.285431 7708.84 0.3989025 0.03103954 
1.368778 31766942415 0.2597903 0.1621042 
0.5272254 3.556857 0.4764885 0.1912804 
1.852345 74227.02 0.1866834 0.2174742 
1.542109 0.1462584 0.198886 0.08677388 
0.4925926 1.858829 0.06582803 0.02220299 
0.7179669 697.1285 0.09879138 0.07761077 
1.301322 138116.5 0.04565786 0.04165044 
0.6495403 0.1483769 0.2826337 0.03773692 
0.04031916 492.6315 0.1502797 0.5722152 
0.9250803 434.2115 0.1935898 5.04862 
0.6918622 5.364917 0.2062208 28.58686 
0.7889866 1505.63 0.3714967 0.02406059 
0.01639669 2024.555 0.4071932 0.09520368 
0.6591956 10.9025 0.3188409 0.07945979 
0.0620328 376.6102 0.07642224 2.359975 
2.143887 1.421169 0.02923308 0.07780549 
1.042393 9.110415e+15 0.267475 0.1607165 
0.4953502 150034.6 0.04675631 0.2895791 
0.5975662 0.07199535 0.2594038 0.08914842 
1.274719 131890.4 0.3041575 0.1025252 
0.7060524 3.828483 0.09078933 0.02508925 
0.1249904 1.330328 0.1675045 0.1477015 
0.8356235 4.245489 0.4659588 0.8235183 
1.494836 15.42057 0.2575718 0.06855224 
0.1177296 352789.5 0.2834147 0.3295564 
0.1767858 0.1420631 0.3442907 0.3084778 
0.4609904 153500.1 0.62063 0.1909123 
0.2038971 0.9890514 0.3706643 0.1107962 
0.1550345 1.902387 0.1178514 0.4585928 
0.7656469 7283.681 0.1237496 0.08179037 
0.5790716 22233.18 0.0989132 0.07201619 
0.6863594 1333.264 0.2373401 0.5424972 
0.1218736 12342142297 0.3085842 0.01755555 
1.664297 0.9537109 0.4103808 0.321555 
1.464274 8171.417 0.09784586 0.1398248 
0.1150415 3.06125 0.2590661 0.04015947 
0.01793616 0.9931704 0.07721885 0.1120118 
1.532633 111881.7 0.05443558 0.3743128 
2.177027 21136.34 0.3248943 0.04149564 
0.4173139 0.3769027 0.4157764 0.09771475 
0.4341109 0.07902272 0.08429768 0.05704193 
0.3924722 78.87169 0.1826078 0.06064371 
3.041451 3346.941 0.1025584 0.08951659 
0.5580767 1929.813 0.06825469 0.2563808 
0.3058305 1.418713 0.1413987 0.1554313 
0.1547217 828300.8 0.178822 0.4020645 
0.8335816 5.874923 0.2099019 0.2020885 
0.5014076 66176250 0.1768768 388.8537 
0.02905086 1.00922 0.1084502 0.04083697 
0.3388284 0.1332849 0.05900373 26.49373 
0.2266923 220.7151 0.2382701 7.216138 
0.7425102 0.1276209 0.3507004 6.078734 
0.308351 3.392184 0.128799 0.02075136 
1.135597 17386242203 0.222563 0.04884071 
130520.8 0.128891 0.1381711 0.06491863 
1765.713 0.6867033 0.2237799 0.6783019 
3105.799 0.4127501 0.1448298 0.2490708 
0.2865441 1.087624 0.1975926 0.03975642 
2.869796 0.3963225 0.06476521 0.7394854 
7480839 0.4247065 0.04916233 0.03296145 
5.405789 2.558981 0.2030706 4.088918 
3.247182 0.02347758 0.2405416 0.1073285 
15084826 0.2115889 0.7548308 0.5144731 
4.747409 0.2032533 0.3502497 0.1510412 
1.771099 1.272097 0.1610693 0.111937 
4.244311 1.854731 0.2706142 0.03766823 
5.0994e+16 0.2378895 0.08600401 0.08103848 
0.6898762 3.26106 0.03178525 0.01791353 
142.6842 0.3347345 0.164089 0.07458254 
0.9289939 0.2201202 0.02836227 0.02982137 
949.5588 0.1776551 0.08691376 0.06071739 
3.958592e+21 0.7400968 0.1058165 0.5264367 
171870.1 0.8465708 0.03823887 33.6147 
0.3436385 0.1654427 0.5005289 0.4297849 
0.354583 1.039043 0.08843301 0.08098322 
1014.947 2.475968 0.3864061 2.774404 
0.322251 0.09560082 0.2064551 0.4554485 
657.1789 0.8387873 0.4898836 0.07646423 
0.6382389 0.8038936 1.012418 0.1736259 
0.1840043 0.4703899 0.06780077 0.2265551 
0.1976997 0.6423589 0.3311201 0.04485888 
0.4420288 0.1422765 0.222791 0.2450038 
256.3784 0.3082186 0.108329 0.2026306 
2285459189 0.08135592 0.1875158 1.076636 
2.977583e+12 0.226764 0.2729041 0.1355953 
0.4567024 1.410604 0.3904352 0.1565929 
407.2354 0.7974383 0.0960993 0.113456 
154460 0.88075 0.07077915 0.2598384 
2.238535 2.006797 0.07890947 0.04265686 
5912.633 1.375566 0.2291057 0.1062546 
11081463 0.2412362 0.1564307 0.0535705 
14.89541 0.2938512 0.3754589 0.6421842 
6576.933 1.282421 0.1217122 1.214611 
4.958705 0.04995549 0.7689187 0.6695194 
164528.4 1.821558 0.1122078 0.1867991 
1202.74 0.281626 0.4137734 0.0848906 
1230853 0.5472528 0.2122013 0.1368939 
0.5574431 0.5171629 0.3088573 0.4215472 
14110233 0.396001 0.3916932 0.07302493 
119.921 0.05550834 0.1718792 0.05133238 
1144.617 0.5394022 0.1093349 0.2105173 
0.1722134 1.374987 0.08850685 0.03485613 
183233946 0.6205536 0.1261284 0.03907698 
0.4352253 1.222602 0.1813087 0.1330947 
1.798398 0.7568224 0.7805557 0.1374195 
17716.26 0.9803185 0.2448112 0.04863418 
1.859401 1.919835 0.1216509 0.2474452 
0.153298 1.704892 0.2026185 0.2908041 
0.5607016 0.1246508 0.1720863 0.02358295 
7402.281 2.252767 0.1901506 0.4981161 
801.6115 1.516569 0.05067615 0.09937301 
1.334836 0.4146127 0.149572 0.1194551 
119.8347 0.2408548 0.1831127 0.06611004 
15.81531 1.954107 0.08792573 0.1334422 
2.489108 0.2667323 0.1104371 1.484864 
23.88199 2.430725 0.4321003 0.06980291 
7483.724 0.7013823 0.1724808 0.02905245 
0.09556207 1.022676 0.1271436 0.09715284 
