nu alpha 
2.754924 0.4738766 
9.287158 0.1274753 
3.615268 0.2210973 
2.073356 0.3389244 
1.886925 0.3197403 
2.762383 0.217116 
4.256735 0.2534215 
4.877064 0.3771796 
2.769844 0.09572499 
2.053185 0.3945046 
2.540027 0.2228576 
3.950474 0.1204721 
2.065571 0.3306901 
3.41248 0.1877465 
3.326395 0.3285266 
2.422319 0.2495525 
1.865654 0.4161319 
1.894026 0.1113713 
1.890108 0.1220207 
2.228271 0.3362354 
2.101707 0.4757007 
1.863121 0.4843871 
2.882451 0.1070772 
2.379372 0.4204459 
1.449888 0.4430681 
1.851356 0.4742074 
2.027263 0.4226605 
3.641268 0.2748972 
8.008658 0.4569856 
2.650196 0.08252987 
3.132712 0.4658545 
3.549491 0.1279772 
1.864499 0.4787776 
1.906345 0.3953378 
2.083108 0.2892024 
1.121539 0.2175199 
2.337942 0.09835003 
2.422887 0.2579355 
2.553922 0.08872743 
2.552145 0.3356624 
6.314222 0.2116223 
6.787143 0.3827948 
4.542139 0.1696175 
4.517324 0.156449 
1.628156 0.2545215 
3.574709 0.4200685 
3.976703 0.2502453 
4.79064 0.3591631 
2.313316 0.3465324 
1.464339 0.226751 
2.659117 0.4454633 
2.458318 0.3662534 
2.268587 0.4589477 
2.135921 0.403032 
2.415579 0.08488948 
3.281728 0.2607139 
4.923223 0.2674791 
4.153978 0.1378117 
4.6018 0.04598547 
2.819424 0.09786582 
1.811941 0.1731744 
1.8111 0.1771899 
4.158628 0.4269168 
5.139742 0.1819979 
6.04957 0.1441315 
4.865507 0.4666839 
4.718862 0.2978878 
3.184509 0.3363084 
4.126656 0.1859859 
4.517384 0.3021931 
2.711507 0.3624252 
3.740002 0.4483786 
2.000525 0.398868 
3.339179 0.3409241 
2.49361 0.3960028 
2.082351 0.3525459 
3.895841 0.4424593 
3.563661 0.4162091 
3.363028 0.431933 
3.368401 0.3229918 
2.969639 0.4439547 
4.128583 0.4196627 
2.185219 0.3412503 
1.468402 0.3670841 
1.858201 0.2369252 
1.348568 0.3757851 
2.078007 0.166041 
2.854579 0.2349582 
4.280464 0.1955163 
2.050814 0.2319977 
9.476419 0.1946113 
3.222512 0.1997801 
5.700513 0.0625872 
5.623181 0.4950855 
3.627006 0.1784289 
3.204928 0.4402699 
6.084745 0.3377614 
3.054342 0.1893061 
1.998055 0.2971207 
2.249203 0.2823518 
2.489046 0.4185543 
3.496635 0.2595986 
2.491938 0.2669472 
2.984369 0.2681941 
5.249027 0.3074462 
2.932917 0.4614325 
3.306376 0.08782586 
5.10666 0.4204769 
3.827779 0.4025504 
3.677507 0.4501795 
3.221664 0.07985718 
2.630045 0.2606145 
3.151646 0.1284654 
3.104245 0.2048298 
2.308703 0.334193 
2.583199 0.4350826 
2.033735 0.1760529 
2.200132 0.3495238 
3.157241 0.3740118 
3.429597 0.1822879 
2.69437 0.4277612 
16.92231 0.1550832 
7.147277 0.2116568 
5.174624 0.2838249 
4.941473 0.3537004 
2.667879 0.4397301 
2.060021 0.2286883 
1.993526 0.4788239 
2.586919 0.2760358 
1.81352 0.3742418 
3.421886 0.2734534 
1.824982 0.1940815 
1.278066 0.2676848 
1.579237 0.4493386 
2.244576 0.3349273 
2.502444 0.4867497 
2.124933 0.2392843 
3.14692 0.4251629 
3.005982 0.3903035 
1.67458 0.2729153 
4.583668 0.2827117 
3.928147 0.1720926 
2.513558 0.4010385 
4.599061 0.08456268 
13.45432 0.2155209 
4.192669 0.2589426 
2.190838 0.2788736 
2.501337 0.1340356 
2.989201 0.2649243 
1.619345 0.2802911 
2.104802 0.4939546 
3.785067 0.3162312 
2.030033 0.4897506 
1.92346 0.4825574 
2.755091 0.1812323 
1.868501 0.4931401 
1.793731 0.2571006 
1.926245 0.1084924 
1.766985 0.4850403 
2.497096 0.1278468 
2.000416 0.4498053 
2.951991 0.1116101 
2.440657 0.1532412 
2.211587 0.1493833 
3.164618 0.460399 
2.293857 0.2232527 
2.431993 0.3094471 
1.867103 0.2211604 
2.31627 0.1135171 
2.899837 0.4920832 
3.850351 0.1892299 
2.644022 0.2813455 
4.418371 0.1787579 
7.596654 0.3051634 
4.706468 0.3198025 
4.539454 0.4219241 
2.91671 0.4170416 
3.357083 0.05146514 
2.427967 0.2051631 
2.693706 0.2409198 
3.161042 0.1636516 
3.490033 0.126579 
5.548379 0.1378062 
3.573521 0.3876228 
1.745886 0.2326712 
2.046798 0.1956043 
3.009968 0.1697498 
3.103381 0.1160082 
11.05767 0.09190342 
3.673197 0.1998309 
3.098511 0.3662355 
2.233438 0.4965201 
2.802853 0.2149617 
2.083127 0.3541549 
3.079837 0.4863756 
2.148241 0.2674088 
2.928006 0.2924374 
3.302253 0.2804692 
3.627126 0.202004 
4.847498 0.3978715 
2.222505 0.4856966 
2.055992 0.1185083 
1.451096 0.292184 
3.141835 0.1154758 
3.500427 0.3154225 
6.222805 0.2858337 
2.499324 0.2406801 
3.386069 0.1784981 
