beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 beta1_4 beta2_4 
28.52492 4.678688 16.17316 2.767467 -30.38449 -3.795008 8.034809 10.42471 
28.00724 4.704344 15.99421 3.867968 -29.70255 -3.992451 6.55294 -9.186523 
29.25311 4.465131 15.72271 5.94347 -29.82709 -3.864136 14.65928 2.981425 
29.09498 3.639853 16.21886 3.497093 -30.6177 -3.981364 1.993121 -4.505744 
26.40461 6.710489 16.5529 3.348116 -31.56312 -3.90097 -9.837024 -3.413918 
28.61211 5.011438 15.57708 3.00379 -30.60797 -3.627754 11.57532 -2.673882 
27.95239 5.681554 15.03558 2.658595 -29.72001 -4.057288 10.60043 8.60553 
29.02215 4.46606 14.47852 4.028204 -29.88239 -3.94886 -9.973249 11.96406 
30.33386 3.347987 15.82019 3.489181 -29.56571 -3.888197 -0.4441928 -9.709253 
26.96176 6.531243 15.09701 3.983206 -30.72428 -3.874202 4.852648 2.525047 
20.56933 -13.75366 -10.92318 -8.219234 -29.80938 -3.822034 20.05346 7.679155 
13.08006 13.13111 9.804937 14.01098 -31.28144 -3.758036 23.4256 8.02697 
9.42832 21.98597 23.59263 5.898279 -29.55716 -3.983995 19.51784 4.331321 
14.49224 4.692587 4.40539 1.776848 -29.67977 -4.000862 28.84339 5.153927 
16.34955 2.636225 -4.127668 17.99371 -29.39612 -3.877285 29.3837 3.422604 
15.46342 4.405871 13.68115 16.42422 -30.04594 -3.870986 29.04534 4.413958 
17.05437 3.870153 12.94611 6.54806 -29.77611 -3.846293 28.35015 3.043258 
14.50203 5.299757 -3.412535 12.55713 -29.71114 -4.060508 26.91685 4.38611 
15.04893 3.74902 -31.62247 -11.45856 -30.01936 -3.847946 28.15652 4.779784 
15.64153 3.996593 15.34539 -20.84718 -29.52594 -4.064627 29.51953 4.691574 
14.33044 3.891124 6.486995 -11.55019 -29.83847 -3.780313 28.79558 5.372259 
15.17274 3.579112 -10.43367 13.86629 -30.19743 -3.873134 29.00118 4.574552 
15.64036 4.232443 -0.1875136 -7.599827 -29.29497 -3.804258 28.77553 4.983742 
14.82039 3.98285 -9.894208 12.72225 -29.63865 -3.95915 30.11039 3.533937 
16.54542 3.057362 5.053077 4.655563 -31.1085 -3.981937 30.19945 3.989769 
15.79147 1.831339 0.8613319 11.04278 -29.94294 -3.941101 24.18602 5.97813 
15.99474 2.589859 -6.754009 -6.995571 -30.14735 -4.129518 27.88036 6.110808 
15.24351 2.909918 -19.65442 9.328365 -30.23169 -4.062462 29.21564 4.437071 
15.28503 4.10996 -15.42571 5.703578 -29.65139 -3.591011 28.97901 4.547305 
15.51146 4.163925 8.52846 4.052164 -29.97982 -3.839846 28.27205 3.922193 
14.80016 5.262944 -17.95468 -5.849671 -29.68249 -3.988673 28.79774 5.214065 
15.33576 3.828262 -9.65656 -7.151914 -29.43318 -3.867248 29.15539 4.386302 
13.2488 4.870007 -3.976497 6.602497 -29.71827 -3.87002 28.24601 4.854015 
16.50997 3.559348 14.60646 4.849878 -29.59556 -3.918983 28.34814 5.170178 
15.9786 4.977455 -8.262487 -10.8758 -29.20736 -4.220928 27.74981 6.217349 
17.29098 4.326638 -3.966465 -9.573858 -29.78047 -3.954518 29.77553 4.329602 
15.54846 3.303902 -5.711929 -4.830389 -29.43835 -3.932421 28.9464 4.367757 
15.35926 4.815853 11.54772 4.144222 -29.72703 -3.679898 27.14223 5.801277 
15.63442 4.474449 -34.76105 -3.563636 -29.25586 -3.94767 28.80801 4.540818 
15.56167 4.04401 0.8300072 -11.96775 -29.89304 -3.866708 29.00325 4.652397 
15.23929 3.637674 -8.049 4.545333 -29.36664 -3.868943 29.12433 4.696049 
15.27486 4.793128 -6.805911 -1.502571 -29.81514 -3.641996 29.32864 4.745975 
16.29081 4.35529 -10.89506 0.284085 -29.76848 -3.850619 29.10875 4.597797 
15.03868 3.314608 -2.682595 7.082927 -29.6751 -4.159313 16.69972 19.33973 
16.78571 4.041144 -22.43465 -5.317322 -32.2456 -3.628985 9.479179 9.425232 
15.81094 5.062166 -2.613667 11.28476 -30.15841 -4.187393 22.27844 9.886792 
16.50748 4.648871 -9.296378 4.763238 -29.88933 -4.091615 29.30265 4.404029 
15.81385 4.311521 -17.39068 3.441308 -29.43488 -3.853916 29.92693 4.385523 
14.92021 4.081939 0.7428203 -5.816837 -30.04273 -3.623355 28.8338 4.532178 
18.72369 3.289231 2.253577 7.177488 -31.22412 -4.000433 22.62582 16.75833 
15.99764 3.061099 -17.96475 -9.698789 -29.70333 -3.88663 29.04159 4.782541 
14.88282 4.49456 -6.516221 -0.232036 -29.81879 -3.804436 28.73969 4.740727 
15.92659 3.885668 -2.98232 12.50615 -29.86405 -3.952527 29.37825 4.252302 
15.60363 4.393269 -8.449454 2.982848 -30.52726 -3.842762 29.39404 4.562494 
14.17508 3.296264 -21.28621 3.542683 -29.84152 -4.164286 29.4383 4.465061 
16.20494 3.104102 -10.86039 -0.6583836 -30.57795 -3.922018 29.0499 4.055431 
17.0044 3.293656 7.345207 4.288939 -29.52426 -3.924135 29.14204 4.539428 
15.17773 4.014978 5.848825 -11.3969 -29.61143 -3.661517 29.19548 3.706305 
14.89873 3.823158 11.73748 1.946754 -30.0343 -3.661498 29.5957 4.114817 
17.59063 3.775417 -6.775521 7.019049 -30.19273 -4.096529 29.47077 3.638489 
16.14914 2.643219 -9.99877 1.28259 -31.31935 -3.664757 28.55886 4.713721 
16.92783 3.649939 3.148027 6.808655 -30.68197 -3.478123 29.74649 4.195501 
15.38772 4.476827 -12.82727 5.732355 -29.80398 -3.806301 29.21417 4.239829 
15.6025 2.523818 14.62528 6.629437 -29.96706 -4.163727 28.58898 5.619605 
16.39721 3.273913 -11.03505 0.7502353 -29.50227 -4.066366 29.45438 3.4002 
15.79288 5.347034 -12.1988 0.2068046 -30.22682 -3.807576 29.14922 4.510338 
15.69723 4.099017 -7.891475 -1.182216 -29.31825 -3.845055 28.92771 4.999179 
15.27645 4.208569 -9.486879 7.955096 -29.88431 -4.094791 28.84464 3.906275 
15.80619 3.37246 9.280693 -12.96605 -29.86534 -3.74402 32.5832 0.2065549 
15.03504 3.192592 24.84494 -8.101311 -29.77665 -4.010141 30.1102 5.310385 
15.31165 3.226906 -12.94647 -1.39397 -29.91154 -3.90977 30.07114 4.078892 
