Delta_1 Delta_2 Delta_3 Delta_4 
-2.036822 13.01696 -0.8625882 0.5065612 
-2.558947 8.695087 -1.245339 0.2484803 
-3.38195 -1.00646 -1.725089 1.041524 
-4.333832 1.690983 -1.72231 1.541499 
-4.382449 -15.88786 -1.9337 0.9083562 
-2.962264 3.704687 -2.355634 0.9418496 
-2.979144 -13.19588 -1.039349 1.248069 
-3.309494 -0.5345601 -0.8869926 0.3712287 
-3.517336 9.373187 -1.04739 0.6041379 
-3.064481 -9.249395 -1.329325 0.5929594 
-4.448938 4.024752 -1.589234 0.362777 
-4.064984 2.053281 -2.238421 0.8937323 
-5.231243 -5.147675 -2.073207 0.9825655 
-4.909405 11.47111 -1.559084 1.039136 
-3.675271 4.267149 -2.069549 0.8912788 
-2.92009 -11.21788 -2.030001 0.9402849 
-3.335988 -5.002465 -1.873828 0.9671404 
-4.303657 4.056892 -2.529797 0.6595967 
-3.451068 12.35587 -1.888011 0.2942617 
-4.114103 -1.681669 -1.784965 0.2483044 
-3.525573 -12.73411 -1.961834 0.9128688 
-4.089791 15.18426 -1.762897 0.8403058 
-3.863664 14.00581 -1.86247 0.808688 
-4.542715 14.1058 -1.686069 0.4761126 
-3.051814 7.24001 -1.7903 0.7302114 
-2.928706 9.640612 -1.131512 0.3685884 
-3.433491 14.38174 -1.637209 0.572788 
-3.45842 -12.54972 -2.097497 0.7722488 
-4.149583 13.28908 -0.8705312 0.4719607 
-4.254213 -12.39945 -2.066181 0.785564 
-4.568547 13.39875 -2.135591 0.847974 
-5.010842 -14.77041 -1.612678 1.175878 
-4.511776 7.051857 -2.2159 1.00925 
-4.831615 -3.061802 -1.449784 0.8045587 
-4.895606 3.262162 -2.142216 0.4627562 
-4.037669 10.18589 -1.187605 0.5907091 
-3.881957 -0.7376811 -0.7482955 0.539128 
-3.797834 18.26611 -1.618035 0.3496076 
-3.484205 10.71012 -1.307587 0.758736 
-3.585694 2.802227 -1.605962 0.7146316 
-3.441067 -0.3848494 -1.432124 -0.1108245 
-4.364494 -6.496751 -1.737416 0.8418863 
-4.595576 -16.17706 -1.143363 1.027537 
-4.687167 -3.44561 -1.601586 0.881685 
-4.369305 16.9611 -2.027435 0.8673218 
-5.199524 -3.574348 -1.547659 0.5052537 
-5.460562 -4.760688 -2.336244 0.8609138 
-4.798991 -0.7539844 -1.014092 0.8130053 
-3.369111 3.264094 -3.421174 0.6374064 
-3.775341 -5.902699 -2.062265 0.452358 
-4.009436 -6.862364 -1.918923 0.9633603 
-4.858783 6.071444 -1.879435 0.971612 
-5.825038 -15.77314 -2.101644 0.6350148 
-5.727218 -3.457125 -1.894382 0.6241267 
-3.877889 -6.17215 -1.541823 0.1177092 
-3.716596 -5.975264 -1.371212 0.485304 
-3.540808 1.706109 -1.982521 0.9360123 
-4.306477 -11.02736 -2.01164 0.7851159 
-4.108646 -8.094259 -1.651903 0.9123802 
-4.084153 -11.24787 -2.08917 0.2546066 
-4.072878 -0.9995348 -2.009614 0.1136061 
-3.023297 7.587748 -1.087156 0.4175524 
-3.412265 -11.23271 -1.366352 0.4415607 
-2.762907 1.776379 -2.179222 0.6862049 
-2.823518 18.78958 -2.036274 0.7102039 
-3.313455 1.941605 -1.586784 0.750734 
-2.965527 -15.80179 -1.724891 0.3943924 
-2.900951 -30.85835 -1.711733 -0.1688542 
-3.444924 11.08954 -1.65577 0.5913181 
-2.670729 -2.37583 -1.389213 0.4682998 
-3.847737 -23.09802 -1.363383 0.5036259 
-4.084738 12.20962 -1.547363 0.3008613 
-4.067341 -5.713424 -0.9054177 0.6908192 
-3.881822 3.862921 -1.725706 0.5009032 
-3.881042 -27.16773 -1.230704 0.4512131 
-3.754496 -9.525261 -2.149278 0.5305489 
-3.771638 -22.5887 -1.308779 0.7579891 
-3.733926 -0.3858619 -2.265957 1.155251 
-4.159925 7.562054 -2.307325 0.7577898 
-4.064765 -16.45923 -1.449879 0.7934923 
-3.843361 -9.219075 -1.872985 0.5548669 
-3.551615 -7.519154 -2.258766 0.4919891 
-4.081147 21.44312 -2.45836 0.9150249 
-3.024239 -2.85884 -2.425112 0.9257326 
-3.754427 -7.628563 -1.661179 0.8444763 
-3.634849 -7.643938 -1.740157 0.6185889 
-3.720497 -5.801524 -1.452738 1.497531 
-3.171207 -3.106675 -2.023259 0.8541356 
-2.979324 9.14018 -2.139705 0.4858239 
-3.99425 2.542155 -2.473471 1.071526 
-5.140483 8.305995 -1.904017 0.8903513 
-4.98023 -14.12443 -1.637483 0.7275303 
-4.03241 -1.578192 -1.943913 0.6651409 
-4.85489 -3.908952 -1.24277 0.08175145 
-4.362981 4.747915 -0.9471337 0.7563163 
-4.243514 21.71803 -1.799341 0.645841 
-4.764356 -8.481845 -1.257981 0.7583343 
-5.940593 -0.7015522 -1.556793 0.8943369 
-5.190606 -1.21068 -2.008887 0.4452247 
-4.266399 7.111683 -1.260453 0.8190487 
-3.472307 7.291819 -1.357098 0.579019 
-3.593074 -15.77405 -1.399212 0.3458505 
-2.440022 -9.743891 -1.454576 0.5055795 
-2.720939 -7.813689 -1.700987 1.266956 
-3.559122 -7.251172 -1.470661 1.010536 
-3.951197 4.472368 -1.839752 1.908319 
-3.594068 15.28334 -1.193765 0.7669895 
-3.555697 -17.78667 -1.176645 0.4516754 
-3.910829 -1.850776 -1.486669 0.9480102 
-5.735988 0.06193939 -1.797361 0.9133525 
-5.895981 -4.905102 -1.56052 1.081877 
-4.035623 1.416257 -2.096611 0.7295869 
-4.274962 4.810428 -1.851366 0.4821297 
-4.397125 4.549856 -1.678181 0.6752684 
-3.662601 -0.2177517 -1.626621 0.2688107 
-5.479197 -12.0831 -0.4405791 0.2359518 
-5.543739 -0.9732634 -1.1628 0.9299401 
-4.082247 -7.630889 -1.599466 1.052917 
-4.721707 2.721898 -2.618682 -0.1702085 
-4.323513 12.36877 -2.469453 0.200531 
-4.855884 -10.17029 -1.238998 0.8091884 
-5.096356 -28.03346 -1.730332 0.7488746 
-5.001121 -15.4919 -1.371663 0.8593931 
-5.055989 1.453093 -1.549666 0.7881464 
-4.964218 18.72086 -2.543675 0.617689 
-4.849868 18.4253 -0.5726222 0.8757887 
-3.990765 10.98719 -1.423175 0.6839955 
-3.647308 0.2051308 -0.6575012 0.5794931 
-3.87044 19.02964 -0.5917656 0.8103859 
-3.974025 9.739074 -1.017489 0.847726 
-3.765583 -3.182363 -2.404157 0.3457222 
-4.130361 -0.8330667 -2.241553 0.8304508 
-5.255333 -3.685765 -1.147679 0.4843442 
-5.138096 11.06767 -1.525048 0.6616318 
-5.204186 -8.804933 -2.62079 0.704445 
-4.108018 3.568037 -1.463328 0.3581585 
-3.68347 -24.4112 -2.160949 0.9314235 
-3.519412 -6.073839 -2.891383 0.6148329 
-3.7018 2.727549 -1.422093 0.6409585 
-3.993447 -11.29724 -1.898154 0.7054658 
-3.871224 2.438926 -1.432337 0.1310688 
-3.874168 -0.6305939 -1.971822 0.7207149 
-4.901513 -3.564888 -1.451365 0.8337969 
-3.313722 -15.14859 -1.460944 0.2047744 
-3.298247 8.979405 -1.356229 0.8505645 
-3.194999 -4.380947 -1.588058 0.67308 
-3.340101 7.431248 -2.092691 0.8798823 
-4.038092 0.0451833 -1.515966 0.7342528 
-3.797499 -1.717983 -2.334477 0.7697928 
-4.128639 12.15602 -2.428376 0.9288413 
-4.40198 -0.342742 -3.105052 0.6974447 
-4.933388 5.122864 -2.813668 1.183807 
-4.705342 -4.278217 -1.931274 0.6771033 
-5.654989 7.219467 -2.442854 0.7944707 
-4.904139 21.74753 -2.143246 -0.4966336 
-5.127119 3.807393 -1.069627 0.4363284 
-5.194813 -0.9087331 -1.985994 -0.1334006 
-6.814517 -0.4179005 -1.578249 0.7446637 
-7.043839 9.73995 -2.041311 0.7659175 
-4.967758 0.3316641 -1.933976 0.6221075 
-4.86475 8.608354 -1.85431 0.5081224 
-5.5735 -6.915649 -0.7059294 1.136914 
-5.868894 -15.90778 -1.617249 0.5008085 
-6.00809 3.262882 -1.924271 0.3704826 
-4.674308 1.518651 -1.411927 0.5647383 
-6.410119 11.17996 -1.350422 0.6920613 
-4.225864 -1.517258 -1.345138 0.7186202 
-4.134489 -1.54707 -0.549378 0.5652904 
-4.147746 3.061566 -1.517174 0.3245639 
-5.311571 -4.913242 -1.665264 0.7396847 
-5.199787 -1.049636 -1.418934 0.05334785 
-6.687496 -1.90611 -2.028939 0.6467857 
-4.238472 2.840536 -2.342431 0.5587348 
-3.696669 -8.673179 -2.195926 0.3561651 
-4.25379 -0.06919424 -1.629923 0.4368609 
-4.083881 3.250682 -1.064096 0.7705848 
-3.25852 2.135965 -1.675951 0.8047791 
-3.000722 1.480702 -1.805125 0.7788046 
-3.232258 -2.806437 -1.533467 0.6461049 
-3.183746 13.78229 -1.208379 0.8658409 
-3.139366 -0.6447261 -1.49491 0.9446044 
-2.830284 18.6521 -1.518396 0.3046342 
-3.785625 -8.746652 -1.170864 0.3667216 
-3.386147 0.5133766 -1.217597 0.4392551 
-3.3874 8.131849 -0.7897147 0.4614073 
-3.58257 -2.200812 -1.321425 -0.01494285 
-3.655029 -4.228673 -1.633548 0.5627551 
-3.368459 -1.027597 -1.322814 0.6482018 
-4.804249 -6.55995 -1.387596 0.6555071 
-3.901726 9.435142 -1.546118 0.333393 
-4.273625 -4.595979 -0.8201151 0.8551165 
-3.201449 0.2495374 -1.197654 0.4854528 
-4.229443 33.90096 -0.9736168 0.7556713 
-3.918882 -6.007391 -1.375212 0.6458323 
-4.269746 -1.367817 -1.990361 0.8638015 
