nu alpha 
2.143423 0.3792002 
1.972505 0.2614338 
11.79669 0.2152397 
4.548638 0.03876018 
5.244883 0.08293513 
5.261451 0.1079421 
2.491977 0.3964621 
2.77324 0.1119829 
1.945345 0.3633966 
2.264745 0.24204 
5.379682 0.3784786 
6.679198 0.3697418 
6.067804 0.1293055 
7.735726 0.0556859 
5.818742 0.3207974 
3.375985 0.2137611 
2.370737 0.2304204 
4.695965 0.1974395 
3.024754 0.08371161 
3.606669 0.1221203 
4.382027 0.492679 
4.595322 0.2754112 
10.54132 0.08745504 
3.541492 0.2736817 
3.093306 0.3257667 
1.713839 0.09318482 
4.929157 0.03767906 
5.684706 0.2607808 
3.657127 0.2478267 
8.581594 0.4777062 
8.956893 0.2775332 
5.472202 0.1174923 
3.149839 0.433564 
4.069744 0.4474914 
3.829845 0.179318 
4.13885 0.1257337 
3.516417 0.08059711 
2.897854 0.2968241 
1.95696 0.1642352 
2.354429 0.243568 
2.372549 0.3487101 
5.612437 0.09484053 
4.61804 0.4211488 
4.966455 0.2240151 
4.152569 0.2481348 
3.804806 0.3665831 
19.73826 0.1598652 
7.901664 0.243834 
8.134399 0.1949399 
6.900646 0.4431566 
10.57336 0.239459 
3.37051 0.2753842 
3.352789 0.1786587 
3.465257 0.2625564 
2.619897 0.3580543 
2.438155 0.4122992 
4.628553 0.3996481 
3.510021 0.08757508 
8.114507 0.1924736 
2.176548 0.2486794 
4.033492 0.4508318 
2.745782 0.2834132 
2.810972 0.4661295 
3.086593 0.3789573 
3.110937 0.4026532 
3.527891 0.4396543 
2.627318 0.2657828 
2.531183 0.2762278 
4.662616 0.1176823 
2.148711 0.4159286 
3.962486 0.09132164 
3.734251 0.2109964 
3.012228 0.3610975 
2.346987 0.4087519 
4.252966 0.3708597 
2.746402 0.1958261 
3.533316 0.4054915 
7.534581 0.1931738 
2.320516 0.3214607 
3.011319 0.3712753 
2.978986 0.3540077 
4.342267 0.09613484 
6.650987 0.2362424 
4.299991 0.1058489 
2.513783 0.2421779 
4.399876 0.3209721 
6.275935 0.243499 
2.484737 0.2774106 
2.947423 0.4957351 
5.790414 0.2883554 
3.449153 0.2352982 
15.34705 0.1952854 
3.509975 0.2448316 
2.517375 0.0697588 
3.857026 0.05587213 
4.352159 0.2081452 
2.549285 0.2337446 
8.467064 0.2232949 
8.094541 0.2248772 
2.937939 0.09997927 
2.815447 0.3574307 
2.830838 0.1823445 
2.287038 0.2694533 
2.390397 0.04188386 
4.871788 0.2251629 
2.994633 0.157392 
4.755139 0.4313111 
2.938805 0.1896389 
3.785741 0.2497954 
2.52315 0.3977513 
4.596198 0.2899623 
4.405177 0.1794027 
3.488454 0.4540146 
6.317597 0.02021466 
2.703634 0.3220926 
5.030495 0.2914365 
12.60619 0.06146934 
6.221301 0.2187017 
5.313335 0.2496315 
6.207998 0.4810656 
7.725116 0.0344742 
3.063015 0.3864896 
4.161908 0.2833867 
4.080243 0.188416 
4.391015 0.06630698 
4.859409 0.2647288 
3.435564 0.471406 
2.040611 0.2090298 
2.65325 0.4313496 
1.98226 0.482649 
3.190155 0.06106317 
4.181313 0.3010326 
3.442233 0.1018979 
3.859151 0.3720036 
19.02919 0.05881042 
2.502188 0.4885515 
11.9322 0.2373333 
4.403208 0.2892674 
3.806323 0.3982793 
4.332255 0.3192164 
2.786007 0.3223493 
5.301161 0.05729908 
4.434451 0.247334 
2.299922 0.3756884 
2.965047 0.327732 
2.919096 0.1936724 
2.89971 0.4898037 
4.899739 0.3867553 
3.356178 0.1334501 
6.443244 0.1663693 
5.059129 0.03190168 
