"Delta_1" "Delta_2"
-3.036206 5.183021
-2.811479 5.000338
-2.895987 4.198919
-2.818469 4.222096
-2.659241 4.298171
-2.579952 4.282748
-2.692273 4.171958
-2.699829 4.358058
-2.684063 4.524793
-2.771025 4.176642
-2.650874 3.511959
-2.787848 4.580853
-2.903131 4.567353
-2.70119 4.389972
-2.846935 4.443351
-2.618823 4.371886
-2.521882 4.025859
-2.734519 4.826159
-2.811145 6.297142
-2.831031 5.860917
-2.851657 5.549231
-2.603481 4.180446
-2.548069 4.756329
-2.61138 3.480236
-2.672688 4.585676
-2.636782 4.729373
-2.583993 5.770059
-2.850692 4.771778
-2.693218 4.281323
-2.839206 5.406518
-2.706191 5.418136
-2.751042 5.116808
-2.937515 5.313487
-3.019143 5.826253
-2.849947 4.052222
-2.933148 4.495459
-2.759396 5.157185
-2.953452 5.348812
-2.82732 4.740431
-2.789415 4.494482
-2.747927 4.758519
-2.721819 5.228382
-2.768101 4.786202
-3.033545 4.399946
-3.129019 4.981379
-3.132639 5.320285
-2.94486 3.429017
-3.083565 4.722195
-3.090403 4.315973
-3.04332 4.688509
-3.028816 5.167081
-2.937985 4.839824
-2.997435 5.298423
-2.961487 4.760607
-3.02443 5.345959
-2.922928 5.628444
-2.927367 4.667552
-2.933599 5.271552
-2.841253 4.068977
-2.875526 4.603961
-2.955052 5.360653
-2.865833 4.95744
-2.71355 4.547963
-2.614664 3.802153
-2.559383 3.99487
-2.765443 4.343743
-2.562715 5.033341
-2.669183 4.948904
-2.806135 4.091382
-2.792173 5.793996
-2.828138 5.685233
-2.598895 4.429115
-2.566365 3.54488
-2.700166 4.392515
-2.767691 4.753648
-2.784927 4.742811
-2.775988 4.147379
-2.732949 4.552534
-2.729837 5.077977
-2.733375 4.846504
-2.843266 4.246685
-2.760396 4.240757
-2.861691 4.185238
-2.772845 4.725632
-2.541414 3.952599
-2.59823 3.839209
-2.722677 3.587678
-2.720862 4.393137
-2.918359 4.502852
-2.850252 3.705663
-2.710329 4.693308
-2.72756 4.341526
-2.759764 4.348828
-2.823599 4.387516
-2.87292 5.552107
-2.96088 5.232701
-3.030466 4.423167
-2.924434 5.244691
-3.035364 5.436216
-3.142721 4.927612
-2.917169 5.2647
-2.979594 5.185676
-2.955622 5.513002
-3.115034 5.158723
-3.011729 5.134144
-3.066528 5.143245
-3.261828 4.668437
-3.048233 6.311285
-3.08217 5.517139
-2.99568 4.645337
-2.87933 4.160361
-2.948691 4.356999
-2.890593 5.434906
-2.800492 5.453019
-2.79847 5.782496
-2.95362 5.686806
-3.0135 4.602928
-3.11082 5.198448
-3.115721 5.199282
-3.036862 5.421659
-3.111936 5.207496
-2.918276 5.97613
-2.850894 4.290065
-2.882266 4.052989
-2.863352 3.59723
-2.793424 4.628155
-2.950887 4.854877
-2.809752 4.151088
-2.825331 3.030432
-2.850661 4.482831
-2.913898 4.783627
-3.002294 3.891558
-2.967557 4.425339
-2.970311 4.822299
-3.065714 3.856837
-3.137366 4.163911
-3.068723 4.78571
-2.913418 4.813856
-2.80583 4.959733
-2.890596 5.471312
-2.872449 6.595535
-2.972906 6.221685
-2.880109 4.944672
-2.912527 5.215874
-2.869457 5.22651
-2.963149 4.303391
-2.774075 4.288504
-2.898066 5.378711
-2.869014 4.590318
-2.930702 4.448226
-2.833326 5.511612
-2.786839 4.865928
-2.927538 4.959074
-3.048545 5.933955
-3.185068 6.511928
-3.106259 4.12302
-3.022584 4.561413
-2.794333 4.663678
-2.792334 4.719984
-2.775179 4.259735
-2.769604 3.552712
-2.757309 3.303881
-2.765459 4.212712
-2.689624 4.564087
-2.685929 4.700544
-2.751748 4.267488
-2.683658 5.124553
-2.937496 5.26764
-2.968309 4.507389
-2.965052 5.195256
-2.733119 5.344126
-2.909729 4.840253
-2.932098 4.700013
-3.006479 5.235055
-2.98731 5.505909
-2.940983 4.514779
-2.632459 4.496698
-2.574674 5.012024
-2.60997 4.401454
-2.787298 4.914397
-2.980842 4.372857
-2.901844 5.165882
-2.865211 5.337545
-2.815302 5.055335
-2.741971 5.356248
-2.706351 4.506698
-2.90242 5.29175
-2.848321 5.186975
-2.876569 4.483399
-2.836362 5.446701
-2.738317 4.810665
-2.822291 4.471458
-2.759532 4.091157
-2.717403 3.525272
-2.60003 4.204084
-2.60421 3.760302
-2.811628 4.076289
-2.75402 4.668784
-2.627167 4.732549
-2.974355 5.037583
-2.866783 4.097456
-2.933782 3.553195
-2.954251 4.623716
-2.940777 4.038642
-2.782225 4.639719
-2.676201 4.207659
-2.516321 4.254463
-2.471353 3.812314
-2.5798 4.106436
-2.541091 4.325811
-2.663591 4.592389
-2.748473 4.132846
-2.865758 4.572867
-2.763187 5.044968
-2.843548 4.697336
-2.770976 3.960161
-2.779169 4.587802
-2.879759 3.93025
-2.784051 4.441892
-2.848381 5.491742
-2.953357 4.441818
-2.892921 5.571937
-2.868514 4.40422
-2.849814 4.112617
-2.803424 4.703413
-2.65004 4.495867
-2.742841 4.439586
-2.65752 4.179327
-2.717047 3.600374
-2.71785 4.838155
-2.841623 4.953818
-2.756679 3.664968
-2.801052 4.035683
-2.947885 3.851697
-3.062648 4.296056
-2.943088 5.441706
-2.959691 4.301695
-2.848569 5.585297
-2.953198 5.871293
-2.90656 6.437647
-2.891236 4.767926
-2.720534 5.021847
-2.69952 3.538387
-2.636983 4.408974
-2.63476 4.833892
-2.627321 5.548325
-2.743064 5.238897
-2.858453 4.729219
-2.929929 4.694879
-2.817612 4.346481
-2.848084 4.176064
-2.94091 3.92394
-2.998747 3.929062
-3.018907 4.562688
-2.977174 4.561156
-2.778035 4.347585
-2.806093 3.851078
-2.784929 4.220525
-2.745326 3.789254
-2.717436 4.115721
-2.663634 3.493577
-2.569556 4.07376
-2.641216 4.527642
-2.648104 4.236812
-2.730111 4.523465
-2.828993 4.321631
-2.85724 4.840444
-2.815184 4.799103
-2.757832 4.796586
-2.900041 4.539699
-2.895543 6.083933
-2.922219 5.768452
-2.897439 6.151465
-2.958359 6.422935
-3.076492 4.991186
-3.025364 6.873243
-2.979383 5.301481
-3.170239 6.399809
-3.050946 4.538221
-2.940295 4.779844
-2.928524 4.771195
-2.784828 4.350498
-2.740224 4.478775
-2.676052 4.66531
-2.859241 5.444799
-3.018994 5.347793
-3.068969 5.861522
-3.086434 4.930261
-2.96191 5.179562
-3.077183 4.856494
-2.982157 4.002168
-2.955241 4.595839
-2.854202 4.929719
-2.850783 5.131601
-2.912939 4.509883
-2.853765 4.16868
-2.843593 3.691751
-2.783511 3.164296
-2.629076 3.39079
-2.732628 3.693156
-2.822147 5.220347
-2.738267 5.214544
-2.674614 4.197826
-2.605051 4.771799
-2.66046 4.27369
-2.822804 5.082096
-2.927219 5.659547
-3.092851 5.865336
-2.993739 5.746298
-2.946043 5.428281
-2.902561 4.148078
-2.713144 5.26213
-2.682569 4.335775
-2.721101 5.075109
-2.798356 5.366521
-2.722105 4.888066
-2.824559 4.646645
-2.802599 4.613009
-2.770753 4.645064
-3.021344 4.522919
-2.952844 5.540122
-2.932887 4.813163
-2.940731 4.725466
-2.889202 4.820956
-2.854525 5.032348
-2.852212 4.726271
-2.988928 5.02979
-2.82143 4.403465
-2.81879 4.630506
-2.877067 5.155142
-2.915412 4.773467
-2.863475 3.696004
-2.912219 4.391677
-3.059398 4.769069
-2.916364 4.21294
-2.879358 4.343625
-2.903886 5.406065
-2.999942 4.899843
-2.980135 4.663423
-3.006668 4.05959
-3.051605 5.236327
-3.059157 5.475024
-3.044938 6.487395
-3.065368 5.393582
-3.079202 4.761156
-3.016445 5.45773
-3.044687 4.295537
-3.033351 3.746483
-3.065399 4.809236
-2.994029 5.741585
-2.764466 5.534566
-2.74012 4.901816
-2.796161 4.868633
-2.642983 4.025029
-2.727853 4.684717
-2.730889 5.321465
-2.836734 4.479228
-2.704178 4.621996
-2.81202 5.189015
-2.923001 5.536606
-3.065371 5.569944
-3.34294 5.834346
-3.306332 5.487369
-3.278072 5.498061
-3.228285 5.392777
-3.117209 5.126768
-3.019545 6.065313
-2.993781 5.759297
-2.801277 3.930073
-2.956407 5.913868
-2.954054 3.487962
-2.890325 4.312865
-2.697379 4.720527
-2.494197 4.91682
-2.656416 5.054226
-2.630129 3.822179
-2.633587 3.775547
-2.655704 4.770637
-2.666715 5.351411
-2.504804 4.084393
-2.639857 4.115467
-2.798749 4.113054
-2.746526 4.763531
-2.740081 5.054488
-2.736258 4.822247
-2.655033 3.894669
-2.610294 4.525054
-2.671258 5.147056
-2.685615 4.39201
-2.575636 4.211975
-2.657887 3.566173
-2.78288 4.034285
-2.778762 5.314011
-2.799652 4.602697
-2.675667 4.586306
-2.712589 5.337553
-2.752786 3.558029
-2.392393 3.265532
-2.46963 3.436583
-2.513352 3.696906
-2.575513 4.40604
-2.520578 3.792223
-2.509051 4.330089
-2.518941 4.003202
-2.681106 3.731597
-2.64273 4.621899
-2.646584 4.064684
-2.696437 4.578104
-2.795624 3.885552
-2.847003 4.139308
-2.762801 4.206379
-2.719191 4.782529
-2.66913 4.0297
-2.733186 4.713103
-2.667204 5.545178
-2.767168 4.154952
-2.828356 4.825372
-2.975696 4.435606
-2.875002 4.486862
-3.023474 4.510373
-3.019088 4.001443
-2.862159 5.142123
-2.88903 5.695137
-2.995588 5.703319
-2.98883 5.677209
-3.091364 6.178658
-2.961089 5.008301
-3.005234 5.242853
-3.106263 5.025202
-2.995082 5.105691
-3.064021 5.036638
-3.015895 5.72788
-3.091547 4.685075
-3.102888 5.118364
-2.86335 4.072943
-2.736821 4.390826
-2.792796 4.196313
-2.852035 3.822965
-2.899016 2.99154
-2.756627 3.414229
-3.023154 4.683514
-3.076101 5.228419
-3.075365 4.73761
-2.807086 4.195388
-2.796986 4.128724
-2.966179 5.586912
-2.847492 5.298568
-2.866724 4.086167
-2.833059 6.149299
-2.891155 7.009873
-2.953447 4.731473
-2.930797 5.285473
-2.980262 4.797517
-2.883671 5.548934
-3.001544 5.116094
-3.003099 6.319783
-2.921148 6.530083
-2.908559 5.703064
-2.729667 5.662034
-2.867606 5.979882
-2.840654 4.156683
-2.739678 4.888175
-2.822318 5.343559
-2.943835 4.661516
-3.074286 5.354007
-3.00106 4.296487
-2.846623 5.447539
-2.745859 5.168352
-2.738217 5.066001
-2.880208 5.609098
-2.88088 4.547091
-2.769519 4.353272
-2.808463 5.226471
-2.7739 4.518898
-3.133193 4.555822
-2.87865 5.427942
-2.980083 5.086848
-2.925257 4.407704
-2.784642 5.104271
-2.867368 5.193978
-2.873133 4.109394
-2.80933 5.604788
-2.800516 5.091863
-2.957944 4.733154
-2.839383 4.501663
-2.866165 5.501657
-3.108447 4.791816
-3.031352 4.340029
-2.81392 6.187145
-2.859721 6.168998
-2.918268 4.771925
-2.88459 4.145512
-2.869477 4.75725
-2.791992 4.141134
-2.696363 3.798459
-2.901484 4.308679
-3.021784 4.416185
-2.952296 4.577899
-2.98397 4.822418
-2.926187 3.97804
-2.757019 4.858669
-2.639606 4.480533
-2.654177 4.1468
-2.754993 4.389316
-2.739989 4.881525
-2.687315 4.864893
-2.696293 4.85719
-2.626519 5.070459
-2.905609 4.927145
-2.873076 3.825068
-3.066426 4.546355
-2.789144 4.55947
-2.795408 4.047801
-2.8054 4.315179
-2.803943 4.534997
-2.790024 5.578731
-2.76638 5.267599
-2.75312 5.294306
-2.809104 5.477173
-3.026655 4.706287
-2.932198 4.657295
-2.928063 4.144098
-2.901241 4.390536
-2.830815 3.743877
-3.031786 5.08906
-2.964213 4.806623
-2.983089 4.834214
-2.992571 4.28266
-3.013021 4.701357
-3.158406 5.980636
-2.905046 4.651123
-2.883845 4.24282
-2.784968 4.563757
-2.848071 4.983723
-3.035991 5.696004
-2.863728 6.519593
-3.003551 5.505564
-3.036603 5.043034
-3.184117 6.475407
-3.32581 6.38294
-3.130562 5.636267
-3.293573 5.250574
-3.223466 5.858059
-3.189069 5.769782
-3.013801 6.364278
-2.967673 4.960907
-2.889935 5.055024
-2.926948 4.16934
-2.99327 5.043497
-2.982832 5.4275
-2.966324 6.230976
-3.033053 6.782221
-2.966469 5.069533
-2.829129 4.776626
-2.862108 5.363399
-2.832211 4.23913
-2.817572 4.368618
-2.759187 4.06477
-2.849313 4.163431
-2.922206 4.500468
-2.846589 4.558526
-2.83869 4.703323
-2.789826 4.846523
-2.703304 4.531661
-2.789384 4.812702
-2.901405 4.716655
-2.95374 4.576495
-2.866695 4.733809
-2.824438 5.390189
-3.094609 4.599218
-2.866693 5.20741
-2.800861 4.621042
-2.799814 4.403456
-2.86649 4.02996
-2.729876 5.128335
-2.878828 4.902532
-2.937522 5.426049
-2.900603 4.311001
-2.896957 4.426422
-2.811378 3.137554
-3.014239 3.576037
-2.874614 5.356593
-2.86218 5.223741
-2.949911 5.579007
-2.934923 5.457645
-2.848033 3.889885
-3.116044 5.332435
-3.091055 5.683426
-2.848153 5.500769
-2.826737 4.957922
-2.8279 5.467578
-2.796174 4.657734
-2.753016 5.341401
-2.88939 4.906116
-2.697914 5.11546
-2.748848 4.209859
-2.786762 5.177418
-2.866879 4.920076
-2.887081 4.495365
-2.959389 4.003223
-2.890256 4.965437
-2.846081 3.843688
-2.846767 4.58717
-2.841486 4.12251
-2.785762 5.650567
-2.851314 5.205174
-2.921474 5.110242
-2.916114 5.225698
-2.961942 4.888765
-2.998264 5.206509
-2.744173 4.974914
-2.77664 4.009759
-2.91481 4.190192
-2.874277 4.514475
-2.795961 4.666765
-2.520414 3.763246
-2.662611 4.475271
-2.795157 4.072252
-2.848015 3.636998
-2.718657 5.470818
-2.694839 4.260406
-2.776078 4.267261
-2.708007 3.9283
-2.755615 4.614127
-2.901509 4.41141
-2.907256 4.293718
-2.985111 5.155481
-3.011419 5.587824
-3.051571 6.101569
-2.916897 5.850414
-2.915245 5.103362
-2.880667 5.146831
-2.758681 4.457697
-2.843079 5.3763
-2.746126 6.436356
-2.705189 5.630184
-2.778607 5.622639
-2.842913 4.044513
-2.924312 4.06183
-2.871802 5.649987
-2.714365 4.974376
-2.665548 3.713316
-2.623217 3.239698
-2.740159 4.95148
-2.738799 4.589764
-2.90025 4.986033
-2.810247 4.563166
-2.835681 4.436806
-2.749764 5.546711
-2.76866 4.709881
-2.747134 3.431058
-2.828464 3.549542
-2.87923 4.225292
-3.008799 4.376251
-2.808489 5.127761
-2.76281 4.203817
-2.897812 4.922395
-2.927429 4.178505
-2.999624 4.44621
-2.973666 3.914777
-2.914746 5.663835
-2.941468 5.708612
-3.082704 6.805304
-3.021619 6.195381
-2.943044 5.501427
-3.032313 5.436915
-3.12854 5.615383
-2.90472 5.498234
-2.977128 5.533083
-2.806852 6.011956
-2.793928 5.183959
-2.850064 5.12716
-3.219666 5.713931
-3.107928 5.527547
-3.106687 5.037442
-3.143432 5.679391
-3.010303 3.968425
-2.994393 4.136808
-2.86278 4.592815
-2.926891 3.780073
-2.738378 5.844323
-2.906576 5.046523
-2.924842 5.054961
-2.730675 4.463529
-2.717874 5.770934
-2.618006 4.786045
-2.740774 5.17838
-2.631263 5.344663
-2.763855 4.487754
-2.741546 4.094981
-2.876218 4.993625
-2.996917 5.119426
-2.981985 4.98041
-2.769317 5.555872
-2.937994 4.958508
-2.789027 5.107503
-2.795117 3.732262
-2.792567 5.50435
-2.78458 5.308619
-2.940771 4.472865
-2.835428 4.908685
-2.786522 4.058289
-2.746071 4.455909
-2.577824 4.090926
-2.92278 4.832594
-2.841837 4.055393
-2.851013 4.23912
-2.732263 4.476061
-2.861561 4.343017
-2.992338 4.939627
-2.928528 5.320696
-2.952825 6.06194
-3.08264 5.209064
-3.111454 4.869575
-3.073995 3.954585
-3.000099 4.290669
-2.84647 4.883673
-3.024183 4.690349
-2.979863 5.292376
-2.949094 4.594266
-2.93533 5.085759
-2.942282 5.943733
-3.050382 5.172874
-3.002736 4.996682
-2.896007 5.277262
-2.775727 3.567657
-2.827478 4.651913
-2.670608 4.038099
-2.906788 5.454742
-2.889324 4.404946
-2.86495 5.182577
-2.982489 4.642817
-2.965386 3.320265
-2.898973 5.220003
-2.857236 6.06286
-2.89634 5.259541
-2.729453 4.740731
-2.703722 4.92902
-2.811654 4.359706
-2.801172 4.546032
-2.908104 5.065911
-2.746029 5.221312
-2.594616 3.796181
-2.624468 3.485698
-2.649784 4.158428
-2.581636 3.342973
-2.620002 3.457109
-2.592702 4.43362
-2.661873 4.955879
-2.603211 5.044688
-2.523379 4.732231
-2.73632 4.808512
-2.668827 4.741585
-2.708281 3.442727
-2.87813 3.245841
-2.707291 3.784473
-2.840938 4.18821
-2.899623 3.733912
-2.942525 3.892267
-3.077604 4.637575
-3.060625 5.313282
-3.040779 4.850672
-2.967287 5.153366
-3.165814 5.878843
-3.004594 4.011949
-2.879651 4.287234
-2.65292 4.71482
-2.703516 5.297339
-2.82111 4.782261
-2.919254 4.236363
-2.964114 4.496884
-2.994623 4.996023
-2.866589 4.673339
-2.98904 4.788239
-2.965148 5.380903
-3.089008 5.957805
-3.014397 4.37746
-2.969351 4.811464
-2.911722 4.736455
-2.761559 5.55108
-2.797844 5.925982
-2.841153 6.080369
-2.966795 5.907778
-2.768169 5.976619
-2.885712 4.351927
-2.984618 5.639149
-2.640436 4.712555
-2.907355 3.935601
-2.937979 4.430751
-2.903999 6.179425
-2.967798 4.922165
-3.140829 5.894165
-2.900873 5.947081
-2.976783 5.311377
-3.06421 5.296848
-3.020904 5.080626
-2.888021 4.446797
-2.88263 4.5627
-2.813058 3.656545
-2.987361 4.091011
-2.879352 4.371821
-2.840052 3.761915
-2.921335 3.750957
-2.863818 3.434335
-2.822972 5.551725
-2.902495 4.012193
-2.885695 4.566332
-2.766214 5.712854
-2.679281 4.840121
-2.800234 4.670891
-2.739192 4.543513
-2.800173 3.830551
-2.8531 3.196266
-2.62956 3.836695
-2.599393 4.616864
-2.473354 3.763962
-2.658832 3.714633
-2.783836 3.660382
-2.838823 4.144106
-2.840093 4.817292
-2.768748 4.510355
-2.754616 5.815804
-2.791362 4.362888
-2.904293 4.714645
-3.04496 4.458141
-3.035564 4.575144
-3.046338 5.174045
-2.87139 4.498588
-2.980884 4.29103
-2.821887 4.204314
-2.849957 4.583331
-2.830313 4.376487
-2.915592 5.381854
-2.876072 5.036163
-2.849443 5.1616
-2.781652 4.813016
-2.725927 4.986514
-2.812459 5.478054
-2.752924 5.662228
-2.805789 6.02005
-2.590104 4.403894
-2.541373 3.890672
-2.562331 4.280615
-2.410517 4.39728
-2.523949 4.439762
-2.665178 4.988904
-2.59634 5.168727
-2.676406 4.44598
-2.566988 3.830564
-2.84499 5.060713
-2.972956 4.66611
-2.791879 4.895698
-2.836488 4.362574
-2.765095 5.391938
-2.552393 4.122835
-2.673736 4.200195
-2.628282 3.643204
-2.667464 4.32299
-2.828331 4.069841
-2.684099 4.305075
-2.767011 4.946252
-2.926072 4.727127
-2.929132 4.857848
-2.963937 5.121986
-2.856399 4.678307
-2.78249 4.95794
-2.800867 5.796721
-2.798502 5.304663
-2.922781 5.493753
-3.051979 7.20498
-2.981592 6.336986
-2.948433 5.609478
-2.956608 5.353691
-2.880609 4.710433
-2.929857 3.820119
-2.925081 5.335347
-2.881425 5.699603
-3.0575 6.752063
-2.950037 5.266348
-2.855382 4.052064
-2.848184 4.684374
-2.94614 4.714479
-2.768018 3.829587
-2.898159 6.124482
-2.955472 5.179855
-2.919884 4.930454
-2.932385 4.730717
-2.955863 5.045963
-2.924473 5.108836
-2.855176 4.69548
-2.800825 4.878038
-2.73178 3.947598
-2.696044 3.929036
-2.585206 4.289475
-2.835698 5.200469
-2.570757 4.968113
-2.571179 4.982849
-2.702669 5.153213
-2.707612 6.091338
-2.787016 4.587559
-2.808224 5.341486
-2.830333 5.109317
-2.840366 6.050289
-2.901032 5.267208
-2.89524 3.768154
-2.743339 4.988078
-2.87065 4.034832
-2.740097 5.225812
-2.650645 4.955905
-2.764506 5.748742
-2.65639 4.681212
-2.73871 4.730827
-2.783097 5.21867
-2.719833 4.641062
-2.832971 4.078235
-2.792086 4.235283
-2.743947 5.051183
-2.641258 5.310472
-2.761379 5.310502
-2.837654 4.683298
-2.797605 4.184145
-2.734608 3.905848
-2.600724 4.581239
-2.630874 5.381792
-2.726946 4.062315
-2.577228 4.216693
-2.58159 4.193974
-2.468123 4.703742
-2.635915 5.862929
-2.626917 4.67428
-2.529172 4.282142
-2.568268 4.581249
-2.554926 4.983965
-2.587047 5.156555
-2.68215 5.232165
-2.760822 4.928583
-2.842653 5.103263
-2.833262 4.645995
-3.039174 4.056819
-3.002239 4.792481
-3.102751 4.653338
-3.012029 5.350666
-2.661553 3.7686
-2.627886 4.685619
-2.868994 3.831896
-2.864126 4.039506
-2.765579 4.769366
-2.7508 4.645815
-2.811829 5.294283
-2.728897 5.414276
-2.825252 5.052064
-2.809181 4.886625
-2.641003 5.451527
-2.690688 4.782675
-2.68862 3.371394
-2.750596 4.432541
-2.809048 4.369351
-2.890149 3.716378
-2.796308 3.646389
-2.665081 3.777063
-2.832416 3.938448
-2.76419 4.542297
-2.914061 5.53534
-2.8475 5.322104
-2.880133 5.267772
-2.872684 5.726122
-2.783368 4.219389
-2.878477 4.852204
-2.819837 3.99883
-2.726604 5.481709
-2.812916 5.592255
-2.84675 5.727454
-2.782239 5.323183
-2.845029 4.475545
-2.944368 3.992596
-2.884344 3.464238
-2.768668 3.870858
-2.80639 4.13044
-2.885952 3.9611
-3.020436 4.633479
-3.027982 5.008591
-2.987532 5.315133
-2.880592 4.270805
-2.742068 3.943696
-2.931192 4.865903
-3.030607 5.232771
-3.104088 5.051107
-3.006274 6.709953
-3.003937 5.895247
-3.052389 4.670614
-3.068051 5.359929
-3.133974 6.197989
-3.132213 5.444377
-2.923503 4.706427
-2.993303 4.634836
-2.93609 4.13836
-2.777162 4.55011
-2.984605 4.695978
-3.010602 4.619288
-2.99383 4.306951
-2.969984 5.457208
-2.918607 6.295969
-2.832542 4.946875
-2.997244 4.442079
-2.878964 3.870593
-2.863315 4.117306
-2.999303 5.352988
-2.939677 4.386918
-3.047245 4.376522
-3.106451 4.489488
-2.828681 4.432467
-2.759613 5.712064
-2.836655 4.985471
-2.710131 4.732962
-2.675933 4.821332
-2.70288 4.343433
-2.742881 4.593496
-2.711422 5.178707
-2.74784 4.839429
-2.639917 4.934871
-2.740022 5.83934
-2.891632 5.085012
-2.848838 4.921059
-2.956576 5.847323
-3.157147 6.309703
-3.167635 5.000398
-3.075722 5.997241
-2.964448 5.444855
-2.971858 5.703549
-3.032963 5.221337
-2.89152 5.731995
-2.801506 5.773084
-2.702544 4.209423
-2.933377 4.707659
-2.885007 4.069197
-2.799118 4.20433
-2.853672 5.593575
-2.784878 5.546666
-2.750998 4.528217
-2.705089 5.608281
-2.753846 5.094704
-2.911801 4.202877
-2.887138 4.874512
-2.811586 4.574607
-2.892365 4.662881
-2.84632 4.764807
-2.86605 4.620288
-3.013256 4.246743
-2.755292 5.129837
-2.815856 4.477548
-2.848234 5.016068
-2.906804 4.41871
-2.907976 5.737354
-2.938282 5.513833
-2.904356 4.302185
-2.843857 4.895232
-2.8203 4.773507
-2.591697 4.372974
-2.476687 3.842043
-2.493063 3.717561
-2.585324 3.991192
-2.60379 4.67416
-2.624398 4.855033
-2.682489 3.714675
