"p_1" "p_2" "p_3"
0.7775786 0.04248183 0.1799396
0.7865103 0.05461573 0.158874
0.7668838 0.06273333 0.1703828
0.7707219 0.04698856 0.1822896
0.7808661 0.05423904 0.1648949
0.7599862 0.04824875 0.1917651
0.7585316 0.06631504 0.1751534
0.7957504 0.04631803 0.1579316
0.7753549 0.0455939 0.1790512
0.7908175 0.05855606 0.1506265
0.7825804 0.04892198 0.1684976
0.7874579 0.0631984 0.1493437
0.7754955 0.05221034 0.1722942
0.7760392 0.05644793 0.1675128
0.7776174 0.03867238 0.1837102
0.7786706 0.05571721 0.1656122
0.7795608 0.05846364 0.1619756
0.7844221 0.05318629 0.1623916
0.7699026 0.0488313 0.1812661
0.7983021 0.05729866 0.1443992
0.7753671 0.04734537 0.1772875
0.7842247 0.06290105 0.1528742
0.7951373 0.05308273 0.15178
0.7662393 0.05802774 0.175733
0.7865798 0.05792714 0.155493
0.7620774 0.05118801 0.1867346
0.7852514 0.0592369 0.1555117
0.7730643 0.04872914 0.1782065
0.7828405 0.04843427 0.1687253
0.7671277 0.06382238 0.1690499
0.7700461 0.06680058 0.1631533
0.7663516 0.05632554 0.1773229
0.7711343 0.06649431 0.1623714
0.7707061 0.05747895 0.1718149
0.7901388 0.05665819 0.153203
0.7790012 0.06320245 0.1577964
0.7835373 0.05729635 0.1591664
0.7766062 0.0479619 0.1754319
0.7868487 0.05698518 0.1561661
0.782153 0.04617465 0.1716723
0.7692928 0.05422928 0.176478
0.7909578 0.05429393 0.1547483
0.7767277 0.04654353 0.1767288
0.7908282 0.05905738 0.1501145
0.7941663 0.04812 0.1577137
0.7747394 0.05839547 0.1668651
0.7866526 0.05782366 0.1555237
0.8139361 0.05117589 0.134888
0.7938951 0.04808939 0.1580155
0.7866484 0.05091559 0.162436
0.7888277 0.05258471 0.1585876
0.7810991 0.04571895 0.173182
0.7883902 0.04217565 0.1694342
0.7780996 0.04477627 0.1771241
0.7871337 0.05195972 0.1609066
0.7631074 0.05868931 0.1782033
0.7928057 0.05825586 0.1489384
0.7801346 0.0601204 0.159745
0.7906492 0.05376286 0.1555879
0.7931552 0.05493484 0.15191
0.7677234 0.05846865 0.1738079
0.7901403 0.0506686 0.1591911
0.7784362 0.05856767 0.1629962
0.758174 0.05517482 0.1866512
0.7875176 0.0478299 0.1646525
0.8040379 0.05584064 0.1401215
0.7954373 0.05153337 0.1530293
0.7688737 0.05065637 0.1804699
0.7720465 0.05507174 0.1728818
0.773681 0.05319731 0.1731217
0.7912317 0.04911257 0.1596557
0.7542648 0.0596239 0.1861113
0.7673074 0.07404546 0.1586472
0.7736194 0.05238169 0.1739989
0.7822554 0.04989127 0.1678534
0.7718151 0.06627487 0.16191
0.7861191 0.05398434 0.1598966
0.7782905 0.04671348 0.174996
0.7601191 0.07012222 0.1697587
0.7930513 0.05738146 0.1495672
0.7676338 0.0671693 0.1651969
0.7832877 0.06632559 0.1503867
0.7734777 0.04464919 0.1818731
0.7778114 0.05136575 0.1708228
0.7723555 0.07116247 0.156482
0.7859854 0.04006042 0.1739541
0.7975017 0.03624927 0.1662491
0.7968356 0.06013219 0.1430322
0.7874719 0.04061327 0.1719148
0.7935487 0.05316625 0.1532851
0.7818248 0.05193104 0.1662442
0.7661872 0.06537644 0.1684364
0.7824495 0.05606699 0.1614836
0.7883567 0.06530741 0.1463359
0.7729607 0.05539565 0.1716436
0.7521412 0.06402454 0.1838342
0.7945548 0.05036439 0.1550808
0.7843665 0.05638195 0.1592515
0.7879605 0.06097493 0.1510645
0.7824794 0.06118298 0.1563376
0.7953384 0.05556091 0.1491007
0.7865467 0.04761735 0.165836
0.772521 0.05326737 0.1742116
0.7763488 0.05383108 0.1698201
0.7643961 0.05124205 0.1843618
0.7767545 0.05614619 0.1670993
0.775284 0.06114887 0.1635672
0.7866938 0.05820314 0.1551031
0.8091768 0.04697084 0.1438524
0.7764054 0.04565804 0.1779365
0.7820475 0.04088187 0.1770706
0.7720095 0.06781996 0.1601706
0.8041372 0.05282735 0.1430355
0.7595476 0.06056995 0.1798825
0.77809 0.0702539 0.1516561
0.7587726 0.0606726 0.1805548
0.7940033 0.05167121 0.1543255
0.7747574 0.04645099 0.1787916
0.7774196 0.05793567 0.1646447
0.781267 0.05455671 0.1641763
0.7615183 0.05983153 0.1786502
0.7737191 0.05661324 0.1696677
0.7748192 0.0637919 0.1613889
0.7786983 0.04750544 0.1737962
0.7871273 0.05744193 0.1554308
0.8018579 0.04717435 0.1509677
0.7815551 0.04778154 0.1706633
0.7852342 0.04445663 0.1703092
0.7963832 0.03809913 0.1655177
0.786721 0.05730689 0.1559721
0.7971385 0.03908964 0.1637718
0.7861278 0.05358319 0.160289
0.7798665 0.05552197 0.1646115
0.7612068 0.07232463 0.1664686
0.8094432 0.04660728 0.1439495
0.8025415 0.05716715 0.1402914
0.7742267 0.05824998 0.1675233
0.7798405 0.06533941 0.1548201
0.7874339 0.04355411 0.169012
0.7995743 0.05181147 0.1486142
0.7925948 0.05616672 0.1512385
0.780696 0.05039958 0.1689044
0.7821943 0.04804449 0.1697612
0.7875699 0.04787914 0.1645509
0.7844168 0.05255601 0.1630272
0.7860169 0.04819865 0.1657844
0.7720118 0.05781479 0.1701734
0.8088391 0.04566427 0.1454966
