"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3"
0.05092263 3.98293 -26.16949 -4.918597 -10.13795 -5.071995
-0.01522157 3.970384 -24.31109 -4.43527 -10.05763 -5.229916
-0.0003449432 3.966223 -24.17268 -5.264776 -10.14265 -5.029376
0.06476851 3.93993 -24.87766 -4.559139 -10.4046 -5.052118
0.07623191 3.987011 -24.55824 -5.732393 -10.46318 -4.958524
-0.03443797 3.966465 -24.34792 -5.336546 -10.33895 -5.010597
-0.005415198 3.964 -24.75939 -4.869867 -10.44197 -5.195623
0.04147247 3.952706 -24.70539 -4.679468 -10.62325 -4.973023
0.07957374 4.007128 -25.14823 -4.867337 -10.12491 -4.927338
0.04733685 3.938409 -24.12323 -5.299088 -10.26588 -5.017018
-0.1161331 3.970892 -23.92276 -4.705621 -10.10954 -5.390229
0.05408364 3.96079 -24.12287 -4.797025 -10.59695 -5.016931
-0.01861735 3.990592 -24.29196 -4.924646 -10.49201 -5.139776
-0.09498724 3.985786 -23.72546 -4.470712 -10.18476 -5.136618
0.02135642 3.966683 -24.0375 -5.083817 -10.35203 -5.147742
0.003247433 4.030705 -24.16932 -4.841281 -10.31493 -5.123763
0.09128153 3.983872 -25.10947 -4.001624 -10.28083 -5.155121
0.07120827 3.97092 -24.7246 -4.685993 -10.31692 -5.031077
-0.08693279 3.993235 -24.62978 -4.340379 -10.08909 -5.079262
-0.008606072 3.954033 -24.58025 -4.506641 -10.15808 -4.92233
0.01678473 3.988796 -24.79994 -4.589197 -10.04567 -4.94858
-0.009098709 3.996382 -24.13191 -3.762763 -10.06184 -5.005943
0.02118795 3.995223 -23.9301 -4.716903 -10.34552 -4.998194
0.06816499 3.988924 -25.10807 -4.519631 -10.3612 -5.068614
-0.0227676 3.965459 -25.05153 -4.794507 -10.20055 -4.9288
0.05717992 3.983282 -26.67768 -4.194548 -10.85302 -4.95789
0.02426789 3.983681 -25.62485 -4.256263 -10.53212 -4.946555
-0.07245732 3.984166 -25.30103 -4.765887 -10.13311 -4.938294
0.0173065 3.995565 -25.56944 -4.348367 -10.3214 -4.896687
0.01094403 3.973533 -25.24838 -4.320948 -10.01923 -5.105908
0.03992022 3.997969 -24.88734 -4.410277 -10.27057 -4.967647
0.05139536 3.993875 -24.45287 -4.832109 -10.31961 -5.040411
0.002613012 3.979361 -24.72368 -4.138132 -10.23473 -5.131296
0.02981914 3.984486 -24.24841 -5.130551 -10.43127 -5.02188
0.004644925 4.004813 -23.76462 -3.665051 -10.26634 -4.964075
