"u.bar" "t.bar"
1.091398 1.212589
0.9650479 1.10418
0.8528271 1.28836
1.003538 1.302986
0.8460695 1.696848
0.9988464 1.583931
0.9145597 1.193288
1.047082 1.256758
0.8590609 1.428586
0.862678 1.486118
0.9479296 1.39713
0.950327 1.324849
0.925131 1.597292
1.068549 1.358128
0.9224189 1.320757
0.8600165 1.186866
1.005397 1.227817
1.063661 1.189096
0.8753412 1.244495
1.118277 1.239992
0.8793788 1.278928
0.7875492 1.538488
1.057181 1.650718
1.089048 1.358036
1.186888 1.279394
1.052474 1.388729
1.062399 1.254092
0.9944154 1.720212
1.160604 1.72339
1.086963 1.558535
0.8376676 1.642728
1.149068 1.337907
1.103974 1.347734
0.9545513 1.686361
0.8839278 1.53322
0.9033048 1.810095
0.9975613 1.387075
0.8778813 1.794432
1.042987 1.483498
0.9350793 1.217056
1.067883 1.290952
0.9776676 1.447197
0.833549 1.337673
1.107277 1.458827
0.9173637 1.2181
1.177073 0.9819657
0.935391 0.9344501
1.116293 0.9085445
1.122046 1.052479
0.9202267 1.127749
1.155208 0.8961967
0.8492376 1.155753
1.104923 0.983215
0.878117 1.023514
1.024193 1.033643
1.082719 1.031021
0.9063655 1.148455
1.058224 1.418396
0.8037258 1.399026
0.9315014 1.362338
1.089841 1.107002
0.8175019 1.179142
1.083188 1.005507
0.9412248 1.059743
1.003395 0.9728233
0.9440957 1.048743
0.9040048 0.9278742
0.959181 1.200098
1.042646 1.365467
0.9379813 1.21982
0.7575493 1.19113
1.177871 1.442307
0.9862522 1.324268
0.9506534 1.263866
0.9028956 1.289159
0.8948289 1.44461
1.033611 1.193487
0.9611378 1.27089
1.004515 1.385611
0.858574 1.244886
1.107228 1.012894
1.04074 0.9611209
0.9363577 1.145686
0.8591487 1.166641
0.9623609 1.263839
0.8219562 1.267823
0.9657763 1.197196
0.9698302 1.345786
1.058005 1.452093
0.8612433 1.505475
0.9949606 1.492856
1.088592 1.36491
1.1111 1.118274
1.016414 1.181324
1.022371 1.209826
1.079414 1.050934
1.108463 1.074041
1.047411 1.088668
0.9623347 1.179738
0.9573016 1.36731
0.8933839 1.558838
0.9163263 1.626872
0.8750288 1.418629
0.794767 1.663059
0.9058383 1.632237
0.8242107 1.781974
0.9312269 1.53065
0.9347226 1.323212
0.8584718 1.47031
0.8872608 1.461238
0.8871541 1.532041
1.188697 1.254038
0.8177966 1.427315
0.8928012 1.330961
0.9805538 1.548574
0.8968888 1.81461
0.9563051 1.667053
0.8093515 1.635539
0.9280441 2.031625
0.8368033 2.140362
0.8758077 1.778918
0.9762101 1.610092
0.7308903 1.800968
0.8847909 1.7254
0.9302183 1.178174
0.9724522 1.113466
1.04725 1.170022
0.9707952 0.9387186
0.9054722 0.9658824
1.108598 0.8176354
1.038092 0.98973
1.063355 1.093579
1.11518 1.233189
1.002513 1.137752
1.156216 1.494735
0.9977701 1.36311
0.9939228 1.340216
1.103343 1.554398
1.110254 1.595289
0.8813319 1.627304
0.8393222 1.339786
0.9272582 1.390202
0.896175 1.228199
1.026867 1.141376
1.037669 1.186343
1.023404 0.9847199
1.00711 0.9839101
1.111145 1.018577
0.9737664 0.968747
1.146216 1.002719
0.9848208 0.987028
1.040964 0.965127
1.014804 0.8962118
1.026716 0.9217841
0.891739 0.954754
0.9734996 1.115132
1.044342 1.121232
1.024021 1.05635
0.9234056 1.063586
1.020235 1.200884
1.004248 1.235912
1.070703 1.045415
1.02403 1.151922
1.00952 1.139922
0.9090372 1.085048
1.172867 1.191473
0.9168996 1.337396
0.8289917 1.688097
1.081462 1.610803
1.208403 1.31059
1.021113 1.265736
0.9889401 1.268823
1.008682 1.135262
0.9770758 1.494079
0.972817 1.382663
0.9231214 1.499346
0.9843953 1.211678
1.237055 1.066275
0.9846794 1.175872
0.8949007 1.20744
1.02872 1.161736
0.9962652 1.175688
