"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3"
14.87665 4.203764 29.78513 3.878822 -31.23587 -3.952883
15.42642 3.777345 29.86691 3.96787 -30.01526 -3.799157
15.25731 4.308445 29.6015 3.763985 -30.35981 -4.171393
15.07131 4.265394 29.63854 3.812733 -30.59246 -3.902449
15.38277 4.233196 29.60367 4.097382 -30.96686 -4.065317
15.90818 4.39032 29.57902 3.785764 -30.04417 -4.240888
15.50579 4.499371 29.76395 3.89014 -30.99427 -4.069514
15.76192 4.259519 29.91729 4.05518 -30.40087 -4.172991
15.62527 4.187826 30.33134 4.194886 -31.51726 -4.050038
15.48822 4.481542 29.61499 4.120113 -30.51553 -4.243557
16.00274 4.031183 29.95167 3.994929 -30.63168 -4.106021
15.55417 3.946517 29.86552 3.918615 -30.93284 -3.850519
15.54764 4.104318 29.85909 3.764271 -31.73304 -3.804553
15.90109 4.105979 29.97195 3.881195 -31.11933 -3.870484
15.46957 4.334819 29.72338 3.88272 -31.00952 -4.075702
14.79543 4.309729 29.97 4.019277 -31.25769 -4.081382
15.31017 4.056426 29.88155 3.986399 -31.14604 -4.186194
15.34049 3.949135 29.83732 4.132761 -31.04701 -4.308119
15.571 4.440865 29.97569 4.032755 -30.3572 -3.931362
15.76249 4.081956 29.58244 4.054805 -31.25644 -4.4339
15.67831 4.014989 29.54462 3.870631 -31.80672 -4.372463
14.87266 4.158396 29.58421 3.833096 -30.08559 -3.943089
15.63547 3.997544 29.59672 3.886648 -30.80277 -4.009274
15.98372 4.405457 30.01002 3.872658 -29.93331 -4.022878
15.56153 4.580879 29.6239 3.702202 -29.44281 -3.985019
15.50171 4.150119 30.02888 3.851907 -30.10643 -3.880976
15.31511 4.125828 29.94729 3.873119 -29.7143 -3.497639
15.02752 4.172646 29.99585 3.895128 -30.04415 -3.924423
14.80015 4.110542 29.76092 4.013013 -29.72612 -4.034641
15.42818 4.023316 29.75593 4.101154 -29.84402 -3.967894
15.69591 4.161886 30.05981 4.268872 -29.60002 -4.0485
15.42269 4.151244 29.73574 3.897721 -30.03056 -4.113078
15.77671 4.198446 29.74374 3.889658 -29.74364 -4.141455
14.76291 4.332052 29.86957 3.95733 -33.79563 -4.117674
15.2612 4.372951 29.66361 4.209038 -33.82182 -3.700187
15.20978 4.236637 30.23194 3.818591 -32.96852 -3.933556
15.50133 4.14309 29.77942 4.141775 -30.81437 -3.515167
15.79995 3.952209 29.69596 3.910778 -31.41598 -3.928628
15.48583 4.502971 29.8121 3.940598 -30.57799 -3.825851
15.22427 4.487556 29.87521 3.798885 -29.67809 -4.122122
15.65147 4.509408 29.65768 3.797045 -30.16078 -4.045556
15.72512 4.380339 29.75441 3.88849 -30.46879 -4.201787
15.09613 4.177405 29.50813 3.929676 -29.72979 -4.033273
14.02796 4.091245 29.51372 3.823782 -31.76436 -4.131955
15.3402 4.521869 29.7428 3.975968 -29.66108 -4.070342
15.17567 4.411122 29.81623 3.987695 -29.55509 -3.910958
15.30498 4.37271 30.24871 3.932003 -29.5599 -4.350864
15.17331 4.078886 29.85081 4.1591 -29.60435 -4.106059
15.59791 4.070928 29.73943 4.245155 -31.767 -4.000337
15.74903 3.993568 29.75208 3.900727 -30.13188 -4.011537
14.5747 4.438054 29.825 3.925196 -30.32848 -4.100077
15.37451 4.137751 29.97064 3.991322 -29.57693 -3.746321
15.3718 4.21271 30.03675 3.773259 -30.61898 -4.086708
15.37365 4.466964 29.69796 3.977961 -30.00845 -4.177476
15.76758 4.170993 30.02268 3.808572 -30.26707 -3.821673
14.91636 4.057018 29.98122 3.870383 -30.31359 -4.013562
15.62659 4.086052 29.78665 3.883795 -29.10004 -4.055496
15.40895 4.38785 29.55634 3.975295 -28.71359 -4.093643
15.8653 4.031693 29.62146 3.96228 -29.29013 -4.035731
15.80381 4.155439 29.5908 4.163431 -28.56305 -3.741253
15.50896 4.37005 29.70268 3.707187 -30.60081 -3.986917
16.11267 4.353052 29.5263 3.847138 -30.23899 -3.767769
15.75118 4.367474 29.99696 3.878733 -31.4515 -4.149651
15.22417 4.297522 29.67278 3.949429 -30.11826 -3.853521
15.09929 4.13751 29.95996 3.811684 -29.34188 -4.104909
15.62663 3.95996 29.78314 3.924408 -29.78996 -4.052456
15.40806 4.380751 30.03917 3.817471 -30.09076 -3.947601
15.67864 4.206479 29.87078 3.78968 -31.30748 -3.495752
15.74165 4.240956 29.863 3.908361 -30.15409 -4.134456
15.50805 3.877708 29.65658 3.988583 -29.78712 -4.05952
15.2731 4.25583 29.7467 4.055039 -30.57218 -3.997387
15.02856 3.978417 29.90989 4.028063 -33.23862 -3.946718
15.83335 3.855357 29.73912 4.120554 -30.94552 -4.026431
15.22624 4.066221 30.13864 3.80798 -30.33713 -3.734678
14.61337 3.906823 29.85322 3.903897 -32.70538 -4.210255
15.46254 4.093441 29.75918 3.915541 -28.98306 -3.976574
15.65233 4.312804 29.66641 3.966316 -30.05481 -4.155562
15.50054 4.251403 29.68199 3.827443 -31.89937 -4.122243
15.02677 4.129038 29.94697 3.716491 -31.29026 -4.160782
15.69969 4.404131 29.74023 4.165638 -30.54785 -4.025652
15.7633 4.224119 29.84303 4.182404 -29.55871 -4.016002
15.22022 4.373025 29.74029 4.307315 -30.19421 -4.03191
15.04695 4.064376 30.21036 4.096202 -30.91701 -4.041875
15.6358 4.297929 29.8559 3.98399 -31.2102 -4.031694
15.66858 4.047462 30.02464 3.952503 -30.59368 -4.099193
