"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3"
-24.83869 -5.428011 -10.22094 -4.982649 0.03139625 3.980702
-25.03468 -5.313181 -10.11 -5.012482 0.05660162 3.981645
-24.54571 -4.225617 -10.10347 -4.908767 0.04521381 3.948764
-24.20343 -4.320925 -10.17799 -4.956292 0.005461007 3.991067
-24.94446 -4.49088 -10.31811 -4.966662 0.02074167 3.983091
-24.11392 -5.184815 -10.13232 -5.114897 0.04925836 3.998397
-25.27785 -4.657715 -10.14869 -5.139386 -0.03515503 3.977289
-25.64536 -3.83695 -10.44328 -5.337081 -0.02724778 4.00358
-24.25914 -4.831243 -10.08451 -4.92624 0.02054447 3.970906
-24.04637 -4.319745 -10.01698 -4.871999 0.09235755 3.979058
-24.50497 -4.435405 -10.57077 -5.014245 0.08906918 4.007935
-24.40847 -5.093971 -9.996478 -5.011914 0.03087141 3.976633
-24.43674 -4.569436 -10.4514 -5.016868 -0.01126828 3.980109
-24.85494 -4.177076 -10.51374 -4.990647 -0.01186268 3.997499
-24.43842 -4.777416 -10.15805 -5.230286 -0.04386844 3.991689
-23.57131 -4.858935 -10.38491 -4.941336 -0.01428328 3.984958
-25.42153 -4.335474 -10.50873 -5.09326 0.04597743 3.970104
-24.79942 -4.269134 -10.05853 -5.210682 0.02352512 3.999495
-23.95493 -4.743492 -10.04356 -4.871431 0.06255999 3.973833
-24.78313 -4.707195 -10.16719 -4.894856 0.008557728 4.003859
-23.98365 -4.973085 -10.16536 -5.003523 0.08676186 3.992525
-24.6523 -4.785261 -9.995426 -5.228423 0.06989063 3.956241
-23.33964 -5.332991 -9.965204 -4.995304 0.06195055 4.019612
-23.89731 -4.88203 -10.1315 -4.870118 -0.0159347 3.96697
-24.78888 -4.49956 -9.994538 -5.135124 0.02951244 3.974386
-25.21 -5.076712 -10.31147 -4.990386 0.0819101 3.956075
-24.75526 -4.136265 -10.04111 -5.028577 -0.03631521 3.99413
-24.63669 -5.320128 -10.20753 -5.035759 -0.007474102 3.964822
-24.75099 -4.182301 -10.14965 -5.101698 -0.01352532 3.984584
-24.53076 -5.177898 -9.881024 -4.994121 0.02306191 3.962998
-24.10995 -4.8148 -10.06894 -5.044496 0.0003580715 3.973065
-24.99318 -3.819386 -10.15535 -5.104374 0.05212435 3.945597
-24.51935 -4.574512 -10.07489 -4.980932 -0.05994628 3.967312
-24.23943 -4.594105 -10.25877 -5.074005 -0.01010323 3.968723
-24.84498 -4.164993 -10.45574 -4.908539 0.06834469 3.971138
-25.02556 -4.010784 -10.13881 -4.914485 0.0506592 3.975177
-24.41735 -5.22221 -10.0837 -5.094015 -0.0230071 3.947529
-24.20854 -3.46541 -10.46347 -4.970156 -0.01649119 3.975926
-24.68031 -4.571524 -10.27034 -5.109631 0.08991392 3.984252
-24.66011 -3.403685 -9.975242 -4.923409 0.05395291 3.994267
-24.12209 -5.057081 -10.12183 -4.977055 0.01864089 3.967407
-25.16769 -4.609433 -10.00393 -4.99382 0.05276302 3.964916
-24.43188 -4.789152 -9.920909 -4.988859 0.04541492 3.97075
-24.56395 -5.028588 -10.02945 -4.906509 0.000135456 3.966535
-24.37558 -4.922456 -10.3526 -5.041493 -0.01919084 3.99288
-24.19259 -4.844144 -10.19198 -5.119995 0.01413774 3.939727
-23.93528 -4.01657 -10.41033 -5.163858 0.03874713 3.995893
-23.68914 -4.421741 -10.31034 -4.945614 0.03729572 3.969452
-23.63968 -5.184191 -10.09602 -4.978348 -0.01776709 3.982029
-24.97024 -4.832142 -10.09957 -4.923221 0.03795162 3.986571
-25.00387 -4.561813 -10.38104 -4.96096 0.002077675 3.968219
-24.82149 -3.961854 -10.29358 -4.921317 0.05066852 3.977574
-24.47863 -3.779657 -10.03942 -5.139496 -0.00749948 3.967438
-24.85473 -3.224417 -10.05664 -5.076251 -0.04118576 3.989826
-24.1325 -4.91626 -10.49376 -4.976842 0.05812543 3.98887
-24.5836 -4.213472 -10.38354 -4.803763 0.02398752 3.973276
-24.58115 -5.039483 -10.32663 -4.995367 0.06511089 3.969868
-24.1636 -4.574751 -10.48414 -5.221564 0.0849357 3.988552
-24.43949 -4.25414 -10.18411 -5.122476 0.08429995 3.975715
-24.21751 -4.594702 -10.02564 -4.986114 0.08776274 3.954703
-24.33722 -4.014304 -10.16126 -5.141002 0.03280437 3.996037
-24.96041 -4.552597 -10.15698 -5.071258 0.03864173 3.979946
-24.28188 -5.139456 -10.3161 -4.967789 0.009908644 3.981502
-24.65968 -4.224473 -10.3654 -5.0636 0.02627813 3.9951
-24.66509 -4.307673 -10.63318 -4.946662 0.01015151 3.987504
-24.68523 -4.30732 -10.52273 -4.888872 0.04376304 3.974417
-24.3485 -4.393904 -10.26116 -5.108417 0.01102096 3.976265
-24.06042 -5.044835 -10.20996 -4.875189 0.07691631 3.982266
-24.74127 -4.447038 -10.10334 -5.130038 -0.07269407 4.000011
-24.74467 -4.708781 -10.71314 -5.110159 0.1282372 3.962756
-23.68442 -5.812556 -10.37975 -4.958425 0.1078301 3.992822
-24.55593 -4.874078 -9.897675 -5.016969 -0.02313464 3.96704
-23.81807 -5.814875 -10.23741 -4.953352 -0.003707629 3.993927
-24.68564 -4.841904 -9.848487 -4.816953 -0.01757691 3.960077
-25.18847 -3.266428 -9.928295 -4.973852 0.09979169 3.96434
-25.52081 -4.320981 -10.18718 -4.961245 -0.005922404 3.964698
-24.85781 -4.878762 -10.16626 -5.089928 0.03825969 3.986728
-23.97612 -4.846686 -10.00399 -5.064721 -0.01965617 3.9865
-24.19587 -4.520617 -10.02207 -4.917185 0.01353468 3.97144
-24.92398 -4.437415 -10.2061 -5.01768 0.01319015 3.98141
-24.75448 -4.259262 -10.33912 -5.131491 0.02814495 3.964452
-24.28477 -4.34716 -10.22461 -4.913607 0.04310058 3.973102
-24.25993 -4.421679 -10.15737 -4.958487 0.09836105 3.999035
-24.56494 -4.595872 -10.26591 -4.895463 0.008380701 3.972144
-25.43704 -4.394153 -10.0567 -5.08284 -0.08061073 3.986499
-23.94698 -4.690036 -10.14729 -4.890439 -0.03129301 3.967332
-24.64784 -4.847279 -10.1047 -4.845204 0.03511009 3.999033
-25.13784 -4.635795 -10.32133 -5.040091 0.0783272 3.985772
-23.70981 -4.640513 -10.46673 -5.014342 0.02753755 3.993973
-24.63165 -4.769949 -9.954952 -5.129131 -0.04464156 3.975256
-24.98634 -3.817508 -10.1515 -4.986728 -0.04047771 3.977456
-24.82715 -4.498633 -10.45879 -5.067721 0.04134382 3.985311
-24.71711 -4.261209 -10.28856 -4.893531 -0.009079474 4.000739
-23.97956 -3.564675 -10.60481 -5.067102 0.02977561 3.967341
