"p_1" "p_2" "p_3"
0.1602696 0.7755617 0.06416862
0.1629004 0.7923563 0.04474329
0.1762382 0.7463414 0.07742035
0.1580028 0.7810457 0.06095144
0.1735632 0.7742042 0.05223264
0.1735572 0.770336 0.05610683
0.1783522 0.7704806 0.0511672
0.1671803 0.7813988 0.05142087
0.1602468 0.7782164 0.06153685
0.1612419 0.7900224 0.0487357
0.1808906 0.7637506 0.05535878
0.1648025 0.7921087 0.0430888
0.1793271 0.7716699 0.04900294
0.1585466 0.79376 0.0476934
0.1573233 0.7835027 0.05917403
0.1651124 0.7714512 0.06343638
0.1730382 0.7822138 0.04474806
0.1843246 0.7630689 0.0526065
0.1589046 0.7725985 0.06849687
0.1722882 0.765263 0.06244886
0.169265 0.7675721 0.06316284
0.1551377 0.7865569 0.05830536
0.1564262 0.7954891 0.04808469
0.180199 0.7662042 0.05359677
0.1833372 0.7541147 0.06254814
0.1684966 0.7665725 0.06493091
0.1498271 0.7834401 0.06673288
0.1705069 0.7784583 0.05103482
0.1602089 0.789154 0.05063711
0.1489659 0.7942219 0.05681219
0.1477245 0.7974269 0.05484862
0.194236 0.7615235 0.04424048
0.1560902 0.7841476 0.05976217
0.1708596 0.7788488 0.05029161
0.1539733 0.7935306 0.05249609
0.1726786 0.7682695 0.05905185
0.1527561 0.7871131 0.06013083
0.162174 0.7749056 0.06292035
0.1589272 0.7858167 0.05525611
0.1848767 0.7614475 0.05367581
0.1580081 0.7907056 0.05128632
0.1677766 0.7769787 0.05524467
0.1731871 0.7759451 0.05086785
0.1630939 0.778448 0.05845813
0.1600613 0.7772869 0.06265179
0.1804257 0.7666248 0.05294947
0.1563426 0.7937284 0.04992895
0.1845698 0.7643684 0.05106179
0.1954976 0.7648396 0.03966279
0.1602744 0.7798679 0.0598577
0.1642833 0.786143 0.04957369
0.1590994 0.7849853 0.05591528
0.1621557 0.7881685 0.04967581
0.1481394 0.7994835 0.05237708
0.159679 0.7898681 0.05045288
0.169118 0.7537342 0.07714784
0.1724799 0.7809083 0.04661175
0.145019 0.7900502 0.06493083
0.1544636 0.8022833 0.04325316
0.1711349 0.7758691 0.05299603
0.1583371 0.8033386 0.03832436
0.1478156 0.8024037 0.04978074
0.1719385 0.7691614 0.05890003
0.1644738 0.7811427 0.05438344
0.1614953 0.7839637 0.05454107
0.1521609 0.7914502 0.05638888
0.1696319 0.7735527 0.05681542
0.1704726 0.7743335 0.05519386
0.1803258 0.7669083 0.05276593
0.1476885 0.7969159 0.05539561
0.1542753 0.8004324 0.04529229
0.1763565 0.7709824 0.05266106
0.1747568 0.7740848 0.05115846
0.1839756 0.7640154 0.05200892
0.1703357 0.7694563 0.06020802
0.1771204 0.7638202 0.05905944
0.1501721 0.7983892 0.05143871
0.1895219 0.7538562 0.05662195
0.1827167 0.746786 0.0704973
0.1763969 0.7623381 0.06126498
0.1775918 0.7606356 0.06177257
0.167917 0.7791091 0.05297393
0.1793106 0.7847179 0.03597155
0.1690379 0.7788286 0.05213356
0.1736193 0.7654427 0.06093797
0.1403057 0.8036606 0.05603368
0.1712505 0.75862 0.07012954
0.1813067 0.7737703 0.04492294
0.1555399 0.8008515 0.04360857
0.1630657 0.7853584 0.0515759
0.166654 0.7841979 0.0491481
0.1511044 0.7981808 0.05071474
0.1679385 0.7711893 0.06087228
0.1799562 0.7717509 0.0482929
0.1825058 0.768199 0.04929521
0.1744008 0.7721571 0.05344206
0.1916008 0.7586786 0.04972059
0.1833606 0.7556562 0.06098321
0.1608383 0.7769975 0.06216424
0.1776198 0.7695478 0.05283244
0.1604952 0.7825302 0.05697457
0.1583161 0.7781148 0.06356913
0.1573734 0.7928816 0.04974501
0.1811907 0.7713074 0.04750192
0.1575978 0.7771312 0.06527096
0.169492 0.7706493 0.05985869
0.1591942 0.7894387 0.05136705
0.1641199 0.7797978 0.05608235
0.153547 0.7885186 0.05793439
0.1691292 0.7819033 0.04896743
0.1684886 0.7822216 0.04928971
0.1581171 0.7968439 0.04503893
0.2031268 0.7314809 0.0653923
0.1717793 0.7685445 0.05967613
0.1591919 0.7932174 0.04759073
0.1624483 0.7886872 0.04886459
0.1570977 0.7966338 0.04626847
0.1667804 0.7848563 0.04836333
0.1648243 0.7641052 0.07107055
0.172976 0.778759 0.048265
0.1661499 0.769435 0.06441515
0.157973 0.7840933 0.05793367
0.1388792 0.7883088 0.07281201
0.1614591 0.7951162 0.04342471
0.1747733 0.776049 0.04917768
0.1687374 0.7788663 0.05239638
0.1781898 0.7635431 0.05826707
0.1554669 0.7974959 0.04703715
0.1893312 0.7611963 0.04947252
0.1818207 0.771811 0.04636836
0.1489518 0.7955764 0.05547184
0.1572119 0.7940414 0.04874666
0.1657177 0.7870078 0.04727458
0.1761979 0.7629749 0.06082721
0.1775108 0.773155 0.04933425
0.1671161 0.7964175 0.03646643
0.1546963 0.7864488 0.05885493
0.1717889 0.7591253 0.06908578
0.1574747 0.7958971 0.04662817
0.159469 0.7868782 0.05365289
0.1734555 0.7704292 0.05611524
0.1677095 0.7837724 0.04851816
0.1667897 0.778158 0.05505228
0.1776722 0.7820996 0.04022818
0.1723207 0.7747082 0.05297115
0.1566923 0.7971793 0.04612834
0.1654188 0.7798258 0.05475542
0.1684056 0.7842258 0.04736861
0.1662273 0.7869673 0.0468054
0.1588658 0.7847433 0.05639084
0.1701518 0.7735507 0.05629752
0.16415 0.7838847 0.05196536
0.170919 0.7829403 0.04614074
0.1575088 0.7877405 0.05475071
0.1411758 0.7886747 0.07014951
0.1595001 0.7823531 0.05814684
0.1625421 0.7771318 0.06032609
0.1758821 0.7785363 0.0455816
0.1490065 0.7916349 0.05935861
0.1547029 0.7893816 0.05591553
0.1681067 0.7740809 0.05781241
0.1611721 0.7864676 0.05236021
0.1899854 0.7601571 0.04985754
0.170645 0.7740172 0.05533778
0.1534306 0.7933657 0.05320372
0.1624017 0.7857026 0.05189567
0.1509634 0.7942647 0.05477193
0.1499475 0.796506 0.05354649
0.1373525 0.8010215 0.06162604
0.1542442 0.8045613 0.04119442
0.1813515 0.7653998 0.05324876
0.1577556 0.7919306 0.05031377
0.168036 0.7782608 0.05370323
0.1620959 0.7977662 0.0401379
0.1858008 0.7483841 0.06581504
0.1749541 0.7745371 0.05050885
0.1723972 0.7766392 0.0509636
0.1655549 0.7779535 0.05649166
0.1753269 0.7722783 0.05239486
0.1616346 0.7852219 0.05314346
0.1569308 0.7816614 0.06140772
0.1977327 0.7502847 0.0519826
0.1538614 0.7917794 0.0543592
0.172543 0.7749704 0.05248656
0.1790587 0.774628 0.04631333
0.1585559 0.7960431 0.04540099
0.170063 0.7788758 0.05106125
0.1711482 0.768414 0.06043784
0.1601686 0.7759019 0.06392944
0.1565305 0.7894504 0.05401919
0.158842 0.7852442 0.05591381
0.1646976 0.7816737 0.05362872
0.1690421 0.7738222 0.05713566
0.1737523 0.7759922 0.05025558
0.1538904 0.7942923 0.0518173
0.1816876 0.7671485 0.05116391
0.1658351 0.77438 0.05978488
0.1634813 0.7925286 0.04399012
0.1621895 0.7897556 0.04805494
0.1737685 0.7772546 0.04897691
0.1692267 0.7738723 0.05690104
0.1789571 0.7827778 0.03826503
0.1591869 0.7919232 0.04888985
0.181995 0.7590541 0.05895088
0.1637736 0.7744654 0.06176103
0.1769807 0.763552 0.05946729
0.1804846 0.7689334 0.050582
0.1493113 0.8009851 0.04970359
0.1652582 0.7846064 0.05013539
0.1543393 0.7944943 0.05116635
0.1419948 0.8170325 0.04097277
0.1637656 0.7879368 0.04829751
0.1635447 0.7950457 0.04140953
0.16562 0.7631878 0.07119223
0.1354419 0.8165361 0.04802194
0.1743153 0.755172 0.07051269
0.1683898 0.7845343 0.04707597
0.1713532 0.7848685 0.04377822
0.155772 0.7870945 0.05713355
0.1769261 0.7796402 0.04343365
0.1702061 0.7700841 0.05970981
0.1742385 0.7819215 0.04384
0.1637349 0.7789782 0.05728696
0.1704467 0.7742898 0.05526347
0.1746477 0.7598445 0.0655078
0.1646709 0.7804908 0.0548383
0.1766048 0.76817 0.05522516
0.1874664 0.7636367 0.04889692
0.1855213 0.7649542 0.04952448
0.1615815 0.7850018 0.05341674
0.1619975 0.7872458 0.05075671
0.1596658 0.7948213 0.04551286
0.1740691 0.7672467 0.05868423
0.167854 0.7713682 0.06077778
0.1584578 0.7653247 0.07621756
0.1559444 0.7839639 0.0600917
0.1532761 0.8018867 0.04483721
0.1549562 0.7880567 0.05698706
0.1767025 0.7681031 0.0551944
0.1466173 0.7949191 0.05846357
0.1660968 0.7796946 0.05420861
0.1673062 0.7657898 0.06690403
0.1601062 0.7955532 0.04434059
0.1625327 0.7827129 0.05475437
0.1719393 0.7745466 0.05351414
0.1617761 0.7884446 0.04977927
0.161312 0.7981194 0.04056853
0.1624025 0.7860734 0.05152416
0.162153 0.7886637 0.04918326
0.1539218 0.785313 0.06076529
0.1538549 0.7896852 0.05645987
0.1675178 0.7679445 0.06453773
0.1710957 0.7745902 0.05431408
0.1622117 0.788447 0.04934135
0.1429366 0.7937058 0.0633576
0.1682521 0.7631484 0.06859945
0.1794102 0.7666984 0.05389147
0.1799711 0.7618534 0.05817548
