"nu" "alpha"
2.989341 0.3143127
3.227422 0.3897121
2.870623 0.2285971
2.430966 0.3332987
2.964014 0.306038
2.49203 0.4606467
3.177372 0.1895603
3.003781 0.4420576
3.858776 0.2203009
2.843233 0.2801611
2.686357 0.1549631
3.09149 0.2978908
2.86836 0.3460862
2.981365 0.04314134
2.772411 0.3523415
2.986369 0.3944666
2.719632 0.4069693
2.602222 0.1305519
3.290009 0.405023
3.647327 0.3842203
3.880732 0.1746802
4.25159 0.1783502
4.352437 0.334918
4.037231 0.340358
5.340117 0.2765473
4.377983 0.1754712
4.004614 0.4574865
4.28064 0.03497808
4.651561 0.4644095
3.521735 0.3764204
3.066335 0.1855162
3.831839 0.1754559
3.402146 0.2294537
3.942339 0.3227711
3.70546 0.4147037
3.21864 0.06658254
3.241231 0.2975613
3.335669 0.1825837
2.817526 0.4680429
3.013815 0.1305519
3.47572 0.06238446
3.301191 0.4131344
3.383641 0.3910213
3.140584 0.4631195
3.014633 0.3540953
2.822483 0.3499815
3.336445 0.3007457
2.923139 0.11941
3.588726 0.1746214
2.831892 0.1791461
2.614934 0.3714427
2.632916 0.4085722
3.657725 0.2000439
2.695528 0.362956
2.865074 0.2148641
2.829075 0.1106986
3.236696 0.4820967
3.203778 0.1757753
3.569594 0.1905091
3.036197 0.2157432
2.506288 0.09732019
2.824003 0.196923
3.327009 0.1963844
2.676217 0.1778443
2.445006 0.3638608
2.681559 0.341041
4.304735 0.3685719
3.377725 0.3248094
3.333037 0.4168736
2.824196 0.4291758
3.139027 0.1918778
3.423384 0.248831
3.489713 0.08437485
3.075772 0.2481099
3.3433 0.237846
3.724522 0.2218128
3.985304 0.3722459
3.630019 0.1511005
3.195997 0.3275393
3.682808 0.2282257
3.450612 0.254145
3.747104 0.07836981
3.965403 0.3156142
4.178296 0.2963845
4.103048 0.4467962
3.199967 0.4639236
2.890029 0.463572
3.782038 0.286529
3.502925 0.198864
3.578947 0.377391
3.752767 0.4055234
4.023885 0.4165813
4.110639 0.4346675
4.101743 0.1670328
3.018869 0.2249911
3.189061 0.1968374
3.781554 0.150452
3.886561 0.1658314
2.924893 0.4458755
3.336096 0.2179403
2.90717 0.4122354
3.35278 0.2466623
3.388054 0.3524898
4.042122 0.3292417
3.618144 0.3472034
3.285317 0.3028881
2.696282 0.2251985
3.527438 0.05074507
3.852151 0.2654782
3.821401 0.2125953
2.73223 0.2765095
3.386007 0.4593641
3.794784 0.2962752
2.793978 0.3238088
2.894345 0.4514124
3.399997 0.3154705
2.963542 0.1391967
3.008743 0.3591702
3.222055 0.2272496
3.041189 0.2057127
3.03173 0.1311011
3.268331 0.3032011
3.222477 0.3103886
2.613439 0.02636966
3.205835 0.2136611
3.160753 0.4498407
2.545464 0.297278
2.394164 0.330404
3.123513 0.250768
2.586529 0.2894289
2.964104 0.3407577
2.367247 0.320831
3.534068 0.1364469
2.667995 0.4251423
2.743818 0.1411541
3.393769 0.05489804
3.224427 0.3963967
2.868337 0.4665129
3.255518 0.3560908
2.996289 0.2924388
2.821264 0.1946099
2.960602 0.1104043
3.418999 0.076666
2.97097 0.2869099
3.580776 0.1501715
3.5071 0.2756605
3.672224 0.08959363
3.22865 0.399673
3.767304 0.2881045
3.203896 0.1658703
3.074045 0.1671678
3.750646 0.2848168
3.11342 0.165556
3.765982 0.3525287
3.504491 0.1938904
3.056607 0.1501823
2.987742 0.272598
3.058449 0.4024115
3.520068 0.43105
3.302605 0.166664
3.039217 0.08119572
3.478288 0.4285813
2.793238 0.1781949
3.157754 0.4209467
3.195025 0.1292781
3.318231 0.3321419
2.993776 0.2739332
3.425921 0.2282098
3.515931 0.1666619
3.487348 0.07870274
3.685936 0.3785582
3.183034 0.1898762
3.665377 0.458676
2.993059 0.3800879
3.887641 0.4755363
3.515453 0.2015428
3.621248 0.323223
3.161054 0.2415903
3.498147 0.1886174
2.985221 0.4028247
3.006016 0.299888
3.54468 0.2302604
3.304989 0.4008168
3.609314 0.4159812
3.148316 0.06621014
2.667932 0.4677744
3.160581 0.3338067
2.823776 0.2146806
3.081689 0.1987931
2.938497 0.1235069
3.406517 0.1785746
3.444385 0.139977
3.293481 0.3030352
3.402192 0.4548105
3.336065 0.2504927
3.691676 0.2159669
3.493083 0.06966596
3.681003 0.430955
3.695538 0.1510712
3.854443 0.09187176
4.060435 0.4222538
2.705748 0.4380835
3.509315 0.4734847
3.258768 0.1659857
3.713097 0.4477956
3.53466 0.2990342
3.091015 0.2728873
2.729133 0.2184644
4.287165 0.2465389
3.289679 0.4761068
3.743362 0.2645518
3.410693 0.2562769
3.327396 0.3377432
3.500408 0.1393313
2.896179 0.1619725
2.783432 0.1486938
3.005921 0.1695861
3.783801 0.2833648
3.726887 0.1696612
3.42434 0.422281
3.422037 0.1278801
2.99332 0.3644442
3.769424 0.1498074
3.027089 0.3732033
3.313598 0.2027747
3.749618 0.4115734
3.600188 0.2044176
2.859053 0.294081
3.23597 0.226561
4.442319 0.1014542
3.763268 0.2933461
3.846249 0.02273257
4.255007 0.1537107
3.722051 0.2011899
3.343268 0.3581983
3.648881 0.2667085
3.05747 0.4230335
3.524303 0.3467016
5.243087 0.2693312
4.247797 0.05369624
3.436415 0.1473927
4.562033 0.2048635
3.605389 0.1804727
3.891379 0.2267808
4.299972 0.34348
4.17787 0.4053815
3.735889 0.2264385
3.703269 0.4138181
3.836242 0.3542406
3.789943 0.1151241
3.119793 0.3042702
4.226913 0.08709004
3.887049 0.09334378
3.360611 0.3400039
3.304052 0.2095346
3.196789 0.4577658
3.127277 0.1565613
3.183607 0.06743662
3.367895 0.3746953
2.976489 0.3005775
3.218376 0.2945218
3.405864 0.3908674
3.394381 0.2701795
3.621985 0.174371
2.85313 0.1834257
3.353338 0.3650816
3.726647 0.3556435
3.551234 0.04761191
4.001316 0.2367408
3.218884 0.163428
3.324077 0.3980128
3.275862 0.08914648
3.36521 0.3279614
3.321116 0.1265101
2.779002 0.1076667
3.429146 0.3837768
3.88856 0.2688849
3.45186 0.4521616
3.306326 0.3902711
3.43043 0.09769295
3.634147 0.1291409
3.461006 0.1600414
3.302054 0.4541191
3.804775 0.3861151
3.235464 0.3388659
2.747934 0.1643069
2.578738 0.4483183
3.053005 0.1584925
2.863977 0.1572707
2.780751 0.150208
2.916481 0.2645587
3.067535 0.1407001
2.563941 0.3082606
2.705881 0.2741081
3.000237 0.04609183
2.531998 0.3367789
2.911415 0.2767359
2.787019 0.2452735
2.841941 0.2841011
3.112723 0.2550529
2.725631 0.4065082
2.6016 0.2809308
3.176984 0.1731935
3.620422 0.4715153
3.06448 0.2253709
3.434584 0.1785879
3.787764 0.3889614
3.30498 0.3310795
3.323052 0.3922056
3.348382 0.4591295
3.625699 0.3399413
2.916152 0.3724637
3.826142 0.4818884
2.766009 0.06282879
3.230818 0.2346289
2.83057 0.2870855
2.758341 0.2711533
3.144595 0.3751396
2.793153 0.3566972
2.572288 0.4791735
2.757742 0.1100255
2.63773 0.4614347
3.504041 0.2153636
3.582948 0.1449638
3.435098 0.09992231
3.39025 0.3548537
2.905614 0.3083411
2.816927 0.1890095
2.737774 0.3398706
2.891695 0.3404472
2.605592 0.2362531
2.686399 0.2820204
2.802597 0.2943631
3.052149 0.2989413
2.817088 0.4090721
3.334067 0.1432315
3.04321 0.1066087
2.816517 0.1438707
3.213367 0.4895058
2.957385 0.4186692
3.641938 0.2984736
3.56645 0.4727098
3.770326 0.2383186
3.113932 0.4919668
4.244651 0.3300987
3.529004 0.3757743
3.271863 0.2973486
3.533925 0.2787484
3.049066 0.1852982
3.461429 0.192695
3.102546 0.4878509
3.659182 0.2563824
2.887861 0.1887921
2.728459 0.414447
2.728744 0.3637182
2.909807 0.2663457
2.576164 0.3612623
2.413477 0.3952871
3.444021 0.198896
3.29303 0.2621234
2.857106 0.2404132
2.976934 0.31812
3.099064 0.4777611
3.590458 0.0742983
3.439786 0.1959353
4.057337 0.1247581
3.442702 0.2935484
2.692138 0.3489012
3.388279 0.1403971
3.427074 0.4220294
3.142 0.2479849
3.410017 0.1517127
3.326042 0.3263834
3.344451 0.1259439
2.608556 0.4204638
3.423039 0.3542633
3.293231 0.4675468
3.338753 0.3343807
3.880649 0.1924057
3.014148 0.2701423
3.410585 0.09058269
2.639649 0.2662458
3.074312 0.1078965
3.601962 0.416999
3.257433 0.2248596
4.074781 0.202814
3.951424 0.4199035
2.974093 0.3096693
3.243783 0.4299683
3.714521 0.2109227
2.933369 0.1716255
3.167299 0.03591846
2.770878 0.4393152
3.51085 0.4262536
3.677761 0.317151
3.630422 0.4256436
3.043332 0.4284704
3.372187 0.1582924
3.788245 0.1963099
3.049036 0.4405916
3.354076 0.2808567
3.024403 0.4647936
2.928399 0.2728154
3.030664 0.2609715
2.579929 0.2373325
3.127871 0.4232313
3.035569 0.2756762
3.522704 0.3843864
2.861184 0.4840321
2.771774 0.3503302
3.274731 0.2572815
3.481307 0.3294602
2.766138 0.2333985
3.541512 0.05701132
2.95539 0.1766625
3.42915 0.4463356
3.699732 0.498523
3.478426 0.03324598
3.016945 0.4390009
3.901347 0.09553893
3.786815 0.2074282
4.376921 0.2981406
3.671716 0.2386847
3.637151 0.4162822
3.709517 0.3346382
