"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3" "beta1_4" "beta2_4"
30.24101 4.027426 14.94941 3.999483 -13.26229 15.63792 -30.15856 -3.880366
30.1446 4.001508 15.12622 3.957848 6.45561 -6.589355 -29.92013 -3.852188
30.17454 4.009074 15.03259 4.018309 -5.179941 2.179592 -30.13241 -3.714292
30.10324 3.956515 15.18679 4.058835 -1.584045 -8.684027 -29.69062 -3.887188
30.16442 3.999701 15.04671 4.023875 13.01 21.79759 -29.99951 -3.720396
30.18534 3.994363 14.97559 4.042986 18.37529 8.862708 -30.20672 -3.813383
30.07244 3.993964 15.09648 4.046775 12.93875 -9.462094 -29.90331 -3.80115
30.19518 4.016062 15.03804 4.009812 2.415501 7.564812 -30.13268 -3.975792
30.07255 4.023325 15.08297 3.998797 3.754674 0.3261881 -29.96595 -4.02145
30.13655 4.031508 14.8277 4.093938 6.468704 -16.72107 -30.36938 -3.651544
30.17302 4.030021 14.84645 3.960784 -11.71054 6.930119 -30.13235 -3.846368
30.1191 4.00521 15.087 4.007318 4.69655 -4.843352 -29.63165 -3.968275
30.12816 4.036209 14.9111 4.021569 -7.566286 20.44115 -29.8045 -3.808625
30.01921 4.021123 14.98568 3.923435 -4.153588 12.71824 -29.95398 -3.874839
30.12777 4.020286 15.0619 4.022093 4.414543 3.624879 -29.63631 -3.894614
30.10888 4.018876 14.90838 4.023151 -9.052137 12.91617 -29.95733 -3.984874
30.176 3.996691 14.94016 3.998995 -9.812271 7.723574 -29.97259 -3.954171
30.26181 4.012607 14.78442 4.005086 9.25043 -3.336875 -29.77125 -3.78146
30.12166 4.002679 14.92673 4.024571 -13.03824 12.46507 -29.94987 -3.594441
30.18473 4.02501 15.02006 3.975927 -12.34723 15.65897 -30.02553 -3.70951
30.21773 4.021567 14.97222 3.933985 -11.28501 8.011385 -29.80072 -3.767334
30.28094 4.013223 14.98923 4.007669 -3.042718 -3.989477 -29.8884 -3.725887
30.25713 3.995504 14.90238 4.05631 1.651505 -5.81737 -30.02775 -3.837863
