"tau2_1" "tau2_2" "tau2_3" "tau2_4"
2.410247 0.09010444 0.01464313 0.2856193
692.1002 0.05517768 0.0106497 0.3016341
0.87935 0.02377908 0.02197246 0.276874
0.9489823 0.06037187 0.02624808 0.4159266
604.8745 0.03378471 0.01748513 0.2106521
7.517181 0.02249831 0.02894178 0.299955
118.8539 0.05652405 0.04968682 0.2032896
0.03873836 0.05246483 0.0234124 0.2999057
0.4314549 0.01663711 0.01701603 0.2321627
6.659199 0.0304804 0.05333715 0.2742429
0.09504949 0.02139434 0.01334115 0.167028
9.251813 0.03559559 0.01493794 0.1760977
2.268623 0.02541437 0.01508666 0.190319
18.18158 0.03326723 0.01924635 0.1547637
4.744146e+12 0.02968549 0.02616644 0.1498726
0.05708564 0.03403265 0.02513109 0.2142942
930.4085 0.02536787 0.0188077 0.106256
2.221779 0.0446412 0.01513124 0.1071847
1424.816 0.0655447 0.01748086 0.09492102
5.32225 0.03428671 0.0265095 0.1154452
0.2800304 0.04147861 0.009519352 0.378368
15.98764 0.0271427 0.01217067 0.0744749
12.49774 0.06690103 0.0181474 0.3152945
4627220 0.0582608 0.01198339 0.2009353
1.589863 0.04416553 0.01425249 0.101361
144.941 0.07684122 0.01636164 0.2113194
3740.445 0.02564818 0.0108017 0.157333
4.345724 0.02674587 0.01581221 0.1185751
5.419949 0.05420351 0.01916669 0.1624201
40.81156 0.0596541 0.02023204 0.2252983
0.1925298 0.01901553 0.01773584 0.2086701
11.29349 0.05668927 0.01089535 0.1426599
457.2694 0.06078246 0.01076895 0.1392327
5.480354 0.02995682 0.0117729 0.2715596
0.308402 0.02424295 0.01808725 0.2701828
0.2931254 0.02617212 0.02360183 0.2027954
20873.08 0.04758459 0.01516802 0.1252511
279.405 0.0483829 0.01082752 0.2103152
385.6366 0.07051378 0.01016988 0.07209592
33.65194 0.02985354 0.02388895 0.1537479
25.04562 0.04718565 0.01474022 0.1601504
5635.943 0.05243856 0.008841884 0.0995538
0.8583355 0.06949694 0.009979241 0.1138961
0.5139189 0.03793486 0.01131803 0.1241758
12.11673 0.02158913 0.02278543 0.09806248
22244.21 0.03260725 0.03541865 0.1295131
227.8592 0.02889184 0.06539474 0.3158695
1.609142 0.04663172 0.02647336 0.4036811
0.08504687 0.0355133 0.02572821 0.1718847
259.273 0.05466865 0.0175045 0.1862512
3.166988 0.02321546 0.0231838 0.1323423
3533738667 0.03294955 0.01653329 0.1868912
177.8107 0.03771535 0.01827834 0.183559
41.98161 0.0380436 0.03123266 0.09982702
0.7567905 0.04767389 0.01288781 0.225964
12.61343 0.01868499 0.02348408 0.1366595
155.0931 0.0447904 0.02036133 0.1237206
1.704822 0.03573135 0.02585304 0.1776449
0.269184 0.01527749 0.01749252 0.2289953
12470977 0.06774115 0.01400295 0.1748255
6.162023 0.03899256 0.02829912 0.08613662
10.17361 0.037597 0.01700155 0.1660348
