"Delta_1" "Delta_2" "Delta_3" "Delta_4"
-5.315906 -2.183678 1.168242 -3.306865
-19.74521 -2.210941 1.093152 -3.590862
-2.35669 -2.303557 1.106269 -3.344344
-0.6826218 -2.169865 1.177611 -3.048037
-5.003303 -2.155456 1.182379 -2.964553
0.9926635 -2.060249 1.243736 -3.041534
-0.2825914 -1.928093 1.216587 -2.995274
2.305205 -2.102129 1.218954 -2.995039
19.76487 -2.089498 1.17214 -2.818365
-5.990631 -2.098813 1.209256 -2.948542
-9.376189 -2.157997 1.085709 -2.446918
6.127432 -2.065659 1.111341 -2.536556
-4.46545 -1.965254 1.253551 -3.081342
23.81223 -1.89862 1.233275 -3.201579
15.13052 -2.057634 1.100112 -3.455883
-1.378273 -2.150971 1.098541 -3.314546
-13.6521 -2.174852 1.115277 -3.05234
4.33489 -2.285019 1.099725 -3.370201
-7.009602 -2.319317 1.153235 -3.163185
-6.383814 -2.287705 1.15095 -3.124421
15.0428 -2.230181 1.221198 -3.254813
11.04652 -2.11705 1.220864 -3.329965
-0.4229218 -2.197477 1.288655 -2.993204
-13.57623 -2.263687 1.329777 -3.026627
-18.74085 -2.231328 1.281479 -2.957202
-6.74555 -2.344118 1.186249 -2.733222
-0.5098325 -2.347129 1.10638 -3.316983
1.498546 -2.171442 1.199555 -2.865263
-11.9062 -2.058895 1.160803 -2.811603
30.08108 -2.257371 1.16698 -2.773031
-0.7397783 -2.209105 1.135475 -2.836259
-3.058322 -2.16724 1.00935 -2.882778
-0.4616148 -2.220072 1.026261 -2.81051
3.564361 -2.241286 1.08888 -2.80854
-3.054445 -1.979595 1.249807 -3.140581
-4.819968 -2.05498 1.22526 -2.856057
-3.799442 -1.972023 1.112948 -2.824266
14.63029 -1.942243 1.273648 -3.058977
-0.1391737 -1.977227 1.200694 -3.119421
-4.697788 -2.048472 1.367691 -2.677342
0.1235313 -2.138852 1.334333 -3.125889
3.007961 -2.235404 1.280492 -3.121866
-1.423561 -2.260144 1.268166 -2.764724
0.9081842 -2.305854 1.241222 -2.959837
-2.061886 -2.304461 1.128125 -2.844024
9.690273 -2.322049 1.274312 -2.813025
8.688073 -2.332797 1.231701 -3.094459
-21.73661 -2.289579 1.214077 -2.867411
-14.51565 -2.27847 1.15477 -3.080194
-0.8742864 -2.177187 1.216824 -2.992122
-0.8300162 -2.082516 1.146065 -2.844535
-5.819127 -2.140639 1.144178 -2.918743
8.822071 -2.251469 1.212583 -3.18296
3.391748 -2.104133 1.150043 -3.206988
0.9927065 -1.976561 1.183256 -2.984665
-7.523974 -2.05237 1.153338 -3.068048
-4.881741 -1.99755 1.160218 -3.000418
4.154668 -2.11703 1.153066 -3.412166
3.786276 -1.995136 1.115583 -3.317628
-10.63923 -1.98316 1.14193 -2.597723
-1.464929 -2.085394 1.203177 -2.702376
-2.631275 -2.105255 1.151562 -2.950809
-4.35703 -2.070159 1.207149 -2.931794
0.08520111 -2.07317 1.239257 -2.894812
0.2152893 -2.123551 1.168199 -2.807308
-10.52455 -2.060614 1.201916 -2.719638
1.217153 -2.165934 1.183637 -2.958198
2.0212 -2.218368 1.177944 -3.134751
16.91911 -2.260202 1.214961 -3.378524
8.70913 -2.26273 1.29935 -3.196465
-5.803298 -2.25132 1.342892 -3.136095
4.810781 -2.217295 1.257474 -3.266742
4.070768 -2.194645 1.23641 -2.85747
-4.485907 -2.249861 1.199608 -2.805377
-5.838606 -2.292587 1.223524 -2.862528
-4.353675 -2.207644 1.221306 -3.074438
0.2823871 -2.220853 1.098938 -3.076105
-0.4413205 -2.267701 1.158709 -2.996263
-1.381895 -2.188871 1.09987 -2.86069
-7.157682 -2.092882 1.153946 -2.959252
-0.8405096 -2.007791 1.189059 -2.967618
2.487322 -2.10987 1.167874 -3.168097
-16.70693 -2.122145 1.13445 -3.003448
4.878509 -2.264375 1.132391 -2.951308
8.030521 -2.098481 1.061875 -3.152316
6.905622 -2.068117 1.114338 -3.017616
-2.38867 -1.899567 1.147703 -3.034507
-19.5413 -1.942989 1.164831 -3.07424
17.88662 -1.920915 1.216336 -2.803321
-1.558015 -2.064777 1.223321 -2.975705
5.723215 -2.148552 1.178008 -2.956936
8.021123 -2.232953 1.080324 -2.735571
-6.032062 -2.32146 1.011329 -2.975524
-22.36221 -2.307573 1.036371 -2.923963
-5.197386 -2.207772 1.007522 -2.602371
4.567469 -2.24986 1.077966 -2.67036
-1.903049 -2.144938 1.103612 -2.778795
3.475532 -2.0278 1.165774 -2.766561
18.84167 -2.137617 1.270431 -2.776232
1.406152 -2.000795 1.291427 -2.572039
2.571299 -2.0933 1.317249 -2.400118
-19.18344 -2.146207 1.177677 -2.62165
4.593735 -2.204845 1.07892 -3.058812
20.88 -2.178006 1.10955 -2.780867
6.707867 -2.199108 1.156421 -3.094646
5.448026 -2.189788 1.167847 -2.952316
5.337591 -2.274843 1.11816 -2.972999
-8.419477 -2.19074 1.090507 -2.813252
-2.374138 -2.268701 0.9936193 -3.00391
-12.93736 -1.961862 1.133341 -3.213508
-2.790685 -1.946931 1.094382 -2.703409
-9.613165 -1.917173 1.127355 -2.507058
16.8098 -1.998363 1.083495 -2.433296
16.85256 -2.038067 1.134821 -2.574047
2.12429 -2.028071 1.096509 -2.950248
-2.158815 -2.125024 1.093432 -3.391865
1.94224 -2.180505 1.174651 -3.348045
2.125627 -2.053078 1.114297 -3.013636
2.809628 -1.993836 1.196032 -2.604583
-6.493282 -1.983296 1.184088 -2.595866
-6.133101 -2.067043 1.121764 -2.834229
-11.18805 -2.234415 1.19622 -2.941589
-16.52229 -2.270738 1.201609 -2.405555
3.361179 -2.178654 1.156662 -2.791342
4.219818 -2.155546 1.210569 -2.938044
-11.37129 -2.075524 1.247663 -3.031297
9.471722 -2.180418 1.351106 -2.885984
-2.284619 -2.10956 1.287402 -3.045938
-1.700997 -2.328752 1.259709 -3.268453
6.864218 -2.330413 1.156633 -3.441603
2.818172 -2.240077 1.151517 -2.949509
-7.119498 -2.254244 1.152497 -2.97701
-10.02352 -2.157393 1.218404 -3.148398
-11.49803 -2.267236 1.143972 -3.361018
9.975509 -2.206296 1.187745 -3.469633
23.14388 -2.085241 1.194805 -3.289246
3.91087 -2.091722 1.157314 -3.022922
-12.73946 -2.298852 1.22381 -3.250094
-4.287547 -2.3046 1.152942 -3.426478
7.943309 -2.320699 1.053543 -3.468276
4.707668 -2.256801 1.145168 -3.735536
9.703908 -2.342561 1.188187 -3.3321
1.339611 -2.389095 1.222719 -3.183033
-12.517 -2.376927 1.284692 -2.755263
19.0455 -2.305492 1.261917 -2.754985
-0.6649035 -2.261928 1.306077 -3.178538
-2.603977 -2.194142 1.308357 -3.192658
8.746188 -2.329343 1.141674 -3.045845
-5.849206 -2.172476 1.127335 -3.024691
3.610581 -2.103656 1.219154 -2.907211
-17.15935 -2.269029 1.12966 -3.188481
0.2983598 -2.109784 1.181761 -3.171649
-15.04297 -2.072107 1.159071 -3.050726
13.29221 -2.023972 1.134041 -3.055163
6.868422 -1.977104 1.207144 -2.956827
-4.329475 -2.062856 1.164668 -3.155221
-7.358961 -2.09851 1.20981 -2.742216
-4.378298 -2.067077 1.209033 -2.68301
25.40339 -2.172685 1.175866 -2.957132
12.58468 -2.301945 1.242082 -2.883626
4.27372 -2.285034 1.208217 -2.993371
-24.92568 -2.159071 1.193962 -2.84685
-20.05685 -2.119796 1.153837 -2.484204
3.703227 -2.095048 1.104877 -2.484071
3.933554 -2.132552 1.226737 -2.873485
-11.53086 -2.160191 1.250421 -3.19216
0.3966673 -2.307585 1.296498 -3.115481
-4.221306 -2.396036 1.272363 -3.311888
10.53026 -2.316894 1.233443 -3.148243
-6.612952 -2.232893 1.097902 -3.109505
-4.170617 -2.196795 1.165637 -2.845394
-11.56826 -2.092522 1.063625 -3.203801
12.99384 -2.150304 1.139775 -3.217655
5.301964 -2.190524 1.229392 -3.076534
6.688364 -2.203449 1.138032 -2.587103
-11.13133 -2.170394 1.115574 -2.819159
-0.2447038 -2.087278 1.067172 -2.891315
7.89738 -2.084868 1.151478 -2.698412
2.384769 -2.021247 1.099811 -2.912063
-13.25103 -2.036539 1.067475 -2.781563
12.3704 -1.979433 1.024907 -2.853927
-8.527698 -2.007406 1.007799 -2.723171
-12.47672 -1.865288 1.091102 -2.72316
-14.04089 -2.117585 1.108854 -2.915314
-0.3763525 -2.255768 1.161689 -3.079652
6.055426 -2.238732 1.105092 -3.170403
15.88262 -2.17698 1.168536 -2.804746
-2.238127 -2.092857 1.100059 -3.265315
-2.571518 -2.24143 1.141935 -3.061442
-5.763261 -2.294622 1.182212 -3.137019
-22.97262 -2.1968 1.275703 -2.984865
-24.0723 -2.264354 1.24375 -2.961211
-0.4612187 -2.151166 1.196598 -2.987927
-2.933909 -2.116823 1.20767 -2.906957
-11.81549 -2.171339 1.144668 -3.007652
-8.370292 -2.087483 1.171165 -3.056897
10.35773 -2.166046 1.151205 -2.834047
-1.439482 -2.32165 1.091372 -2.633581
7.700201 -2.314606 1.174638 -2.710984
-3.370274 -2.421639 1.173113 -2.908463
14.64449 -2.517974 1.137738 -2.961262
15.46787 -2.350253 1.256482 -3.154629
-8.27184 -2.244129 1.272134 -3.274397
-11.56985 -2.076499 1.267409 -2.97379
0.6567886 -2.217445 1.289042 -2.754319
-7.223919 -2.243956 1.171316 -2.281263
20.25998 -2.144323 1.210914 -2.841916
-1.39346 -2.116452 1.222973 -2.879564
14.34177 -2.262472 1.274168 -3.155415
6.094208 -2.230237 1.30065 -3.173629
0.4494498 -2.180322 1.184395 -3.195128
-2.945298 -2.206951 1.205161 -2.927446
-2.05252 -2.150145 1.199666 -3.070811
-0.4933542 -2.036344 1.153645 -2.73478
-12.06849 -2.036176 1.247137 -2.848039
-19.06815 -2.026199 1.130078 -2.880343
3.732148 -2.021584 1.070327 -2.820252
-11.47472 -2.011994 1.048115 -2.90836
-1.382446 -1.967955 1.024802 -2.717375
11.23645 -1.891855 0.9565662 -2.522883
-6.774581 -1.817347 1.035307 -2.714044
-18.94941 -1.902439 1.066357 -2.701644
-4.697957 -1.92676 1.093215 -3.004292
6.429731 -1.9213 1.209807 -3.059572
0.3783651 -1.861158 1.113644 -2.6044
0.9429647 -1.866208 1.117018 -2.928279
-9.891443 -1.975771 1.159002 -2.872927
-2.296959 -1.964328 1.128454 -2.977373
-1.374922 -1.945383 1.163299 -3.42537
-0.7239377 -1.982846 1.157379 -3.536389
3.539533 -1.956772 1.098481 -3.405694
-8.022964 -1.921852 1.039376 -2.950179
-4.261333 -1.933566 1.083323 -3.105876
-3.307947 -1.890065 1.053558 -3.028491
-1.408272 -1.927774 0.9245672 -2.538913
-6.810091 -2.040435 0.9979391 -2.766382
-3.231099 -1.993906 1.141088 -2.973525
-1.961652 -1.939546 1.159544 -2.946714
-1.266272 -1.948173 1.073501 -2.725846
-2.347375 -1.959882 1.066448 -3.289065
-0.9389505 -1.85996 1.141463 -3.235722
-1.098494 -1.725 1.104009 -3.144792
-5.045113 -1.696749 1.02087 -3.157597
-0.6625417 -1.720714 1.072279 -3.318818
0.9532512 -1.692576 1.135515 -2.928374
0.17099 -1.704314 1.179015 -2.8308
-1.507324 -1.818663 1.039194 -2.852783
0.4424802 -1.76379 1.116397 -2.915005
0.9556332 -1.930226 1.121656 -2.569889
19.33619 -1.873063 1.094172 -2.73329
-14.22766 -1.948619 1.03556 -2.501253
11.58057 -2.082764 1.078218 -2.67504
-1.964292 -2.180423 1.059064 -3.166241
13.61372 -2.039043 1.036407 -3.0445
-13.86982 -2.067776 1.034626 -2.925884
-1.281543 -2.075217 1.114375 -2.650421
20.87689 -2.007692 1.033632 -2.82601
3.487722 -2.020628 1.075928 -2.848877
-2.983303 -1.950866 1.060163 -2.909483
-1.46179 -1.982833 1.085587 -2.844497
-1.567383 -2.034934 1.070681 -2.768884
-6.397121 -2.026706 1.032046 -3.140696
-7.272135 -2.077034 1.062782 -3.393274
-6.577444 -2.15097 1.151489 -3.223027
-1.38284 -2.090783 1.141031 -3.294903
0.3336114 -2.042744 1.080816 -3.106108
-16.35967 -2.072434 1.15525 -3.339175
2.513499 -2.032249 1.225883 -3.01662
-0.2389412 -1.888347 1.127272 -2.92321
6.165054 -1.903813 1.19952 -3.076325
-2.063568 -2.029383 1.169893 -3.233088
0.8126369 -2.107686 1.233236 -3.261118
-17.10921 -2.211575 1.193514 -3.199414
2.399071 -2.135125 1.128773 -3.148392
-8.389437 -2.228492 1.156625 -3.261791
-1.969948 -2.153319 1.171431 -3.223098
-6.209147 -2.060366 1.064167 -3.119826
-6.991931 -2.020915 1.028738 -2.60367
-8.436265 -1.964271 1.230121 -2.727371
11.39232 -2.038065 1.157818 -2.852888
-3.363902 -1.996045 1.149215 -2.98877
0.03644271 -1.856527 1.102593 -3.159883
6.104575 -2.005538 1.18488 -2.838024
1.446687 -2.056601 1.173882 -2.83066
-3.351561 -2.058139 1.040501 -2.899886
-5.486884 -2.015886 1.068181 -2.92448
-1.038404 -2.127384 1.151836 -2.834726
-9.12359 -2.125194 1.253006 -2.785979
-1.976848 -2.120731 1.098657 -2.860742
0.5555413 -1.959297 1.140108 -2.70576
-1.379979 -2.01376 1.136159 -2.695383
-1.531173 -2.016912 1.147578 -2.79591
-10.12235 -2.02691 1.125273 -2.557242
-7.804826 -2.054849 1.146327 -2.672224
-15.65195 -2.171542 1.239855 -2.620751
-8.084716 -2.055919 1.189997 -2.637198
-9.394322 -2.231796 1.15796 -2.639542
-0.271344 -2.203857 1.078381 -2.814815
0.8390286 -2.034017 1.137196 -3.073917
9.846351 -2.198649 1.172778 -3.246249
-9.813892 -2.045991 1.28528 -3.252302
5.902873 -2.124861 1.281872 -3.307018
1.261443 -2.235434 1.258728 -3.453418
7.720681 -2.173741 1.249866 -3.013211
-2.961447 -2.140597 1.220385 -2.959838
3.429264 -2.263615 1.306786 -2.975015
-3.080819 -2.303655 1.283003 -2.792546
2.009341 -2.321678 1.217612 -2.996065
4.154793 -2.25871 1.268252 -3.37867
-4.706672 -2.360514 1.214811 -3.590449
-5.818974 -2.260306 1.23773 -3.306267
-7.424895 -2.35547 1.103124 -2.959282
-10.71386 -2.28463 1.215072 -2.984491
11.31422 -2.375096 1.225942 -3.082766
1.811382 -2.351668 1.163726 -3.173678
11.27865 -2.463249 1.155007 -3.549512
-13.12345 -2.40635 1.261547 -3.024306
1.934211 -2.390445 1.168239 -3.069545
15.86229 -2.362838 1.055612 -3.107235
-10.81908 -2.25978 1.124898 -3.230251
-4.043757 -2.227511 1.150349 -2.759014
-19.02183 -2.331882 1.151237 -3.189571
-0.6425481 -2.220232 1.165685 -3.377491
0.293214 -2.038554 1.031243 -3.079836
15.21027 -2.324442 1.167748 -3.243015
-0.07618126 -2.306827 1.134903 -3.570575
-5.72114 -2.171549 1.135919 -3.364861
-13.90877 -2.096447 1.187879 -2.987708
-10.1565 -2.141035 1.236861 -3.094831
7.080513 -2.085255 1.195952 -3.277575
-3.657827 -2.072202 1.309582 -3.019408
0.9842811 -2.069407 1.308739 -3.1763
-0.7276238 -2.223048 1.274281 -2.874968
-5.204036 -2.292654 1.218464 -2.924743
-7.789731 -2.236857 1.179657 -3.010476
2.603035 -2.203415 1.231505 -3.154481
-9.84597 -2.046917 1.219891 -2.89968
0.8895966 -2.002223 1.283168 -3.242116
9.205443 -2.154225 1.143251 -3.147666
11.38374 -2.327496 1.136938 -3.225485
-20.75868 -2.345186 1.22438 -3.036692
-6.158064 -2.268137 1.118402 -2.995857
-6.840985 -2.107375 1.139639 -3.319565
-1.220803 -2.197713 1.107525 -3.147057
-2.596017 -2.187895 1.150346 -3.087425
1.037669 -2.216949 1.156591 -3.195825
7.651109 -2.370424 1.17231 -3.093738
16.19718 -2.310289 1.142648 -3.209622
-2.270163 -2.226671 1.200831 -3.429789
1.260445 -2.199262 1.148059 -3.480457
0.3288429 -2.129177 1.153344 -3.094799
-4.199523 -2.048074 1.125038 -3.217715
-19.5076 -2.082086 1.203462 -2.925939
-18.01854 -2.159338 1.133618 -2.763727
0.1149451 -2.064696 1.079525 -2.917228
-10.85301 -1.920008 1.212899 -3.06903
-0.1384039 -1.829043 1.265954 -2.853916
19.18757 -1.998639 1.191356 -3.226938
5.558935 -2.083979 1.25419 -3.219797
4.303585 -2.244266 1.210375 -3.196653
-2.653971 -2.277196 1.211715 -3.036492
-4.636327 -2.234465 1.214202 -2.977886
8.660836 -2.222456 1.281596 -3.051039
-8.207849 -2.062894 1.187325 -3.099421
-2.494373 -2.270656 1.222588 -3.193245
-2.912699 -2.261647 1.116211 -3.235166
-0.6478454 -2.229328 1.159804 -2.930851
11.51822 -2.106625 1.152176 -3.025209
1.100642 -2.093692 1.133449 -3.165572
-2.081705 -2.093325 1.059707 -3.102286
-1.522447 -1.963645 1.211161 -2.889164
-9.878067 -1.961236 1.216452 -2.73252
-0.3237806 -1.937834 1.258003 -2.681248
-0.3709316 -1.95406 1.302194 -3.143546
-1.105519 -1.950733 1.268606 -3.185016
-8.737893 -2.076564 1.202765 -2.807182
2.149086 -2.110977 1.127257 -2.952656
17.48396 -1.978132 1.067929 -3.26806
9.931414 -2.095852 1.052298 -3.130317
12.26312 -2.146189 1.20176 -3.260925
0.4899361 -2.110046 1.141603 -2.980599
5.115548 -2.150228 1.183163 -2.999666
-7.254617 -2.058218 1.157249 -3.108697
-4.024767 -2.097427 1.130128 -3.563393
0.4318495 -2.179788 1.233223 -3.030912
1.593527 -2.212711 1.142418 -2.963957
14.22372 -2.172117 1.159343 -2.857696
-16.29196 -2.212563 1.197811 -2.874917
0.8982894 -2.207105 1.145295 -3.021008
-26.94334 -2.174511 1.154263 -3.106747
-6.913612 -2.349363 1.19615 -2.813921
16.67776 -2.272564 1.240745 -2.72719
-2.190448 -2.286124 1.15176 -2.900331
5.347553 -2.286875 1.015099 -2.803887
4.449393 -2.185232 0.9457337 -3.007674
3.396673 -2.201968 1.078463 -2.824244
4.966051 -2.155716 1.013384 -2.764691
6.413973 -2.071978 1.198869 -3.024022
-3.409492 -2.053119 1.107315 -3.431449
5.985255 -2.056485 1.181443 -3.152983
1.792464 -2.140268 1.072796 -2.784663
-14.60033 -1.992912 1.045524 -2.746054
-3.507366 -2.137939 1.055751 -2.609093
4.179509 -2.142303 1.073095 -2.898928
-14.89783 -2.258424 1.044197 -2.861614
-4.695578 -2.248493 0.9523026 -3.081281
-4.562635 -2.201336 1.073388 -2.82828
12.37603 -2.274117 1.070602 -2.867578
-2.497207 -2.126218 1.070639 -3.160025
10.22545 -2.05154 1.000874 -2.735017
9.129039 -1.958715 1.063146 -2.876619
-1.750469 -2.034159 1.170143 -3.049612
-2.908418 -1.918275 1.109531 -3.273391
-9.735454 -1.977949 1.154413 -2.775175
5.412788 -2.099068 1.130886 -2.916622
7.12013 -2.117426 1.142952 -2.963235
-5.244768 -2.076229 1.098206 -3.054178
-17.10838 -2.014946 1.058677 -3.310728
-1.246878 -2.046868 1.081892 -3.165454
-2.421858 -2.060933 1.006003 -2.857043
-16.07217 -2.161518 1.03471 -3.101776
-9.84537 -2.087826 0.990174 -2.918507
-4.975386 -1.966337 1.057588 -2.720936
5.201961 -2.139416 1.086873 -2.980775
8.145709 -2.091093 1.117496 -2.864315
4.949168 -2.056833 1.166823 -3.03374
-2.850405 -2.002411 1.105216 -2.589992
-0.1977659 -1.915066 1.043893 -2.434117
6.028312 -1.83626 1.025541 -2.395464
-0.75908 -1.829121 1.011229 -2.346522
1.9843 -1.924425 1.174009 -2.412601
0.7033086 -1.854949 1.042937 -2.534719
1.547065 -1.876134 0.999097 -2.749303
-1.924642 -1.887084 1.118511 -2.444634
0.2153654 -1.977948 1.032668 -2.466608
4.234253 -1.883926 1.022208 -2.688515
-4.655733 -1.832266 1.048087 -2.600944
2.562147 -1.906756 1.174663 -2.765511
7.051612 -1.912342 1.092716 -2.758963
1.46277 -1.969334 1.21732 -2.9849
8.230045 -1.958042 1.153411 -2.615027
10.02597 -1.90692 1.285898 -2.644917
13.0344 -2.053569 1.254932 -2.892603
-0.02945598 -2.203515 1.298934 -2.916395
-1.854715 -2.036777 1.259838 -2.999705
-7.315697 -2.046485 1.246611 -2.801134
6.906433 -2.228705 1.300047 -2.826638
-4.21709 -2.270801 1.213088 -2.998158
2.573559 -2.231354 1.165679 -3.132278
3.927756 -2.251817 1.240162 -3.221178
-6.620981 -2.233534 1.167629 -3.145294
0.4582917 -2.24886 1.243217 -3.062163
6.542541 -2.25505 1.131653 -2.918049
9.844931 -2.226043 1.149368 -2.502892
-12.53841 -2.117097 1.075648 -3.147613
-6.964053 -2.081703 1.03957 -2.941287
4.957356 -2.108918 1.081295 -3.058071
2.594014 -2.063403 1.031096 -3.201635
-3.104309 -1.939011 0.9797043 -3.242231
-5.117478 -1.869308 1.009418 -3.14736
-3.064512 -1.882297 1.035628 -3.404817
4.256055 -1.934537 1.07053 -2.914102
-0.02505182 -2.071522 1.058032 -2.705638
0.7559525 -2.143103 1.095808 -2.980837
-3.724089 -2.105935 1.162304 -3.220438
-7.00482 -2.057203 1.114404 -3.152958
16.48985 -2.064954 1.171171 -2.959975
4.607038 -2.170528 1.254976 -2.915483
-3.422241 -2.08079 1.254342 -2.613579
2.031863 -2.126808 1.285464 -2.649904
-1.963335 -2.20911 1.251633 -2.75406
-3.000823 -2.168412 1.135275 -3.173809
-21.25944 -2.045714 1.084157 -2.740586
0.05296571 -2.005528 1.123341 -2.925495
7.744283 -2.116947 1.055629 -2.589102
9.374718 -2.065571 1.006243 -2.566875
-5.187643 -1.951398 1.018743 -2.789619
-1.037223 -1.927363 1.12974 -2.849013
2.313848 -2.000397 1.082601 -3.086055
5.774791 -1.856987 1.164719 -3.334483
0.6996389 -1.770814 1.245377 -3.196775
-0.4226972 -1.959244 1.203069 -3.339401
-7.369006 -1.858159 1.239752 -3.261079
-2.247703 -1.956326 1.146849 -2.712172
-9.070318 -1.884277 1.171014 -2.885041
4.267584 -1.796419 1.244722 -2.635884
-0.8206092 -1.851826 1.253838 -2.920011
-1.185649 -1.876028 1.207768 -2.841322
-0.8601748 -1.992807 1.131677 -3.269275
0.368024 -2.087676 1.190499 -2.721478
-9.21693 -2.112088 1.120057 -2.676592
-6.552002 -2.026228 1.155242 -2.620651
-10.93961 -1.992694 1.104487 -3.006909
-12.99468 -2.074966 1.142975 -2.722837
-5.339839 -2.139222 1.076964 -3.022437
-1.393475 -2.240614 1.143492 -2.849141
-20.79492 -2.225256 1.222482 -3.191981
-4.494548 -2.189648 1.255567 -3.030605
1.829562 -2.034061 1.403766 -3.166977
-14.78173 -2.098837 1.364072 -3.427071
-4.75789 -2.283686 1.283061 -3.317848
1.667461 -2.374358 1.192952 -3.150073
11.81675 -2.322613 1.288277 -2.854211
-7.010125 -2.358162 1.347967 -3.17784
4.069302 -2.41123 1.198325 -3.064617
-21.99159 -2.527055 1.256365 -2.883442
1.803894 -2.541944 1.269965 -2.880897
-4.409398 -2.440857 1.161403 -2.936289
-10.97949 -2.278077 1.050311 -3.037069
-10.09173 -2.380211 1.161813 -2.752048
11.60359 -2.362576 1.089491 -2.613986
-0.9455879 -2.28777 1.095349 -3.235186
-1.190193 -2.292074 1.105928 -3.046942
-8.452266 -2.299524 1.15115 -2.895419
9.854383 -2.235832 1.118797 -2.820936
14.65284 -2.148578 1.127711 -2.724444
1.637962 -2.401743 1.059416 -2.864896
-4.456238 -2.356332 1.132857 -3.068991
-15.22855 -2.36636 1.156165 -2.607652
10.50109 -2.355661 1.107249 -2.81581
-9.549062 -2.313096 1.105993 -3.138558
-1.133323 -2.326641 1.196947 -2.969825
-1.975593 -2.176611 1.126987 -3.375551
5.150443 -2.249379 1.185633 -3.152173
1.666479 -2.036526 1.134239 -3.165609
4.554431 -2.17651 1.204975 -2.659963
-2.578922 -2.264866 1.248714 -2.825898
13.97089 -2.296979 1.261195 -2.874016
-7.80668 -2.239982 1.175484 -2.913579
8.612874 -2.254558 1.189765 -2.741598
7.65652 -2.076779 1.201594 -2.592679
5.512058 -2.268647 1.296172 -2.808866
1.337824 -2.240476 1.280652 -2.46502
-11.18868 -2.185008 1.213121 -2.624904
-6.730505 -2.152359 1.189633 -2.875671
-1.229972 -2.048593 1.119671 -2.853977
-0.622148 -2.142193 1.164144 -2.967093
-10.06597 -2.10251 1.087766 -3.071051
13.21795 -2.093602 1.123796 -2.793203
5.868109 -2.125639 1.13678 -2.380889
