"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3" "beta1_4" "beta2_4"
-12.23742 -4.421079 15.08374 4.065069 30.18827 3.952577 -29.84826 -3.692867
9.671311 -0.9879004 15.06152 4.018817 30.18547 3.995042 -30.01337 -3.787813
6.60854 3.953298 15.0159 3.99068 30.25608 4.022787 -29.88989 -3.794902
12.39487 -3.09105 15.11262 4.139654 30.26797 4.012821 -29.74774 -3.65551
-0.9530376 6.910559 15.02617 4.011082 30.18445 3.979453 -29.83768 -3.860136
7.916174 7.505316 15.19872 4.030862 30.15633 3.995619 -29.8442 -3.828154
4.84563 -19.79184 15.02999 4.113334 30.18408 3.968863 -29.73202 -3.722236
18.80385 -16.51544 14.89437 3.994867 30.11972 4.039869 -30.00831 -3.866069
11.14794 -1.670583 14.78053 3.970641 30.24899 4.065239 -30.07661 -3.932141
8.748224 1.181883 15.05196 4.072353 30.18398 4.033692 -29.71752 -3.919518
6.687524 0.8099047 14.91154 4.03805 30.01388 4.030362 -30.07583 -3.861608
10.7746 -2.358382 14.93544 4.099968 30.09154 4.018832 -30.01435 -3.817086
-4.372002 7.853777 14.86298 4.015495 30.08831 4.005951 -29.69326 -3.841957
4.948302 5.884466 14.84736 4.117326 30.0788 3.962011 -30.00515 -3.800006
3.600386 -25.31017 14.84771 4.046575 30.09687 3.999742 -29.78893 -3.917049
12.82264 -9.540484 14.94277 4.058924 30.03967 3.949273 -29.89169 -3.799455
2.729742 -5.002744 14.9431 4.016421 30.05217 3.978489 -29.96655 -3.821416
11.85703 -11.81909 14.81525 3.978046 30.15049 4.038323 -30.13027 -3.856866
-5.528572 10.70205 14.84177 3.958021 30.14026 4.013388 -29.88376 -3.991035
-4.44758 0.5195037 15.0385 4.067605 30.1527 4.004113 -29.81655 -3.916258
-12.802 12.3227 14.84777 4.081841 30.09755 3.99193 -29.92856 -3.797419
-0.4870056 7.600761 14.81739 4.017221 30.11112 3.995082 -29.90679 -3.706388
-15.67806 6.040115 14.89107 3.958242 30.13288 4.031284 -29.8598 -3.721072
-3.262328 4.991297 14.93328 4.093904 30.21286 4.01303 -29.78842 -3.816637
15.13693 -4.694752 14.78997 4.0549 30.2463 4.027023 -29.90625 -4.028798
3.312726 8.737953 14.91269 3.99786 30.28952 4.038722 -29.97928 -3.712611
-9.061475 20.33549 14.97324 3.995369 30.20265 3.955274 -29.78605 -3.850324
-15.34109 -7.746389 15.01592 4.080819 30.16918 4.03966 -29.64274 -3.784283
11.09802 -6.338775 14.96365 4.125703 30.29871 4.013281 -29.9978 -3.76595
10.41457 -14.9432 15.0479 4.117102 30.27654 3.977214 -30.08101 -3.871025
-5.623872 16.4015 15.21087 4.028304 30.12981 4.046238 -29.91429 -3.904999
-4.664078 0.2530986 15.03303 4.006232 30.25949 3.980414 -30.06086 -3.917531
-5.598763 4.299998 14.98873 3.995058 30.23544 4.012493 -30.24658 -3.830988
11.63458 3.546998 15.22398 4.140955 30.06602 3.985827 -30.13019 -3.73371
9.407192 0.01727865 14.90693 4.086941 30.25654 3.990296 -30.34873 -3.900015
12.41177 -2.527295 14.96963 4.071513 30.22484 4.003831 -29.83071 -4.01822
