"beta1_1" "beta2_1" "beta1_2" "beta2_2"
-30.36438 -3.951459 19.06868 3.870665
-30.3856 -3.976947 18.69254 3.981877
-30.42098 -3.943052 18.74341 3.800132
-30.63602 -3.928398 19.43496 4.07951
-30.24369 -3.866098 17.79769 3.898647
-30.26284 -3.943462 18.63403 4.289983
-30.33352 -3.908006 18.21227 3.786286
-30.12173 -3.822477 19.28282 3.932481
-30.11017 -3.926874 18.35953 3.332755
-30.81001 -3.928198 19.64356 4.438666
-30.32057 -3.892618 18.32847 3.831545
-30.4361 -3.894316 18.7238 4.068493
-29.85586 -3.77902 19.52649 4.049372
-30.60921 -3.921769 19.67073 4.047307
-30.24139 -3.896246 17.96767 3.648188
-30.21295 -3.90857 18.3413 3.901364
-30.48377 -3.900129 19.01193 3.479543
-30.41944 -3.837232 19.17732 4.21783
-30.19509 -3.874925 18.36844 3.790544
-30.41567 -3.937814 17.83375 3.667689
-30.5954 -3.893823 19.33905 4.273426
-30.42677 -3.905513 18.69465 3.507185
-30.6379 -3.945862 19.60424 3.607326
-30.00619 -3.892188 18.54212 3.843857
-30.38522 -3.94794 19.53535 3.977299
-30.51435 -3.872009 18.25356 3.871187
-30.3498 -3.911888 19.34348 3.956338
-30.23647 -3.864731 18.29066 3.59753
-30.17188 -3.9121 18.87776 3.995298
-30.19971 -4.014124 17.97712 3.586661
-30.41388 -3.936077 18.80461 3.910114
-30.38976 -3.916144 19.82716 4.349721
-30.41195 -3.917268 19.65431 3.889481
-30.6508 -3.963921 18.26902 3.733827
-30.08677 -3.90347 18.56603 4.080135
-30.3197 -3.881542 17.81596 3.246376
-30.37239 -3.934733 19.54514 4.103872
-30.20793 -3.942316 18.27821 3.77617
-30.29798 -3.904579 18.7171 4.481772
-30.54526 -3.935302 17.7007 4.022301
-30.55856 -3.962894 19.083 3.438379
-30.19526 -3.928784 18.06641 3.399631
-30.53952 -3.859367 19.02844 4.037252
-30.75509 -3.898021 19.17641 4.164313
-30.15777 -3.877886 18.93004 3.96826
-30.23782 -3.948442 19.64956 4.399862
-30.2993 -3.827764 19.60381 3.424896
-30.20112 -3.835657 18.45151 3.84145
-30.34477 -3.979316 18.90513 3.837257
-29.98803 -3.954864 17.71979 3.85773
-30.37257 -3.882038 17.85105 3.944752
-30.30094 -3.884036 18.04631 3.627279
-30.67365 -3.90895 18.86416 3.75758
-30.1664 -3.931305 18.3367 3.781106
-30.39594 -3.968012 18.7589 3.603636
-30.2997 -3.8907 18.2931 3.729384
-30.31253 -3.939775 18.18679 3.850629
