nu alpha 
3.038906 0.4582302 
3.299173 0.3877448 
3.331877 0.2030059 
6.320219 0.3473954 
3.689259 0.2857535 
2.045248 0.4336454 
4.848156 0.414804 
1.607029 0.3983276 
2.333496 0.3299962 
1.78912 0.1535029 
1.359931 0.333945 
1.141534 0.3095437 
1.872702 0.2794118 
2.944796 0.384515 
4.574288 0.4714598 
2.023315 0.07982267 
2.195735 0.4129652 
1.639354 0.2679199 
2.888701 0.1287858 
2.55858 0.4761148 
1.368911 0.4285469 
1.435912 0.3881608 
2.543209 0.1668102 
1.812395 0.103342 
2.447901 0.03250678 
3.19367 0.3426743 
1.778774 0.423942 
3.313731 0.1258136 
85.45478 0.02464344 
10.4166 0.0918241 
4.252019 0.2583723 
3.266494 0.4766879 
5.608524 0.2582473 
35.32665 0.0355301 
2.796179 0.2911003 
3.602569 0.2122386 
1.558707 0.3941436 
1.552077 0.2030532 
1.774679 0.02251064 
2.016153 0.243085 
1.767908 0.376509 
5.002585 0.3083109 
2.20719 0.2806403 
1.886002 0.06799753 
2.617899 0.1870588 
2.209028 0.2909072 
2.308332 0.08828916 
2.939597 0.3959619 
3.401498 0.186579 
2.116152 0.160514 
2.065725 0.4698042 
1.808742 0.1467547 
2.347816 0.02851831 
2.063348 0.3513288 
1.530576 0.4861561 
1.899522 0.3815068 
1.90195 0.2703008 
3.222019 0.08839904 
2.627886 0.3573606 
2.015474 0.3718934 
2.026294 0.4229208 
2.427537 0.4959188 
14.14085 0.08478509 
3.822664 0.2949237 
5.282889 0.3459111 
4.750471 0.2545214 
3.685129 0.4238387 
2.180046 0.3680206 
1.743115 0.13094 
4.368379 0.4804248 
3.467153 0.09232425 
3.012706 0.2658227 
2.156535 0.3912371 
1.608553 0.3482297 
4.551658 0.1552353 
2.878611 0.4268613 
1.666019 0.2652516 
1.720454 0.3102304 
1.603388 0.3289818 
13.57513 0.05533114 
5.471236 0.07383104 
3.013643 0.3819315 
2.903353 0.3721569 
3.533794 0.2668931 
2.391932 0.258217 
5.058067 0.4324978 
4.950748 0.3651204 
4.368958 0.4017369 
3.255485 0.2303087 
3.571839 0.2838724 
3.642185 0.2909548 
2.422815 0.2709757 
2.951094 0.1938234 
5.888624 0.2071477 
2.646883 0.4552416 
2.500648 0.3263451 
5.24904 0.137024 
1.967695 0.02731734 
4.504324 0.3928624 
1.981715 0.3422775 
2.820301 0.341975 
2.71325 0.4065252 
4.207659 0.3221116 
13.24555 0.09756354 
3.117563 0.1040043 
3.499897 0.3149189 
3.936684 0.1787611 
4.210248 0.4447377 
2.940713 0.3202636 
8.453965 0.1469665 
4.23258 0.2098819 
3.31383 0.1604158 
3.349751 0.4957836 
3.571157 0.247798 
3.209417 0.2455119 
2.743376 0.2553766 
2.945571 0.2662339 
2.49315 0.06265739 
1.997985 0.4947119 
1.717689 0.3050608 
2.801932 0.4008889 
3.989364 0.3925595 
3.384269 0.4466713 
5.145864 0.1770873 
4.382949 0.07669235 
3.084435 0.2161843 
2.135715 0.4780094 
3.334598 0.2887903 
4.077629 0.158691 
2.525599 0.1310066 
1.803808 0.4228626 
1.617455 0.3345771 
3.914042 0.2633473 
2.39343 0.2259077 
3.778944 0.2035217 
3.8774 0.1842881 
5.566575 0.2366377 
5.266601 0.333186 
3.3524 0.4193101 
1.897322 0.09006948 
1.417231 0.3602307 
1.75799 0.4726115 
2.556264 0.3076469 
3.197271 0.1189449 
2.461474 0.2698172 
3.064543 0.2070032 
12.39506 0.06559529 
7.675425 0.1094848 
3.644526 0.4301581 
3.138401 0.3729623 
