beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 beta1_4 beta2_4 
-23.28631 -4.851384 -0.2397785 4.035862 -14.53028 -1.990345 -9.741035 -6.306296 
-19.55349 -5.582226 -0.02999102 3.975706 -9.259306 -8.949369 -9.859523 -6.149435 
-22.7482 -2.898406 0.1049785 4.02636 13.4084 11.38492 -9.859357 -4.830862 
-24.26949 -3.693908 -0.0566467 3.997187 7.141435 -4.453093 -10.20588 -3.080952 
-21.14627 -3.953379 -0.1852352 3.952616 -5.723797 -10.99391 -9.342172 -5.804301 
-24.65639 -3.165175 0.198722 3.994848 2.137563 3.350676 -10.0537 -6.019225 
-22.95047 -4.888136 -0.1673977 3.941694 6.079361 0.5993658 -6.832156 -2.592185 
-23.2575 -4.919427 -0.2751998 4.050429 -4.591671 -11.08333 -9.867881 -4.41808 
-21.77209 -3.808727 -0.2419442 3.975752 -11.26462 3.336392 -6.98467 -4.680228 
-0.6592238 -9.128087 -0.3140884 3.975261 -22.30214 -6.454684 -9.690814 -2.805626 
8.591636 -8.566776 -0.206882 4.001385 -24.43949 -4.399063 -8.755857 -5.797539 
-14.96169 11.17875 0.6244998 3.965096 -26.19391 -4.425926 -9.050672 -6.178895 
-8.914855 -7.539401 -0.06571962 3.970009 -24.4096 -2.812689 -10.84335 -3.440604 
-4.18285 -9.442537 -0.01442013 3.960514 -22.45951 -5.371834 -11.00477 -4.514326 
-6.878707 13.4675 -0.3258154 3.958758 -23.29676 -4.099071 -10.54168 -4.590705 
2.292277 -25.52074 -0.1035386 3.973364 1.609381 16.53305 -12.53208 -5.02875 
-11.00104 -15.7109 -0.1201911 3.964457 1.174734 -6.754947 -10.94968 -4.530073 
-20.38272 -3.875401 0.0832183 4.025143 -8.367901 -4.954974 -5.196753 1.294316 
-22.33533 -4.740763 -0.134869 3.973851 -9.337701 -5.906595 3.082941 -15.08342 
-18.94884 -6.819532 -0.2691631 3.918783 -8.148553 -5.301506 -3.802077 -3.270633 
-17.97462 -4.003072 -0.0361153 3.941149 -9.934833 -3.50234 -10.63662 -1.269603 
-11.52945 -8.107975 -0.2793282 3.990021 -9.283844 -6.769498 -20.15153 2.086981 
5.909535 1.273013 -0.3145529 3.955896 -8.803936 -5.502992 -18.35259 -5.927829 
-10.30648 -4.86239 0.2816852 3.999949 -6.576761 -27.40798 -23.00666 -4.28271 
-10.73839 -4.716185 0.1341927 3.892267 -0.8895882 -0.2862725 -22.43894 -4.878906 
-9.310846 -4.485869 -0.1430417 3.981972 2.194055 2.915679 -23.76712 -3.685693 
-9.616872 -4.682412 0.1829438 3.985176 3.353121 3.071088 -20.41683 -5.265327 
-9.428403 -5.262094 -0.08990427 4.006339 -15.05929 -8.378085 -21.18854 -6.050685 
-7.738869 -5.055255 -0.2541303 3.916049 8.054037 -6.497681 -21.48515 -5.632234 
-8.783424 -5.910292 0.06983944 3.974176 0.8217058 -2.716598 -22.9755 -3.981825 
-9.59924 -4.847825 0.2017382 3.905274 7.182556 -2.284675 -19.9504 -6.805277 
-9.845106 -6.47678 0.1534026 3.91389 7.952869 -2.583913 -3.959352 -19.04061 
-9.310322 -5.062138 0.00394418 3.885321 -14.55405 -11.49286 -7.956418 11.38473 
