Delta_1 Delta_2 Delta_3 Delta_4 
-1.10638 0.775966 3.06977 -0.8504402 
4.238229 0.9979189 9.138097 -0.9677842 
1.844695 1.071215 2.169566 -1.74814 
1.307512 1.003888 -5.563999 0.3812478 
3.389389 0.8161497 4.106147 1.191878 
-1.008755 0.8563189 -7.412378 -0.37337 
1.072752 0.7856119 -12.28824 4.846634 
-1.364495 0.7335908 -2.407348 -1.070808 
4.41107 0.6663393 -6.145716 3.318922 
7.088547 0.4971132 -1.317791 1.584633 
-7.170016 0.4322788 -1.210857 0.7094527 
-12.07569 0.5459159 -1.305492 0.356883 
1.379891 0.6064811 0.6526702 -1.430226 
0.03679858 0.8317133 -0.1450105 -2.357045 
-10.45584 0.7106022 -0.2526997 -2.613525 
3.75318 0.6306915 12.48235 -3.830629 
4.600237 0.6303555 -3.613299 -1.167339 
1.849175 0.5484272 1.051192 -8.375942 
1.262521 0.786937 0.5363566 -5.838732 
4.379115 0.7133455 1.922452 9.998341 
5.070677 0.6883123 0.4103148 -4.568157 
7.734095 0.5989631 -0.5129641 8.012414 
1.771301 0.7222295 1.106689 4.16599 
-2.048926 0.8515414 5.748603 -0.5213945 
-2.147696 0.8144335 -8.140635 0.8565278 
-1.412853 0.8753461 7.003806 2.231363 
-1.836209 0.9541652 4.288476 2.089029 
0.3641923 0.8667136 -27.20038 1.738937 
3.126814 0.9491143 0.3959006 0.9547606 
1.140746 1.362136 13.96365 0.5981961 
-1.02523 1.299261 -1.884683 4.130927 
-1.107856 1.114821 11.17286 4.901336 
1.193843 1.004781 -1.882161 -19.2126 
1.80221 1.142724 -11.45322 0.5515025 
0.09048871 1.078998 -6.805939 0.4689611 
0.2210507 0.9332649 6.297955 -0.344687 
-0.4260463 0.6810153 6.660063 -1.276872 
0.1536073 0.489462 -3.994717 2.956315 
-1.147496 0.5563842 0.5941808 -0.5389138 
-0.4722121 0.5820473 3.747642 -2.071104 
1.893764 0.7562634 0.08815161 -0.6736468 
1.765639 0.7903094 6.096167 12.8182 
3.870071 0.4599971 -1.790495 4.681213 
8.365115 0.6378353 0.5151235 10.15147 
-2.306007 0.8383362 2.223669 10.20141 
4.898712 0.7084175 0.9980131 -6.455587 
4.66806 0.5401735 0.673805 7.275257 
-1.049438 0.5334026 0.704121 -2.274837 
-2.408287 0.6909764 1.491484 1.371427 
2.301187 0.5666621 0.7030306 7.094489 
3.410116 0.6045178 1.524285 -12.26191 
-0.2842365 0.5760784 0.2049253 1.755132 
-3.147478 0.6010275 1.162652 -13.16471 
0.5017671 0.541292 1.285535 20.54214 
8.158931 0.3808789 1.590534 -0.9846377 
8.726866 0.4767182 1.497657 -11.1713 
-2.648129 0.6466055 0.9270674 -23.21401 
8.716779 0.7481974 -0.6578125 -0.1073673 
-0.588931 0.9022865 -2.43334 -2.893682 
0.5026389 0.7911997 0.6298454 15.85234 
2.699259 0.9636519 1.416583 -16.0316 
-0.2759296 1.14777 -2.074263 -3.240703 
3.130179 1.209521 -1.683106 -4.826737 
0.9124916 1.073142 0.9622387 -4.824309 
0.3016341 0.8472439 -0.9602713 -2.706795 
-0.06478714 0.8956801 -0.7737714 -4.344736 
13.2495 0.8678426 0.202732 18.47605 
0.370274 0.7118507 -7.087097 -1.470393 
1.147533 0.7483769 13.77054 1.496306 
-1.872982 0.8855216 12.82573 0.1913976 
-1.564782 0.7867151 5.015387 0.5398174 
-0.8129912 0.75211 -4.069516 -5.83469 
-0.7638797 0.7119129 38.92734 -2.785747 
-1.964104 0.6838344 -4.556489 0.8030814 
-1.586715 0.7557922 14.95512 0.2389444 
0.8524537 0.7824951 8.00283 0.01489468 
0.4688266 0.6028074 -13.53723 -3.156504 
1.0886 0.7192545 -7.798837 -4.709342 
-0.293045 0.7889862 2.905124 2.892224 
-0.4187929 0.8188447 -0.6102883 -0.2157488 
-0.001422402 0.9366329 -9.885532 -0.913358 
1.314217 0.902844 17.78832 -1.517349 
-1.777286 0.8135299 -1.601092 2.104566 
-3.961612 0.8014274 -6.583855 -4.636376 
-0.3913612 0.6674918 5.934118 16.46559 
-1.682006 0.9410359 17.701 -0.2876677 
-0.1258266 1.095925 6.473165 2.656235 
3.160439 1.066868 -0.1047138 -18.01831 
2.399262 0.9252423 8.736971 -1.561942 
0.2392183 0.7810893 -8.097046 5.565564 
1.885315 1.072311 -0.6221049 -0.8788576 
1.545526 0.8599917 -3.33723 5.547401 
0.8546086 0.8315237 -0.3522556 11.3824 
-0.8601195 0.9304369 -6.227466 3.100448 
0.4106079 0.7657158 5.001235 17.49816 
2.472353 0.7445133 6.97771 11.53821 
1.946905 0.6919039 0.8199469 6.123454 
1.074186 0.8022667 0.5155983 15.63295 
0.006098036 0.821094 2.742137 13.58141 
-1.994453 0.8845312 2.445732 6.628173 
0.814577 0.9772953 0.3545252 -14.97802 
-0.1524582 0.8884914 1.093216 13.10137 
1.676086 0.8401342 7.746806 -5.308082 
1.477058 1.068251 3.866639 6.314801 
-1.985019 1.09065 4.725247 -2.763534 
0.1263306 0.9749539 -3.595414 -6.932601 
-0.8422723 1.008766 0.7351709 15.43406 
3.967314 0.9293609 2.394294 -8.382457 
1.348363 0.8581772 -0.9185761 -19.89357 
1.7662 0.8796583 0.9099573 -1.11622 
-1.042596 0.9463039 8.322 17.49959 
2.402083 0.9076825 2.000961 -8.722776 
6.845588 0.9833374 2.819765 1.673719 
-18.84184 0.8931556 5.307822 0.3853157 
7.850167 1.060877 2.655166 0.7555091 
1.477841 0.9982261 2.824013 11.32243 
-1.180909 0.7297406 1.309367 3.481922 
1.600246 0.6931971 -0.2318657 -6.231302 
1.631449 0.5854348 1.129545 -5.28534 
0.4847921 0.6855807 0.2263885 -0.8626202 
-0.1227165 0.8251954 7.06309 9.8743 
-2.018967 0.9685813 -1.631152 -11.19495 
1.148593 1.035253 0.3058617 12.83078 
1.786299 1.105476 -7.229415 7.292106 
-1.364412 1.165899 9.180547 0.1015573 
1.10043 1.009872 -0.7202289 -0.5005261 
0.4054739 0.9369869 -0.1656365 -7.873849 
-0.2086784 0.9378592 -4.2546 7.529752 
-0.8538278 0.9960981 -0.776357 3.732053 
2.369186 0.6993306 0.2413002 6.499784 
1.242172 0.7578977 2.219869 4.77109 
0.5574838 0.5917319 -1.316708 -2.78928 
2.054987 0.8022177 4.421651 5.827577 
0.7292181 0.7102291 3.965864 9.441272 
-2.312372 0.9273005 -13.57121 4.773996 
-1.420927 0.8766693 3.424346 18.15591 
1.775262 0.909603 -14.94187 1.454695 
4.70132 1.016613 4.641134 3.93145 
2.522275 0.8717393 -5.067478 5.219067 
0.09168738 0.7091894 11.9142 -10.7033 
-0.8638301 0.4246216 9.999446 7.51986 
-2.601205 0.6359218 4.48969 15.83406 
-1.717861 0.6857378 6.306198 -8.991675 
2.212558 0.8788831 3.878788 6.578403 
0.9649989 0.7374385 1.321789 -0.7784898 
1.194113 0.9544031 -0.5115514 0.3878458 
0.9263571 0.8877638 -0.8339454 9.312383 
2.705595 1.082519 -5.972735 14.82081 
0.01150771 0.8437427 1.94773 0.6906773 
1.982109 0.8435094 -0.1199816 19.14341 
2.115604 0.7999093 4.427719 -0.5827579 
0.4376142 0.8539419 1.561361 1.29708 
2.818157 0.8499562 2.390059 -0.8511802 
4.094594 0.8529763 10.21084 -14.94316 
0.1400189 0.8808957 10.6035 -5.58475 
-0.2136356 0.8472973 -4.561689 0.1547872 
1.933396 0.9508013 -4.736272 -10.49685 
-2.035545 0.9752004 3.49462 2.464061 
-2.935727 1.179638 -17.94066 -1.785353 
0.679546 1.019926 -8.423742 2.302676 
-0.9157816 1.041261 -14.1034 -1.867636 
0.8863005 1.033368 5.062261 1.732072 
-1.580419 1.084753 -1.786204 5.823565 
1.305829 0.7723366 7.874865 -5.010901 
0.7856316 0.7849695 14.97649 9.18277 
0.8388041 0.9850164 1.139913 -9.860034 
0.2431809 0.7355192 1.352557 -6.817994 
-1.666591 0.8576119 6.181857 11.40616 
-2.085275 0.7568869 5.458182 8.854112 
2.679834 0.9173807 6.418041 1.926263 
5.048854 1.185117 -1.011973 9.840526 
0.894138 1.14981 5.451481 1.996127 
-2.612096 1.066999 -1.233908 -9.770024 
1.058545 1.237817 -1.42022 -12.79935 
0.925858 1.225556 0.03027944 -21.3736 
1.583184 1.06284 -2.034465 4.51835 
0.8253889 1.174011 4.46819 -13.50783 
-1.404464 0.9802155 -0.5463979 -5.735507 
-0.2686053 0.8895554 3.051427 16.32081 
0.5457041 0.8758726 -1.17186 3.536725 
-0.7572446 1.009119 -1.926497 -2.068911 
0.7723967 1.119756 1.79977 -8.437194 
-1.564028 1.094335 -2.368562 -10.4604 
-1.649945 1.184615 -0.3236077 4.472204 
-0.4965966 1.071396 -1.209932 2.280726 
-0.1078282 0.9662944 0.2818851 9.981459 
1.73644 0.7501909 -0.2756127 -0.2369355 
0.6592655 0.7278005 2.459636 -0.8364207 
1.691082 0.7034611 -0.3411989 3.474945 
0.5912962 0.7236099 -0.4653858 -30.09795 
0.351445 0.6518818 0.4238761 -10.79415 
-1.068107 0.5680089 3.007398 10.25959 
0.5441876 0.4855016 -3.696365 -14.89104 
3.853182 0.6214945 0.1223843 7.572052 
-3.853681 0.6156828 1.069027 9.148429 
0.2404783 0.8554922 1.602039 10.9066 
1.321563 0.8598947 1.717718 8.901622 
-2.692885 0.936126 0.4059935 4.033308 
6.980999 0.9532859 0.6859428 -5.444576 
22.43899 0.8950966 1.57043 -5.683491 
15.3015 0.8495002 1.265228 16.19885 
2.12131 1.019211 -1.723537 14.89179 
-0.02456626 1.173987 1.146288 -13.50599 
-1.95664 1.635894 -1.793165 -1.509456 
1.846432 1.270722 1.016986 2.910843 
0.6552669 1.409094 1.070926 6.096262 
-2.573578 1.343701 -0.008367335 -4.07792 
-1.583696 1.318999 0.6560905 -9.048896 
-0.6065759 1.071133 -1.018957 -0.2654491 
-0.1451464 0.8405839 -0.5274344 -4.852363 
-2.56002 1.051012 2.48485 -9.562781 
-5.456982 1.251752 5.291369 -19.25824 
3.088483 0.9823597 2.623784 -9.698968 
0.1624199 1.009271 2.038397 -3.52392 
-1.713799 0.9130095 1.704514 27.07185 
4.942324 0.8033425 0.850939 14.24831 
7.830657 0.7889643 0.8826021 -4.717126 
3.854932 0.6948494 1.156941 -13.58346 
5.857283 0.5576088 1.01402 -0.4302604 
9.807929 0.9236256 2.447838 -6.959839 
0.8565334 0.8494925 0.2045537 -10.99323 
-4.401706 0.8456154 0.03519726 17.66373 
13.24775 0.9506307 0.874244 10.15896 
-12.4116 1.189202 4.646937 -2.402397 
-12.35446 1.178412 1.585918 -0.7944131 
22.36133 1.066785 2.858908 0.6603056 
-0.01233865 1.08779 -0.05346234 -0.887588 
4.836404 0.952648 3.323176 3.85207 
4.848948 0.8067012 -0.7931791 5.893102 
-6.763466 0.7578635 1.658522 7.579001 
3.412666 0.8502181 -0.8491504 7.64702 
1.648409 0.9860188 2.145209 3.724013 
-11.21574 0.7108075 -2.47204 14.24756 
6.32557 0.9270136 1.118546 -7.568843 
5.014626 0.9190226 1.629263 -8.859653 
-13.26566 0.8547629 -0.07121933 2.838336 
0.4963032 1.0141 0.9256362 7.155777 
13.54335 0.9439874 -0.2417514 -6.177613 
0.5757193 0.9021144 -1.221122 5.1237 
0.8802493 0.9899239 -1.127709 -1.675534 
17.9545 1.170767 0.4845982 -9.417155 
17.57063 1.226209 0.2403095 1.33108 
17.47926 1.292757 0.1598099 1.092878 
17.10413 1.24931 -1.354851 6.959636 
14.77111 1.078645 -0.2431724 -1.524416 
0.1566854 1.070093 -1.579175 -9.911918 
-0.947041 0.6942339 1.550007 18.53887 
11.90127 0.7875077 1.307046 -21.2426 
3.695066 0.746385 0.8008235 11.81127 
3.779136 0.7129519 0.7248767 8.686877 
3.553283 1.001731 0.3454399 -4.568229 
-3.376806 0.9460185 -2.904021 1.836608 
0.1851576 1.071222 -0.4828509 -16.05541 
-0.4838778 1.0179 -0.5337757 3.84648 
0.4278997 0.9367232 -0.2194337 -0.3994997 
-0.8501772 0.8932171 0.930643 -2.664791 
-5.02577 0.6426885 2.643422 5.676465 
-0.3637281 0.7314494 1.492159 0.8981315 
0.01428541 0.7764877 3.123246 -0.610759 
-1.128966 0.8790551 3.57723 0.5968443 
-1.226655 0.8359591 3.584599 5.331143 
-1.287026 0.9518297 0.4726329 3.752117 
-0.163266 1.086335 6.892299 11.77411 
5.585192 0.9834598 2.784554 0.6249411 
1.680698 1.383566 14.43692 0.4502889 
0.2915432 1.047722 -4.863205 2.978224 
1.48187 0.8383394 1.600007 -1.241035 
0.6199962 0.8601033 6.102737 1.648433 
-1.858601 0.8886179 1.276442 -1.573469 
-1.959332 1.260487 6.611354 -3.243092 
-2.366698 1.262022 -0.07280523 1.433951 
-4.605058 0.7368366 4.081104 9.208566 
-5.146331 0.6940119 0.6461651 7.387909 
-1.958445 0.7142491 1.264086 0.3038234 
1.093737 0.9338569 3.165859 5.044094 
3.635525 0.8943165 -1.296496 -10.60202 
1.85006 0.8100627 2.102215 -5.639112 
-1.772487 0.7792728 0.1612574 1.636022 
-0.8404981 0.6518194 0.6079451 8.20512 
1.071193 0.5709157 12.60758 2.290649 
1.478028 0.7288969 -1.361444 3.863598 
-1.891344 0.8551175 -0.4374083 -2.138075 
1.800584 0.7796138 -2.012678 -1.091473 
0.5967671 0.8736671 9.967448 6.240981 
-1.243495 0.6216703 -0.4748224 5.825591 
15.57078 0.7457043 -0.9092685 4.778106 
-5.058991 0.7639291 -0.0919965 2.934779 
18.52512 0.8677823 0.2441359 3.744122 
6.677869 0.9740893 0.9470473 0.05650605 
8.63904 0.9230781 -0.3697164 -2.80955 
-0.9276603 1.318786 1.88953 -2.294008 
1.966115 1.218267 -0.7386211 -0.3858863 
-9.590607 0.9317524 1.867161 0.6485049 
5.383314 0.8551383 0.0151918 -1.85296 
-3.773499 1.038974 0.4413814 -0.4014069 
14.97367 0.9307587 -0.2944234 0.8975943 
-13.67451 1.018657 -1.193855 4.610781 
0.5146291 1.236257 -1.261021 -2.333566 
3.85304 1.359755 0.1310273 1.150653 
6.267217 1.074973 -0.1943884 -1.276063 
0.85887 1.225138 -0.1068055 0.8238906 
-9.287173 1.292094 -2.440394 1.16037 
5.350184 1.190209 -1.459064 1.803016 
8.489063 1.077881 -1.111746 1.267879 
-2.654888 0.9828549 -2.520235 1.132718 
3.09701 0.8612046 -1.042515 0.9745218 
10.01289 1.078373 5.42781 0.2377339 
20.45547 1.148515 1.154079 1.073235 
3.825324 1.330417 2.358623 0.2411306 
-14.33003 1.008685 1.796812 -11.35649 
12.12699 1.044794 2.312092 7.748459 
10.89899 0.8682115 -0.8935395 -2.25789 
27.82732 0.8571257 -0.4184509 -0.6997541 
11.32275 0.7825196 2.461919 0.5708224 
2.388904 0.795877 2.605334 0.7616196 
-1.645261 0.7893295 -0.4969194 -1.804518 
-9.390916 0.8065694 -1.834153 1.595929 
-2.318388 0.8406993 0.4448623 -0.3795302 
-0.05604365 1.029158 1.829642 1.396685 
-2.895689 0.8754961 -1.372455 -9.033484 
-1.3325 1.086637 1.364436 -7.551698 
-1.47064 1.009201 -1.767058 -15.25714 
0.9654359 1.088168 -2.986711 3.537115 
3.254311 0.9296347 0.3091503 13.15359 
0.2471919 0.9221932 0.4194204 -0.8377189 
1.998343 0.7624866 0.8396006 5.653448 
1.9155 1.103855 0.16499 2.034676 
0.01017838 1.126281 1.351275 -6.328541 
6.424777 0.9649835 1.446138 15.14619 
0.4376071 0.7552857 1.278932 -2.795543 
-1.387637 0.74634 1.143458 -6.353345 
-0.2467952 0.7417817 1.033239 12.674 
0.04510989 0.750479 -0.9272237 13.85596 
1.245034 0.7110619 -1.704222 3.094515 
2.481796 0.774581 -2.190542 -6.301627 
0.59195 0.7611827 -0.5637158 1.743103 
1.155634 0.7286862 -0.02658624 9.633593 
1.095088 0.9001528 0.911265 -4.443104 
-0.8733117 1.025935 3.275936 7.909993 
-1.184111 0.917521 1.254588 7.369111 
-1.798734 0.812245 -0.2260738 1.133847 
-0.8713529 0.627585 -1.905612 1.008833 
4.345596 0.8048305 -2.980407 0.5734687 
2.124507 0.5089561 0.4699537 3.171137 
-10.88328 0.4079302 -0.1252152 1.578047 
18.86649 0.3957854 0.9891941 1.344457 
-7.238629 0.3888453 0.6452751 1.294655 
2.692987 0.4470136 0.2501687 -0.1563024 
0.2080753 0.614588 8.335322 -1.512119 
-0.8586198 0.5241102 13.93555 0.4036903 
1.389463 0.5916998 -19.76844 2.267104 
-1.256673 0.7730896 16.53035 2.527173 
-1.127558 0.935067 11.45241 -0.6938537 
1.066158 1.050021 20.62393 12.48194 
2.45584 1.158947 6.624395 20.4736 
2.139158 1.061611 5.438457 0.2519955 
-1.289326 1.046243 -7.879186 3.299195 
-0.7786638 0.8964687 7.504246 0.5347766 
-1.58808 1.146402 -8.625893 0.9926582 
-1.438945 1.115703 -0.4311021 2.312145 
-2.325029 1.072741 -10.53567 0.5572989 
-0.3504954 1.166186 6.990089 11.52774 
0.9183002 1.102874 -4.828179 2.335286 
5.528616 1.18621 2.169768 1.076099 
1.473169 1.006902 1.349798 1.404685 
-8.255208 0.8621641 -1.606648 1.093504 
3.075546 0.8344689 1.482367 -6.646054 
13.01262 0.7933614 13.03195 -0.2521435 
5.397261 0.720632 6.637844 0.6069219 
-0.7662806 0.8496694 6.804883 -1.028515 
9.022034 0.4588152 1.31039 0.93844 
-3.964247 0.5445232 -0.1236558 -0.2672443 
3.833028 0.6900487 1.841439 0.03206089 
8.140985 0.7956994 1.045066 0.6775768 
5.000569 0.9473746 2.171009 -2.126727 
-14.26463 1.230522 -5.663137 -4.108563 
