"nu" "alpha"
3.823237 0.1082239
3.315041 0.4320214
3.709228 0.2761002
2.175368 0.337528
1.641225 0.4408092
2.87108 0.09532262
5.125367 0.3320333
4.097451 0.2807409
3.500014 0.1799099
4.581634 0.3954663
3.075766 0.3262484
1.949464 0.2549673
2.873507 0.4245604
1.456689 0.1739571
3.372193 0.3725833
3.099156 0.1862123
3.023732 0.4416143
1.738803 0.4747293
3.491206 0.4800438
3.021387 0.496765
5.563293 0.09740228
3.920914 0.2799973
2.57886 0.4420618
2.817642 0.3794519
1.824893 0.3664635
1.505906 0.1975435
3.138326 0.2230954
3.476662 0.338175
2.495544 0.4587492
2.094478 0.2565282
2.097192 0.2878721
1.842818 0.2474749
1.889806 0.2420772
2.922244 0.4012304
1.843898 0.4308736
2.297639 0.1250091
1.45815 0.4798809
2.179121 0.3477318
2.414167 0.08583866
2.517115 0.2891892
4.135261 0.2822632
2.23711 0.09147995
2.937414 0.4159815
2.206518 0.247879
3.867977 0.2007836
3.25542 0.268336
3.546542 0.3891537
2.390088 0.1600242
2.499829 0.4608523
2.001986 0.4359937
2.350552 0.1766296
2.77207 0.2319621
1.708051 0.4377725
3.190512 0.4048296
4.02244 0.2582537
2.482961 0.2402932
2.179874 0.474943
2.363816 0.3878487
2.173346 0.2669681
3.671501 0.3885819
3.443248 0.459116
3.573691 0.1629946
4.231159 0.4787292
3.720606 0.1910334
6.274351 0.3798569
4.256407 0.4070809
5.236477 0.3791821
1.966883 0.1668471
2.841066 0.2551271
2.06081 0.3982956
2.957152 0.254961
4.074965 0.2983927
2.736951 0.1067748
1.518856 0.285554
2.334011 0.1115319
2.098872 0.473067
2.897096 0.3966291
2.302633 0.3123199
1.794584 0.4874202
2.500312 0.1972547
3.060975 0.4245953
2.271797 0.4140745
2.385813 0.2574482
3.116646 0.4853966
3.346379 0.2518325
2.773771 0.4303047
2.386896 0.180338
2.922642 0.2648166
1.822788 0.4185391
1.855317 0.4060503
3.125942 0.1294195
2.917868 0.2785648
2.700073 0.2775257
2.47379 0.05320331
2.769352 0.4045761
2.819744 0.4883372
4.437296 0.4673706
2.791413 0.2498513
1.82481 0.337146
2.498231 0.3595171
3.141257 0.2660737
1.95578 0.1694192
4.264505 0.281427
3.545523 0.2051007
3.61361 0.1716154
3.147578 0.4537358
2.533338 0.3510585
2.158181 0.2636759
3.344985 0.3649105
2.25824 0.2559351
3.55668 0.03570141
5.686146 0.4694533
2.768567 0.2965395
2.287638 0.455405
2.060159 0.1679025
4.156496 0.4167473
1.834736 0.304071
2.212276 0.3371856
2.87987 0.301085
1.817122 0.1696174
1.982398 0.4835338
2.099139 0.3961067
5.568648 0.3382476
1.957387 0.4088211
2.634831 0.4973237
1.802404 0.4327238
2.02439 0.2934331
1.452928 0.437634
1.373809 0.2849913
2.003654 0.2454398
2.451323 0.2320268
2.27353 0.2065068
5.764776 0.4354417
4.279682 0.4228768
2.409069 0.4756756
4.613593 0.3790395
8.307591 0.06957065
7.221336 0.438267
4.265714 0.07814173
1.570042 0.4198301
3.906045 0.242694
7.521696 0.4536933
2.849093 0.3776762
3.188674 0.1694983
2.58351 0.03752701
3.147286 0.489824
1.758942 0.3934461
2.310035 0.1547725
2.474787 0.1479751
2.151819 0.3880005
2.74083 0.1575099
2.589993 0.1124167
2.219567 0.2585704
2.20619 0.1558688
1.845917 0.4747752
2.155292 0.3666056
1.6297 0.4843102
2.522316 0.2974789
2.812626 0.43024
2.155291 0.1979856
2.909609 0.3078993
4.143681 0.06554463
3.541175 0.2869022
6.044152 0.04126473
4.727445 0.4333537
3.894171 0.2458842
4.282533 0.07376363
2.966149 0.4171354
2.063455 0.3542017
2.442837 0.3061575
2.802184 0.3292922
2.013886 0.4620506
2.042937 0.4134537
1.824652 0.4727186
1.704469 0.4739203
2.994695 0.1801956
2.34255 0.2512391
2.205906 0.1227675
1.673575 0.3635772
1.835102 0.3527376
2.223716 0.3135848
2.057081 0.2825081
2.037276 0.4494004
2.839893 0.08743461
2.990367 0.4617265
2.462776 0.1621597
1.254901 0.1908179
2.704257 0.1316983
2.629153 0.2981912
1.825444 0.2656376
1.522576 0.2634342
1.549273 0.265927
1.941086 0.4333881
2.059221 0.2553235
1.832325 0.2245271
2.283298 0.2824087
2.602017 0.4800096
1.880857 0.06507594
1.617878 0.3199864
2.243345 0.3775955
4.574289 0.08520152
2.805078 0.4242645
3.240311 0.06651187
2.359964 0.2916927
2.41037 0.1683447
2.380823 0.4034322
2.065057 0.3046583
2.448352 0.2981407
1.811487 0.3665761
1.802268 0.1953246
2.448553 0.1426257
2.432239 0.1465089
1.568456 0.09553064
2.722391 0.1753866
2.346886 0.3932335
2.128533 0.3018752
1.586898 0.4110171
1.397758 0.4455103
1.26174 0.3837105
1.612112 0.02291508
1.809358 0.4750078
1.885718 0.1674124
3.265656 0.4805897
7.049876 0.2257889
2.585509 0.373212
3.956254 0.3700924
2.296462 0.4885069
2.11484 0.4086985
2.741926 0.2117209
2.030228 0.3600089
2.504187 0.4038229
2.612033 0.2868757
3.013388 0.499358
3.757866 0.06695938
2.253734 0.480897
2.788555 0.394281
3.077937 0.2496724
1.66983 0.4807093
3.047985 0.1103631
2.846045 0.3896226
1.992041 0.3644183
2.305669 0.1225189
2.300188 0.4505358
1.75524 0.3769598
1.479514 0.1072578
1.990373 0.4747917
1.845685 0.2222615
3.106104 0.2017385
2.847192 0.06971259
1.640975 0.4834092
2.631128 0.2609644
2.789034 0.2267862
2.796302 0.3863039
3.62282 0.2812398
1.375599 0.3555702
1.894067 0.1271702
2.340319 0.3962102
2.496584 0.483006
2.270413 0.2195623
2.837675 0.4564591
2.312346 0.3768153
1.594663 0.2773483
6.261832 0.1507641
3.426378 0.3994635
2.920256 0.4719419
2.292521 0.2761226
1.775686 0.4263828
2.425348 0.3542719
2.926646 0.4167648
2.594347 0.09007224
4.172391 0.1271423
1.244424 0.4833483
3.421172 0.4557393
2.841447 0.3941282
1.532469 0.2744709
2.034914 0.2806846
3.834051 0.3303862
1.405113 0.1217129
2.399662 0.08406935
3.322906 0.2517331
2.130569 0.1680782
5.508725 0.2322323
2.055889 0.07372917
3.251028 0.3781255
2.6434 0.153009
3.521807 0.475518
2.2274 0.3252029
1.982401 0.09119533
3.003506 0.4529373
1.683824 0.04112128
3.31229 0.4198805
7.426776 0.1624039
3.99601 0.2225509
2.2557 0.3070541
4.208324 0.1659134
1.894118 0.4277201
2.589243 0.337411
2.373414 0.4688614
2.256295 0.3283017
2.747978 0.237387
1.85043 0.2705484
1.437859 0.4015239
1.743339 0.4292288
1.360065 0.1244307
1.488274 0.4193351
1.436085 0.1287672
1.602516 0.1139264
1.586143 0.3499163
4.349481 0.4980056
2.139063 0.4187429
1.457062 0.2712589
3.401676 0.311238
2.524247 0.4316966
1.454919 0.1079564
2.139315 0.1546803
2.581841 0.328184
1.450031 0.382181
1.729473 0.2175025
1.972767 0.1918937
2.231845 0.2166285
4.831997 0.2854086
1.561199 0.2186219
3.361081 0.2664824
2.892488 0.2155651
3.13023 0.3275113
1.861384 0.3836406
2.445813 0.09730839
2.554346 0.09637579
2.043399 0.4321982
4.249028 0.3231755
9.54676 0.4880705
3.179442 0.3770267
3.119038 0.3602148
1.590544 0.4893843
2.068257 0.4712372
2.363733 0.09462866
3.609932 0.1555774
2.639616 0.3012005
2.249967 0.3442583
1.685459 0.4782062
1.92011 0.2319502
3.548385 0.4184159
1.808842 0.3210872
1.692645 0.3763222
5.480907 0.4222261
4.390758 0.102881
5.5125 0.445057
3.305774 0.1933546
1.542612 0.283613
1.811361 0.4045206
1.490762 0.492069
3.306063 0.4369816
3.295065 0.1238034
7.198012 0.3690943
2.026533 0.358773
2.971105 0.1172859
4.605141 0.1572581
2.348035 0.3351553
1.776422 0.2783407
4.463945 0.47958
4.605331 0.3662768
4.202712 0.4894462
2.969627 0.4469018
2.337221 0.2608465
3.197998 0.3277245
6.375925 0.1429119
1.604989 0.1654113
1.864009 0.1068485
2.205721 0.1362665
2.292723 0.1596554
1.990933 0.1109268
1.782476 0.4911959
1.646598 0.3888448
2.111892 0.4508875
1.694195 0.2019231
2.040915 0.230383
2.659117 0.3662077
2.317932 0.4960137
2.640245 0.3569944
2.038716 0.4100618
2.556138 0.391676
7.525881 0.3379598
5.692187 0.2098744
2.590324 0.0587298
3.268998 0.3255338
2.374713 0.2948822
3.370855 0.1933541
3.943986 0.1850444
1.579019 0.4265896
2.447739 0.321709
