"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3"
-29.80253 -3.997746 22.04052 8.757671 14.80303 5.306499
-30.4286 -3.984138 23.91916 2.36503 16.58002 2.323085
-28.98454 -4.173541 27.19317 1.375631 16.42587 3.219426
-30.40246 -4.017429 23.17786 3.664978 15.8016 3.847875
-31.83593 -3.790914 20.8883 3.822045 16.18391 3.550064
-29.87879 -3.836666 25.43234 5.810027 14.99938 4.189045
-30.12229 -3.865192 13.22334 4.232783 28.56245 4.227061
-30.10892 -3.804034 8.987965 14.43787 15.87485 2.7328
-29.94125 -3.892072 21.64622 6.065597 15.79158 3.922452
-29.59301 -4.174354 25.01679 3.830564 15.50973 3.950491
-30.16954 -3.87792 23.35518 1.657077 15.69329 3.166732
-29.63877 -3.766919 22.97778 1.489267 15.73284 2.489974
-29.47681 -3.766727 26.11811 7.860085 15.76122 4.577573
-31.38374 -3.961654 19.69295 6.944436 15.86151 2.930085
-29.5257 -4.141594 24.08331 6.906399 15.29581 3.587069
-29.73719 -3.919369 26.28957 2.576826 15.42266 4.412421
-29.9799 -4.052511 13.46169 5.228596 15.49162 2.694452
-30.87553 -3.946003 19.47129 3.617597 15.93461 3.94604
-30.4761 -3.793716 17.15334 3.827465 14.82442 3.041452
-30.25273 -3.787232 12.54874 10.00694 14.00347 6.68266
-29.73047 -3.885617 24.39413 5.438712 15.29517 4.48972
-29.84974 -3.958098 12.89404 5.916886 28.33793 5.467075
-29.75311 -3.903227 18.83181 12.56797 15.20469 4.061924
-29.44126 -3.605489 12.95967 4.214217 17.11444 12.06449
-29.78459 -4.01352 5.110868 9.869711 23.08357 3.454375
-30.95239 -3.724067 -3.777032 14.50815 17.00227 7.470371
-29.51916 -3.843746 13.8115 9.963403 14.53209 2.857642
-29.29565 -3.963722 20.3692 5.156036 14.50534 3.881521
-30.48792 -3.972824 23.54931 3.604115 14.78805 4.007281
-30.7816 -3.77287 17.90346 8.288962 15.21865 4.103787
-30.65179 -3.764062 21.51171 -14.69838 19.13048 4.597291
-30.77991 -3.96491 -10.7482 16.48647 21.17013 5.456359
-29.69715 -3.861539 6.27195 -5.528119 21.17986 5.302272
-30.56042 -3.866854 -1.805985 21.44076 18.91685 1.28742
-30.35851 -4.069591 -9.767354 16.70002 19.98935 6.503919
-29.50164 -3.647251 15.54534 6.109688 20.25488 6.237209
-31.34459 -3.78291 -5.393519 5.64817 17.08903 2.634574
-30.03786 -3.828174 24.53045 0.6989897 16.86766 2.695153
-29.79314 -4.123454 20.8751 -0.4406151 15.57622 4.348789
-30.12233 -3.950337 26.45552 6.722591 14.84973 5.326342
-30.08456 -3.750479 21.06589 7.442169 15.70066 3.914163
-30.05682 -4.08638 25.84596 4.600035 16.23332 3.146543
-30.34939 -3.693765 11.26454 18.19429 16.98171 2.251932
-29.85651 -3.988269 18.09897 8.021991 15.1283 4.773151
-29.40369 -4.044352 23.53104 1.584649 15.30002 2.508468
-30.60457 -4.01602 23.08032 6.239209 16.64217 3.823208
-29.97974 -3.646979 24.91296 6.615417 15.81677 3.249873
-29.71317 -4.084479 29.89801 3.762704 17.52959 3.088821
-29.92685 -3.850159 23.48645 5.02501 15.97315 4.011674
-30.12171 -3.78316 6.205793 13.71716 22.11141 4.571386
-29.73489 -3.750682 23.08465 6.997297 15.80186 4.419006
-30.10161 -3.839587 25.46471 4.214638 16.12445 4.54315
-30.31012 -4.000608 18.20324 15.7729 15.79314 3.163874
-29.68889 -3.67815 22.74753 10.4069 16.16429 4.394201
-30.12767 -3.955355 28.64549 2.978187 15.54018 4.482558
-30.36412 -4.036602 25.56467 4.866706 14.30269 3.054947
-30.15067 -3.960211 22.49499 6.644928 16.37593 3.327035
-30.01585 -3.930911 23.46084 5.479041 15.19588 3.254298
