tau2_1 tau2_2 
0.1660312 0.1565475 
0.1853101 0.393075 
0.3337344 0.1345054 
0.2070732 0.1794898 
0.1858837 0.356901 
0.2255583 0.3822052 
0.1637996 1.358278 
0.2650645 0.3598696 
0.6433401 1.657829 
0.07036128 4.900493 
1.368937 0.4051852 
0.04657167 0.03242016 
0.1906788 0.05882219 
0.05492407 5.099747 
0.1330402 1.2847 
0.2086278 1.419967 
0.04610497 0.4954218 
0.1187326 0.06746603 
0.1938453 0.5533359 
0.1767774 0.3093567 
0.4980367 0.01320545 
0.1738857 2.593271 
0.3706566 2.88299 
0.04088442 2.743806 
0.165325 46.05336 
0.08748219 0.440342 
0.0367185 5.88491 
0.1196957 1.765019 
0.05948783 7.506166 
0.13862 0.5130335 
0.1452718 0.05644818 
0.5102963 0.168796 
0.06753971 0.2084578 
0.2652704 1.054376 
0.4775235 0.02274207 
0.3036164 0.3651528 
0.1486217 0.08238783 
0.03761097 0.07777349 
0.08694459 0.108252 
0.504635 9.458829 
0.3560716 1.966483 
0.3116931 1.020798 
0.4265797 0.1170153 
0.1066278 10.77239 
0.07725321 1.333347 
0.1249403 0.4601111 
0.02648631 0.1661816 
0.3622389 0.04460316 
0.1681568 2.464457 
0.08870445 2.582282 
0.2412747 0.5860762 
0.5207364 3.89422 
0.2957011 0.2469203 
0.3263445 1.647777 
0.4331102 0.2082822 
0.1181236 0.6708094 
0.2182158 1.454034 
0.506375 0.4428399 
0.5924521 0.554776 
0.3269598 1.101047 
0.1612687 0.409483 
0.06030169 0.54244 
0.1066571 3.502096 
0.29342 0.1026343 
0.3265641 0.05010551 
0.448653 0.4150224 
0.1367509 0.3487434 
0.06480423 0.5028604 
0.2428571 0.2554829 
0.1461238 0.4394512 
0.1875353 0.07587655 
0.4002559 0.08434814 
0.07410072 0.3083984 
0.1661166 0.3331691 
0.1325848 0.06139946 
0.2525554 0.1610548 
0.1265972 20.75883 
0.1247723 4.300869 
0.1663367 0.680248 
0.09704138 0.847535 
0.3958909 1.317887 
0.445879 0.2740206 
0.1416343 3.031647 
0.4445936 1.171531 
0.2829053 2.156256 
0.7805178 0.7296746 
0.1927916 0.05416694 
0.4217215 0.07866192 
0.7920702 0.1258793 
0.7404449 0.95217 
0.5842414 0.1119647 
0.3555952 0.5356336 
0.5183146 1.597799 
0.0658803 0.1944003 
0.3410113 0.07564356 
