beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 beta1_4 beta2_4 
21.19204 4.574143 18.8707 7.759647 -29.65181 -4.068075 15.59772 1.892033 
20.54012 7.574717 -0.3854605 20.76104 -29.86363 -3.989126 16.97257 3.219256 
19.46166 12.19157 -19.44882 -6.893403 -30.63944 -3.760377 15.5025 3.968719 
29.21146 4.449506 -7.99204 6.296364 -29.78016 -3.838049 15.56674 4.443415 
28.11187 5.238821 1.48105 -4.406347 -29.90328 -3.826248 15.67726 3.684664 
29.12528 4.364097 13.13642 4.894779 -30.07634 -3.647595 16.13158 4.255731 
27.14069 5.636195 22.54437 5.375721 -29.32001 -3.817234 15.63065 4.097717 
29.08637 4.505726 15.45944 3.381758 -29.90445 -3.820476 -6.68733 -15.03142 
29.25276 4.165597 15.01307 3.511065 -29.73691 -3.869296 4.668612 9.067202 
29.1456 5.132316 15.25909 3.975697 -29.54255 -3.931536 6.615545 -5.959973 
27.211 3.083771 14.66252 4.417422 -30.03235 -3.933698 10.86253 0.776617 
26.91012 4.363483 17.20765 4.793531 -29.55217 -3.817849 17.47736 -2.765874 
29.3036 3.594768 14.58159 2.905786 -29.77091 -3.89717 -4.629755 16.83702 
23.05838 -3.24302 14.4001 3.976763 -29.73717 -4.018927 17.10204 -0.4207329 
-8.161622 12.37407 14.32468 4.420837 -29.81859 -3.983163 20.88172 15.18888 
25.2263 3.608673 15.79167 2.465586 -30.43263 -3.931526 -3.027989 3.57683 
29.90373 3.784934 17.04508 3.741861 -29.68086 -3.818855 10.16628 14.3956 
28.62546 0.1704638 16.62503 3.435606 -30.27864 -3.884164 -14.6423 -4.637163 
29.35142 4.061919 15.93938 2.982863 -29.32229 -3.937117 12.16112 2.983783 
30.15502 3.10506 16.26711 3.586996 -30.60496 -3.973592 3.969059 2.864189 
27.883 5.28774 15.68247 3.760249 -29.46523 -3.951191 -0.6589755 5.415437 
27.34839 5.145058 15.2466 2.717419 -30.13438 -4.016295 14.12902 2.086391 
28.37715 4.472218 14.40838 5.117341 -29.7012 -3.925482 10.71481 -13.12879 
28.35719 4.49069 14.87817 3.657332 -29.40627 -3.956207 -0.6191011 -10.94829 
29.06016 4.60251 15.85017 3.136065 -30.57416 -3.96127 -2.210736 -12.07105 
29.60577 4.090429 15.8314 5.296897 -29.7774 -3.988605 -20.071 12.41247 
28.1095 5.083029 14.62625 4.796132 -30.2409 -4.154984 -17.32666 3.289831 
27.62641 4.372183 14.43583 5.281721 -30.00304 -3.906693 5.083238 -6.96663 
23.11071 7.97458 15.01967 3.141746 -29.36431 -3.98859 -5.327264 1.624787 
12.38104 3.280004 15.42255 2.475471 -29.88216 -4.036567 -13.82309 16.07701 
25.75158 1.332252 15.36907 3.279143 -30.00059 -3.854717 1.577429 6.836068 
29.91738 4.166747 16.10777 3.499287 -30.4244 -3.430163 -8.168496 -0.6094644 
28.7053 4.931988 16.3603 5.173351 -29.36731 -3.595186 7.743289 -1.879503 
28.95887 4.434058 15.45893 4.078575 -29.48722 -3.86113 2.515083 21.21188 
29.6247 4.097574 16.42193 2.59746 -30.28568 -3.666471 20.24505 3.315947 
28.53182 3.818215 16.92145 4.477685 -30.32576 -3.667935 11.60261 6.789135 
29.62923 3.398931 15.08082 4.547647 -29.86877 -3.956142 -3.994238 10.58152 
29.31703 4.153069 15.79934 2.926505 -29.87498 -4.084232 -23.61319 5.380472 
29.6336 4.111987 15.57908 3.987921 -29.58818 -3.912381 -7.687757 1.194633 
27.17461 4.628949 16.14249 2.895268 -30.0324 -4.043649 11.67331 -2.221095 
25.52327 2.256126 15.25353 3.768643 -30.31969 -3.985414 10.13283 -6.025944 
24.48446 3.469919 16.38297 3.051943 -32.08698 -3.975242 -22.38834 0.8138684 
29.3456 2.065468 16.46295 3.968331 -30.1666 -3.924111 -1.18807 -4.7703 
28.83531 4.696964 15.05775 5.465842 -29.83276 -3.975769 10.8613 16.48526 
23.62268 4.849621 15.58263 3.281611 -29.54599 -3.837452 -6.220651 2.606015 
25.92627 5.88084 14.05227 2.745879 -30.65092 -3.826921 -0.0444098 -11.14378 
28.24762 5.461765 15.05838 4.281064 -29.73196 -3.970631 -5.69151 -9.878371 
28.98712 4.839008 14.93571 2.787203 -30.17744 -3.670126 8.841381 -7.959423 
30.14333 1.217676 15.36661 3.757134 -29.38973 -3.803508 1.372648 -12.61886 
29.54959 3.839941 16.06499 2.805616 -29.76592 -4.065786 3.422964 -3.819833 
29.07265 4.483471 15.38909 3.943873 -30.10366 -3.825045 -5.686906 -21.59448 
29.06095 4.313706 15.32153 4.138649 -30.75978 -3.846353 -5.989129 -9.2149 
29.13379 3.898364 14.96172 3.671007 -29.722 -3.897705 6.211978 3.869952 
27.19039 4.448336 14.79266 4.084018 -30.41731 -3.846796 -10.70292 2.933584 
27.30886 6.651838 15.08639 4.004946 -30.1598 -4.011785 -0.7594387 9.398155 
29.67057 4.238034 15.61419 4.819673 -30.30478 -4.121792 -6.156721 -9.457447 
28.98585 4.371548 16.27823 4.341395 -30.20593 -3.843451 -1.392851 -13.65379 
29.20961 4.537816 16.7883 3.583368 -29.80117 -3.826962 10.84255 -4.10973 
29.67367 4.4521 16.3501 3.882531 -29.6465 -3.953894 -0.2328669 -4.874425 
29.44179 4.139424 16.69737 3.530504 -29.6 -3.775718 12.53162 -1.095853 
29.70833 3.958173 15.74504 4.25055 -29.64658 -3.983798 14.9424 2.567746 
29.21971 4.405648 15.8211 4.607026 -29.94499 -3.799651 11.08679 0.5052781 
29.12685 3.753096 16.04891 3.596741 -29.70236 -3.632256 -3.345842 -7.989929 
29.25036 4.255106 15.5982 2.703336 -29.70784 -3.878997 -0.4074662 -1.518834 
29.50346 3.54892 16.18804 4.691038 -29.87117 -3.864779 -5.034749 1.700193 
24.70027 4.560875 16.11376 4.632408 -30.26827 -3.844081 2.366563 -2.74103 
28.98992 3.992301 15.54235 4.792163 -29.45293 -3.656425 -13.59793 5.517711 
29.03178 4.91324 15.07754 4.228127 -30.20208 -3.87567 -12.55731 2.487529 
29.06889 4.726044 15.05153 4.708876 -30.00151 -4.059434 6.182211 5.920377 
28.7233 4.568843 15.94243 3.938165 -29.01593 -3.672051 -19.08609 -5.87511 
28.37776 5.361334 15.93347 3.123149 -30.30262 -4.06374 -2.555335 5.051396 
3.216811 5.573666 15.74691 5.016627 -29.45512 -4.162977 19.05186 1.694825 
18.21287 4.968332 15.56509 3.268669 -30.79264 -4.01684 10.64473 9.0502 
22.36163 -1.441529 13.59922 1.018919 -30.00232 -4.175414 16.08526 8.076088 
-2.109429 -26.17063 16.33495 2.972076 -30.51857 -4.048078 22.29901 0.3192841 
-2.00617 3.212431 15.20369 2.77699 -29.38744 -4.036124 26.59655 4.728285 
5.246997 6.191579 16.7535 2.538125 -31.4556 -3.817051 16.65475 10.10662 
-22.37435 -4.810583 15.80452 3.820344 -29.67918 -3.821797 19.07391 7.653743 
5.954192 -1.531229 17.89219 5.253352 -30.2579 -3.985941 -0.59925 7.392461 
28.61824 4.54696 16.82057 4.258005 -30.07852 -3.941431 -8.164546 -0.4394733 
9.106258 6.506589 19.90529 4.128067 -30.6115 -4.050437 6.412138 10.57501 
-4.102147 1.911005 18.3993 5.963271 -29.595 -3.775167 8.522537 -12.92074 
1.01363 23.47134 17.69934 9.713009 -30.36149 -3.903494 -17.08256 -0.5268031 
26.08275 0.4120566 19.18955 5.172605 -29.71942 -3.825497 11.96721 -4.439409 
23.79082 8.581801 16.81424 3.75647 -30.13309 -4.009911 12.2203 -12.59497 
-5.361241 -5.217751 19.38037 5.425213 -30.12142 -3.749163 22.25425 8.344078 
-14.76962 4.451673 17.6773 3.948514 -30.85502 -3.850882 2.039427 -8.061087 
11.45794 1.657302 15.42466 5.994011 -29.37133 -3.834071 11.14079 1.15773 
2.927938 1.700808 16.6817 2.487189 -30.51191 -3.969368 -10.34307 -12.31882 
-16.20967 11.42682 15.9737 3.08755 -30.30124 -3.896517 15.63188 0.2007986 
-8.13899 -10.82317 14.19071 2.197834 -31.47131 -4.022883 9.40118 13.05403 
-1.827611 3.785165 15.81393 3.751204 -29.58934 -3.876092 30.72665 3.868895 
11.02413 5.365455 15.98344 2.741411 -30.19664 -4.136663 29.28722 4.381616 
15.15052 -2.720595 15.25473 3.115368 -29.06754 -3.960736 29.41592 4.051713 
12.76276 -9.929081 14.82485 5.870738 -29.28547 -3.716681 29.42652 4.223052 
-11.79918 -8.263547 14.98046 4.020606 -29.8427 -3.978278 27.38363 4.587152 
-0.4459464 3.141004 16.38523 3.925306 -29.91272 -3.945381 28.12555 4.237257 
6.553002 7.333993 15.07023 4.932152 -30.17808 -3.915609 29.03353 4.612546 
-1.367135 -9.048816 15.90638 4.133216 -29.24134 -3.92036 29.3567 3.73209 
20.39912 -11.20987 15.61754 4.758996 -29.69635 -3.864191 29.46795 4.309769 
-0.5783985 12.75783 15.46828 4.573718 -29.96071 -3.967964 28.16042 5.495769 
-7.114031 2.616212 15.42079 4.343566 -30.25361 -3.95269 29.48154 3.494797 
8.55129 5.880088 15.7122 3.602452 -29.89737 -3.68777 29.58017 4.371165 
-10.90957 7.935713 15.79649 2.842323 -30.50585 -3.987525 29.66266 3.393457 
-7.427669 5.574015 15.7929 3.472411 -30.11563 -3.748728 29.5999 3.385718 
10.05338 0.9863266 16.39032 5.536221 -30.05792 -3.729257 28.68949 3.09553 
4.653082 1.96933 16.4224 3.958772 -30.07107 -3.83242 28.54772 4.891997 
-0.3544592 3.644732 16.05851 3.014823 -30.04595 -3.859366 29.18442 4.421977 
-8.831404 -11.77076 13.88627 4.737645 -30.2116 -3.777579 29.21531 4.542443 
-9.333335 13.28961 14.86148 3.618394 -30.25161 -3.954172 28.72119 4.846067 
-2.940327 -9.259398 15.92696 6.620504 -30.48699 -3.975989 29.91462 3.626402 
14.24973 11.27612 15.7553 4.597177 -30.87272 -3.805405 29.02128 4.075284 
6.824763 2.724323 15.56469 1.675168 -29.71367 -3.979676 28.89927 4.181175 
0.7046192 -5.61119 15.99552 6.230078 -30.11932 -4.11085 29.54865 4.146302 
9.122152 -6.26058 16.42477 1.184587 -30.63904 -3.984468 26.88377 5.414441 
-0.426404 2.82296 15.68304 4.219025 -30.61562 -4.008341 29.13603 4.074663 
-11.85333 -3.451407 14.71732 4.499469 -30.41067 -3.783886 17.64558 7.064227 
-4.938758 -6.572742 14.23005 5.446609 -30.93197 -3.789502 16.33539 6.553615 
5.19893 -11.99377 15.23242 3.847912 -30.04884 -3.896505 19.37045 6.011372 
