p_1 p_2 p_3 p_4 
0.04377338 0.0111283 0.786063 0.1590353 
0.0585115 0.003669697 0.848608 0.08921082 
0.05003609 0.04659124 0.7955076 0.1078651 
0.06146196 0.02142975 0.7662126 0.1508957 
0.08160028 0.0009118606 0.7883237 0.1291642 
0.05512721 0.007191388 0.8436327 0.09404869 
0.07465752 0.01302434 0.710736 0.2015822 
0.03497624 0.2153406 0.7495957 8.742702e-05 
0.05861834 0.1236061 0.8099327 0.007842806 
0.04700529 0.1768741 0.7746954 0.00142523 
0.0617288 0.1173625 0.8192141 0.001694611 
0.03790817 0.1502895 0.7868398 0.02496258 
0.09617264 0.1059136 0.7902069 0.007706873 
0.06022947 0.1141874 0.7981322 0.02745092 
0.01160491 0.04279503 0.8670962 0.07850383 
0.05639474 0.1125789 0.8289555 0.002070886 
0.05010912 0.09911022 0.7900347 0.06074593 
0.0248516 0.1025053 0.8565015 0.01614158 
0.04988531 0.1548591 0.7950236 0.0002320507 
0.05629778 0.1201099 0.8164575 0.007134762 
0.05025891 0.1662591 0.7748864 0.008595643 
0.02497915 0.09841632 0.8673461 0.00925839 
0.08651612 0.1326848 0.7684331 0.01236598 
0.101456 0.1895635 0.6816806 0.02729989 
0.04674306 0.177036 0.7420498 0.03417123 
0.04609904 0.1506912 0.7975267 0.005683039 
0.09302967 0.1348883 0.7696913 0.002390656 
0.07164828 0.08701508 0.8299913 0.01134536 
0.07176638 0.08179243 0.8461245 0.0003166451 
0.07042202 0.06651288 0.860585 0.002480076 
0.05914907 0.133065 0.8077044 8.155553e-05 
0.03327767 0.1558096 0.7748941 0.03601861 
0.03822998 0.1827038 0.7749238 0.004142356 
0.06425749 0.1492796 0.7732439 0.01321903 
0.0348371 0.1711148 0.7839332 0.01011483 
0.07204634 0.149747 0.7781968 9.882561e-06 
0.02585494 0.1383471 0.8303736 0.005424373 
0.03082891 0.2352952 0.7121071 0.02176874 
0.06833264 0.1364123 0.7816476 0.01360739 
0.04264081 0.1311754 0.8230575 0.003126354 
0.03932849 0.09868295 0.850508 0.01148059 
0.05704438 0.1679465 0.7716266 0.003382521 
0.06055531 0.1157956 0.8075451 0.01610401 
0.06772709 0.1009411 0.8167272 0.01460457 
0.08205799 0.1171114 0.7787957 0.02203498 
0.03034065 0.1202365 0.8432858 0.006137062 
0.02739566 0.138811 0.8286487 0.005144728 
0.03902359 0.1614211 0.7956306 0.003924665 
0.06925625 0.06494605 0.8332583 0.03253938 
0.02833427 0.1573241 0.8113046 0.003037007 
0.1077161 0.1031787 0.7554507 0.03365451 
0.09474154 0.105303 0.760109 0.03984647 
0.03982121 0.1155219 0.8442933 0.0003635508 
0.03293039 0.1020256 0.8606702 0.004373761 
0.009353777 0.1293982 0.8494491 0.01179894 
0.05421655 0.1374084 0.8023722 0.00600291 
0.03224507 0.1148404 0.8008007 0.05211387 
0.08189868 0.154514 0.7561957 0.007391596 
0.06627108 0.11581 0.817768 0.0001509652 
0.05147984 0.1531822 0.7841908 0.0111472 
0.01190395 0.1383218 0.8169006 0.03287368 
0.05024195 0.2133002 0.690326 0.04613189 
0.05162952 0.09924641 0.8371257 0.01199836 
0.06989971 0.1022347 0.8012684 0.02659722 
0.03162148 0.1381189 0.7886446 0.04161507 
0.07261992 0.1656545 0.7565392 0.005186378 
0.0695568 0.1182139 0.7892977 0.02293161 
0.06826891 0.1267909 0.8003035 0.004636668 
0.03798523 0.08098737 0.8610106 0.02001684 
0.09530945 0.1240543 0.7447495 0.0358868 
0.07235744 0.1624102 0.7357632 0.02946913 
0.001109196 0.07515515 0.8176056 0.1061301 
0.01834635 0.1014262 0.7845601 0.09566735 
0.005690561 0.04430949 0.8447972 0.1052028 
0.01663847 0.1085936 0.8399193 0.03484855 
0.05863163 0.1228313 0.7868112 0.03172585 
0.008175949 0.1380156 0.7780061 0.07580232 
0.01024545 0.1470605 0.7639537 0.07874034 
0.01962001 0.2402607 0.7289808 0.01113851 
0.02379945 0.1349306 0.7941504 0.04711951 
0.0188081 0.1292723 0.8159515 0.03596812 
0.03531399 0.1987533 0.7543534 0.01157935 
0.03622319 0.2020613 0.761197 0.0005185277 
0.03820743 0.1754382 0.7622712 0.02408318 
0.03698562 0.1273505 0.8256208 0.010043 
0.04142411 0.1306007 0.8226104 0.005364831 
0.009996612 0.1951691 0.7853674 0.009466831 
0.08537109 0.1657745 0.7217903 0.02706416 
0.06156534 0.1640469 0.7711312 0.003256619 
0.03332171 0.06793598 0.8338576 0.06488469 
0.01795792 0.1095574 0.802699 0.06978568 
0.002246364 0.1683233 0.7702837 0.05914665 
0.01317467 0.1453982 0.7864437 0.0549835 
0.01103103 0.1699546 0.7473975 0.07161684 
0.02175965 0.1058984 0.804579 0.067763 
0.02779754 0.1583708 0.7202402 0.0935915 
0.008577545 0.1296072 0.8187287 0.04308655 
0.002888169 0.1049993 0.817734 0.07437853 
0.03020801 0.1580653 0.7616722 0.05005444 
0.00240789 0.1754522 0.7957069 0.02643306 
0.003255498 0.0946419 0.8474403 0.0546623 
0.003432945 0.1076804 0.8462443 0.04264242 
0.01248218 0.1089723 0.818233 0.06031254 
0.003661793 0.1219486 0.7737017 0.1006879 
0.001926528 0.1323358 0.7931177 0.07261994 
0.01907457 0.1331345 0.8054224 0.04236854 
0.02235956 0.109629 0.8003941 0.06761733 
0.01935895 0.1475754 0.7563108 0.07675483 
0.00291005 0.0758447 0.8910909 0.03015435 
0.008011502 0.1312032 0.7925197 0.06826568 
0.008511344 0.1623522 0.7874341 0.04170229 
0.03517963 0.1258285 0.7601811 0.0788108 
0.01524194 0.1095619 0.8528875 0.02230871 
0.01578775 0.1520128 0.8145865 0.01761294 
0.01912653 0.1363654 0.815677 0.02883101 
0.01141193 0.1963349 0.7715643 0.02068892 
0.01280148 0.09552222 0.821863 0.06981329 
0.01183343 0.08492129 0.8260356 0.0772097 
0.007538506 0.1636325 0.7533983 0.07543066 
0.004011677 0.100834 0.7851377 0.1100166 
0.01635918 0.2008248 0.712968 0.06984796 
0.02601722 0.0805557 0.8129237 0.08050343 
0.01281461 0.1662368 0.7610221 0.05992652 
0.00038639 0.1741096 0.7834482 0.04205588 
0.05829185 0.1401697 0.8012685 0.0002698973 
0.08382599 0.09716985 0.8023905 0.01661363 
0.0856791 0.06712368 0.7356132 0.111584 
0.09975237 0.1409366 0.7275761 0.03173493 
0.02416914 0.1442781 0.8255787 0.005973976 
0.0678755 0.04824275 0.8767846 0.007097143 
0.07054784 0.09647695 0.8260559 0.006919339 
0.05041053 0.1623213 0.785609 0.001659194 
0.07945552 0.1941435 0.7087389 0.01766216 
0.0606427 0.1303967 0.7652367 0.04372397 
0.07053973 0.1372679 0.788849 0.003343372 
0.04541048 0.1219902 0.8181966 0.01440265 
0.03360377 0.1342644 0.811769 0.0203629 
0.07461993 0.1111854 0.7870333 0.0271614 
0.02745699 0.09846675 0.8740105 6.575447e-05 
0.04151933 0.1711819 0.7833141 0.003984736 
0.05179386 0.1805745 0.7412344 0.02639722 
0.06891556 0.1415309 0.7650774 0.02447606 
0.05978833 0.09530213 0.8323209 0.01258866 
0.03457368 0.1409505 0.8102866 0.01418925 
0.03949267 0.1262042 0.8090071 0.02529607 
0.0391403 0.120209 0.8290688 0.01158194 
0.0333373 0.1930309 0.773455 0.0001768079 
0.03144795 0.09891497 0.8580361 0.01160097 
0.06709621 0.1516664 0.7669446 0.01429282 
0.08810821 0.05347441 0.8399954 0.01842196 
0.03437919 0.1409222 0.8067583 0.01794034 
0.04077234 0.1224869 0.8107053 0.02603544 
0.03868644 0.1638658 0.7830512 0.0143965 
0.03454486 0.09518213 0.8243992 0.0458738 
0.06405736 0.1077716 0.8219768 0.006194256 
0.04605369 0.1083425 0.8402506 0.005353253 
0.03771843 0.1147169 0.8424105 0.005154231 
0.07954399 0.09463332 0.7643567 0.06146596 
0.04436814 0.2220485 0.7323774 0.00120593 
0.05444613 0.10883 0.8352913 0.001432592 
0.06536191 0.08550736 0.8472969 0.001833809 
0.0531282 0.1007834 0.8437035 0.002384893 
0.03465205 0.177793 0.7792243 0.008330616 
0.05631488 0.1136583 0.8139703 0.01605646 
0.05029177 0.1881632 0.7487065 0.01283859 
0.05511531 0.1435114 0.7608898 0.04048341 
0.09348248 0.06198401 0.8101465 0.034387 
0.072 0.1012298 0.8220624 0.004707762 
0.03991955 0.1580818 0.7958524 0.006146244 
0.07883547 0.1174592 0.7985961 0.005109267 
0.04210342 0.1125327 0.8137526 0.03161135 
0.08248682 0.101259 0.8071212 0.00913298 
0.0933346 0.06115765 0.835222 0.01028573 
0.08014106 0.09133354 0.8181788 0.01034664 
0.06164172 0.1746186 0.7528019 0.01093783 
0.01850299 0.05995873 0.8691898 0.05234846 
0.001584636 0.1215891 0.7994579 0.0773684 
0.008784332 0.09131458 0.8339106 0.06599052 
0.005873206 0.2228208 0.7388142 0.03249185 
