beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 
-14.26001 -0.2243109 -0.04814347 3.95966 -8.914646 -5.482359 
-12.0515 -20.14842 -0.02186735 3.93669 -9.38571 -4.05503 
-23.30974 -14.01235 0.3502935 3.995956 -9.135271 -4.066062 
-12.15975 -7.41049 -0.07215379 3.918666 -12.05456 -0.970827 
-26.87977 -3.122934 0.3199143 3.931983 -12.03728 -5.032075 
-23.77371 -3.982395 0.1362505 3.873031 -9.296863 -5.166597 
-28.41106 6.366391 0.1430236 3.976696 -10.62965 -4.818173 
-23.76923 -3.721967 0.02448236 3.934441 -9.736 -5.095303 
-13.61877 -6.836162 0.1293234 3.966094 -8.635938 -6.047503 
-20.94653 -7.205828 0.2005862 3.979347 -9.040133 -6.152867 
-25.26511 -2.923104 -0.005732705 3.970809 -9.445634 -4.98116 
-24.00661 -2.996565 0.1272279 3.984258 -9.749226 -6.120565 
-22.05257 -6.003358 -0.0446645 3.956914 -9.885643 -4.125664 
-13.21579 -5.402202 -0.05892824 3.932598 -10.66038 -4.872036 
-14.844 -8.358885 -0.05133966 3.99967 -10.94976 -3.612125 
-13.40421 -8.446039 0.1348853 4.064278 -9.272569 -4.562307 
-20.948 -5.663027 -0.143958 4.003172 -10.28507 -4.753504 
-22.08649 -4.592733 -0.1050578 4.019514 -10.27087 -4.797144 
-20.74334 -6.618917 -0.134115 4.005322 -9.488064 -6.154147 
-23.42718 -4.728347 -0.06142503 3.935968 -8.624976 -6.093833 
-17.82797 -10.59537 -0.02866151 3.90199 -7.994092 -6.254243 
-23.73261 -4.636825 -0.008557841 4.051259 -9.905257 -6.092515 
-20.455 -4.953433 0.0101075 3.923128 -9.307408 -5.501478 
-16.44975 -2.891423 0.7067714 3.954357 -8.580519 -4.846893 
-20.41513 -5.410365 0.1826211 3.962197 -9.255552 -7.43409 
-23.887 -5.075117 -0.2117897 3.928938 -10.76502 -5.269951 
-20.91866 -5.801748 -0.1812779 3.862064 -9.675179 -4.787074 
-23.90619 -4.64699 -0.2476049 3.960849 -10.18053 -6.847783 
-21.98044 -4.481756 -0.01001816 4.031225 -8.076152 -4.270039 
