"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3"
-29.88915 -3.837736 30.35889 3.994826 14.89648 4.038911
-29.75809 -3.704935 30.26819 4.030402 14.87108 4.032626
-29.63053 -3.880154 30.271 4.026235 14.95726 4.025828
-30.06868 -3.828806 30.20729 4.072571 14.96755 4.04451
-30.09134 -3.936706 30.22463 4.035441 14.88651 4.024971
-29.76454 -3.87503 30.22867 3.949069 14.97143 4.046716
-30.14543 -3.710753 30.20601 4.055629 14.67391 4.068488
-29.77894 -4.010094 30.24039 3.985934 14.79074 3.977243
-29.66704 -3.68225 30.19944 3.988125 15.04024 4.064567
-29.79102 -3.805172 30.21585 3.978234 14.85805 4.05165
-29.82835 -3.782949 30.19591 4.01772 14.89802 4.008297
-30.24306 -3.804542 30.27712 4.031505 14.90909 3.984252
-30.05439 -3.945433 30.11538 3.989741 14.75476 4.049728
-29.95159 -3.804795 30.12466 3.978716 14.95679 4.007899
-29.98207 -3.663054 30.03601 4.034815 14.95133 4.012136
-30.39973 -3.890384 30.0806 3.994615 15.08103 4.038924
-30.10724 -3.80931 30.1935 3.996614 14.96149 4.01346
-29.95147 -3.89631 30.18109 3.997364 14.99357 4.002987
-29.98596 -3.843583 30.24377 4.04659 15.014 4.000995
-29.96406 -3.936667 30.20227 3.990307 14.89443 4.047594
-30.00263 -3.686377 30.17249 4.016537 15.01083 4.047559
-30.01991 -3.759213 30.13146 3.964391 15.03117 4.003603
-30.33374 -3.782828 30.08017 4.009785 14.93593 4.117594
-30.252 -3.789272 30.14137 3.960361 14.98434 4.053167
-29.9701 -3.830937 30.15285 4.015804 15.07315 4.011871
-29.8772 -3.968021 30.10432 4.020277 15.00092 3.977862
-30.1873 -3.713269 30.09815 3.997937 15.03949 4.050025
-30.04899 -3.81294 30.15263 4.014589 14.99392 3.922353
-30.08276 -3.622094 30.17202 4.042206 14.85836 3.953624
-29.7189 -3.898544 30.07701 4.007982 14.95591 4.017
-30.01405 -3.920242 30.1395 3.992977 15.02144 3.969438
-29.82769 -4.125945 30.22075 4.035648 14.92575 3.980973
-30.00789 -3.809929 30.15748 3.981102 15.0224 3.993663
-29.89229 -3.69813 30.14662 4.019074 14.91298 4.014822
-30.02263 -3.682903 30.12146 4.034421 14.87025 3.971218
-29.83567 -3.831488 30.12681 3.97071 14.98053 3.913221
-29.76342 -3.874437 30.18931 4.029206 14.93751 3.943654
-29.69406 -3.759788 30.11044 4.035146 14.94275 3.951969
-29.75634 -3.918167 30.23063 4.014679 14.79718 4.046361
-29.85285 -3.694464 30.19494 4.026686 14.9405 4.097254
-29.89527 -3.956754 30.20014 4.047069 15.05508 4.040258
-29.95743 -3.793232 30.14892 3.962666 15.02637 4.076606
-30.03547 -3.893691 30.21303 4.026313 15.02537 4.069937
-29.9844 -3.890153 30.08678 4.002874 15.06786 4.099468
-30.04772 -3.861507 30.2431 4.02582 14.92912 4.052125
-30.18419 -4.035009 30.18276 4.050567 15.06918 4.009998
-30.27722 -3.726556 30.11323 4.024409 14.94357 3.992151
-30.19069 -3.838892 30.10402 4.008182 14.99066 4.000879
-30.18898 -4.038167 30.05908 3.989259 14.9869 3.983846
-30.10446 -3.7664 30.00819 4.016008 15.11586 4.038347
-30.06041 -3.733163 30.00525 4.030593 14.97399 4.036463
-29.71059 -4.002221 29.94113 3.986633 14.94705 3.994896
-30.05282 -3.895459 30.08584 4.029974 14.76669 4.029633
-29.99441 -3.93226 30.03086 3.994682 14.86103 4.030514
-29.68059 -3.920213 29.98262 4.018095 15.03144 4.018713
-29.94345 -3.815786 30.15914 4.031931 14.76353 4.121262
-30.00103 -3.810994 30.21397 3.990668 14.79399 4.063948
-29.91404 -3.826043 30.12394 4.048476 14.80669 4.040691
-29.91393 -3.800148 30.05288 3.978509 14.99807 3.97888
-29.99493 -3.810357 30.14794 4.01147 14.97771 4.013621
-30.33724 -3.772014 30.16822 4.024373 14.86191 3.972747
-29.98022 -3.810635 30.16114 4.001339 14.9454 4.063535
-30.04467 -3.846082 30.13204 4.035924 14.97502 4.017833
-29.9436 -3.826643 30.09767 4.047726 14.97162 4.035902
-29.87261 -3.748117 30.20256 3.987881 14.84744 4.013586
-29.96798 -3.740399 30.17445 4.027838 15.05581 3.96685
-29.97194 -3.809904 30.18266 4.015832 15.02267 4.023886
-30.17803 -3.769823 30.20658 4.00993 14.91789 4.040936
-30.09556 -3.698433 30.08535 3.963672 14.8557 4.046375
-30.0112 -3.677536 30.19227 4.019457 14.73066 4.045732
-30.08211 -3.876258 30.37868 3.991253 14.57459 3.935881
-29.76559 -3.768428 30.12675 4.011851 14.84848 3.966704
-30.0191 -3.897925 30.17761 3.998624 14.79052 3.955264
-29.88226 -3.744808 30.12891 4.013962 14.84881 4.02885
-29.90552 -3.809863 30.29953 3.986424 14.90199 3.978794
-30.15441 -3.870133 30.25902 4.002765 14.92193 3.971797
-30.11412 -3.888395 30.31748 3.994838 14.70699 3.903475
-29.95035 -3.882874 30.33979 3.988031 14.70823 3.993477
-29.72571 -3.897111 30.16596 3.996227 14.99859 3.99266
-29.77568 -3.831148 30.1083 3.962474 14.94068 3.983763
-29.48185 -3.931379 30.0725 3.972204 14.81107 3.967099
-29.65044 -3.860822 30.10492 4.028819 14.75025 4.031212
-29.84273 -3.816318 30.0635 3.973665 14.8081 3.97773
-29.86754 -3.722207 30.15413 4.004071 14.75726 4.108196
-29.70446 -3.743248 30.18168 4.024539 14.76245 4.034814
-30.12249 -3.877905 30.28495 3.987645 14.7848 4.034057
-29.7179 -3.86404 30.25816 3.980806 14.96691 3.944546
-30.00155 -3.748406 30.11191 4.011169 15.17753 4.021584
-29.95242 -3.812818 30.0579 4.012579 15.13856 4.040276
-29.98627 -3.707444 30.05258 3.978682 14.97177 4.075768
-30.20236 -3.775964 30.10596 4.032399 14.84642 4.060191
-29.53241 -3.740645 30.02381 4.020509 15.03141 4.060064
-29.8593 -3.798815 30.1432 4.023478 15.13642 4.015755
-30.36287 -3.808118 30.21212 3.971779 14.72692 4.037362
-29.59002 -3.841091 30.02878 4.010439 14.86788 3.940639
-29.80312 -3.814227 30.12798 4.009987 14.545 4.024081
-29.90065 -3.969187 30.15242 4.012929 14.9263 3.917094
-29.89515 -3.810029 30.15933 3.99748 14.92182 4.064071
-30.28226 -4.032027 30.20641 3.993852 14.96043 3.959423
-30.1973 -3.720268 30.26831 4.031358 14.9586 3.972866
-30.1518 -3.756684 30.09911 3.999577 14.8508 4.025732
-30.02511 -3.824276 30.13968 4.023752 14.87666 4.013048
-29.93271 -3.860224 30.10856 4.011297 14.91437 4.078183
-29.70869 -3.8601 30.0836 3.974861 14.93597 4.014774
-29.94658 -3.872081 30.14463 3.977732 14.71014 4.144317
-30.03697 -3.731216 30.11797 4.028358 14.7631 4.052674
-29.76031 -3.819486 30.16795 4.001959 14.96812 4.022623
-30.23597 -3.999101 30.27435 3.977717 14.94716 4.071031
-30.38015 -3.690807 30.24465 3.96847 14.82656 4.050235
-30.13332 -3.843917 30.12076 4.00935 15.00851 4.008143
-30.06021 -3.948774 30.07374 4.01808 15.09537 4.029668
-29.94956 -3.927373 30.02551 4.025356 15.12585 4.064801
-30.0477 -3.723957 30.02155 3.996029 14.98662 4.051572
-30.11545 -3.972874 30.06793 3.996868 14.80539 4.103246
-30.22903 -3.954689 29.99284 3.982882 15.06721 4.046652
-30.25998 -3.909842 30.01879 4.038358 15.14148 4.072805
-30.39808 -3.778314 30.08148 3.961993 15.02565 4.059246
-30.14925 -3.968452 30.07423 3.986091 15.08359 4.001859
-30.28166 -3.854293 30.12101 4.018816 14.92833 3.938792
-30.2182 -3.80081 30.1381 3.98881 14.95882 3.939211
-30.07734 -3.933694 30.19455 3.999545 15.20328 3.985663
-29.84525 -3.88607 30.18718 3.971789 15.23039 4.017059
-30.01626 -3.925468 30.24846 3.999209 15.11247 4.017135
-30.03412 -3.764971 30.19891 4.014686 15.12985 4.009893
-29.76302 -3.931572 30.03904 4.026715 15.24556 4.026556
-30.1024 -3.87647 30.33775 3.974383 14.91586 4.025574
-29.79971 -3.838216 30.20766 4.027996 15.15955 4.049975
-29.89355 -3.896168 30.25306 4.033616 14.99168 3.971014
-30.05746 -3.787756 30.23837 3.99071 14.86495 3.988877
-29.96789 -3.831865 30.12464 4.001651 14.93996 4.033896
-29.89962 -3.727934 30.07746 4.00589 15.05356 4.032036
-30.44397 -3.697691 30.16904 3.99904 14.81326 4.032249
-30.07149 -3.789866 30.20676 3.995766 14.80227 4.032084
-30.02687 -3.796598 30.14495 4.016544 14.90981 4.030788
-29.62744 -3.73534 30.0579 4.025599 15.00011 4.069021
-29.90843 -3.819012 30.00491 3.98509 15.05031 4.063814
-29.88909 -3.659067 30.14452 3.992041 15.00409 4.072935
-29.99416 -3.72067 30.26351 3.993973 15.00934 4.045622
-29.87395 -3.82186 30.1239 4.008413 15.21323 3.978204
-30.16156 -3.811837 30.2723 4.010524 14.85445 4.071745
-30.0452 -3.659755 30.23299 4.021898 15.08739 4.032731
-30.20538 -3.969337 30.23334 4.044532 14.91915 4.090831
-29.89938 -3.796354 30.11752 3.9934 15.03098 4.076766
-29.84609 -3.876224 30.15197 4.02765 14.98513 4.040384
-29.98921 -3.757842 30.17933 4.010811 15.01601 4.091854
-29.70759 -3.899821 30.09757 4.006777 15.04979 4.086981
-30.29438 -3.933304 30.15174 3.972469 14.83632 4.035491
-29.8818 -3.621799 30.09029 4.01022 14.76994 4.068635
-29.8854 -3.882817 30.11122 4.010817 14.82753 4.041084
-29.89249 -3.784237 30.10179 4.006599 14.92248 4.048709
-29.81993 -3.850693 30.24423 4.006718 15.03723 3.926143
-30.08032 -3.835459 30.17112 4.059727 14.8548 4.09412
-30.05342 -3.819009 30.06395 3.99023 14.76839 4.023207
-30.16982 -3.962395 30.11582 4.048396 14.85429 4.023499
-30.34239 -3.860922 30.19945 3.981487 14.932 4.087392
-29.92354 -3.882464 30.16457 3.994917 14.96934 4.044455
-29.97691 -3.819892 30.21783 4.006483 14.8058 4.055042
-29.62749 -3.830222 30.11523 3.956644 15.01899 4.051408
-30.0549 -3.801506 30.16433 3.985053 15.07232 3.987634
-30.03629 -3.802239 30.21637 4.02951 15.14218 4.077048
-30.01112 -3.92748 30.26372 3.994038 14.9455 4.077182
-30.06796 -3.844108 30.31566 4.045089 15.03112 4.058964
-29.89895 -3.830795 30.22778 4.000189 15.16499 4.126089
-29.9628 -3.710837 30.3232 4.052261 15.11399 4.094765
-29.79208 -3.69799 30.2355 4.028636 15.06603 4.052638
-29.8263 -3.934148 30.21597 4.004438 15.033 3.959498
-30.06289 -3.798486 30.06027 3.96193 15.27288 3.955158
-30.10921 -3.858973 30.34603 4.041518 14.84876 4.01347
-29.80394 -3.832973 30.17273 4.011594 14.76594 4.010839
-30.21178 -3.95348 30.18136 3.994049 14.666 4.09404
-30.06024 -3.812464 30.06227 4.016776 15.05589 4.065303
-30.00634 -3.863267 30.21784 4.018176 14.88957 4.044148
-30.02972 -3.733074 30.14645 4.008043 14.96356 4.037195
-30.1919 -3.823984 30.22216 4.018066 14.87515 4.119825
-29.79165 -3.949418 30.25764 4.003302 15.18423 4.025761
-29.78661 -3.902302 30.2791 4.028943 14.98544 3.992798
-29.832 -3.697468 30.21332 4.008563 15.204 3.989202
