"tau2_1" "tau2_2" "tau2_3" "tau2_4"
2.268626 0.09643426 0.08762528 0.01090394
7.557334 0.08066471 0.01673489 0.009370464
80.5731 0.1279995 0.01945187 0.01957895
0.9411779 0.2648651 0.01883314 0.02225454
170.1055 0.2492165 0.03850794 0.01478214
0.5074197 0.257841 0.05245665 0.01607389
574.4406 0.2209776 0.02161618 0.007604698
2.987348 0.243656 0.04745428 0.008258808
395.4096 0.1613608 0.0527256 0.0121374
0.3389781 0.1636425 0.05649161 0.01446615
155.4071 0.1217231 0.04110995 0.01142687
80.27522 0.2103655 0.03770521 0.01915011
102.0938 0.224759 0.03273423 0.009347713
762.6036 0.156245 0.05752844 0.01077761
110.4511 0.3596561 0.04678148 0.008870072
132.3321 0.1056008 0.04663492 0.02989935
28.15523 0.246792 0.07588517 0.01343106
4.668031 0.1765447 0.04625676 0.02404205
1488.943 0.1653292 0.03170169 0.01799141
10.68669 0.07121756 0.02459755 0.01639315
19.82029 0.2355519 0.04836929 0.007539556
1.245857 0.08208622 0.02559142 0.01984913
1.947181 0.08017855 0.04848293 0.01324326
6708.51 0.07377695 0.06287108 0.01454703
16.85993 0.2093254 0.0347507 0.01873144
0.3920984 0.07873169 0.02441169 0.01826343
0.06904896 0.118266 0.03773746 0.02136816
622.5356 0.2528335 0.03282274 0.01827397
577.0507 0.2109404 0.04213463 0.01819813
0.5688969 0.106116 0.02663573 0.02522091
1.273129 0.1317833 0.02843524 0.02725104
288.0536 0.2484402 0.02382147 0.02584153
49.34645 0.08429161 0.04081498 0.0224297
1.72613 0.1202074 0.02622857 0.01351082
465.1979 0.1075873 0.0495723 0.0095683
13.42361 0.1242535 0.05335573 0.01495318
487377.1 0.2164192 0.02526995 0.008274342
14385.91 0.1195588 0.02374233 0.02341585
2.155422 0.1441411 0.02388219 0.01665036
0.0553115 0.0799013 0.0198992 0.02039713
0.1052619 0.1288476 0.05016918 0.01494296
0.5097404 0.4368261 0.04121186 0.02443763
806.7328 0.2532061 0.0675039 0.01443126
0.1532258 0.1387631 0.06679011 0.02362066
13.30474 0.2213539 0.04991042 0.007064818
0.2794951 0.320819 0.02619324 0.01814348
0.9747833 0.3878514 0.03563798 0.01250408
16.64497 0.2099266 0.01613376 0.02249672
5.182543 0.1060252 0.0248669 0.02199908
1.3237 0.2471127 0.02304622 0.03263886
0.2486974 0.1662557 0.03361991 0.01622763
44.8951 0.1428576 0.03903713 0.01646648
293.6721 0.3251136 0.03132879 0.02087274
5.365153 0.2272877 0.02771856 0.01989306
5.504833 0.2449504 0.0372285 0.01248555
0.1193242 0.2957462 0.0232051 0.01232946
80.19328 0.3704686 0.0496371 0.01152829
6.16001 0.1191596 0.03837158 0.02642186
13.6754 0.1156124 0.03960509 0.008060416
1.603112 0.1101251 0.04385017 0.01340179
