"Delta_1" "Delta_2" "Delta_3" "Delta_4"
-6.352913 -2.8836 -2.162474 1.0377
-1.185561 -2.447672 -2.02558 1.046597
11.29423 -2.784799 -2.032814 1.165768
-4.150629 -3.033329 -2.151391 1.171655
7.244569 -2.937109 -2.164258 1.148603
-1.577069 -2.635035 -2.185565 1.107687
-1.000775 -2.987063 -2.167486 1.132693
-6.219808 -2.9671 -2.248336 0.9400473
-4.895329 -3.170538 -2.225449 1.056702
-3.168216 -3.160552 -2.172522 1.039753
-7.90848 -2.923213 -2.130232 0.9584812
10.94639 -2.713432 -2.076007 1.137356
11.96316 -2.790339 -2.087678 1.116861
-8.492552 -2.883248 -2.161938 1.186568
-4.273811 -3.113048 -2.200334 1.114172
-0.6219129 -2.679138 -2.168751 1.161476
-8.109537 -3.009358 -2.221265 1.224046
3.437603 -3.022145 -2.252195 1.281578
-4.527464 -3.144025 -2.056531 1.250239
-3.667152 -3.142949 -2.132128 1.31158
-5.000259 -3.099881 -2.227874 1.098091
2.407799 -2.773541 -2.11247 1.159472
-3.138275 -2.655306 -2.115241 1.319163
3.554139 -3.160704 -2.056003 1.253991
2.941189 -3.077897 -2.060231 1.254614
-0.540957 -2.908497 -2.073451 1.231766
7.441911 -3.168584 -2.096526 1.220343
-6.402532 -3.022557 -2.182947 1.174196
-10.2723 -3.249083 -1.93724 1.13811
7.052453 -3.176257 -2.057074 1.16428
-7.247526 -3.245012 -2.038549 1.150441
-14.39338 -2.673308 -1.803467 1.036834
17.03989 -2.710035 -1.868305 1.066001
-18.4368 -2.819902 -1.996916 1.155826
6.10718 -2.617882 -2.035417 1.197045
-12.32859 -2.775518 -1.961166 1.197555
-7.044142 -2.959781 -2.000076 1.248447
-18.77613 -2.780264 -1.981458 1.075191
-4.224715 -2.788306 -1.955798 1.112793
-23.10678 -2.644424 -2.028019 1.084181
-4.928127 -2.886643 -2.082139 1.09119
2.530293 -2.957523 -2.146345 1.050818
-1.266787 -3.242776 -2.248691 1.166799
-2.140322 -3.07414 -2.256638 1.190761
0.1206483 -3.008915 -2.082366 1.207577
0.5488008 -2.829905 -2.019793 1.177784
-7.853317 -3.259849 -1.976475 1.200004
-1.188086 -2.914958 -2.038216 1.19171
-1.432747 -2.829262 -2.082466 1.185645
9.430871 -3.067066 -2.164215 1.059237
-5.732793 -3.077377 -2.298771 1.179472
4.620793 -3.087654 -2.270263 1.209425
-1.304711 -3.175664 -2.064556 1.182987
-1.673117 -2.873377 -2.08213 1.266739
-1.936135 -2.927987 -2.131424 1.230258
-2.004263 -2.995064 -1.65849 1.259842
-2.024375 -3.086662 -1.796183 1.200082
-2.023482 -3.080892 -2.036648 1.163552
-2.008531 -2.740349 -2.047416 1.12256
-2.001951 -2.643707 -2.072978 1.181333
-1.899009 -2.791782 -2.104496 1.152243
-1.447396 -2.601877 -2.174532 1.167279
-1.83864 -2.565398 -2.125647 1.125122
-9.662334 -2.67371 -2.1186 1.182474
-1.974827 -2.65123 -2.012867 1.198474
16.14597 -2.919137 -2.027111 1.163039
-6.349737 -3.095009 -2.06379 1.099166
6.817636 -2.702243 -1.885478 1.113977
-10.22976 -2.767407 -1.846544 1.197252
-0.8191245 -2.620662 -1.921517 1.135614
1.302663 -3.142125 -1.932946 1.122677
-6.190335 -2.996913 -1.892159 1.233791
-1.054449 -2.899991 -1.803952 1.14453
-0.1291201 -3.105022 -1.948837 1.154882
-1.201889 -3.023326 -1.997035 1.07363
5.418223 -2.73735 -1.963205 1.087973
-9.840593 -2.867216 -1.858766 1.03555
2.285576 -2.613083 -1.987492 1.111676
-17.20304 -2.851482 -2.132997 1.051471
0.3551256 -3.053008 -2.07985 1.179714
-8.633154 -2.753615 -2.271581 1.26318
1.350395 -2.829234 -2.254705 1.206069
12.16817 -2.885543 -2.29051 1.217917
-2.726363 -2.973454 -2.487452 1.156449
-1.165598 -2.834531 -2.318593 1.116459
-3.225375 -2.97019 -2.343236 1.22216
1.336435 -2.90365 -2.193833 1.224682
8.077312 -2.8144 -2.307819 1.27898
-3.307928 -2.757025 -2.084356 1.249045
3.932823 -3.005258 -2.010933 1.20955
1.997357 -2.86293 -2.103727 1.185786
-21.60506 -2.868468 -2.143419 1.137245
10.30199 -2.903183 -2.232896 1.065173
0.2597857 -2.597357 -2.068517 1.089668
0.7787691 -2.886674 -2.140085 1.017519
-2.503887 -2.778564 -2.010153 1.065132
-1.539608 -2.606414 -2.166283 1.087006
-0.8521661 -3.115284 -2.285527 1.131851
-12.61293 -3.032419 -2.272918 1.11888
-7.295665 -3.019707 -2.263563 1.193879
19.91414 -3.393 -2.214943 1.297489
-3.778804 -3.149479 -2.336275 1.351075
-7.581857 -3.377734 -2.323032 1.349374
-9.417971 -3.516084 -2.117605 1.24976
4.445555 -3.041592 -2.220364 1.292057
-12.29102 -3.147391 -2.287622 1.279567
-6.579519 -3.049075 -2.240993 1.331343
-15.78454 -2.918518 -2.074671 1.233521
-17.51048 -2.696019 -2.126729 1.23673
-21.24038 -2.996737 -2.201772 1.211382
8.464323 -2.95111 -2.294755 1.197473
6.92036 -3.303163 -2.249292 1.12812
-4.302603 -3.569778 -2.191203 1.101379
1.6935 -3.208142 -2.304567 1.191117
6.29197 -3.27252 -2.213189 1.294856
-4.605936 -3.282054 -2.305362 1.107509
-3.528652 -3.000452 -2.12901 1.151963
-4.579757 -3.098734 -2.263672 1.14915
3.537437 -3.339152 -2.229147 1.158736
-11.43837 -3.186792 -2.299888 1.291778
9.729267 -3.224644 -2.158923 1.126322
-10.33422 -2.991089 -2.229826 1.073364
0.5985089 -3.229553 -2.342759 1.179028
0.7123505 -2.959834 -2.255505 1.286954
21.05919 -2.927655 -2.314184 1.269227
-0.8614746 -3.057931 -2.234658 1.210332
19.29845 -3.185826 -2.240904 1.245182
2.400926 -3.052365 -2.201055 1.263463
-1.071539 -3.224024 -2.243778 1.184102
8.299902 -3.189965 -2.333567 1.327282
-1.580829 -2.975588 -2.316261 1.353664
-5.001698 -3.20287 -2.247503 1.38851
4.956379 -2.992348 -2.223343 1.295661
12.86176 -3.278794 -2.138425 1.208861
2.134496 -3.340325 -2.252833 1.169222
3.376302 -2.682235 -2.21904 1.122662
-10.94991 -2.801078 -2.194807 1.211112
-10.88946 -2.962445 -2.011479 1.125782
-23.18228 -2.884814 -2.154224 1.296013
0.1301066 -3.051762 -2.221928 1.216741
0.1157803 -3.281574 -2.376792 1.162987
4.133385 -2.943228 -2.3145 1.205514
2.542305 -3.082933 -2.435519 1.119248
3.799645 -3.307351 -2.301494 1.168013
-10.24295 -2.876355 -2.181057 1.11003
3.162028 -3.318512 -2.235137 1.081089
0.2249848 -3.308211 -2.299141 1.082892
1.640783 -3.241417 -2.186559 1.141479
-3.720802 -2.811898 -2.154363 1.184135
-8.012031 -3.0419 -2.111324 1.29707
-6.65024 -3.104815 -1.973639 1.147722
5.086998 -3.21449 -1.879356 1.132765
-9.29388 -3.258309 -2.065608 1.215948
-2.518872 -3.250267 -2.085896 1.159557
-6.133381 -3.353851 -2.149442 1.294591
20.61699 -3.076977 -2.223762 1.121642
-5.849817 -2.851373 -2.117084 1.196963
0.2545468 -2.916566 -1.996222 1.202509
-0.4601736 -2.903305 -1.939966 1.233897
-2.927194 -2.815143 -1.981875 1.159892
-2.805502 -3.175024 -1.997802 1.166196
-1.922712 -3.255963 -2.051803 1.193092
-0.05701108 -3.136412 -2.060098 1.067893
-5.617038 -2.959984 -2.152873 1.161902
-5.409873 -2.89674 -2.152911 1.143645
7.531119 -2.988647 -2.179155 1.140105
3.121437 -2.516597 -2.079539 1.119099
-1.288152 -2.845771 -2.164605 1.135986
7.783236 -2.709242 -2.099779 1.221477
6.293509 -2.816418 -2.072611 1.040964
-14.04146 -3.133633 -2.150059 1.113543
7.30813 -2.959314 -2.143202 0.9973885
0.7043677 -3.157368 -2.178363 1.090679
14.859 -3.419459 -2.05393 1.149622
-4.901678 -3.364529 -2.083095 1.105928
-8.213587 -3.340002 -1.944964 1.105248
-9.65908 -3.187607 -1.863601 1.158857
-0.1461904 -3.031179 -2.037566 1.210239
0.5554341 -2.990451 -1.979232 1.218035
1.339947 -2.710022 -2.02015 1.139199
-1.6984 -2.959384 -1.95034 1.104927
-14.14437 -2.743055 -1.832666 1.150935
-10.07683 -2.731527 -1.825331 1.220709
-12.49159 -2.728288 -1.822092 1.152546
-8.838268 -2.669635 -1.961362 1.194761
13.20145 -3.065738 -2.185153 1.224578
6.623179 -3.159846 -2.15193 1.234894
0.5185806 -3.382546 -2.234463 1.209606
-10.35641 -2.933609 -2.162346 1.075376
-7.324443 -3.081115 -2.144266 1.097661
-1.183923 -2.95265 -2.190075 1.079359
-7.663197 -2.882888 -2.172038 1.155323
-19.88013 -2.97511 -2.148467 1.22658
-19.21002 -3.118714 -2.123528 1.202416
-13.92063 -2.883431 -2.038944 1.111804
-2.404301 -2.769831 -1.931073 1.139433
-1.345473 -2.914892 -1.817771 1.219712
0.6592124 -2.86448 -1.960953 1.14568
-2.353519 -2.785846 -2.097458 1.057636
-5.504458 -2.538254 -2.126031 1.10042
0.4493216 -2.499564 -1.924308 1.036305
-22.64321 -2.674396 -1.827693 0.9970499
-7.049992 -2.602024 -1.996869 1.092202
-8.041474 -2.824199 -1.974755 1.171055
-3.098816 -2.764366 -2.009502 1.19054
2.864928 -2.973015 -2.180485 1.120134
-1.445955 -3.052181 -2.252079 1.108206
4.571672 -2.929493 -2.102256 1.115108
-7.845616 -3.262997 -2.129389 1.168475
-3.104477 -3.766622 -2.026779 1.261979
-6.960781 -3.591813 -2.118592 1.312178
15.56859 -3.384216 -2.207732 1.374791
4.382722 -2.937896 -2.230606 1.309308
-0.1326441 -2.84303 -2.145883 1.235074
-5.280566 -3.009602 -2.312522 1.211042
-20.5124 -3.037531 -2.231776 1.192788
4.702354 -2.882112 -2.14432 1.157661
1.988423 -2.545715 -2.159707 1.14286
3.16343 -2.610925 -2.178501 1.141875
-2.23607 -2.538426 -2.142557 1.15466
-4.312033 -2.537572 -2.262879 1.112322
3.371738 -2.877181 -2.214755 1.067523
0.8401693 -2.708972 -2.192643 1.031987
2.105657 -2.762861 -2.2794 1.010511
15.96163 -3.115352 -2.258402 1.100893
-14.22887 -3.196633 -2.238393 1.135031
-12.10874 -2.945353 -2.204032 1.158543
-15.56381 -2.950551 -2.21396 1.254221
-0.6320901 -2.967257 -2.198148 1.168711
-2.238382 -2.83341 -2.095635 1.158905
7.608371 -2.640273 -1.999893 1.241336
3.551848 -3.243401 -2.124352 1.235304
-7.393445 -3.192672 -2.125524 1.236636
-1.222442 -3.001973 -2.083315 1.255608
-7.9214 -2.8252 -1.952125 1.298298
-0.2263743 -2.981364 -1.974465 1.252781
-9.207611 -3.347993 -1.996488 1.23088
-0.2377079 -2.968179 -1.957507 1.26388
-2.159735 -3.049708 -2.047883 1.346172
-10.68478 -3.029643 -1.91888 1.256686
-7.550373 -3.01538 -2.059662 1.163003
4.038472 -3.174719 -2.157459 1.199661
0.2020581 -3.169406 -2.234158 1.157371
21.35867 -2.949429 -2.040665 1.192187
7.717045 -3.012383 -2.113933 1.149865
-3.925508 -2.858861 -2.027714 1.130834
12.15714 -2.803431 -2.140826 1.200622
-10.07058 -2.587113 -2.208403 1.184049
6.02461 -2.782345 -2.201931 1.120305
11.21086 -2.787817 -2.051906 1.076862
8.698786 -3.544589 -2.208346 1.171468
-14.24336 -3.41649 -2.176988 1.08475
6.943162 -2.989047 -2.136794 1.127946
1.678663 -3.071453 -2.139876 1.127781
-16.36439 -2.988167 -2.097128 1.204978
-3.823056 -2.789544 -2.054767 1.200095
1.477112 -2.804204 -2.099144 1.119221
11.16184 -2.783953 -2.219226 1.188129
-0.2846069 -3.021056 -2.126434 1.171392
-3.296383 -2.775243 -1.986264 1.171981
-2.332199 -2.800163 -2.006142 1.116476
-3.484522 -2.477075 -1.929578 1.056165
7.552962 -2.449604 -1.988345 1.020694
6.015395 -2.685415 -1.959983 1.018791
0.724276 -2.935051 -1.952427 0.9942593
-0.6277477 -2.968175 -2.073532 1.013657
-6.752807 -2.825034 -2.175437 1.011796
-29.23087 -2.852165 -2.283496 1.085896
-11.36808 -2.953986 -2.27763 1.069606
0.1999 -3.178443 -2.207882 1.086449
14.36078 -3.1673 -2.104815 1.191335
-11.94711 -2.778488 -2.192919 1.065109
0.7940104 -3.050144 -2.095299 1.071793
-1.602374 -2.901455 -2.269619 1.102878
-4.896214 -2.908938 -2.277407 1.185459
5.531874 -3.041903 -2.336846 1.104512
-5.657164 -3.093726 -2.212425 1.184586
1.165164 -2.793648 -2.346402 1.317748
8.838069 -3.143744 -2.379399 1.265579
8.59987 -2.700644 -2.385622 1.266276
-5.973195 -2.800798 -2.585528 1.231854
-4.328849 -2.670735 -2.270905 1.129477
-1.462605 -3.101759 -2.165467 1.204019
-14.61603 -2.952019 -2.164204 1.210819
-9.267216 -3.003269 -2.226291 1.091097
-0.1505955 -3.086359 -2.179968 1.071083
-4.911888 -2.944212 -2.067591 1.135359
2.731644 -2.979213 -1.973902 1.173048
25.45931 -3.178716 -1.978852 1.188033
-1.147376 -3.054565 -1.960965 1.139396
-5.910224 -2.95993 -2.059849 1.104874
8.635134 -3.039128 -2.091578 1.139794
-11.59828 -2.715227 -1.877855 1.192338
-13.55796 -2.66842 -2.012821 1.201831
-0.258111 -2.575442 -1.97709 1.080191
-2.508922 -2.983963 -2.013438 0.9728131
2.880966 -2.88144 -1.960622 0.9413736
7.234848 -2.544291 -2.085339 0.9255895
-4.651805 -2.652086 -2.039577 0.9412109
0.8308797 -2.969594 -1.943559 0.9855696
-6.172581 -2.784869 -1.929812 0.9427165
-16.24716 -2.776055 -1.881529 0.9811176
3.168235 -2.376548 -1.792979 0.9471045
-0.3751318 -2.67143 -1.820149 1.13067
3.920343 -2.83668 -1.881972 1.083507
-0.2883648 -2.942717 -1.889231 1.249709
-4.640135 -2.990984 -1.936221 1.258481
-0.5703301 -2.909186 -1.969663 1.21087
-11.87696 -3.081612 -2.098948 1.146943
-1.572901 -2.834384 -2.098344 1.176593
2.734083 -3.140913 -2.031199 1.088798
6.072928 -2.946372 -1.991389 1.069472
5.059275 -3.027208 -2.145003 1.067946
-0.8000822 -3.110022 -2.202698 1.069712
-10.85321 -3.353374 -2.178328 1.119672
-7.189102 -2.685998 -2.089582 1.079861
-2.553707 -2.954415 -2.086996 1.058737
-3.312866 -2.805826 -2.155367 1.008376
2.400385 -2.566937 -1.939114 1.141313
-1.172281 -2.834203 -2.014313 1.060745
-14.04109 -2.709336 -1.886187 1.077154
-4.746616 -2.676549 -2.076973 1.154789
-0.5954004 -2.870294 -2.005266 1.109325
13.88055 -2.985205 -1.841654 1.183065
-3.404847 -2.939595 -1.915828 1.091666
-4.719495 -3.562776 -2.044587 1.117627
-0.07916089 -3.212851 -2.103399 1.065641
2.416754 -3.178543 -2.114567 1.154534
-4.819844 -2.908108 -2.15169 1.054344
-2.170247 -2.67402 -2.160239 1.111305
-6.735784 -2.705835 -1.994401 1.161926
-12.88314 -2.864088 -1.882347 1.134381
-2.486284 -2.625197 -1.984524 1.221204
9.597476 -2.49216 -2.063249 1.238784
-1.933362 -2.698996 -2.150654 1.28631
-7.983353 -2.732983 -2.187952 1.226589
4.041574 -3.125819 -2.340197 1.197315
-5.35055 -3.293474 -2.277453 1.253993
-6.103287 -3.242276 -2.125869 1.241748
-0.1680106 -3.400446 -2.150194 1.240112
1.967672 -3.170784 -2.128464 1.212345
-7.197967 -3.095606 -2.187671 1.355869
10.03818 -3.010813 -2.250078 1.289559
2.728752 -3.029379 -2.240983 1.256288
-6.811651 -3.008731 -2.170748 1.244316
-4.202617 -3.294924 -2.360979 1.308533
-3.793145 -3.431609 -2.398567 1.283599
-15.28518 -3.240345 -2.31541 1.271186
19.40338 -3.146386 -2.277032 1.274846
11.08687 -2.905493 -2.338234 1.242199
10.21628 -2.733488 -2.332804 1.164424
-11.47063 -2.484275 -2.375334 1.176482
3.482304 -2.726533 -2.38318 1.231217
5.537546 -3.179024 -2.356312 1.233198
-3.133959 -3.15102 -2.208093 1.405148
1.869317 -2.941694 -2.206202 1.390932
-11.21821 -3.134459 -2.204918 1.360876
-3.216202 -2.934873 -2.260255 1.26749
16.19134 -3.147964 -2.24725 1.292728
-12.57182 -3.279461 -2.241354 1.288387
-1.554911 -3.249354 -2.198136 1.204726
-2.166978 -3.35451 -2.019576 1.200995
-8.232773 -3.293518 -2.089887 1.23589
13.55655 -3.089906 -2.122954 1.339709
0.2434267 -3.275728 -2.133236 1.255667
0.4240007 -3.417257 -2.077218 1.250748
0.7132786 -3.447228 -2.124123 1.276786
8.981624 -3.241861 -2.139776 1.278098
5.470321 -3.25978 -2.028472 1.196009
-2.128926 -3.738326 -2.123436 1.252076
1.618166 -3.519388 -2.140089 1.287323
-7.049687 -3.564479 -2.050707 1.232776
-2.888031 -3.080649 -2.057191 1.210883
5.385878 -2.831243 -2.147114 1.105293
-0.9745118 -2.972127 -2.085595 1.068073
10.15749 -2.847646 -2.070546 1.14857
-2.632802 -2.783177 -2.139236 1.090622
0.2008888 -2.679687 -2.117582 1.089021
7.02358 -2.59604 -2.225284 1.071624
-4.716382 -2.705982 -2.188533 1.094296
4.045454 -2.701069 -2.211991 1.172704
10.18717 -2.988835 -2.336091 1.05181
-16.0225 -2.993064 -2.18508 1.070696
13.1161 -3.067943 -2.106483 1.151827
0.8442832 -2.700468 -2.211388 1.175617
24.10617 -2.447682 -2.09392 1.241284
5.485355 -2.978685 -2.026937 1.128967
-7.171915 -2.538066 -2.115191 1.100899
1.322435 -2.596096 -2.066984 1.131527
-11.69739 -2.661934 -1.968654 1.101421
10.60156 -2.500316 -2.121139 1.131963
3.926302 -2.962155 -2.029473 1.239458
-13.34353 -3.207139 -1.951511 1.171437
