"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3" "beta1_4" "beta2_4"
6.616621 -11.61417 -30.01722 -3.889392 14.9009 4.067152 30.19708 4.010245
2.209451 -1.649006 -29.77799 -3.717794 15.02782 4.048775 30.08392 4.037943
14.24981 -2.479627 -29.61628 -3.639064 14.93884 4.029217 30.16502 4.0379
-14.82967 20.59242 -29.7165 -3.624506 14.93046 3.889865 30.274 4.017524
0.1452045 -1.377854 -29.72307 -3.849555 15.03759 4.032875 30.31838 4.034328
-14.76351 13.68679 -29.77582 -3.785931 15.06173 4.018076 30.22146 4.014722
-24.4752 18.31803 -30.22462 -3.661756 15.04297 4.003126 30.27506 4.012877
8.781511 -1.094045 -29.8944 -3.757812 15.05656 4.02141 30.13995 3.999196
5.326412 5.713488 -30.01873 -3.943609 15.27214 3.982603 30.13581 4.037296
1.021191 2.038293 -29.98827 -3.850606 15.08123 4.058717 30.27943 3.98418
12.42765 0.4849601 -29.94002 -3.709222 15.03458 4.063287 30.18276 4.005666
-14.81175 -2.480014 -29.769 -3.847483 15.10931 4.129669 30.11505 4.048594
-2.280897 0.7390569 -29.87361 -3.93963 15.06431 4.046126 30.12154 3.996705
-3.579588 5.358639 -29.8144 -3.982138 14.9237 4.031444 30.15279 4.02601
-15.24824 -15.87085 -29.89335 -3.765314 14.97405 4.03616 30.25716 4.019927
-5.213673 -9.449958 -30.02454 -3.496784 14.8338 3.986135 30.26506 4.002425
-20.04721 7.373334 -29.97069 -4.073112 14.88637 4.01208 30.15271 4.0134
0.82862 1.574461 -29.77998 -3.849829 14.94541 4.001134 30.08906 4.01942
-0.9801284 9.789868 -30.15073 -3.883042 14.60148 4.074859 30.14714 3.976721
-12.11238 -8.175133 -29.82903 -3.928807 14.79126 3.979546 30.03222 4.001245
-14.15639 -6.051713 -30.18964 -3.762773 14.74186 4.089754 30.02301 4.038327
2.332051 3.503461 -30.41969 -3.654914 14.81618 4.073829 30.03596 4.008458
10.66779 1.666602 -30.22825 -3.861389 14.93851 3.976038 30.00377 4.015243
6.43376 -5.150495 -30.1261 -3.816676 15.0744 4.022399 30.10511 4.026076
-18.1655 23.71585 -29.99068 -3.90461 14.99314 4.054931 30.07769 4.023346
2.016621 -1.697912 -29.98871 -3.968699 14.96205 4.093016 30.08686 4.002314
-17.11973 -14.34162 -30.28443 -3.876059 14.92054 4.120205 30.15929 4.029121
-9.19202 -2.21362 -30.10301 -3.951661 14.96207 3.997495 30.12679 4.074505
3.407573 3.959509 -29.87793 -3.804855 14.94261 3.953953 30.00849 4.015613
-15.28299 8.022956 -29.90931 -3.861845 15.06375 4.001748 30.04212 4.016184
-12.55632 9.126496 -30.45082 -3.776344 14.95257 4.009468 30.08925 3.986188
9.647023 -3.06198 -30.19508 -3.659039 15.06498 3.964944 29.9798 4.02395
0.1924112 9.758892 -30.67988 -3.903784 14.72966 4.084728 30.12901 4.044057
16.61772 -0.6059572 -30.40599 -3.896069 14.90578 4.053817 30.09159 4.033576
-7.024611 -9.875885 -30.05497 -3.933357 14.74976 4.059811 30.14269 4.013047
-5.421581 7.750977 -30.02199 -3.780177 14.66947 4.086745 30.25656 3.963671
-2.066389 1.744863 -29.77111 -3.700161 14.8865 3.996801 30.12271 4.004597
1.340046 4.424207 -30.12131 -3.892268 14.61482 4.011005 30.15582 4.04223
12.89291 2.701042 -29.87579 -3.773677 14.77199 4.044671 30.01088 4.033817
8.706116 0.1965409 -30.08332 -3.796809 14.53606 4.061593 30.17473 4.008245
-10.69546 25.69479 -29.91408 -3.956113 14.82862 4.036688 30.0903 4.036618
-12.50813 14.46071 -30.39821 -3.761434 15.06869 4.050412 30.05256 3.975868
-7.775862 -28.38711 -29.9976 -3.779699 15.1408 3.985257 30.15988 4.015405
-16.30036 18.26867 -30.33708 -3.814328 15.07336 4.062513 30.11214 4.06302
-2.586891 -5.144583 -30.35572 -3.762255 14.93111 4.040298 30.19755 4.019536
-12.87651 2.662339 -30.19942 -3.850203 15.03957 3.959021 30.22501 3.97712
-8.346846 10.26816 -29.93968 -3.775789 15.1097 3.993786 30.16918 4.006928
3.786143 -0.7398591 -29.97997 -3.860181 14.99579 4.029294 30.25278 4.002979
11.01937 1.68823 -29.66605 -3.826207 15.15811 3.982503 30.14023 3.98639
11.87495 5.047732 -29.98355 -3.816401 15.00687 4.043438 30.31959 4.007726
-1.42233 0.06869568 -29.81141 -3.758849 15.2637 4.033485 30.18687 3.970786
-12.49342 -8.32381 -29.87519 -3.860986 15.16994 4.026859 30.21136 3.990471
-5.606077 9.04174 -29.92326 -3.737853 15.1793 4.029383 30.2856 4.004757
9.312624 1.22721 -29.81109 -3.920994 15.11725 4.073917 30.20153 3.972789
13.87154 3.542535 -29.69392 -3.923037 14.95515 4.051909 30.36318 3.998243
-18.43914 2.764306 -29.47881 -3.848695 14.91549 3.994893 30.34991 4.022964
-12.92753 -0.1956999 -30.22546 -3.886635 15.03907 4.033628 30.30946 4.041918
-7.802573 -20.90793 -30.02079 -3.971913 15.08447 4.064375 30.38147 4.004364
5.178193 9.790832 -29.91104 -3.77799 14.99553 4.047486 30.33474 3.966211
9.202115 1.941722 -29.70266 -3.909321 15.07593 3.981134 30.20431 4.000274
-2.880742 0.4437032 -29.72868 -3.747186 15.09083 4.00535 30.24948 4.012189
-2.598016 -0.8735251 -30.02554 -3.847088 14.90983 3.906969 30.28487 4.026576
7.519527 0.8687684 -29.78057 -3.815491 15.02019 4.034953 30.17904 4.015023
1.240169 -22.42544 -29.78467 -3.887056 14.97139 4.096699 30.18675 4.037196
-20.4947 7.734504 -30.04809 -3.920275 14.8622 3.998949 30.20889 3.949123
2.467942 -4.363749 -29.69669 -3.627467 14.97142 3.981588 30.17026 4.065595
7.593927 -0.2574402 -30.14879 -3.875058 14.824 4.02722 30.12861 4.013451
-7.03964 -12.82461 -29.80542 -3.908116 14.92702 4.039524 30.10662 4.034259
-8.814715 15.84613 -29.85934 -3.742647 14.93094 4.005103 30.05621 3.97837
3.570227 -13.63346 -29.78078 -3.840944 14.9227 4.018586 30.05364 4.027013
-13.02158 -5.891548 -29.71394 -3.949139 14.89339 4.042223 30.091 4.021734
13.39355 2.341615 -29.83415 -3.773469 14.93226 4.092812 30.03911 4.048927
12.36111 10.3889 -30.09528 -3.835492 14.77837 4.065505 30.06654 3.988048
-0.1129485 8.135818 -29.94447 -3.51655 14.88878 4.002482 30.02985 4.008699
-13.8739 -16.24452 -29.79372 -3.761548 14.96768 3.886271 29.97903 3.99247
8.761872 0.4492674 -29.89985 -3.938486 14.90563 4.041211 30.08369 3.997523
-5.376438 1.392145 -30.06138 -3.862907 14.85588 4.011122 30.00517 3.972883
-3.482126 12.85229 -29.79829 -3.806611 14.89706 4.064908 30.10758 4.007777
16.30913 -4.840658 -29.83383 -3.630486 14.94231 4.029757 30.1172 3.963232
-15.21715 17.26441 -29.95869 -3.83364 14.88501 4.019588 30.04087 4.001689
3.515028 -0.5315438 -30.06175 -3.697642 14.88068 3.987089 29.97029 3.96586
6.033719 11.62448 -30.06523 -3.911603 14.84491 4.03791 30.0134 4.011161
-16.66075 20.113 -29.92159 -3.83291 14.83561 4.063535 29.99603 3.997975
-14.36189 9.574224 -29.58577 -3.83898 14.92092 4.001521 30.07012 3.977482
-9.504879 13.27117 -29.44157 -3.898902 15.06628 3.979371 30.05117 4.063992
-13.74676 -10.95792 -30.15207 -3.863678 14.96027 4.039081 30.09441 3.985185
14.71683 -6.251817 -29.94883 -3.819061 15.02044 4.029789 30.17238 4.027194
5.144171 0.2581363 -29.64232 -3.65608 15.19491 4.00121 30.05007 4.034255
8.403445 3.887046 -29.84341 -3.863003 15.14008 3.932689 30.23111 4.008623
-22.31051 15.98581 -29.86022 -3.806346 15.16312 3.941675 30.16631 4.061047
10.49082 4.260287 -29.88801 -3.785552 15.25307 4.058555 30.07754 3.996983
8.820432 -0.3994823 -29.8633 -3.971746 15.34071 4.061996 30.08288 3.995246
-10.35918 -10.62247 -30.09731 -3.832094 15.18289 4.017406 30.164 4.044091
-9.822884 12.92584 -30.14832 -3.718469 15.12116 3.991413 30.21073 4.046927
-17.55144 19.87256 -30.0009 -4.065953 15.24633 4.035206 30.20797 3.965851
-6.116029 23.58332 -29.86251 -3.75671 14.97897 4.058327 30.18376 4.053666
-0.4325579 17.62 -29.68779 -3.886217 14.89868 4.02013 30.21985 4.042534
2.390091 -4.328032 -29.81947 -3.896233 14.78433 3.978721 30.30325 4.006166
-10.5164 15.16898 -29.6497 -3.623377 14.86034 4.016362 30.2236 3.995625
10.77322 0.8660168 -29.49884 -3.726059 15.04595 4.077152 30.23786 4.027241
12.5466 -8.935427 -29.83639 -3.820632 14.97748 4.032754 30.21332 3.990857
4.471644 -8.609825 -29.7946 -3.960061 15.18335 4.101623 30.1393 4.019894
17.26594 -18.10401 -30.32075 -3.776825 15.08592 3.966094 30.16128 4.050597
13.33778 -4.716538 -30.17373 -3.798556 15.29051 4.005601 30.15976 4.020376
9.878335 0.5340207 -30.35094 -3.963918 15.00854 4.169096 30.17589 4.004256
-7.812193 -8.102626 -30.1787 -3.796003 15.30844 3.984866 30.08625 4.012272
6.506695 6.579905 -30.29707 -3.803305 15.01973 4.017075 30.13892 4.060795
1.206692 -2.382457 -30.31686 -3.874443 15.04524 4.045725 30.1295 4.01301
-2.007634 6.33045 -30.3717 -3.859547 14.91135 4.036076 30.08278 4.036848
2.609171 3.658151 -30.08268 -3.746426 15.10109 3.977183 30.09082 4.03059
0.5166756 7.563903 -29.84113 -3.921224 15.13126 3.991748 30.11478 3.985554
8.277713 8.653733 -29.7138 -3.797309 15.22457 4.024217 30.10004 4.002642
3.87877 -3.37382 -30.15994 -3.776288 14.80623 4.031947 30.17781 4.029525
-6.050044 1.404074 -30.03125 -3.74997 14.98587 4.04375 30.10283 3.962404
