Delta_1 Delta_2 
-4.030152 3.511145 
-4.013887 4.180315 
-3.81494 3.884908 
-4.114607 4.255066 
-3.687633 5.198422 
-2.961021 4.665278 
-2.658189 4.533042 
-2.836866 5.115932 
-3.121922 5.128913 
-3.354247 6.363401 
-2.777152 5.930576 
-2.574387 5.916851 
-2.023056 5.515576 
-2.161076 5.134198 
-2.093481 3.9702 
-1.967224 4.162555 
-1.58538 5.880763 
-2.564573 4.938057 
-1.984025 5.662193 
-4.152851 6.876859 
-3.847787 7.351504 
-3.562656 6.639006 
-3.480037 6.720277 
-3.002534 6.662766 
-3.551841 7.033706 
-2.777098 6.038033 
-2.984257 6.454598 
-3.597731 6.768688 
-3.522361 8.10069 
-3.371751 7.673341 
-3.63003 9.908427 
-3.337771 9.985247 
-3.43999 7.268196 
-3.343186 8.256508 
-3.199305 7.12488 
-3.552087 7.78585 
-3.206016 7.48362 
-3.579586 7.170277 
-3.648642 7.721554 
-4.375094 10.20449 
-4.464867 11.872 
-3.995571 9.826051 
-4.339337 9.090865 
-4.233312 7.483666 
-4.287404 9.263772 
-4.519418 8.52966 
-3.786651 8.311406 
-3.66553 9.446484 
-3.164145 10.30429 
-4.048877 9.471653 
-4.012357 8.835234 
-4.455847 5.753968 
-5.148904 5.382699 
-2.795294 5.412229 
-2.332279 7.030383 
-2.901743 6.233742 
-3.193376 6.925579 
-3.071278 7.573744 
-3.232308 6.147856 
-2.992097 7.345911 
-3.550498 10.35053 
-3.391726 7.921637 
-3.904182 7.951436 
-4.093198 10.52971 
-4.293761 8.816753 
-4.716986 8.904329 
-5.073893 7.811163 
-5.628824 9.427805 
-6.121178 8.840328 
-5.636459 9.89171 
-4.976075 10.42531 
-5.645798 12.92264 
-6.215616 9.90599 
-5.254808 11.13263 
-4.978538 10.37285 
-5.500779 10.55618 
-5.462552 9.539508 
-5.949406 9.812207 
-3.415079 8.525549 
-3.790001 7.67486 
-4.697763 8.921483 
-3.838482 8.313674 
-2.406314 10.1453 
-2.588782 8.523229 
-2.681076 8.172025 
-2.613855 7.795238 
-3.192511 6.770313 
-3.256571 6.185663 
-4.148679 7.095361 
-4.764219 8.126812 
-3.128164 9.589796 
-2.966451 7.086738 
-2.921197 7.105943 
-3.581327 8.117045 
-3.189085 8.054226 
-2.138751 7.235371 
-1.323738 7.467261 
-2.196939 6.8825 
-3.627981 7.077378 
-3.914269 12.045 
-3.335165 8.680488 
-3.395591 7.756745 
-2.270847 7.057198 
-1.923026 6.416942 
-2.35794 6.026138 
-2.864175 5.943008 
-3.547972 5.299853 
-3.253497 5.268105 
-3.495607 6.356848 
-2.95699 7.183869 
-3.018286 5.483481 
-3.483018 7.316085 
-2.880655 5.883081 
-2.962794 6.098241 
-2.992019 5.819035 
-2.763247 6.703763 
-3.545123 6.657601 
-3.604731 6.451694 
-4.265677 8.445903 
-4.283847 8.518437 
-3.24876 8.667452 
-4.001564 10.6045 
-3.57904 10.03706 
-4.102885 7.659856 
-4.297384 8.411867 
-3.89518 9.790951 
-4.451434 7.839679 
-3.587936 5.44602 
-3.753523 4.925124 
-3.39705 4.823884 
-3.692762 4.459497 
-3.64468 4.197194 
-2.747766 4.911428 
-3.35799 4.319519 
-2.531457 6.216507 
-2.22884 5.598437 
-3.229726 7.494182 
-4.165513 8.906714 
-3.886597 9.532058 
-3.443061 9.780064 
-2.954194 8.854461 
-3.381217 8.618659 
-3.58714 8.120862 
-3.817357 6.741963 
-3.156374 8.461739 
-2.928199 8.733935 
-2.318308 5.087501 
-2.568844 6.457022 
-3.325529 6.367955 
-3.045311 5.491944 
-4.781223 7.789686 
-5.552124 7.642731 
-5.222512 7.793398 
-4.841244 11.17071 
-5.495 11.08752 
-4.103748 9.30909 
-4.144452 9.959787 
-3.352466 10.01014 
-3.637116 11.6111 
-4.589692 9.239438 
-4.293058 7.4676 
-3.899385 9.684875 
-3.6438 7.54375 
-3.374771 6.815897 
-3.277895 6.667668 
-2.818759 6.860176 
-3.052573 7.257408 
-3.042712 6.738354 
-2.689851 6.176284 
-2.431363 7.017052 
-1.310267 7.844445 
-1.352837 7.451 
-2.734373 8.192603 
-2.700784 6.829263 
-4.027281 7.512261 
-3.996203 7.960492 
-3.111905 7.061285 
-3.598227 7.622195 
-3.502652 6.687159 
-3.342548 6.726712 
-3.422037 5.463744 
-3.593806 6.805418 
-3.192147 5.338684 
-3.677808 5.458851 
-2.788542 4.788675 
-2.468025 4.732499 
-2.365086 4.885417 
-1.644671 5.053208 
-2.327271 8.08375 
-2.628443 6.716006 
-2.858965 7.805348 
-2.93076 7.126606 
-2.96746 6.327209 
-3.105457 6.492605 
-2.760033 6.139361 
-2.867972 7.143365 
-3.290288 7.201826 
-2.859461 6.412929 
-2.729149 6.414949 
-3.289923 7.614131 
-3.22067 7.384601 
-4.2172 8.582955 
-3.577775 8.770502 
-3.324157 11.27112 
-2.80403 10.47447 
-2.738681 10.04247 
-2.704207 9.116442 
-2.991582 11.13914 
-2.744638 9.838154 
-3.335084 10.96627 
-4.459251 8.05724 
-4.060755 9.107599 
-3.769072 6.932585 
-4.507081 6.401691 
-4.124751 7.914208 
-3.776105 9.354719 
-3.043142 9.585591 
-4.084042 10.37326 
-4.276801 8.710773 
-4.191069 9.69165 
-4.210009 10.42945 
-4.150118 11.71823 
-5.081561 10.95688 
-5.509654 8.972067 
-4.984747 10.63815 
-5.154287 9.682078 
-5.621282 9.425118 
-4.408911 8.591729 
-5.923333 9.879968 
-6.183938 10.81965 
-5.305178 11.17752 
-5.726967 8.540844 
-5.085267 8.722403 
-5.173758 7.808078 
-5.275902 9.49974 
-5.832816 10.09783 
-4.675169 9.828337 
-5.785099 9.30657 
-5.665439 7.505028 
-4.798388 9.864135 
-5.95218 9.794374 
-6.503592 6.805686 
-5.234539 7.122682 
-6.160465 8.798022 
-5.636343 7.94872 
-6.226202 10.39315 
-7.791441 10.13079 
-6.649894 8.396882 
-6.185858 6.484623 
-6.492514 7.61121 
-6.467471 6.123403 
-6.682175 6.977158 
-8.104585 8.569039 
-6.353032 9.094389 
-3.975789 9.348556 
-6.016471 9.920414 
-5.657667 9.081655 
-3.751917 8.900145 
-3.381804 8.810578 
-3.481215 7.223819 
-3.806517 7.03985 
-3.70445 8.142505 
-3.007739 8.856903 
-2.598377 7.631769 
-3.839988 9.4357 
-3.594553 7.417715 
-3.556923 7.914478 
-3.124943 8.609818 
-3.407451 9.986657 
-3.595152 7.716519 
-3.512823 8.763646 
-3.312755 7.496334 
-3.011264 8.284056 
-3.090944 6.750536 
-2.455026 5.261296 
-2.175868 5.16 
-2.004231 6.087174 
-1.940986 6.450497 
-2.007277 5.740703 
-1.668711 5.776129 
-1.475013 5.715058 
-1.59686 6.690382 
-1.113405 6.391288 
-1.055024 5.809842 
-1.003562 5.534607 
-1.240549 5.453538 
-1.609161 5.337212 
-1.546378 4.418956 
-1.565773 4.136147 
-1.807838 3.637614 
-1.78308 3.86367 
-1.572201 3.461494 
-1.420867 3.257332 
-1.707523 3.187873 
-0.4875031 3.535251 
-0.9022543 3.343669 
-0.9914316 3.185643 
-1.132448 3.070026 
-1.066644 3.198464 
-1.293902 2.639275 
-1.734176 2.676773 
-1.675055 2.865026 
-1.813911 2.673717 
-2.090575 2.702374 
-2.07834 2.421368 
-1.827496 2.874525 
-1.656595 3.528192 
-1.75904 3.32796 
-1.42239 2.828039 
-1.348532 2.340518 
-1.369565 2.351357 
-1.100931 2.945252 
-1.147452 2.958008 
-1.359964 2.41048 
-1.37662 2.625016 
-1.669928 2.629278 
-1.769855 2.788415 
-2.138779 2.712512 
-1.62593 3.396422 
-1.691258 3.465069 
-1.477043 4.208384 
-0.8935272 4.688145 
-0.7549621 4.643904 
-0.8332205 5.309236 
-1.668227 4.974274 
-1.612443 5.50435 
-1.438582 5.651977 
-1.425742 6.249441 
-1.794745 6.262979 
-2.698556 6.080212 
-2.457078 6.127605 
-2.797211 6.322694 
-3.49838 7.558377 
-3.092445 9.087146 
-2.174311 9.241549 
-2.726402 7.345196 
-2.174468 7.896303 
-2.487013 8.290919 
-3.03973 9.006527 
-2.422033 10.23431 
-2.165391 8.102872 
-2.074404 7.015008 
-2.572075 6.171381 
-2.409499 7.35782 
-2.951332 7.762001 
-2.997333 7.183353 
-2.885267 7.919778 
-2.990197 8.340896 
-3.155863 8.640548 
-3.229567 8.861872 
-3.715606 10.90105 
-4.603891 10.09223 
-5.615071 9.033866 
-4.548867 7.468622 
-5.045298 9.499717 
-4.702081 10.02553 
-4.30081 8.697494 
-4.90753 9.323635 
-4.957086 6.980194 
-4.936644 6.620321 
-3.934796 6.587883 
-3.056947 6.837183 
-2.299994 6.402635 
-2.973422 5.357133 
-2.774059 5.054518 
-2.230968 6.823106 
-3.590509 6.868947 
-4.719266 7.604862 
-4.532689 9.217762 
-4.21809 7.588906 
-4.428274 8.75266 
-4.620548 8.414928 
-4.130155 8.052346 
-4.778816 7.754868 
-4.964501 11.03448 
-4.79807 10.15911 
-3.519091 8.767098 
-3.43794 9.876896 
-2.194276 8.479388 
-2.569871 9.910894 
-3.29296 8.089594 
-3.104375 7.816197 
-3.514467 7.653579 
-2.894301 8.353889 
-3.691499 6.522266 
-4.317867 8.915222 
-3.693886 8.926996 
-2.491373 8.497103 
-5.728447 9.443511 
-7.330313 9.200363 
-5.217584 7.697648 
-4.613982 9.83007 
-5.724559 8.597214 
-4.932744 7.96283 
-4.840535 8.31136 
-5.277808 8.152532 
-5.21558 7.794551 
-4.669686 7.859853 
-5.384649 8.661828 
-4.649416 7.854463 
-4.532302 10.60253 
-5.068481 7.48075 
-4.107567 9.434455 
-5.691475 11.37224 
-5.829584 9.954214 
-5.056285 8.660118 
-3.092926 7.839102 
-3.507647 6.098805 
-3.858981 6.305068 
-4.801601 6.101883 
-5.210712 6.954851 
-4.587239 8.514996 
-3.437283 8.917102 
-3.741604 8.790807 
-3.289504 8.213007 
-3.734078 8.338116 
-3.860137 7.815561 
-4.203407 10.55669 
-4.182324 6.790813 
-4.429664 7.320683 
-3.797379 7.00547 
-3.641686 7.493956 
-3.122531 6.840011 
-3.252786 7.717423 
-3.749426 8.794751 
-4.021429 8.069828 
-3.682422 8.23675 
-2.747719 8.719807 
-2.984442 7.923582 
-2.947828 5.767129 
-3.023004 6.168276 
-3.204921 5.055215 
-3.360186 6.454897 
-3.108757 8.790326 
-2.409066 9.089112 
-2.346952 9.674746 
-2.353352 8.429803 
-2.619821 7.336323 
-2.505616 6.204146 
-2.713554 6.348231 
-2.166779 5.539128 
-2.51317 5.35627 
-2.963524 6.065852 
-2.872559 6.536262 
-2.98471 6.626887 
-3.003271 6.591455 
-2.88859 6.384542 
-3.022647 8.197785 
-3.370162 8.266093 
-2.839897 9.550778 
-3.486351 9.284675 
-3.980388 10.0565 
-3.413801 8.601985 
-3.374087 8.937728 
-3.231238 10.57284 
-2.965818 9.434084 
-3.844724 9.137797 
-3.635092 8.180783 
-3.576807 7.812035 
-3.113263 10.18049 
-4.073451 8.094906 
-4.054282 9.387 
-2.564029 8.796374 
-2.948781 8.113142 
-3.556833 7.237343 
-2.7145 8.85646 
-4.077461 9.570043 
-3.958681 6.87811 
-3.959776 5.851125 
-3.423347 5.569795 
-3.939237 6.632007 
-4.21584 6.996761 
-3.423518 8.848506 
-3.662913 8.116637 
-2.742464 7.654021 
-2.576714 5.836091 
-2.181081 7.643957 
-3.113657 8.37738 
-2.688311 6.661461 
-2.422531 5.784706 
-2.752298 6.453077 
-2.640392 8.519273 
-2.948402 8.636851 
-2.681027 7.065518 
-2.78401 7.178554 
-2.824008 6.358553 
-3.373522 6.741374 
-3.530849 6.289444 
-1.979648 6.846625 
-2.698504 6.094878 
-1.79673 5.651033 
-1.40119 5.369951 
-1.203081 5.03968 
-1.243356 4.704006 
-1.481064 5.445744 
-1.358826 5.648418 
-1.367347 5.169028 
-1.164009 4.992178 
-1.649102 5.573245 
-2.031585 5.635803 
-2.270878 6.801127 
-2.507842 6.957083 
-2.712803 6.355077 
-2.951418 8.046269 
-3.020274 6.80285 
-2.694794 7.699994 
-2.359909 7.474498 
-3.649006 7.109326 
-1.996524 5.040442 
-2.052734 3.995539 
-2.015325 4.401789 
-1.957252 3.930763 
-1.95441 3.335625 
-1.688171 3.563121 
-1.61162 3.776744 
-1.377243 4.233711 
-3.14311 6.831804 
-3.528664 6.161058 
-3.512976 6.139307 
-3.474688 5.541303 
-3.402251 5.194826 
-3.993564 5.754186 
-3.240159 3.566237 
-3.189698 3.824133 
-3.36356 3.511267 
-2.010942 4.546205 
-2.391078 4.630754 
-2.648702 4.424397 
-2.389639 4.356693 
-2.035128 4.078522 
-2.172754 4.620436 
-2.282322 6.14584 
-2.837391 8.074182 
-3.101249 7.677183 
-2.752549 8.605962 
-2.899871 6.667805 
-3.181577 6.506551 
-3.400299 6.981954 
-3.208289 7.249453 
-3.252615 7.976118 
-3.292713 6.968574 
-3.376266 7.752733 
-3.004895 6.917579 
-2.763374 5.987798 
-2.679766 5.731389 
-2.656055 8.117786 
-2.196254 6.241423 
-2.543016 5.317418 
-2.161227 6.36869 
-2.161396 5.91669 
-1.748699 6.802883 
-1.603632 6.363107 
-1.853351 6.497405 
-2.598446 6.088666 
-2.554244 5.671906 
-2.521458 3.616626 
-2.384799 3.301011 
-2.268185 3.377482 
-1.977698 2.958255 
-1.935614 3.463692 
-2.384716 3.515254 
-1.879882 3.969698 
-1.815562 4.081451 
-1.639095 3.828219 
-2.21549 3.516066 
-2.077071 2.913608 
-2.056012 2.079715 
-1.916877 2.497028 
-1.375798 2.528267 
-1.033424 3.082888 
-1.318609 4.275965 
-1.249643 4.06435 
-1.164774 3.529929 
-1.9823 4.66579 
-2.426741 4.647082 
-2.498567 4.517136 
-2.582936 4.184691 
-2.319173 3.99283 
-2.558339 3.399538 
-2.709405 4.14093 
-2.748853 4.18682 
-3.589431 5.356499 
-3.219344 5.368975 
-3.397297 9.256707 
-3.323998 10.00584 
-4.928176 10.42731 
-3.895934 10.37443 
-4.570909 9.586308 
-5.224173 9.525971 
-3.846727 8.732371 
-4.246574 9.142376 
-4.075713 9.281341 
-4.32118 6.874689 
-4.781825 9.031384 
-3.612289 8.493776 
-4.654916 12.39682 
-4.956564 9.238126 
-4.726285 9.668506 
-5.122977 9.86323 
-5.47263 8.21237 
-5.142807 7.98662 
-4.390507 7.890448 
-4.434019 7.741427 
-4.646662 9.976981 
-4.403232 9.194577 
-4.353737 8.670109 
-4.472617 10.20584 
-4.854149 9.519063 
-4.472076 10.77263 
-4.243602 8.654865 
-4.154393 8.582577 
-4.358133 6.794146 
-3.608919 6.947824 
-2.799233 6.321521 
-3.578931 8.349929 
-4.604232 7.467066 
-4.699577 7.518453 
-6.374824 8.586033 
-6.471145 10.66697 
-7.312073 9.28382 
-6.800517 10.11414 
-6.60443 8.969002 
-6.383654 7.92415 
-5.965853 7.721836 
-5.474325 8.835864 
-6.265337 8.365532 
-6.370182 7.770549 
-4.503883 8.625775 
-3.626404 9.501395 
-3.454038 8.40921 
-3.105754 9.293963 
-3.152285 8.515749 
-3.034991 8.052996 
-3.188321 6.85303 
-3.657299 6.494069 
-4.81174 11.07211 
-4.230893 13.70019 
-3.41676 9.131718 
-4.79651 8.122919 
-4.450358 8.991553 
-4.206295 9.235449 
-3.825199 5.637655 
-3.81735 7.21222 
-2.83464 7.406722 
-3.279773 5.127894 
-2.687784 5.02535 
-2.708216 5.50106 
-3.022316 4.981264 
-3.152779 5.456052 
-2.918634 4.727603 
-2.792894 3.756911 
-2.475947 3.135113 
-2.495096 2.693188 
-2.428449 2.639075 
-2.393407 2.682826 
-2.177583 2.826961 
-2.224409 2.94054 
-2.174998 2.985177 
-1.877266 3.367913 
-1.973044 4.231164 
-1.650896 3.998809 
-2.044053 4.299557 
-1.589291 4.854529 
-1.822969 4.597463 
-1.794466 4.787538 
-1.757109 4.911009 
-1.874907 5.384266 
-1.828712 5.346359 
-1.695804 5.474725 
-1.984832 5.277077 
-1.959492 6.38198 
-1.442436 5.945976 
-1.535883 6.058633 
-1.127177 5.426876 
-2.520799 5.538917 
-2.368733 6.148399 
-3.043028 4.569926 
-3.081783 3.476546 
-3.051921 3.046342 
-3.084663 2.908903 
-3.990708 2.601096 
-4.079517 3.266032 
-3.606813 3.735586 
-3.540967 4.446452 
-3.266221 4.410165 
-2.684389 5.630493 
-3.057344 6.420977 
-3.363925 6.886483 
-3.548686 6.432078 
-3.306291 6.229803 
-3.380679 7.433189 
-3.041358 8.991778 
-3.783123 8.060956 
-3.902918 7.53417 
-3.784587 8.348783 
-3.719394 12.0467 
-4.158724 11.17849 
-4.100137 7.396195 
-5.25915 7.71204 
-4.496297 7.630536 
-4.088694 7.224266 
-3.507499 6.372955 
-4.259702 7.511691 
-4.087661 8.582103 
-5.106953 9.429181 
-4.925425 9.097527 
-6.142703 7.632552 
-7.399226 9.444675 
-8.777877 9.110827 
-8.655009 10.0503 
-7.504679 10.88883 
-6.803947 6.829233 
-6.85296 8.158954 
-5.938624 9.104084 
-5.985953 7.189408 
-6.096678 5.580723 
-4.670582 7.395441 
-4.079007 9.960565 
-4.17436 8.49977 
-2.764247 8.40462 
-2.728634 6.520165 
-2.467946 7.471952 
-1.894738 6.359227 
-1.379337 5.500908 
-1.044479 5.187559 
-1.898311 4.595102 
-1.765925 4.99766 
-1.619611 5.083738 
-1.317304 5.170726 
-1.622662 5.223802 
-1.762953 7.651933 
-1.750837 9.367156 
-3.870449 6.731286 
-2.542414 5.28442 
-2.483408 5.68373 
-2.464772 6.392041 
-1.934772 6.341582 
-2.865153 6.402605 
-2.389285 6.478067 
-3.112283 7.507326 
-2.849127 7.754218 
-3.941243 9.049384 
-5.138762 9.84774 
-4.743401 9.971315 
-5.464293 8.257779 
-4.955085 7.93755 
-4.270091 10.00108 
-4.161799 8.814293 
-3.882749 7.567414 
-4.444022 9.908379 
-4.776625 7.673422 
-4.022899 8.207258 
-5.01274 8.755214 
-5.032664 6.348916 
-5.496046 8.426628 
-5.636323 9.583753 
-4.272495 11.20936 
-4.230905 9.608645 
-3.95611 11.95219 
-4.193116 7.775902 
-3.076264 7.285625 
-3.66216 7.57895 
-3.151057 7.778017 
-3.429856 7.883826 
-2.759031 6.115879 
-3.328552 5.275117 
-3.587152 6.298769 
-3.102892 7.82588 
-3.326075 9.106297 
-4.08993 7.022834 
-4.151079 7.242123 
-4.16207 9.393452 
-4.044336 8.813903 
-4.754435 10.30037 
-4.805268 9.09966 
-4.667687 8.509416 
-4.180646 8.051973 
-4.251025 7.520447 
-3.922763 7.114112 
-4.59143 7.593311 
-4.428112 8.336957 
-3.247593 8.99891 
-2.934644 9.500663 
-2.3149 8.641456 
-2.613063 7.787031 
-3.023024 7.157435 
-2.667763 7.388665 
-2.658864 6.079697 
-2.417912 5.584659 
-2.546976 3.960696 
-2.671293 3.852311 
-2.909743 3.666426 
-2.026945 4.054806 
-1.852152 4.16714 
-2.036095 6.719896 
-1.829658 5.586063 
-1.866423 6.025613 
-2.139651 6.855752 
-2.526495 5.880536 
-2.601331 8.437604 
-3.055342 7.619014 
-4.341685 7.013281 
-4.577449 8.66761 
-5.343226 11.20473 
-4.777981 10.28694 
-5.075658 8.901743 
-4.604284 9.0598 
-4.503077 10.18197 
-4.16556 8.974854 
-4.169602 9.852063 
-3.889226 9.390981 
-3.828182 6.034945 
-5.679207 5.669412 
-5.377023 6.379177 
-4.964546 7.593388 
-4.286915 7.794706 
-5.069489 6.797461 
-5.651086 10.69279 
-4.853949 7.643712 
-4.851239 10.10836 
-6.691289 10.31764 
-5.803059 9.7428 
-5.928561 8.353146 
-3.359977 9.94877 
-3.541285 7.216093 
-3.093953 6.541092 
-3.206281 8.160271 
-3.202928 6.14932 
-2.483784 4.458385 
-1.931806 4.083814 
-2.244098 3.315167 
-2.497491 3.051245 
-2.644495 3.777789 
-2.418209 4.417303 
-2.75345 4.628682 
-2.958524 4.175177 
-2.876829 4.267993 
-2.601867 4.442475 
-2.556274 4.853434 
-1.910332 5.241978 
-2.255665 6.2293 
-2.598119 4.845035 
-2.611 8.638503 
-2.769551 8.637462 
-2.420608 8.048174 
-2.958545 7.704079 
-2.717341 7.042847 
-4.368887 6.941768 
-4.951707 7.417143 
-5.180874 9.312229 
-4.764973 8.71336 
-5.454661 10.75167 
-5.032516 7.713054 
-6.549978 9.733459 
-4.783656 9.350278 
-4.998902 11.00427 
-3.985431 11.09172 
-2.845364 9.991286 
-2.932289 9.318832 
-3.430642 9.506204 
-3.275729 9.79644 
-4.45377 11.05711 
-5.812591 10.4892 
-3.130455 9.834052 
-2.87816 7.870826 
-2.544557 6.433854 
-3.278877 8.99604 
-2.81108 8.07054 
-3.884278 9.353212 
-7.662371 10.55066 
-6.547199 8.029475 
-5.780835 8.392646 
-4.131107 9.453423 
-5.143003 9.93914 
-5.482375 9.970828 
-4.766809 9.544799 
-4.907103 9.621888 
-4.742195 10.81099 
-4.845018 10.46568 
-4.464517 9.377953 
-4.079855 9.95285 
-3.236714 11.65747 
-4.050426 11.38626 
-5.942044 10.8868 
-5.553026 10.78481 
-5.496991 10.43201 
-6.872932 12.18381 
-6.026473 8.835867 
-4.807691 8.927646 
-5.734496 8.507986 
-6.164466 9.30316 
-5.175872 8.36478 
-4.164918 8.42322 
-4.438553 9.546224 
-3.847602 8.74856 
-3.72161 9.066991 
-3.533607 8.786109 
-4.416642 7.842612 
-4.984847 8.624733 
-4.549788 7.280213 
-3.978292 9.979202 
-3.07568 7.818437 
-3.277913 7.124064 
-3.312341 7.986749 
-3.113369 6.471893 
-2.986439 6.136773 
-2.963068 6.071988 
-2.873662 5.956385 
-2.257135 6.659777 
-3.336467 5.994621 
-2.107328 6.610294 
-2.358005 6.230758 
-2.298374 5.928967 
-2.194174 7.062967 
-2.371506 7.302107 
-2.567423 5.949325 
-2.884244 5.825312 
-3.072377 5.286673 
-2.997384 5.193574 
-3.068321 7.438876 
-2.560763 5.828181 
-2.353987 5.472905 
-2.488228 6.750677 
-2.279675 4.553459 
-1.985311 4.899117 
-2.182996 4.851098 
-1.977474 5.420651 
-1.859176 4.448767 
-1.823123 4.406928 
-2.444208 5.976113 
-2.290307 5.986379 
-2.235378 6.850864 
-2.504475 6.297505 
-1.994956 6.046771 
-2.036444 6.675638 
-1.829053 7.458058 
-1.987247 6.462887 
-2.039457 5.183405 
-2.242825 6.291808 
-2.521358 6.527311 
-2.514619 6.330267 
-1.635755 5.090136 
-1.567029 5.446223 
-1.516764 5.465732 
-1.81924 5.529557 
-2.131188 6.399447 
-2.661978 5.568562 
-2.563486 5.579706 
-2.538992 4.446849 
-2.197607 3.873851 
-2.184267 3.102032 
-2.063885 2.841992 
-2.076269 3.028066 
-1.956127 2.918239 
-1.812141 3.441305 
-2.033827 3.750635 
-1.930909 3.879189 
-1.670396 4.072269 
-1.370816 4.159221 
-1.148816 4.113979 
-1.373965 3.861002 
-1.396771 3.222989 
-1.407285 3.511369 
-1.578129 3.693049 
-1.555704 3.819868 
-1.695364 4.19569 
-1.791783 3.735383 
-1.554831 3.683023 
-1.611422 3.893522 
-1.646302 4.00961 
-1.856608 3.796051 
-2.283438 3.925374 
-2.500596 3.938161 
-2.501298 4.312982 
-2.720062 5.55817 
-2.840915 6.198876 
-2.374577 6.278718 
-2.242012 5.601052 
-1.996703 6.501137 
-2.350357 6.866122 
-1.688501 6.01296 
-1.745507 6.924443 
-2.797904 5.803423 
-2.581847 6.282913 
-2.517336 6.653172 
-2.854953 3.980208 
-3.103067 3.049126 
-2.914344 3.497658 
-3.123137 4.077334 
-2.75059 4.943759 
-2.629828 8.919153 
-2.725001 10.27061 
-2.734918 8.704695 
-3.440655 7.957904 
-5.168153 8.902126 
-3.911147 10.29389 
-3.305857 9.490788 
-3.215371 9.325058 
-4.140072 7.898852 
-3.293477 7.583498 
-2.752704 7.99789 
-1.731104 9.369144 
-2.380227 7.892546 
-3.680325 7.843733 
-3.115833 8.926764 
-3.932584 9.072414 
-2.222826 8.938975 
-2.821646 8.146764 
-3.760496 7.369126 
-3.750514 6.355622 
-3.88645 8.151429 
-4.462841 7.309806 
-4.49594 9.342583 
-3.377505 9.907414 
-3.367127 11.2055 
-3.097583 10.37689 
-3.363852 10.32671 
-4.129194 6.705477 
-4.794882 6.558966 
-4.668476 6.850931 
-4.048627 5.934078 
-3.833719 7.559421 
-4.104644 8.875001 
-4.449721 9.610646 
-4.013832 5.732154 
-3.861076 5.683049 
-4.29246 7.473147 
-3.370515 8.157015 
-3.513869 8.797256 
-3.384709 7.85438 
-3.026805 8.530951 
-3.191095 8.142521 
-4.182744 8.626049 
-4.133868 10.05587 
-3.637946 9.094893 
-4.004272 10.05765 
-3.344045 8.661174 
