"comp1" "comp2" "comp3"
0.3049041 -1.990062 -3.432953
0.01285344 -1.757283 -3.563184
0.9473668 -1.799213 -5.462116
0.1661988 -1.750954 -4.406701
0.5465303 -0.4326986 -4.014561
0.5172374 -1.39896 -3.861465
0.3051496 -1.974397 -3.842555
0.5296851 -1.020237 -4.102308
0.5130194 -1.120888 -3.413252
0.3108696 -1.801034 -4.082584
1.191614 -1.986027 -3.953677
1.002139 -1.994556 -3.560073
0.797589 -1.913327 -3.974107
0.4165321 -1.965284 -3.585715
0.6664293 -1.720765 -3.028191
0.6150758 -1.668516 -3.415893
0.613086 -1.72715 -4.184011
0.7013345 -0.4764388 -3.512647
0.9160353 -0.9366836 -3.124737
0.4812287 -0.6442037 -2.889332
0.5875094 -1.154985 -2.991707
0.2217222 -0.9724542 -2.683749
0.3713666 -0.9672026 -3.166239
0.612879 -1.404655 -2.87862
0.2718964 -1.539175 -2.740897
-0.02196828 -0.716382 -2.988046
0.2175066 -0.9279535 -2.84069
0.5320438 -0.9189757 -3.089194
0.7458499 -1.247815 -3.024395
0.828241 -1.228877 -3.592557
0.7583432 -1.507135 -4.218513
0.3543932 -1.582809 -3.895353
0.6508589 -1.500537 -4.274349
0.02314962 -1.07724 -3.974551
0.6985819 -1.267024 -2.752348
0.2519637 -1.323374 -2.581094
0.8457777 -1.099847 -3.59368
0.6531485 -1.447376 -3.603419
0.3709824 -1.897633 -4.135293
1.096339 -2.372374 -4.751508
0.9213674 -2.382915 -4.303733
0.8513079 -2.212444 -4.563223
0.6858893 -2.382759 -4.735081
0.484496 -0.9622208 -4.535187
0.9043357 -2.006356 -4.597607
0.4124338 -1.432871 -4.373866
0.5339446 -2.168864 -4.650166
0.6243318 -1.972519 -5.24274
1.165292 -1.62401 -5.105245
0.2554706 -1.011975 -5.270689
0.2611522 -1.700275 -4.54953
0.9172514 -1.708011 -3.915174
0.7106507 -2.337749 -3.789202
0.689114 -2.145906 -4.327701
0.9092644 -1.300247 -3.782687
0.8438633 -1.365059 -3.773042
1.121974 -2.202091 -3.452843
0.7337325 -0.9742746 -2.678629
0.6990143 -1.490877 -2.281553
0.1825306 -1.329359 -3.556545
1.004432 -1.485399 -3.877537
0.7310068 -1.649435 -3.802423
0.9114709 -1.614613 -3.573147
0.4189424 -2.262891 -3.670355
0.2317811 -2.100879 -3.559403
0.6927213 -2.003453 -4.567098
0.5355845 -1.505816 -3.303226
0.136577 -1.544587 -2.90656
0.7253051 -1.108991 -3.598434
0.611598 -1.383048 -3.453306
0.3334432 -1.767499 -2.958883
0.6675091 -1.780808 -2.340525
0.2094125 -1.75903 -2.409339
0.1535416 -1.554321 -2.720648
-0.01599632 -1.240211 -2.190844
-0.08172221 -1.001983 -2.109713
0.3730415 -1.278145 -1.725862
0.3334352 -1.544401 -2.688643
0.3822994 -1.272052 -2.52057
0.5092259 -0.7631256 -2.274011
0.6505935 -1.563637 -2.847684
0.4229828 -1.444854 -2.499264
1.01682 -1.369532 -2.706336
0.6787096 -0.8898484 -2.311651
0.6602325 -0.5432947 -3.017144
0.5923404 -1.599721 -3.56316
0.9620283 -1.551303 -3.934524
0.6486991 -1.722458 -4.152128
0.998361 -2.121213 -4.390364
0.8131438 -1.908296 -4.152818
1.103797 -1.77625 -3.786069
0.9168185 -1.282249 -6.460331
0.929435 -1.999721 -6.121553
0.6813839 -1.204142 -4.392797
0.7679586 -0.8119459 -4.495189
0.8795072 -1.346583 -4.477178
0.7787724 -1.340196 -4.585919
-0.1536572 -1.217937 -4.473566
0.5781342 -2.372151 -4.417259
0.9531486 -1.896282 -4.347593
0.6593016 -1.608949 -5.195031
0.5542695 -1.087106 -5.036981
0.6518243 -1.448014 -4.481463
1.178243 -1.493732 -4.298595
0.1250158 -0.964111 -4.169189
0.3817056 -1.013441 -3.886641
0.4497954 -1.200083 -4.094073
0.6092033 -2.262115 -3.995368
0.5852027 -2.546087 -3.556568
0.5610455 -2.065843 -4.200887
0.5318509 -2.027515 -4.568627
0.3728582 -0.706156 -5.010245
0.7580867 -1.828623 -4.452886
0.8852282 -1.727076 -4.559447
0.3221398 -1.239538 -3.393832
0.762902 -1.57452 -4.241219
