"tau2_1" "tau2_2" "tau2_3" "tau2_4"
1.087641 0.2332105 2.000663 0.00816979
5.103787 0.1294964 55.79171 0.01538695
3.678901 0.2819421 0.4763064 0.01395614
5.430255 0.2496613 33.15943 0.01078111
2.765841 0.03931981 2.317149 0.006396322
2.755985 0.2154164 0.6824186 0.008013824
4.05483 0.1492485 1.308656 0.007014607
3.200931 0.03504575 527.8414 0.006461134
4.479851 0.09773007 2.341639e+17 0.01104575
8.093466 0.1586791 2.761345 0.02166923
4.662918 0.1886255 147640.5 0.01497261
6.214971 0.1831784 1.2473 0.01322575
6.290237 0.2926366 8.118898 0.01044062
3.420663 0.2564878 182.8914 0.0112277
1.687982 0.2798121 0.8591118 0.01147996
5.692275 0.1376206 1.035752 0.009264203
0.1827557 0.2774067 49.52769 0.01045605
4.610145 0.2031412 73.11022 0.008831617
5.209299 0.5784302 1241178 0.01400218
1.331289 0.1777677 0.2087985 0.01684159
3.232673 0.149391 610.036 0.01711141
1.5353 0.08056861 193.6414 0.00740578
7.868526 0.2760895 3.452762 0.01217248
2.692594 0.270054 95.94314 0.01137912
0.2275034 0.2065533 15.11681 0.01527873
6.0559 0.1433354 3.896677 0.01021911
4.311571 0.3122381 614.3498 0.02193682
1.464214 0.07732442 86.66071 0.01137846
4.765356 0.1969017 1.989505 0.01138255
3.678244 0.2047387 3.459349 0.01076851
3.477724 0.1492213 38.90534 0.01324198
5.48616 0.03252149 14.80356 0.009699979
11.23931 0.1418621 89540.07 0.007998125
4.229194 0.4349541 1.35673 0.01121384
8.167482 0.5301308 0.3329837 0.008788125
5.843082 1.040334 12.53511 0.008734985
4.823073 0.1239452 26.13234 0.01361256
2.30876 0.1861382 344.1497 0.008036613
2.070308 0.107227 15.37444 0.01645805
2.500926 0.4155159 0.02189634 0.01509209
6.819025 0.1098597 13.02753 0.009736526
7.739504 0.2528844 0.2198232 0.009253332
5.676257 0.2086579 57.46009 0.0113651
2.397418 0.1374688 0.07168342 0.01144994
2.277367 0.1201977 64.92637 0.01546612
