"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3" "beta1_4" "beta2_4"
-24.7018 -4.762895 -10.10288 -5.078674 1.88081 5.406115 -0.07864003 3.998191
-24.17606 -4.459437 -10.16859 -5.101303 17.70006 3.398301 0.03164493 3.981892
-24.61752 -4.840141 -10.13729 -4.938288 13.574 20.52907 0.07522654 3.977121
-24.50089 -4.500339 -10.29666 -4.799197 -15.79393 -3.374568 0.006059816 3.997593
-24.63654 -3.979144 -10.27065 -4.969164 17.34364 8.287894 -0.04132568 3.990082
-23.59363 -5.604901 -10.06 -5.030242 -23.0625 3.196463 0.06460361 3.962518
-24.67582 -4.764652 -10.59656 -5.006169 -0.5327964 -11.64889 0.06827817 3.9837
-24.51173 -4.767133 -10.31995 -5.115423 -9.770963 -4.35963 -0.02946579 3.990974
-24.71789 -4.68954 -10.89148 -4.98389 -23.55292 0.06896209 0.1498668 3.972155
-26.00491 -3.519757 -10.37593 -4.905975 -12.61428 11.05539 -0.02323239 3.985139
-24.52519 -3.835237 -10.71468 -4.925287 5.032745 1.889827 -0.04880373 4.017275
-24.23914 -4.552036 -10.23855 -5.042225 -5.85481 -16.89576 0.01533262 3.987005
-25.08558 -4.027661 -9.960525 -5.196099 -6.028806 3.136583 -0.04895243 3.981112
-24.12382 -4.348762 -10.43689 -5.091967 -12.33318 -11.91336 0.002457815 3.974618
-25.66073 -4.876338 -10.47006 -5.00566 0.2088484 -0.6206875 0.02034549 3.968156
-23.17827 -4.35918 -10.69051 -5.049062 16.4947 -1.682202 0.08183075 3.975179
-26.14613 -4.946816 -10.22476 -5.15782 4.598963 -8.696405 0.01737527 3.97101
-24.8104 -4.152925 -10.19869 -5.076738 3.833918 5.609705 -0.02778364 3.971916
-24.97192 -4.930443 -10.38422 -4.996539 0.08094568 5.479098 0.08120202 4.02075
-24.8624 -4.513567 -9.804898 -5.081812 12.12352 -4.040888 0.001028237 3.947277
-25.19313 -4.918952 -10.12113 -5.016497 -8.940855 -6.138149 0.04152669 4.011834
-25.22711 -5.2369 -10.04829 -5.105845 2.827019 12.92166 -0.06555775 3.992225
-24.57925 -4.600235 -10.07864 -5.166069 8.11831 1.874306 -0.1282674 3.985758
-24.40527 -5.208208 -10.64446 -5.101824 -18.13486 -2.176762 -0.07997655 3.984046
-24.77659 -4.359348 -10.28035 -5.179878 14.49087 -1.887312 -0.04780065 4.010036
-25.07867 -4.604476 -9.912999 -4.992233 13.56147 14.69296 -0.0577907 3.998553
-24.74599 -4.226236 -10.1914 -4.898034 -8.394259 13.3029 -0.01522634 3.964524
-24.80118 -4.536404 -10.28267 -5.168504 -16.79154 4.926677 0.006846712 3.973928
-24.98822 -4.477337 -10.65021 -5.155412 -7.827728 -3.801986 -0.01384592 3.957422
-24.5675 -4.366316 -10.36101 -5.112685 14.73042 4.994918 -0.1480829 3.997799
-24.20571 -5.224792 -10.49983 -5.046694 -9.498336 -5.022985 -0.0413296 3.991783
-24.24966 -3.815068 -10.38027 -4.958294 -17.44488 -8.314484 -0.07524288 3.999099
-24.82102 -4.606183 -10.0898 -4.974241 -9.904931 11.03239 0.06013061 3.981072
-24.17391 -3.828258 -10.24343 -5.120471 12.46955 -4.401977 0.08855079 3.982181
-24.15208 -4.43251 -9.894481 -5.112625 -4.722367 -13.97604 0.02519715 3.963871
-24.49743 -4.413339 -9.830893 -5.076853 1.502814 4.35329 0.0346265 3.999312
-23.97249 -4.027191 -10.32842 -4.987105 11.00333 10.65815 -0.005826574 3.97593
-24.7003 -3.94494 -10.96614 -5.004598 3.940743 0.6385453 0.02325633 3.991865
-25.56458 -4.108598 -10.39925 -4.972169 2.235843 -10.28376 -0.06013371 3.993002
-24.03302 -4.154746 -10.50074 -4.877268 0.5215709 0.7596616 0.04895449 3.96772
-24.42914 -3.688955 -10.15326 -5.175211 -1.139099 6.956625 -0.003165247 3.985755
-24.15794 -4.248809 -10.06533 -5.036106 2.612092 10.82378 -0.03266049 3.992691
-24.13102 -4.874273 -10.12905 -4.862866 2.315223 2.848227 -0.1078082 3.992277
-24.68446 -5.044858 -10.33266 -4.957818 1.038963 5.457778 0.02418767 3.985525
-24.09921 -4.796816 -10.1661 -5.016945 -4.822941 -19.18924 0.04798622 3.963977
-24.77817 -5.458845 -9.906096 -5.074275 -0.8661208 -4.850371 0.03682447 3.968144
-23.65633 -4.418165 -9.862472 -5.08685 -0.6845431 -2.700338 -0.03506579 3.966505
-24.68172 -5.27785 -10.20131 -5.07818 -1.00742 -22.18779 0.01937129 3.991218
-25.13525 -4.54726 -10.02002 -4.889593 -11.04819 7.087583 -0.01540001 3.981094
-24.0233 -4.141315 -10.05505 -5.22198 -2.411163 -2.620277 -0.07431868 3.97054
-24.57928 -4.750567 -10.53742 -5.033296 -4.051479 0.601218 -0.02259135 3.971372
-23.8733 -4.410496 -10.58534 -5.069351 -5.203852 -5.813988 0.0173909 3.986977
-24.58012 -4.542675 -10.33413 -4.958956 2.864739 5.317929 -0.0005830765 4.002919
-24.6686 -4.716048 -10.69437 -4.898742 -12.29572 -13.62786 0.0171751 3.964892
-25.05579 -5.194466 -10.21825 -5.071221 -2.098862 -14.06113 -0.03789921 3.987032
-24.79712 -4.884812 -10.3134 -4.917432 23.79281 -9.072909 0.04394067 3.979873
-24.61715 -4.355311 -10.4309 -4.925661 -6.787137 -8.829152 0.04355783 3.997976
-24.35273 -4.770273 -10.18392 -4.901588 10.51933 4.109781 0.006944486 3.97662
-24.43959 -4.392584 -10.2494 -5.034076 6.879332 6.49787 -0.05269735 3.975267
-24.4173 -5.033607 -10.01168 -4.910208 11.09627 -5.670873 0.03482502 3.975804
-24.72493 -4.015369 -10.07438 -4.885713 -1.553756 7.605596 0.06137844 4.011423
-23.08251 -3.706272 -10.07918 -5.037398 -9.684743 -6.544179 -0.01111941 3.954032
-23.06475 -3.87492 -10.0336 -5.293598 -22.36151 -7.437997 0.1120697 4.002221
-23.65017 -4.248803 -10.23661 -5.049203 1.39889 -13.26629 0.00804015 4.00815
-24.65131 -4.925507 -10.22565 -5.09021 13.31812 -1.727153 0.02542536 3.991842
-25.34099 -5.149031 -10.1006 -5.021618 -10.65758 9.290222 0.0151779 3.968452
-24.72986 -4.418294 -10.52707 -5.027886 -0.7496736 -10.93005 0.1097487 3.967804
-24.20179 -5.146333 -10.16465 -5.168944 -0.460619 10.54643 0.05194613 3.948312
-24.07876 -3.651894 -10.33642 -5.016952 15.16088 14.63029 0.03951892 3.973789
-24.1582 -4.516234 -10.39981 -4.957678 2.89787 3.724453 0.02981058 3.952398
