"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3"
-29.70369 -4.057376 15.87092 3.648323 16.61853 16.64013
-29.90302 -3.884761 15.39536 4.501842 11.46683 12.84693
-29.56563 -4.001641 14.99641 4.217964 25.04586 0.8351052
-31.46963 -4.107683 13.41126 4.655896 19.31887 3.873965
-31.54007 -3.821468 15.28357 2.517192 18.10208 -0.3767758
-29.80102 -3.714822 14.93367 4.468277 24.02419 4.502908
-29.8846 -3.777527 15.30382 2.190658 26.37087 0.1833878
-30.19145 -4.067161 15.29228 4.243383 16.02554 4.555228
-30.35614 -3.735018 14.47898 4.14422 22.95624 5.898172
-30.18757 -4.076575 15.71916 3.487426 25.87085 3.801758
-30.05507 -3.368754 16.42895 4.44344 27.66295 -0.05128592
-29.79878 -3.938647 15.32988 3.403038 23.21956 5.232063
-30.39008 -3.982432 14.3434 4.642215 21.3116 7.485223
-30.11303 -3.876902 12.94751 4.162056 19.57535 7.791915
-30.09113 -3.950272 15.80083 3.54873 14.76854 8.30288
-31.38788 -3.734961 14.60096 5.585569 12.85501 9.27459
-29.87233 -3.89514 18.5639 3.33951 19.31475 10.8258
-29.63769 -3.69274 18.96641 6.775312 -6.707426 6.726987
-30.20987 -3.927226 19.07874 5.305284 -10.14437 19.54478
-29.76946 -3.724004 15.59754 2.909896 28.23081 2.822716
-30.07192 -3.766182 14.92609 5.10849 24.81217 3.839255
-29.90184 -3.934283 15.91679 1.007688 18.12236 4.936884
-30.3616 -3.951151 15.78601 4.518826 18.25248 3.855746
-29.64281 -3.680602 15.62092 4.295005 18.99039 7.187792
-30.20733 -3.825593 15.94518 3.03357 22.19517 4.615445
-29.98164 -3.951792 15.40769 2.296706 13.53351 6.780846
-29.75071 -3.864127 14.92033 2.492762 15.97251 4.595585
-29.9975 -3.927162 16.02943 2.377531 13.15348 4.930383
-29.70034 -4.12307 15.69557 3.495861 14.90642 3.477803
-29.79439 -4.07026 15.7397 4.304444 18.21806 7.238475
-29.8539 -4.087922 16.65382 3.09743 14.05442 1.048679
-30.89683 -3.805497 16.02779 3.695508 24.30393 6.131509
-29.78391 -3.856758 16.06981 4.819403 26.43406 8.282187
-30.49502 -4.070323 16.19569 3.403651 18.64149 4.571596
-29.54068 -4.085592 15.24781 3.953092 2.811788 16.92155
-29.34096 -3.881601 15.22985 4.15339 17.83236 5.05329
-30.00386 -3.961701 14.80578 3.293423 15.21635 4.775823
-29.89237 -3.846691 14.79899 3.627208 17.23206 3.857501
-29.80187 -3.968323 15.78387 3.860377 24.60687 1.589988
-29.54515 -4.088259 15.63195 4.257104 18.82967 9.628585
-30.03517 -3.813947 14.8545 4.433996 21.07139 5.350173
-29.42941 -3.716635 14.88825 3.900016 24.96508 1.72022
-29.46402 -3.705293 15.39585 2.609365 22.1716 3.468425
-29.45704 -3.87329 14.3229 5.218175 19.46937 7.883341
-29.92307 -3.872288 15.90022 3.205122 12.90792 10.76551
-30.04065 -4.07515 15.55442 2.655963 25.26277 4.193645
-29.80719 -4.120001 15.99249 3.59588 22.76994 1.719262
-29.6656 -4.039651 16.57102 3.320336 22.3363 8.209176
-30.17044 -4.103171 15.82114 4.03912 19.67062 -6.317524
-29.19417 -3.912545 15.45542 2.723599 16.70621 12.87708
-29.49214 -4.128287 14.87759 4.915547 25.58541 4.612312
-29.5419 -3.750646 15.21502 4.575354 24.43005 2.845161
-29.99931 -3.997737 14.79424 4.456136 20.8792 6.902649
-29.65553 -3.924097 15.74145 2.986384 14.49723 4.440066
-29.38991 -3.834148 15.64392 3.515396 22.1955 1.882771
-30.94371 -3.911812 15.66644 2.759993 19.40765 6.373145
-30.21194 -3.66867 15.89825 2.61651 14.22452 -0.8558712
-31.88254 -3.98528 13.1939 2.750062 13.77136 3.748557
-30.7947 -3.947061 14.57127 4.658569 5.316354 9.754164
-30.01099 -4.078472 15.31479 4.438658 18.51684 8.465233
