"p_1" "p_2" "p_3"
0.7792435 0.1583855 0.06237101
0.8236695 0.1216944 0.0546361
0.8144421 0.1509156 0.0346423
0.7803676 0.0992543 0.1203781
0.8777396 0.08904511 0.03321531
0.8181445 0.1147606 0.06709494
0.7830144 0.1140699 0.1029157
0.8041455 0.103947 0.09190756
0.7142713 0.1343893 0.1513394
0.8462097 0.1232508 0.03053948
0.8126332 0.1282367 0.05913017
0.8280663 0.0824859 0.0894478
0.8124211 0.1023539 0.08522502
0.8238019 0.1505467 0.02565141
0.8072472 0.1311721 0.06158063
0.7823624 0.1656135 0.05202415
0.8400719 0.1365892 0.02333893
0.7564555 0.1814864 0.06205816
0.8338433 0.1616625 0.004494173
0.7366148 0.1901821 0.07320307
0.7831097 0.1218428 0.09504753
0.8366101 0.1094163 0.05397369
0.7265235 0.1443147 0.1291619
0.817485 0.1401882 0.0423268
0.8288353 0.07794081 0.0932239
0.7538599 0.1760494 0.07009067
0.7847173 0.1585682 0.05671455
0.8083465 0.1079674 0.08368607
0.8154516 0.1002682 0.08428027
0.8663877 0.08925028 0.04436202
0.7345882 0.1614859 0.103926
0.8282585 0.1224839 0.04925761
0.7831689 0.12232 0.09451103
0.8327718 0.1199521 0.04727617
0.7924868 0.1212045 0.08630869
0.8611177 0.0675162 0.07136614
0.6993907 0.2223206 0.07828869
0.8761098 0.06073559 0.06315461
0.785522 0.1416781 0.07279985
0.8193807 0.1333816 0.04723771
0.8309411 0.09442968 0.07462919
0.8163476 0.1259931 0.05765932
0.7713887 0.1786038 0.05000752
0.7756058 0.111898 0.1124962
0.8011565 0.13595 0.06289348
0.7349565 0.1451205 0.119923
0.8325673 0.1432293 0.02420338
0.779955 0.1833032 0.03674184
0.8162121 0.1137387 0.07004922
0.6814778 0.1939887 0.1245335
0.8686623 0.09582511 0.03551264
0.8365887 0.08463092 0.07878033
0.8344229 0.09280611 0.072771
0.8285198 0.08423838 0.08724183
0.7802334 0.1691435 0.05062313
0.7810413 0.08512908 0.1338297
0.8388876 0.1073199 0.05379257
0.8215986 0.09717753 0.08122383
0.8111854 0.1074938 0.08132081
0.7995498 0.130089 0.07036121
0.835034 0.07453288 0.09043309
0.8216468 0.03409837 0.1442548
0.8400861 0.1205547 0.03935922
0.7673184 0.1937857 0.03889589
0.8840859 0.0621457 0.05376837
0.8274955 0.1489336 0.02357092
0.8394409 0.09368883 0.06687024
0.8030335 0.1336242 0.06334225
0.8506452 0.1038806 0.04547422
0.8023393 0.1743051 0.0233556
0.8068608 0.1386012 0.05453805
0.7694966 0.1349102 0.09559319
0.7627377 0.1717719 0.06549041
0.7920691 0.1455573 0.06237364
0.7859646 0.172731 0.04130447
0.7374753 0.1352474 0.1272773
0.8031826 0.1069501 0.08986723
0.7181137 0.1871694 0.09471688
0.7940048 0.1870895 0.01890568
0.8130014 0.1645961 0.02240249
0.8256174 0.1597371 0.01464545
0.8221658 0.1335291 0.04430504
0.8507395 0.07824876 0.07101169
0.8658333 0.09257453 0.04159218
0.7875788 0.2012989 0.01112235
0.7672122 0.1769255 0.05586233
0.7164355 0.148929 0.1346355
0.8594187 0.07813447 0.06244682
0.7345293 0.2027873 0.06268343
0.7396091 0.2431163 0.0172746
0.8228638 0.1636395 0.01349672
0.8354107 0.1644558 0.0001334812
0.8432615 0.1106109 0.04612753
0.8062549 0.09915724 0.09458789
0.771921 0.1622281 0.06585087
0.7963279 0.1430709 0.06060123
0.8027744 0.1291289 0.0680967
0.8071615 0.1084901 0.0843484
0.8727226 0.09773022 0.02954717
0.8529539 0.08408736 0.06295875
0.7490784 0.1533516 0.09756999
0.7663987 0.1560721 0.07752922
0.796777 0.04358584 0.1596372
0.8092009 0.1392613 0.05153776
0.7698539 0.1666079 0.06353821
0.8237311 0.131856 0.04441288
0.8478719 0.09457537 0.05755273
0.8064764 0.1604049 0.03311865
0.8310307 0.1110541 0.05791512
0.8620451 0.07681724 0.06113763
0.7769779 0.1520455 0.07097656
0.8022334 0.1156158 0.08215076
0.8374441 0.07655698 0.08599896
0.8086477 0.1220565 0.0692958
0.7809263 0.1214176 0.0976561
0.882966 0.08541609 0.03161791
0.8628688 0.1122129 0.02491823
