"comp1" "comp2" "comp3"
0.2370146 0.01551257 0.1820917
0.4562468 0.01169132 0.8445702
0.1756274 0.01504316 3.650528
0.2509841 0.01608152 1.098085
1.240449 0.01941967 0.9458285
0.3389014 0.03461458 0.5121832
11.0908 0.0202634 1.325869
3.794322 0.03402787 0.3303495
0.1750744 0.03066363 1.053026
0.1869785 0.01924863 0.08288255
0.3214327 0.04464529 0.6233903
9.408268 0.0140087 1.329599
0.9503672 0.01735363 1.191159
8.138098 0.03126145 1.928944
26.02019 0.04773333 0.2252385
0.9366612 0.03090832 0.1903009
2.195861 0.01969409 0.05522418
0.2534657 0.03646815 0.1001734
121.388 0.01429495 0.01583833
6.76437 0.008153077 1.120332
11.16105 0.01185195 0.04199485
0.822361 0.01807608 0.9155572
0.1759868 0.02410528 0.4599842
0.1221775 0.01377582 1.129408
0.06411746 0.02230057 0.9536495
0.02309094 0.01860477 0.1990364
9.60955 0.0273902 3.991955
0.05007045 0.03400373 1.271365
0.7047276 0.04783081 1.178136
0.6633642 0.02506506 0.1021278
0.0660334 0.02763531 0.8941905
0.314388 0.01674385 0.2086457
1.174052 0.01481159 0.426278
0.2133484 0.01295997 4.117674
3.22485 0.01746791 1.403377
0.1241661 0.01621074 0.5148981
1.876397 0.1055805 0.5932064
0.03990019 0.01221152 0.08055571
0.3617308 0.01368638 1.787161
0.7829609 0.03358627 1.655617
1.094711 0.06822212 0.3803052
0.3595708 0.04483898 0.06227603
0.09236288 0.02762838 0.6044756
2.592012 0.01431178 0.5899147
0.298933 0.008684753 1.662908
0.01565617 0.04047409 0.1397273
0.3315438 0.01339195 0.5669857
0.1811741 0.01499416 0.7095734
0.1331868 0.1080693 0.7637261
0.1540695 0.03369203 1.65227
1.57124 0.02137628 0.4528945
1.515074 0.1102492 0.05582666
4.951942 0.008708914 0.2987033
0.6455324 0.02902835 0.5949144
1.228228 0.0139158 0.6488044
0.01481938 0.0245232 0.584153
0.03176893 0.02005099 0.641441
0.2183139 0.03601533 1.101329
0.1336313 0.03064641 0.09495414
0.1284775 0.01620269 0.4618386
0.01965827 0.0165381 0.1232636
0.2818736 0.02920073 0.3046138
0.322517 0.01722048 0.1908926
0.09978771 0.05087105 0.14804
0.05779202 0.01824349 1.064161
0.914121 0.01858535 1.200408
0.2939313 0.01886622 1.445786
0.09481242 0.04977775 0.2773723
1.701329 0.01974742 0.7656722
0.0838918 0.02528699 0.3732997
0.2142553 0.02036812 0.2416672
0.1714976 0.02894207 2.282335
0.05551731 0.02096096 0.1573259
0.06716407 0.03932202 1.218377
0.1842874 0.04018955 0.9423042
0.6640982 0.007633449 0.6718376
0.07279892 0.02290875 0.5073325
8.890971 0.1241355 0.8418842
3.890074 0.02259315 1.396018
1.663711 0.007793952 1.515828
1.809603 0.01532602 1.675642
1.530143 0.02883697 0.2189896
0.3268794 0.0510288 1.458893
2.767064 0.01522764 0.1485807
0.4455011 0.01489776 1.321244
0.01980711 0.01672984 1.808482
0.8106956 0.0135206 0.5318048
0.0810509 0.04972223 1.00533
0.1678893 0.01405612 0.308824
0.02998061 0.05937547 0.1277685
0.07837571 0.02193443 0.4792093
1.380412 0.01272182 0.8429882
0.4704488 0.03846635 0.260364
