p_1 p_2 p_3 p_4 
0.7006403 0.001345467 0.0007128357 0.2973014 
0.7543535 0.005554955 0.008379186 0.2317124 
0.7575653 0.01359074 0.0008683079 0.2279757 
0.7294408 0.01475271 0.002896379 0.2529101 
0.6768059 0.01229142 0.0004002827 0.3105024 
0.646017 0.0005604518 0.01365368 0.3397688 
0.6680074 0.003826652 0.006377942 0.321788 
0.6666553 0.006192436 0.001000029 0.3261522 
0.7192166 0.001683687 0.03109107 0.2480086 
0.6632504 0.01015543 0.008406056 0.3181881 
0.7368118 0.005512182 0.0144546 0.2432214 
0.7224533 0.008530495 0.004699701 0.2643165 
0.674735 0.007411006 0.001023861 0.3168301 
0.7600128 0.001576451 0.008017799 0.230393 
0.6298067 0.009364838 0.02610968 0.3347187 
0.6712387 0.008448027 0.01209507 0.3082182 
0.6651644 0.001594108 0.02856638 0.3046751 
0.6499365 0.00265997 0.03749594 0.3099076 
0.6689487 0.002291189 0.003707463 0.3250526 
0.7283347 0.006410225 0.01396636 0.2512888 
0.6346428 0.004512112 0.01166413 0.349181 
0.6534494 0.007058069 0.00583433 0.3336582 
0.6501799 0.0005286357 0.00306336 0.3462281 
0.7155356 0.003317743 0.004370885 0.2767757 
0.7486224 0.005057387 0.0007724208 0.2455478 
0.7341424 0.002009677 0.001399861 0.2624481 
0.6778012 0.0024058 0.01328653 0.3065065 
0.7212194 0.0005578535 0.001323664 0.2768991 
0.6400675 0.002671193 0.001932138 0.3553292 
0.6756291 0.006040049 0.008239063 0.3100918 
0.7385812 0.008854154 0.01305268 0.239512 
0.7164386 0.0005257667 0.001915615 0.28112 
0.6863902 0.005291958 0.0003546865 0.3079632 
0.7048755 0.009909045 0.0008651402 0.2843503 
0.5796159 0.002477239 0.008943814 0.408963 
0.6937553 0.01137475 0.015012 0.2798579 
0.6984516 0.008192742 0.003621305 0.2897343 
0.7063162 0.009614459 0.04032729 0.243742 
0.7653352 0.002238059 0.002713977 0.2297128 
0.7028868 0.005798356 0.006068732 0.2852461 
0.7730188 0.0216864 0.0003793923 0.2049154 
0.7279312 0.00297279 0.01412853 0.2549675 
0.7143862 0.0004039108 0.006114753 0.2790951 
0.7219975 0.00810765 0.002074208 0.2678206 
0.6757706 0.009414305 0.00435036 0.3104648 
0.7446831 0.002218828 0.0004777406 0.2526203 
0.7277254 0.004055241 0.005258151 0.2629612 
0.6563017 7.815569e-05 0.003198828 0.3404213 
0.6555647 0.000764787 0.001988056 0.3416825 
0.6685187 0.007766323 0.0135198 0.3101952 
0.6279687 0.003709411 0.004354739 0.3639671 
0.7148203 0.009202204 0.004523172 0.2714543 
0.661296 0.0005856379 0.003125916 0.3349924 
0.7547769 0.00107795 0.009767012 0.2343782 
0.6231683 0.0002227209 0.002543862 0.3740651 
0.6978929 0.01222088 0.00348101 0.2864052 
0.7796367 0.009296026 0.002909058 0.2081582 
0.7021485 0.003608819 0.002411384 0.2918313 
0.7070332 0.01356598 0.03182373 0.2475771 
0.740075 0.01193748 0.0005272798 0.2474603 
0.6656256 0.01169416 0.00417025 0.31851 
0.5564069 0.001952691 0.02329369 0.4183467 
0.6180187 0.01375524 0.0006755723 0.3675505 
0.6956073 0.003617119 0.001023299 0.2997523 
0.661836 0.007018473 0.005980694 0.3251648 
0.6694585 0.002252018 0.0002938577 0.3279957 
0.7745174 0.005542125 0.001740221 0.2182002 
0.7455709 0.006781609 0.002508207 0.2451393 
0.7557167 0.007533822 0.01277502 0.2239744 
0.6056951 0.02628092 0.01196158 0.3560624 
0.7315757 0.0006857282 0.002875218 0.2648634 
0.650085 0.001108136 0.007217711 0.3415892 
0.7511474 0.00178219 0.00732574 0.2397446 
0.6670654 0.002728126 0.002312015 0.3278945 
0.7467499 0.001554774 0.006277504 0.2454178 
0.6857835 0.003095561 0.008973154 0.3021478 
0.6795737 0.007368564 0.002598848 0.3104589 
0.7388864 0.004773453 0.0005019046 0.2558382 
0.6353211 0.007489192 0.002970941 0.3542187 
0.6550115 0.007898596 0.0026411 0.3344489 
0.5891618 0.001807478 0.006888005 0.4021427 
0.6873615 0.005979957 0.003661706 0.3029968 
0.6849294 0.006418871 0.01622807 0.2924237 
0.6803093 0.003146528 0.007716243 0.3088279 
0.7222544 0.003850789 0.001257646 0.2726371 
0.6165487 0.01305153 0.001041111 0.3693587 
0.6393529 0.005723056 0.02315809 0.331766 
0.6866686 0.009218114 0.0008364667 0.3032768 
0.6091094 0.004769098 0.01168043 0.374441 
0.7407948 0.002577393 0.0001932167 0.2564345 
0.6658556 0.0006948095 0.0004951587 0.3329544 
0.6267566 0.004753487 0.004023851 0.3644661 
0.6446404 0.01036421 0.005074343 0.339921 
0.5716197 0.003013234 0.004180064 0.421187 
0.7001309 0.005164721 0.002963482 0.2917409 
0.7415329 0.004639009 0.01002855 0.2437996 
0.7379763 0.0003280119 0.005329089 0.2563666 
0.7506759 0.01505359 0.007606942 0.2266636 
0.8009332 0.01525507 0.0003789596 0.1834327 
0.7392698 0.0001229892 0.002026938 0.2585803 
0.7038726 0.02161321 0.006860503 0.2676537 
0.6967562 0.01804611 0.0006583305 0.2845394 
0.7208078 0.01973819 0.01256112 0.2468929 
0.7142978 0.0058843 0.01275804 0.2670599 
0.7101193 0.005752974 0.004172543 0.2799552 
0.6242914 0.0023775 0.0008721592 0.3724589 
0.6460609 0.0001621977 0.0110106 0.3427663 
0.6051459 0.008146842 0.01515098 0.3715562 
0.6466512 0.01868225 0.01160766 0.3230589 
0.6658417 0.007524266 0.007516004 0.3191181 
0.7664517 0.001884097 0.0004477055 0.2312165 
0.6626602 0.001078559 0.001378331 0.3348829 
0.7048406 0.002412443 0.02276433 0.2699826 
0.7586638 0.01084855 0.01513972 0.215348 
0.7192717 0.003460411 0.0007478455 0.27652 
0.6606872 0.007731464 0.0001655149 0.3314159 
0.6315871 0.002944181 0.002707308 0.3627614 
0.62477 0.001798325 0.002186138 0.3712455 
0.6298409 0.003222269 0.003838074 0.3630988 
0.6665488 0.036418 0.0006883087 0.2963449 
0.757155 0.0002736649 0.002281237 0.2402901 
0.8029969 0.001096198 0.001765215 0.1941417 
0.6870599 0.0006200198 0.01600599 0.2963141 
0.695166 0.007046621 0.006949737 0.2908376 
0.6819655 0.01978629 0.001832998 0.2964152 
0.7255874 0.007375532 0.005154113 0.261883 
0.6407488 0.003553592 0.03430901 0.3213886 
0.6462024 0.004562608 0.002929834 0.3463052 
0.6148759 0.004263766 0.001020287 0.37984 
0.7572652 0.01330404 0.009803559 0.2196272 
0.7286841 0.0087459 0.000513295 0.2620567 
0.7026223 0.001852599 0.002741352 0.2927837 
0.7457368 0.009016552 0.005045252 0.2402014 
0.6382388 0.01377914 0.01394892 0.3340331 
0.6042671 0.02081757 0.0002039626 0.3747114 
0.7117214 0.006705381 0.004448845 0.2771244 
0.7751144 0.007238429 0.000664593 0.2169826 
0.7106007 0.002578808 0.003850542 0.2829699 
0.6877975 0.00194688 0.001170658 0.3090849 
0.6276813 0.01034227 0.02137266 0.3406037 
0.6139881 0.003348078 0.001092334 0.3815715 
