"p_1" "p_2" "p_3" "p_4"
0.3077957 0.37895 0.3126126 0.0006417202
0.2871299 0.3873484 0.3243955 0.001126154
0.273768 0.4183249 0.3019122 0.005994916
0.2988217 0.3768609 0.3218096 0.002507906
0.3170558 0.3819514 0.2909596 0.01003316
0.2641777 0.4034062 0.3290856 0.003330502
0.2949575 0.3836618 0.3022138 0.01916696
0.2674617 0.3919089 0.3285304 0.01209894
0.3077107 0.3777901 0.3085976 0.005901604
0.3186881 0.3801693 0.2985338 0.002608779
0.2947464 0.3996739 0.2970345 0.008545156
0.2883896 0.379158 0.3297344 0.002718047
0.2855016 0.3902251 0.3228652 0.001408084
0.3277398 0.3787718 0.2902262 0.003262102
0.2845095 0.3969305 0.3082293 0.01033077
0.307425 0.3821623 0.3041389 0.006273802
0.2722496 0.394997 0.3277443 0.005009146
0.3149255 0.3891957 0.2936905 0.002188284
0.2995652 0.3989395 0.2962105 0.005284785
0.3078864 0.3948799 0.292864 0.004369698
0.3056295 0.3782728 0.309522 0.006575734
0.3148386 0.3866935 0.2940786 0.004389289
0.2964212 0.3898701 0.3133361 0.0003725819
0.3015869 0.4069043 0.2838971 0.007611749
0.2842979 0.4190932 0.2851031 0.0115058
0.2989183 0.3786942 0.3158802 0.006507323
0.2986695 0.3775169 0.3211565 0.002657177
0.2985977 0.3799973 0.3210148 0.0003901344
0.3300255 0.3512945 0.3130503 0.005629597
0.2721579 0.4147031 0.3103011 0.00283799
0.3107477 0.3763435 0.312627 0.0002817397
0.2896119 0.3913871 0.3160095 0.00299149
0.3175371 0.3546508 0.3200466 0.007765474
0.3015542 0.3720409 0.3214217 0.00498323
0.293973 0.3796986 0.3262693 5.907377e-05
0.3008215 0.3664557 0.3311563 0.001566624
0.2963416 0.3897497 0.3138161 9.26221e-05
0.3005954 0.4110525 0.2830006 0.005351491
0.2990983 0.3730607 0.3229552 0.004885827
0.3086013 0.378086 0.3117798 0.001532957
0.2990434 0.3847501 0.3161562 5.035855e-05
0.3079656 0.3767141 0.3132753 0.002045007
0.2952029 0.3908763 0.3127747 0.001146003
0.2936351 0.3735948 0.3304956 0.002274473
0.306896 0.3696441 0.3191511 0.004308816
0.2786721 0.4093452 0.3102673 0.001715363
0.315871 0.4038668 0.2795444 0.0007178372
0.3229522 0.3754577 0.2997293 0.001860772
0.2857217 0.4056078 0.3065564 0.0021142
0.3065818 0.3801837 0.3120013 0.001233118
0.2851799 0.3921568 0.3218667 0.0007965778
0.2863881 0.3861271 0.3253614 0.002123455
0.3018975 0.3973891 0.2985302 0.002183251
0.3094683 0.390954 0.2887459 0.01083174
0.2722913 0.3848277 0.3428123 6.864365e-05
0.2867382 0.4186261 0.2919519 0.002683824
0.3215209 0.3712338 0.3026501 0.004595144
0.3338939 0.3517736 0.3106493 0.003683205
0.2997073 0.3960689 0.2989128 0.005310975
0.3100073 0.3738666 0.312197 0.00392912
0.2870211 0.4122367 0.2977493 0.00299288
0.3045269 0.3927438 0.2991 0.003629274
0.2968505 0.3824709 0.3170914 0.003587168
0.2849344 0.399098 0.3152928 0.0006747863
0.2901367 0.385998 0.3222959 0.001569368
0.3005925 0.3916314 0.3052352 0.002540936
0.2898991 0.3781315 0.3236586 0.008310759
0.2846681 0.4082207 0.305021 0.002090209
0.2930696 0.4144554 0.2894879 0.0029871
0.3118185 0.3779288 0.307343 0.002909662
0.2828368 0.3894598 0.322375 0.005328433
0.2913859 0.3693802 0.3334274 0.005806543
0.2878293 0.3861269 0.3251892 0.0008545652
0.3063322 0.3860096 0.3052288 0.002429467
0.3197679 0.3580912 0.3186394 0.003501546
0.2867444 0.393404 0.3163461 0.003505492
0.286292 0.3790538 0.3334831 0.001171095
0.306601 0.3739877 0.310572 0.008839349
0.3116466 0.3805505 0.2975674 0.01023557
0.292153 0.3838384 0.310736 0.0132726
0.2943769 0.3731314 0.3257463 0.006745394
0.2752272 0.3952808 0.3289711 0.0005208024
0.3076703 0.3777761 0.3110587 0.003494867
0.309483 0.3927675 0.2922127 0.005536806
0.2804379 0.3877044 0.3308852 0.0009723926
0.3176332 0.3816716 0.2912194 0.009475743
0.2831144 0.3949125 0.3163838 0.005589375
0.2971504 0.4058337 0.2903007 0.006715302
0.3013635 0.3949034 0.2930984 0.01063468
0.3047793 0.3731536 0.3087329 0.01333417
0.2968409 0.4149515 0.2864119 0.001795706
0.3157209 0.3714015 0.3075734 0.005304227
0.2973953 0.3856442 0.3143765 0.002583937
0.29984 0.3966713 0.2924737 0.01101498
0.273448 0.4017143 0.3136926 0.01114507
0.2890204 0.4027877 0.3028132 0.005378725
0.3129102 0.3884169 0.2927649 0.005908058
0.2870565 0.385446 0.3251439 0.002353608
0.292162 0.3955341 0.3082858 0.004018073
0.2996131 0.3801502 0.3125438 0.007692909
0.2899766 0.3946488 0.3067664 0.008608212
0.2849903 0.4006863 0.3098402 0.004483125
0.2939996 0.4038733 0.3020912 3.597312e-05
0.2863259 0.3817556 0.3206657 0.0112527
0.2910215 0.3714672 0.3251156 0.01239571
0.2893113 0.3727155 0.3321148 0.005858482
0.2984914 0.4079789 0.2925961 0.0009336069
0.2959306 0.404424 0.298673 0.0009723851
0.325557 0.3667784 0.3050927 0.002571842
0.2845103 0.4085122 0.3023178 0.004659645
0.2927139 0.410614 0.2953194 0.001352711
0.301443 0.3697856 0.3264509 0.002320421
0.2875884 0.3939033 0.30946 0.009048377
0.2975823 0.3548763 0.3418012 0.00574015
0.3155783 0.3922778 0.2913747 0.0007691533
0.3108966 0.3983657 0.2838747 0.006863089
0.2696714 0.3814662 0.3446174 0.004244962
0.2701615 0.415643 0.3106313 0.003564235
0.2813597 0.3766461 0.3367723 0.00522188
0.2705814 0.3780492 0.3400299 0.0113395
0.3153605 0.3721783 0.3053389 0.007122293
0.2950123 0.3881989 0.3136769 0.003111951
0.2781384 0.3767851 0.3446783 0.0003982325
0.2849876 0.3954849 0.3175939 0.001933529
0.3025231 0.3938348 0.2965462 0.00709592
0.2986724 0.3970251 0.3025387 0.001763784
0.2838264 0.3740911 0.3337882 0.008294281
0.2967833 0.3763345 0.3098027 0.01707957
0.2792765 0.4154561 0.3022183 0.003049105
0.3058437 0.3716847 0.3143576 0.008113961
0.2952266 0.4058187 0.2861747 0.01278
0.3052257 0.4025616 0.290972 0.00124067
0.3205331 0.3902636 0.2720112 0.01719203
0.3015809 0.3911547 0.3066146 0.0006497456
0.2943371 0.3932913 0.3042344 0.008137299
0.2934177 0.3537687 0.3402327 0.0125809
0.2973299 0.4039037 0.2970259 0.001740522
0.3189992 0.3811089 0.2956935 0.004198361
0.2807689 0.401757 0.3143819 0.003092198
0.2720362 0.4115685 0.314071 0.002324438
0.271215 0.3870797 0.3390109 0.002694426
0.2911866 0.4063627 0.3023156 0.0001350955
0.286812 0.3998859 0.3015582 0.01174393
0.2982197 0.3880496 0.3113999 0.002330902
0.3001381 0.4099103 0.2879743 0.001977326
0.2857339 0.4021484 0.3082898 0.003827884
0.3202215 0.3789286 0.2989691 0.001880765
0.2856568 0.4016165 0.3043768 0.008349936
0.2856039 0.4136904 0.2904169 0.01028876
0.3110038 0.3942236 0.2897888 0.004983809
0.269203 0.4189115 0.3056338 0.006251631
0.3186916 0.3696864 0.3115176 0.0001044413
0.3151293 0.3898394 0.2921433 0.002888007
0.2858759 0.3901436 0.32274 0.001240526
0.2964317 0.3534484 0.3430383 0.00708166
0.3241151 0.3832109 0.2912768 0.001397232
0.2969805 0.4015684 0.3012527 0.0001984127
0.3106158 0.3606028 0.3183053 0.01047614
0.3121763 0.3859304 0.3013233 0.0005699768
0.2815312 0.4044668 0.3095737 0.004428316
0.2873622 0.4188331 0.290518 0.003286617
0.2802643 0.4027028 0.3166775 0.0003554989
0.2725734 0.3647345 0.3593668 0.003325329
0.2974691 0.3898339 0.3095283 0.003168724
0.2895557 0.4007229 0.3044776 0.005243854
0.2963682 0.3946208 0.3088008 0.0002101886
0.2971259 0.3845249 0.3178091 0.0005401805
0.2993863 0.3731634 0.3251749 0.002275455
0.2991692 0.3984274 0.3020402 0.0003631868
0.3047234 0.4049452 0.2870569 0.00327449
0.3238576 0.3798632 0.295166 0.001113254
0.3050754 0.3665768 0.3250568 0.003290971
0.3007757 0.3656558 0.3275899 0.005978562
0.3032581 0.3916466 0.302647 0.002448345
0.2716616 0.4093706 0.3186995 0.0002681733
0.3136137 0.3694367 0.315749 0.001200593
0.3017046 0.3907998 0.3037346 0.003760972
0.3116328 0.3762711 0.3117592 0.0003368942
0.2691434 0.3930315 0.3363903 0.00143475
0.2842909 0.4218007 0.2907589 0.003149608
0.3154507 0.3635719 0.3193324 0.001644986
0.3033447 0.3867116 0.3031837 0.006759925
0.2686228 0.4205135 0.3087544 0.002109296
0.3060649 0.3825655 0.310758 0.0006115667
