"nu" "alpha"
2.739503 0.2602893
3.201163 0.322042
3.305243 0.2972913
3.068165 0.2828184
3.718217 0.499703
3.345026 0.4605298
3.50597 0.4665006
3.022561 0.2924537
3.073646 0.362413
3.359349 0.4175135
3.708354 0.07109329
3.548179 0.317675
4.244949 0.4597087
3.864165 0.491657
3.520598 0.4720687
3.871972 0.2491025
4.325309 0.4031604
3.635141 0.4901878
3.093099 0.3363685
3.464816 0.3848965
3.388219 0.2318701
3.362511 0.2186404
3.490271 0.2875684
3.211258 0.1360474
3.343127 0.1807568
3.383047 0.4636599
3.041352 0.4905344
2.919743 0.2120828
3.699513 0.2845972
2.953643 0.381349
3.173061 0.4622319
3.248605 0.3285008
3.336563 0.3543214
3.187926 0.1690428
2.792948 0.4069143
3.442044 0.4193292
3.439855 0.4881706
3.193444 0.351858
2.8806 0.1636454
3.10848 0.4297586
2.89162 0.1759435
3.250618 0.06273557
3.095862 0.2723375
2.843868 0.417436
2.823554 0.462856
3.202616 0.4945011
3.031336 0.08823034
3.224544 0.1622683
2.834095 0.368692
2.670239 0.3936605
3.061797 0.43289
3.768942 0.360625
2.732315 0.3075211
3.224846 0.4661349
3.171302 0.4959607
3.60393 0.3520524
3.335952 0.1367639
3.253267 0.2395607
3.548365 0.1548891
3.86573 0.382082
3.369242 0.02328538
3.467926 0.2628821
3.721785 0.08619937
2.740519 0.4932813
3.524984 0.2961807
3.376252 0.2261043
3.339747 0.3656543
2.792122 0.3044251
3.329404 0.4950752
3.612915 0.4590934
3.438643 0.4131624
3.728028 0.1643918
2.832469 0.2177913
2.814727 0.3823907
3.401676 0.15394
3.299811 0.2180982
3.144473 0.4160848
3.322982 0.1895345
3.813877 0.3137352
2.665851 0.474074
3.235288 0.4509016
2.958653 0.2809103
3.438218 0.07580162
3.193566 0.220459
3.377085 0.3340803
3.200995 0.2435375
3.327205 0.2482689
3.838068 0.4239673
3.424229 0.3165429
2.953049 0.3696374
3.386131 0.3878903
2.876416 0.1471225
3.007074 0.4714949
2.471499 0.2749147
3.025204 0.2290262
3.339687 0.4544658
3.403314 0.273126
2.891967 0.2564058
3.291247 0.2762705
3.090855 0.2773805
2.909841 0.325149
3.3096 0.3558881
2.492578 0.1908578
3.399187 0.2336647
3.509118 0.4023754
3.487025 0.407213
3.400787 0.4062858
3.387849 0.4389899
3.324717 0.4262471
3.583436 0.3636043
3.464768 0.1276309
3.449182 0.287206
3.836152 0.1982326
3.761769 0.2075014
3.53265 0.120755
3.360394 0.4326629
3.432145 0.2610758
3.334125 0.466964
3.761704 0.3258373
3.345456 0.3797751
2.974789 0.176635
2.751766 0.2123211
3.046001 0.314419
3.333154 0.3663883
3.101388 0.1240333
3.104616 0.4162723
2.952357 0.4820469
3.294496 0.1408764
3.534767 0.1447231
3.302498 0.1355096
3.161331 0.2907167
3.154276 0.3188627
3.228874 0.3390899
2.976047 0.3345212
3.834362 0.2622441
3.919277 0.4055307
3.189223 0.2964889
3.46494 0.04442604
3.007145 0.08923658
3.043295 0.1675515
3.139465 0.3524379
3.136225 0.3114158
2.81095 0.2773777
3.478962 0.4099076
3.195975 0.3434672
3.164406 0.2516209
3.333169 0.2477794
3.053562 0.06720675
2.764793 0.228747
2.924259 0.1026005
2.690239 0.3424448
2.926832 0.401219
3.150354 0.3400852
3.840578 0.08020146
3.545563 0.3880295
3.572653 0.3297127
2.991385 0.1976267
3.889385 0.2851644
3.244248 0.3407095
3.373314 0.3609298
3.472315 0.3606735
3.292953 0.4581085
3.121057 0.3196503
3.073735 0.251508
3.04314 0.4805319
2.741014 0.3327819
2.582803 0.4128002
2.681974 0.1913844
2.821623 0.06294198
3.16515 0.3558738
2.868911 0.4451563
3.047062 0.4445255
3.327748 0.1098368
2.63195 0.1252944
3.083699 0.1136646
2.610626 0.1774966
2.788256 0.2687258
3.314799 0.4041146
2.993595 0.4831826
2.719737 0.158491
3.069762 0.4549666
3.356034 0.3104012
3.368714 0.2362736
3.471356 0.1725582
3.454583 0.09815841
3.317133 0.2430657
3.721371 0.25453
4.137922 0.2642324
3.475427 0.3689346
3.704135 0.4694924
2.934953 0.3338363
3.559074 0.4609
3.576705 0.3599528
3.690907 0.4992636
3.891941 0.1704741
3.592613 0.2024973
5.000426 0.4054206
3.654655 0.09657575
3.846691 0.07786775
3.132524 0.3200252
2.840766 0.2379149
3.548169 0.3282063
2.653852 0.2017554
2.981442 0.2460672
2.688794 0.422201
3.681148 0.4759601
3.090763 0.1967548
3.681906 0.3672672
3.873866 0.2773823
2.983812 0.2667051
3.32858 0.2022074
2.984379 0.4650642
3.338043 0.3380988
2.693022 0.2422869
2.779222 0.3047583
2.988497 0.3581783
2.906855 0.3995704
2.821325 0.2343885
2.94816 0.4250905
3.068262 0.381051
2.696601 0.2084054
3.254679 0.4985879
3.173641 0.2922357
3.511237 0.119871
3.32655 0.2519928
3.342134 0.07515037
3.920925 0.3180161
3.293973 0.4464899
3.270882 0.1364063
2.985831 0.4485693
3.066087 0.1671559
3.059445 0.3126149
3.700937 0.1951645
3.109852 0.2495344
3.025011 0.1980262
2.453293 0.2616454
2.929978 0.2507409
2.865364 0.1389407
2.792713 0.1535111
3.092128 0.399442
3.168952 0.1704558
3.137968 0.4013766
3.00427 0.4477273
2.979072 0.4682096
3.330071 0.3714611
3.326034 0.4808531
3.538604 0.1529911
3.087068 0.1790037
3.173108 0.3748591
3.225894 0.08261928
3.616108 0.3382929
3.254371 0.2988286
3.087092 0.2532736
3.540729 0.4089755
3.401591 0.14872
3.24937 0.3569546
3.260293 0.3369388
3.963385 0.4661824
3.433933 0.05777214
3.607982 0.2693179
4.131749 0.1251504
3.021284 0.1607551
3.979043 0.4110072
3.305362 0.3275415
2.893686 0.4500023
3.165705 0.3018575
3.132702 0.4573849
3.507675 0.1632095
4.621383 0.2458156
3.810891 0.3297114
3.490833 0.2651936
3.592534 0.4436426
3.319482 0.3455713
3.176874 0.3573548
3.141987 0.4471764
3.075775 0.1674193
2.757667 0.3699736
3.800159 0.2183803
3.283034 0.09578684
3.340824 0.1484258
3.265508 0.1565804
3.146626 0.4719835
